group,CD40,CD52,CD19,CD45RA,CD20,IgM,CD5,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,CD268,CD41,IgD,CD28,CD38,CD45,CD22,CD49d,CD73,CD305,CD23,CD82
healthy,0.340342081689035,0.287452821043568,0.316994438489476,0.270810054581235,0.304894447625688,0.0843679224334862,-0.32659425867223,0.273232291643839,0.0843992592527879,0.210016957447973,-0.168318501964937,-0.294019186120447,0.122731679419172,0.167644096747009,0.344351583067469,0.132353128483646,0.210353385784309,0.402288121348658,0.32040252330093,0.264193320043888,0.244844195344749,-0.184999146453092,-0.141868161095211,0.239745469894516,0.331108250161485,0.288348159496935,0.36632500578541,0.105879884068724,-0.0583024236335537,0.184638935555677
healthy,0.0854028021224985,0.230032786869899,0.0294316584618981,0.0385445545533977,0.131692413468124,-0.180286298511431,-0.13621616731469,-0.209958663611639,-0.123082883325767,-0.0394047729154393,0.174127114886158,-0.0460287531151709,-0.271652059986286,-0.0905952181586895,0.0086167125253252,-0.110934330615292,0.111832430463007,-0.157244833213441,-0.0519706853737971,-0.158439152855874,-0.494321452657644,-0.112733375841259,-0.367076904635657,-0.218846707554246,-0.0444644376589767,0.30006017308147,0.118942388264899,-0.340767841079281,-0.200213120751299,0.56329764791681
healthy,0.0555126089323331,-0.145823481168067,0.0296454331768369,-0.0187640707273054,-0.0652080545673451,-0.379357389320375,0.0746618921596878,-0.126461339998388,-0.128578698479521,-0.103387168209764,0.066161552047994,0.268870873373756,-0.0406198252283877,-0.075148176256559,0.113915888243172,-0.235963780253546,-0.0168267620505475,-0.021180067791167,0.0304271177199349,0.185604072883259,-0.109885859912251,0.0276777286767345,0.120745696065919,-0.112909352806939,0.0521477597624713,0.186091165889585,-0.0205232761386859,-0.15994453062841,-0.0126914892067087,0.0347783790180256
healthy,0.259772371722413,0.252404774226406,0.300830478819094,0.235120164880243,0.277101268327677,0.208085540067298,-0.0275902951198325,0.332933563120859,0.54766201448333,0.237897347429636,-0.0907750641865639,-0.144752204485629,0.284591246641658,0.266804975400354,0.136354600491223,0.40760041260764,-0.141243572709801,0.271548572903945,0.286459454265917,-0.187873433055816,0.454647964241272,-0.0967914552012343,0.42582098639371,0.308492898625726,0.25904392755756,0.215523714742995,0.193149818441074,0.428410176150886,0.0790280178326189,0.173580911566532
healthy,0.133618009234963,0.152372650728242,0.138288084551894,0.100705920838928,-0.106577037308196,-0.0833747414099055,-0.118223449786983,0.237019852595112,0.196218006784476,0.163059480891088,0.183887466425737,-0.111126284828702,0.0086390339921703,-0.0338248467531236,0.21708387048237,0.255462539542972,0.0970225070738651,0.238334810742848,0.248447810788353,0.0981167740029086,-0.0626893238209418,0.0021039033564675,-0.15147022239844,0.202572152528408,-0.0453410667054255,0.319206458066774,0.191829553752762,0.156437759172413,0.009962552285933,0.316542824450967
healthy,0.208649857605351,0.272025272228696,0.238704683147067,0.285393780561129,0.233754404583554,0.327013816852516,-0.129554328921063,0.347434042531059,0.214404935296477,0.204532968608614,-0.0702500064577327,-0.312525260232238,0.127587133977036,0.443466941433826,0.326356971863836,0.181826583641817,0.341147627805728,0.234504834078936,0.316576689296802,0.0045287435323741,0.130312659272077,0.0046473860609656,-0.50106298503921,0.280141194685788,0.207271506003038,0.267632191045313,0.0684587068019901,0.156189082984659,0.0143784480889533,0.393251316061458
healthy,-0.242538081777252,-0.0835970284754819,-0.182085978596046,-0.229994558316706,-0.245362762064963,-0.413376279526429,-0.0209470993471034,-0.308086341374932,-0.332243117923966,-0.28567323950104,0.0876749669096067,0.19213206610403,-0.29238889896608,-0.0416388529511704,-0.238857573143253,-0.122320839401038,-0.0680728527128658,-0.275030927014061,-0.223526413501283,-0.20291216692044,-0.324483800725605,0.125715979555033,-0.109934603196179,-0.268536187193905,-0.285637581794645,-0.22391898505693,-0.244541119889637,-0.328437847920221,-0.14464857392959,-0.0196027629370729
healthy,-0.498499218936043,-0.250062335189537,-0.378030812473083,-0.222702853818314,-0.447066512654727,-0.202406963420531,0.0355625328741551,-0.219688304868575,-0.349248045358362,-0.610343285087964,0.356535516715658,0.350671125563639,-0.4560442466509,0.131098017631503,-0.299493383002322,-0.348544242269531,0.106006444667586,-0.401147733923455,-0.458845985657431,-0.0154135458393533,-0.459084274564305,-0.0012108520783225,-0.398472296987075,-0.330739182011198,-0.513468891924383,-0.169933442955295,-0.488140023836818,-0.396689657311936,-0.0701563676085925,0.234048594881004
healthy,0.33559912800144,0.0537866149008615,0.334546852808564,-0.0485211394265655,0.113319446070344,-0.22705791184361,0.205167651987261,0.205672945131141,0.604017083352226,0.544598324644915,-0.197326330599245,-0.289696964971855,0.414313534566699,0.0123873285401087,0.157205009970459,0.735173285855093,-0.404894903376337,0.50967367816765,0.513425763700345,-0.0364726393050738,0.562604076962879,0.13134630387943,0.230026497521439,0.284503128895615,0.374737539685164,0.117785692249927,0.397181709388433,0.733236461341218,0.529912988186099,-0.149325715158144
healthy,0.141796169324667,0.215639947021356,0.0445088728715652,0.241158835181229,0.139032112501029,0.348470169024893,0.0481821265505414,0.101469586491224,0.184071942661657,0.0758322444991659,0.143013507697204,-0.0895806730540667,-0.12132650751056,0.507931919699844,0.158500366952773,-0.139177178964102,0.467213304172721,0.0592388830459038,0.0096553592283728,-0.0567650557954639,-0.0668209400473566,-0.141202587715462,0.12244182343721,0.129907454026248,-0.174765184319184,0.242498641442769,-0.191314408794941,-0.209541273298357,-0.192519148421661,0.495542071708902
