group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD35,CD272,CD39,CD24,CD21,CD268,CD54,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,CD99,IgKappaLight,CD82,CD360
healthy,-0.255967232742177,-0.223597630432627,-0.250685128600615,-0.325803642168057,0.0119242890195608,-0.220526559376361,-0.376670847800419,-0.198895175930804,0.0063357632007039,-0.0070165620515133,-0.257162626927089,-0.170654169507432,-0.217656158878103,-0.0975512762976083,-0.0912260899111992,0.0692040671739474,-0.275077775072197,-0.281407515307718,-0.184354242287969,-0.266000744208175,-0.160428701982347,-0.304630221444187,-0.347456750023269,-0.218645099950017,-0.125708043648772,-0.420573479510523,-0.214378213896351,-0.0776482140765377,-0.0887200735222689,-0.248053587164383,-0.348189489082164,-0.322623859942989,-0.0964364839422002,0.0674305741578486,0.0552343897213946,0.16578905693278,-0.263712206821721
healthy,0.122687856537683,0.112443039571087,-0.221431739309916,0.104289418380096,-0.3644254541131,-0.150215162564592,0.410552406054617,0.0366365719508655,-0.198889004209123,0.0782420081730021,0.0317606381082416,0.184364263811417,0.206205222290569,-0.0046620863773941,-0.277687894549193,-0.0959370877878327,0.378180006225153,0.133927433214999,0.307668591154541,0.0011680228683384,-0.33297230387924,0.269175404590457,0.237997661940506,-0.0915730560785431,0.418471622479537,0.0965843390621894,0.080300378616421,0.222047269426103,0.0239550166400082,-0.115612687632782,0.214998470267115,0.441354029822311,0.100056926093217,-0.0293859563699353,0.044205858191949,-0.501452317548512,0.124933790378008
healthy,0.216112687238637,0.319912485877706,0.141024666994443,0.114587661793983,-0.147630005219176,0.0706838916143117,0.232093058585253,0.125671562649621,-0.0267152834737423,0.154205430779542,0.0436960040684946,0.158613336294274,0.297298522290995,0.279171052840252,0.0776183837169623,-0.0978328768613375,0.029778775606398,0.300635583510318,0.12329770731207,0.302504460361885,0.0874748522295837,0.340341672056863,0.365795230966522,-0.0361172639747219,0.151452505115087,0.375642919800346,0.167459233342139,0.237825873479116,-0.0319432944424799,0.174300150219981,0.261645137509134,0.257153222800218,0.0249317084996885,-0.0760932366990723,0.0476103424780977,-0.0211986970622693,0.061349219667198
healthy,-0.464244816386112,-0.485023432534215,-0.220746363061354,-0.458872815988566,0.366313828382267,-0.0872143121765347,-0.443949837924224,-0.370634816336353,-0.0996887431434377,-0.16436204775525,-0.302379070880891,-0.498787598488287,-0.641710804368168,0.0528137841548769,0.514795004291634,0.446149653721729,-0.498725110091086,-0.122176495231524,-0.414932670461225,-0.181196553297596,-0.0226965806618537,-0.473574915024004,-0.51123326920857,0.385877972409128,-0.582347043483722,-0.510578826371474,-0.313112693757855,-0.418684889631775,0.131649912002156,0.0613134466162444,-0.268873014293987,-0.582104241542534,-0.0126854198998469,0.275870165701439,0.100554299397413,0.270940803678285,-0.476112265282816
healthy,-0.134193559915184,-0.158902789801169,-0.14728362770397,-0.0641976022795275,-0.410310369243785,-0.156306711534208,0.199999737375581,-0.082727379274602,-0.0215691836258405,0.228542091075878,-0.157722659550558,-0.0141460065494847,-0.109351585289654,0.0176839736370434,-0.109303362508639,-0.0542520109009044,0.0196900559555557,-0.160246946231608,0.187131264909235,-0.0241193298233273,-0.240311807654138,-0.0281559502223692,0.0133351673543304,-0.100367495518174,0.19064149547104,0.0280103161479245,-0.049027315362259,0.0356504784920272,-0.130058147613731,-0.137765337197372,0.0105565153576744,0.299371956066871,-0.141832681332987,-0.0207794964912606,0.135236072278659,-0.117276419047436,0.0108844557781896
healthy,0.515952109676163,0.615577959819764,0.498919081471385,0.626335575322972,0.115570276095016,0.494515446618468,0.151867087499883,0.646467477403709,0.355678721895567,0.212683715950238,0.4739377244913,0.53746166433896,0.545562882204155,0.0177536629446578,-0.360304412301589,-0.604085054229458,0.656391524630211,0.451567595410626,0.302686392139009,0.24657919372176,0.13750181862352,0.664430363223652,0.664518491920779,-0.0164092410475759,0.761834366736452,0.215220504939177,0.586606900741156,0.623893577948011,-0.326395213239648,0.137741893029167,0.5958833397505,0.650538463293665,-0.371862073951673,-0.48024783218265,0.382098754575637,-0.064524772531931,0.305616387432901
healthy,0.178909369030195,-0.0384975035679404,0.163045676624116,-0.0620134228187919,0.30541669643757,-0.174231815708326,0.0345504724959404,-0.0714495608550352,-0.319266931610328,0.117472699872722,-0.0444222746236169,-0.302990875104512,-0.220569506355173,0.0223247990515045,-0.05820541170905,0.203459544970981,-0.189671685107927,-0.171810278845641,-0.0354996349131274,0.140177881232595,-0.109771532491554,-0.184546288941134,-0.10686024565599,0.137985839994042,-0.386479235687049,-0.144703315563773,-0.0169417739887539,-0.306333747945315,-0.0160648095745224,-0.149060859330451,-0.218763550660975,-0.192898808960923,0.151084510080854,0.1353161737162,-0.0203347601865108,0.153078494908825,-0.187442807179763
healthy,-0.292940378674584,-0.658092034083577,-0.151153389900944,-0.397585172536249,0.106257945455266,-0.189238301762764,-0.272506007254043,-0.302108725895991,0.184975357700413,0.244422856635418,-0.237162952839712,-0.522593945941338,-0.641759350514767,-0.395909417118423,0.291982452522877,0.333334092786873,-0.55146619921571,-0.31154112060427,-0.58344459468715,-0.367891847139704,0.356167326198697,-0.438588869116317,-0.54446628276993,0.0438945185294555,-0.44328050871972,-0.296682502732362,-0.337210708052195,-0.557706548965908,-0.145340678734642,-0.252710874950882,-0.753754266283132,-0.562330001805538,-0.0177931070582144,0.135134935915645,-0.340959984928119,0.401077277815519,-0.276052306265644
healthy,-0.224837730778822,-0.178521258881337,-0.130120504344482,-0.301682595401857,0.388986749445643,-0.090917830053523,-0.232722393328643,-0.225829533975668,-0.219452896734646,-0.489260607763073,-0.204485267212027,-0.41454982651426,-0.342564508108291,0.0165183763378911,0.214486794829296,0.217467076317183,-0.26386916316772,0.0178059210425165,-0.563676111247359,0.0057835338220322,-0.102952404274059,-0.248501424955369,-0.332228344968835,0.454847024627255,-0.698000884734546,-0.617237664820395,-0.235988191442517,-0.286468401273592,0.109494279763376,-0.029534026616863,-0.066131175011147,-0.568333271362598,0.0630933927219039,0.0871698999621584,-0.273450399991329,0.0986629725216165,-0.319476842315227
healthy,0.0928215805500931,0.0608163567537577,-0.0301785774261666,0.13125486828582,-0.0731605824561781,-0.0375368768339429,0.0152414740220176,0.133597301163308,-0.171096687432566,0.0745340856814663,0.0431381231779985,-0.0077493535772923,0.0486885708680193,0.0747330202022369,-0.147666062744514,0.0297618129213624,0.135904885290539,-0.0107047695719277,0.244426510923408,0.0328796418444459,-0.224578927159994,0.0294452975188469,0.121214901711281,-0.175008651349818,0.198632572932488,-0.294643619597458,0.0415698906034698,0.284185143095722,0.0397401967489114,0.0151427972260676,0.252816541568192,0.170351459271298,-0.0630674018597874,-0.0161706691920116,0.0607394304231885,-0.153341841333107,-0.0146248231890278
