group,CD86,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,CD11a,IgA,CD268,CD41,IgD,CD45,CD22,CD71,CD73,CD305,CD99,CD23,CD82,CD224
mild,0.316705981418731,-0.112367192873993,-0.361070965311215,-0.127411877749367,-0.207910462905564,-0.220820645621627,-0.12353474378294,-0.436567330794886,-0.265773043264611,-0.185367207768373,-0.342849161019058,0.550188002638464,-0.213515766156389,-0.250451151083271,-0.27058356826754,-0.117005480772,0.248181808212377,-0.303609664336396,-0.349741181069922,-0.000628705678161,0.152857517063615,-0.298001594745978,0.0074384325648892,-0.232610048926331,-0.226838045377741,-0.155777118399359,0.307416544430235,-0.20424520470147,-0.212943644776592,0.41011831197953,-0.0783065353864776,-0.0039539453827385,0.406564017161297
mild,0.139068515284339,-0.368142725840454,-0.395082565865354,-0.0910077648872418,-0.344926746744384,-0.164656552542301,-0.101770013278819,0.186721895709853,-0.219161453746493,-0.255975990890429,-0.364629631147795,0.26611803723406,-0.4312245708327,0.220014506933582,-0.198933808675932,-0.310306985158468,0.0773817465404741,0.374081312088633,-0.385482184497239,0.0464789495567459,0.311420395840832,-0.398862801409457,-0.144516233895584,-0.331396724191507,-0.296127906642775,-0.375994176109061,-0.0849500926342541,-0.594002421183989,-0.545829476002747,0.288990835541148,-0.346188023651627,0.361722665374525,0.165277700865046
mild,0.169505508336094,-0.346323027828834,-0.396547969940054,-0.20782301306826,-0.422373167690991,-0.232721342297081,-0.21354033985223,-0.178481950940513,-0.368500710502621,-0.352091290194531,-0.385055826716707,0.211130019388057,-0.585738829356578,-0.0449971202067241,-0.38458055600189,-0.410494771496314,0.0790538958298964,0.0822142561326731,-0.566141090946441,-0.170585279859511,0.142756346278161,-0.559796104343934,-0.12687793034499,-0.468045881259558,-0.365225724703414,-0.497173398866686,0.0231258013451607,-0.378438411525473,-0.615754248238425,0.0603834710421252,-0.216112498676463,0.009268693741506,0.106107126095318
mild,0.512102319129537,-0.512861807100849,-0.55488819873227,-0.271238426084149,-0.481174854866823,-0.400185104792224,-0.50277623640101,-0.652485554734747,-0.493802447065485,-0.562959809658557,-0.440942983847932,0.7005181357151,-0.527359563384854,-0.522698530665068,-0.362995125904861,-0.403766211313493,0.599936937835546,-0.448498696521647,-0.56901754110018,-0.0465559398430877,0.60909382578052,-0.367453584305717,-0.026857685174151,-0.722997893155026,-0.439514410145517,-0.525647733269233,0.546732432328212,-0.258675005880634,-0.632528553570026,0.567102693147058,-0.294521174706211,0.272906365671506,0.586056071018648
mild,0.290555372260254,-0.177849445923727,-0.486094697611614,-0.30057623355878,-0.364464177734311,-0.189530244032478,-0.3993952419861,-0.285641733063254,-0.287584413957934,-0.292781871533439,-0.495283937384567,0.215274093506508,-0.465542367834125,-0.228102289999003,-0.316557857916043,-0.317949069942897,0.163379807853844,-0.081290337266908,-0.450125550164987,-0.0967476971684773,0.168852965214889,-0.441518064691315,-0.0762973672365465,-0.450199738026379,-0.314360822596585,-0.491992242154954,0.225216128645955,-0.441124337590796,-0.400285459053143,0.0039557284190032,-0.396852116212508,-0.133514881256288,0.265371487503449
mild,0.182960229515316,-0.426631336302395,-0.527577379576764,-0.0586630639648096,-0.176986765171157,-0.0769460868707704,-0.224462962051761,0.163025271062929,-0.100794254087347,-0.108179878837942,-0.502238803210557,0.332058236284702,-0.41405584866316,0.0701720052821351,-0.412940591411435,-0.111431618953368,0.199875841698394,0.0936709366432845,-0.50298882619266,0.0342139764149615,0.0905790037324263,-0.436620482228428,-0.372064638141031,-0.223858797513707,-0.236012211707954,-0.316157678300198,0.0405967829487082,-0.23317580660596,-0.190528936440212,0.276907892724004,-0.358325516457345,0.354724483150748,0.108513447777345
mild,0.0574274008696001,-0.265753358070957,-0.335552643286354,-0.0549486059190858,-0.33372285879241,-0.159499609547254,-0.14247201984528,-0.0150713616672769,-0.329041275503561,-0.280610535487689,-0.395601652248963,0.207348140563036,-0.424781461442645,0.0071327133373881,-0.309396202569852,-0.251652392061512,0.104118855072699,0.135453683308319,-0.413504665997659,0.0653766698434557,0.0573051215355924,-0.390189352564885,-0.143538940313052,-0.404327701790518,-0.262710553403499,-0.42438688516485,-0.148904728263686,-0.288685657506659,-0.373039067622418,0.230167572764902,-0.223092531117233,0.302608692119503,0.0880925631749169
mild,0.0,-0.163953048259284,-0.318170845998052,0.196166706582113,-0.550235834220134,-0.201778549413801,-0.0138911677535724,-0.26855246100171,-0.504897504437662,0.0,-0.154895125933561,0.474203881883052,-0.352173916335156,-0.180721361682422,-0.229178649771679,0.0405724661500066,0.0,-0.211627974875442,-0.572276532103891,-0.0868496237346895,0.337600216955114,-0.305541265693137,-0.153988640311093,-0.541890108329791,0.0139242525006747,0.010315477067726,0.434955940745962,-0.10215952752457,-0.49009424374408,0.343660825050817,0.0,0.320652611382466,0.192121894928253
moderate,-0.280745776617471,0.109110079646041,0.164999090483166,0.444656208806382,0.321588509302277,0.399803343169503,0.346460039691449,0.117785208347895,0.362278820661499,0.0472787948480999,0.0900152121555549,-0.0952222461376804,0.0904717567957008,0.148154025979087,0.323530490642872,0.18204506991147,-0.0764663019377485,0.289344037424784,0.186328825504635,-0.0071315495640818,0.0632242700643389,0.179761625400865,0.101074097422925,-0.003642745142002,0.276360713610793,0.194824952251811,-0.18563712130142,0.149228315794437,0.0940890514521588,0.0194607145302554,-0.100031917309935,0.33048558565218,0.0500301405927534
moderate,0.300725565519457,-0.593888219293687,-0.679179405843317,-0.757677484127738,-0.793088446338402,-0.744286386320723,-0.771282560094204,-0.38355152928629,-0.77696560132977,-0.419002746591146,-0.321210668779002,0.367356106442108,-0.74158674064072,-0.362018190924296,-0.676760684674917,-0.531353315135702,0.354217087914955,-0.43523655513354,-0.716541991139361,-0.0673933140518032,0.0939850639792639,-0.56789031588691,-0.0727941864020774,-0.689109297155155,-0.716584598986504,-0.565829382549605,0.438830457911063,-0.723580544206294,-0.633645123497725,0.138181781942902,-0.237273318493351,-0.304572542205338,0.248242911797052
moderate,0.240805457873406,-0.423843334117091,-0.620505494479067,-0.58055480003726,-0.558543417366947,-0.480392156862745,-0.661988660156465,-0.616134927511466,-0.507843137254902,-0.343551475521321,-0.584085937368473,0.583402027604477,-0.733707257939986,-0.219982967048005,-0.234782839613504,-0.414636266732374,0.119943853696003,-0.504788824462309,-0.649930513004169,0.201283226455743,0.56173287025686,-0.56614930596093,0.304611209131801,-0.691222686453429,-0.621051895913372,-0.353387305086349,0.121575665519771,-0.0299038792520032,-0.672480032696549,0.307709804313663,-0.273377999436434,-0.147280191835447,0.407042761581368
moderate,0.218900375368551,-0.182593802259587,-0.370700390820581,-0.0956717900696265,-0.163218563259858,-0.0466139090102954,-0.176810906259874,-0.330422800837924,-0.168217569927767,-0.461255280804521,-0.484029068669702,0.31786505976433,-0.191076613257054,-0.208369909627493,-0.203286322761509,-0.432255889930548,0.313182249049458,0.0208992678204207,-0.335170841461478,0.0692942729713776,0.193580910542818,-0.324445536845722,0.0471819328146084,-0.442465564677568,-0.180042506800628,-0.252573814787173,0.0386714763603849,-0.230359595968082,-0.401020888769592,0.342819865069935,-0.18494642670662,0.0912279013516971,0.172936686062575
moderate,0.188340670135311,-0.491876162640867,-0.671784557449895,-0.572134734773078,-0.590088577305738,-0.511628395113555,-0.546101931475839,-0.440004621805992,-0.596805339826204,-0.251291449802677,-0.458861819077811,0.366439283111584,-0.609978799907681,-0.0607914695962953,-0.499485487120377,-0.235522863112382,-0.0672534782322249,-0.377944377105082,-0.699922371240793,-0.125179115068509,0.185038686340284,-0.363224228230896,-0.426006133461192,-0.567295085332894,-0.545143483910537,-0.596025579478514,0.0366207762907228,-0.576514977356697,-0.564361479796613,-0.0918355175008554,-0.260257507038236,0.0350750941745559,-0.0273258219561384
moderate,0.124902970827885,-0.0636653376764048,-0.0809551534275997,-0.0888635290473757,-0.218347038704233,-0.244524694587807,-0.222376756730758,-0.262407309345005,-0.257643431361902,-0.199803954036928,-0.242483950342891,0.184993504227346,-0.200669817918613,-0.109532592492214,-0.303016547907782,-0.132792488655162,0.0488925968572617,-0.0747580067665378,-0.350536582209973,-0.0078093924419903,0.0412130221443417,-0.312884729236308,-0.0272861149511967,-0.30358644983365,-0.233039169066939,-0.213543813555863,0.123360479794588,-0.0431601983371154,-0.285518154086627,0.120413480453803,-0.0631930772040399,0.0940353060865241,0.0522633641306242
moderate,0.302483059374116,-0.433081096706534,-0.520698143732112,-0.533645959004786,-0.597472973671251,-0.462816141173555,-0.575645612884741,-0.550440612682008,-0.575133426215302,-0.540090358857494,-0.604786337002402,0.352217402974302,-0.567554110788632,-0.11749366865653,-0.601627852192927,-0.677147644493418,0.400565859299869,-0.231977813848959,-0.616128344843856,-0.216665789143129,0.159156492333029,-0.634785194004566,-0.146867987902264,-0.657220593069587,-0.496691186296003,-0.616128674104134,0.381109606685618,-0.654609718593492,-0.68642970652241,0.19172724592282,-0.278885867562106,-0.191464308894153,0.191371748582911
moderate,0.348921743675379,-0.414474935954584,-0.513172745558208,-0.420311782899857,-0.484078079686375,-0.472132950982169,-0.4149863863514,-0.460932073126088,-0.413817509676093,-0.382155772123605,-0.536448596191973,0.336012294842234,-0.429215678486667,-0.13793322337399,-0.593291760866062,-0.39710113809179,0.356656878721595,-0.228058036526798,-0.651583985753916,-0.121917937110063,0.0313053684515684,-0.506592159968061,-0.208245373065519,-0.604728641503407,-0.498325329102206,-0.516926353872312,0.380833309624926,-0.552714782033804,-0.50631687261529,0.185357302822732,-0.20643102676213,-0.240421429697785,0.225827084441988
moderate,0.0266527489317483,-0.240620196800226,-0.364367552968281,-0.356228821884571,-0.435467307486444,-0.483134301754248,-0.450193949097576,-0.180662333155248,-0.479595011337316,-0.305262880567623,-0.328915813318191,0.217249458313854,-0.392171481882639,-0.135850424679895,-0.484831025595584,-0.251607782361061,0.0039029275832715,-0.0164227938181789,-0.555865162595479,-0.172732660804434,-0.0883755556723539,-0.352014050232064,-0.471080511607622,-0.467320743205458,-0.424838515020765,-0.366611407766092,0.238965880019012,-0.468865401511976,-0.496766453417631,-0.0587431946534598,-0.182002962201929,0.0190229346240841,0.0106601216634034
moderate,0.23023729066592,-0.405418972104763,-0.597473295926168,-0.789295024961144,-0.823913024630557,-0.743770219334925,-0.793612997672957,-0.601001485906236,-0.804840168287587,-0.42435163547612,-0.517807078647142,0.180182412984352,-0.73373143667146,-0.255100130728858,-0.69664587319087,-0.435376202771725,0.105070586515122,-0.403347130767183,-0.763729942968381,-0.567304682896981,0.0633832300683425,-0.570024157561473,-0.658673156644286,-0.434260617743466,-0.774052939105538,-0.510708355364267,0.318962237345689,-0.503726834705003,-0.59306761542521,-0.0691275772680861,-0.219941634698797,-0.492708473020849,0.072698751887042
moderate,0.143522767084029,-0.283244216308435,-0.527307608782261,-0.497208969520029,-0.649457640402363,-0.637905971336741,-0.595011750314865,-0.297870699592796,-0.65546542015157,-0.317294907635888,-0.31369208688705,0.0947008017739798,-0.522448238674695,-0.102600038607539,-0.508995904073062,-0.357312971628216,0.0334594316995787,-0.316811642147441,-0.520268317554542,-0.248380081575249,-0.0676301066556978,-0.445797058615709,-0.568166676667894,-0.403760126021547,-0.557572008928637,-0.459213539157551,0.263901781261702,-0.523949829072045,-0.532197599398661,-0.0466467330378446,-0.242491916727285,-0.364182987430504,0.0608412709353267
moderate,0.235530260706431,-0.391455357621184,-0.444410557283693,-0.639788006802839,-0.626841200909224,-0.564674609937152,-0.65370906883062,-0.539818538636775,-0.556435446327779,-0.345935577915195,-0.422425856321141,0.157836467420432,-0.648924379581113,-0.491292600986775,-0.598558644155402,-0.375487360847533,0.050328521047972,-0.250978687392036,-0.646381232043817,-0.16175605715942,-0.0174394288735703,-0.621325828309262,-0.440043312503668,-0.572013498952101,-0.568783988752023,-0.413209780455063,0.15245635766674,-0.384370907089217,-0.523914311537162,0.0595016166669736,-0.163185715740621,-0.313277370104155,0.138067025297954
moderate,0.0903078336016419,-0.206232162619964,-0.159057434951582,0.134455186738722,-0.139014881667206,0.0563195105863096,-0.0055399418003036,-0.199760191879192,-0.08637871289704,-0.375286205429763,-0.312714275844081,0.224240814760306,-0.130935974205709,-0.179166543237172,-0.103653645634005,-0.365260788946689,0.0564783906036518,-0.022569820059516,-0.285255027716084,0.0805859656078512,0.382680856706623,-0.256502982696853,0.0989832185110655,-0.529411232211867,-0.0787583057334496,-0.126562111091242,-0.104398022611156,-0.0405379536385415,-0.526916338839463,0.33623738579265,-0.0704234019912623,0.0536490428280446,0.213854843816613
moderate,0.0878038613048146,-0.60363405210765,-0.621005349912105,-0.486341932482471,-0.598582127745768,-0.545308170905166,-0.557035900657833,-0.345578396112467,-0.579459457762869,-0.377157118644264,-0.459078458558284,0.225469720778559,-0.655809601697176,-0.1819512377343,-0.62549393654618,-0.363699915121305,-0.0576563157645573,-0.175452445866186,-0.706117692684644,-0.204850917013109,-0.18563824130135,-0.685700613182891,-0.0428420917940465,-0.58080885934558,-0.592084642000657,-0.551799804081235,0.188185452584892,-0.433133036120996,-0.625154898695387,-0.148971463406777,-0.177673307494212,-0.230070972294134,-0.0686874321779768
moderate,0.36237068915268,-0.364560073626669,-0.498349226603447,-0.292505323729606,-0.438726900744154,-0.335083126660311,-0.310504394836973,-0.354467113728108,-0.502979830805188,-0.620632157802377,-0.586991599371441,0.45526117879146,-0.384798891183782,-0.14412775621274,-0.328781683728517,-0.476520412254308,0.379391797366344,-0.105825919960596,-0.488079669346981,0.0373710489609644,0.341725613176881,-0.527253440976579,-0.0736913188628498,-0.455751571821717,-0.410385102948343,-0.472096599431763,0.117948854038767,-0.485943089980798,-0.484552718124605,0.345697738788165,-0.257465029345027,-0.143288536169222,0.274216084710382
moderate,0.243404055286137,-0.102339794468443,-0.235282245255472,-0.222028973475742,-0.207994579945799,-0.208039747064137,-0.217142858527502,-0.161842036969738,-0.26899429197748,-0.140515250786032,-0.134946021151657,0.18945507932735,-0.103478452341601,-0.0748455487876093,-0.392829730937545,-0.142989826893859,0.0885224665894736,-0.038422133943097,-0.492858870330501,0.121283228696394,0.057926841537293,-0.387909693668809,-0.0886739578663651,-0.400714543283582,-0.198679983517075,-0.142224454946085,0.0507051585288936,-0.10345638021512,-0.353053060055419,0.139479528149537,-0.0423236951644059,0.0243249747589712,0.160765428842581
moderate,-0.174596235402029,-0.112756595379468,-0.108631886427202,-0.167999945036084,-0.279154385650495,-0.232863195550624,-0.245945314097071,-0.0985972537796955,-0.242095815720454,-0.214095285195198,-0.250727498433102,0.0043916787934077,-0.229846189533356,-0.213426684890948,-0.230762894305615,-0.242397526203139,0.0794156838931277,-0.0795656853512578,-0.244207485659388,-0.0165612525846468,-0.131230650834668,-0.118551555568464,0.0053416557812908,-0.221137611982348,-0.191899432783651,-0.132237941069149,0.034537136238598,-0.306906784591104,-0.309010771071775,-0.18142373433985,-0.142905240847178,-0.166960497423116,-0.0419754734676494
moderate,0.26879830372897,-0.264251454289034,-0.294949564269649,-0.148492075653701,-0.153064041679873,-0.143493282551923,-0.0987257918126193,0.175645473164086,-0.170314900229055,-0.342881799820665,-0.383273850776539,0.366361943652685,-0.175216820730969,0.165516433724215,-0.234552254300099,-0.285168907401682,0.268979454283382,0.100558168980825,-0.329311116063105,-0.0556698911548435,0.255744027209597,-0.384684859313045,-0.0719369533917678,-0.15228746150746,-0.246519473919956,-0.125262548526663,-0.109156053484692,-0.260292745838708,-0.245310659590549,0.20573909174186,-0.144787819385047,0.0510688317174738,0.271540320613464
moderate,0.16638498235598,0.0985731846606653,-0.125152524936935,0.233070454196871,-0.067356093657481,0.167855174340873,0.0381501377959312,0.115799881737603,0.0717105018488413,-0.34515492612303,-0.251863036195034,0.368627666233776,-0.191111425730354,-0.154039129676938,-0.149956923237148,-0.378622604771924,0.190734550337937,0.155009135581644,-0.336437166526751,0.236036240709108,0.177957634028667,-0.283844003821907,0.0447905008777695,-0.396601626971514,0.110038648415241,-0.118268303717151,0.232411744653395,-0.167486091152622,-0.502292412877004,0.174576001181585,-0.217744651338502,0.138313435761226,0.10821869973072
moderate,0.0750478207095575,0.0429792926867473,0.188050799595359,-0.0891246128111102,0.175600355640477,-0.0511917579962176,0.1785045841787,-0.359192023685354,-0.0073116697927247,0.253354721456079,0.16504931347255,0.126305820274802,0.187635213929139,-0.502365107842918,0.0865319012265992,0.300193594804357,0.0189414369275066,-0.446735283461226,0.193119644531837,-0.0558739253858192,-0.103193028327636,0.19993024949716,-0.0409147389227056,0.311209448898416,-0.0472449285712455,0.161659264391231,0.189369434454218,0.380499433601788,0.330995504267288,0.161975546820866,0.392980840647294,-0.281673534492836,0.0181867090616815
moderate,0.12730749994128,-0.489079594493035,-0.422519711685336,-0.380437658155049,-0.376549919484702,-0.19752990568208,-0.397920950135306,-0.177553021179423,-0.340108120542903,-0.455272151302182,-0.40237614508096,0.260304448922983,-0.442716241085806,-0.0917415358566985,-0.535918575192619,-0.484762645532024,0.193377457243698,-0.0178226964449918,-0.572219776618278,0.0637861483707769,0.416784326008305,-0.540931539952009,-0.19896849224276,-0.567306158021927,-0.313349187225781,-0.167187069088308,0.19192683657265,-0.141640785466439,-0.543504744406941,0.159327412202452,-0.0979432899030502,0.209289992028306,0.261599085330804
moderate,0.0,-0.149927369743018,-0.0135680155476232,-0.500727372394414,-0.463793650522267,-0.208675429143965,-0.169553842435981,0.0481007640024131,-0.379175642351879,0.0536874826124269,-0.099956331263864,-0.201474480203726,-0.0753373974180677,0.0316559179825379,-0.361072022085594,0.108351101272353,-0.258198889747161,-0.21802669064977,-0.301945308892267,-0.0425595316709421,0.0,-0.126097132202102,0.282275343752601,-0.149696663152359,-0.112816672191228,-0.0425723950672573,0.0,-0.169457452154601,-0.238529685667036,-0.193665391823736,-0.0915580333314882,-0.392135941368836,0.0
severe,0.139607830511185,-0.198717889681397,-0.27412649729869,-0.210052252782932,-0.348199049191994,-0.119282229892298,-0.218977201924798,-0.166456922365913,-0.351108330621057,-0.177335834426424,-0.19872090600792,0.239559257535157,-0.30656739925564,0.058010108155119,-0.187132923905816,-0.264721096922928,-0.0555450469878715,-0.131477700030708,-0.374628446530726,-0.0608600804143178,0.0811052306351591,-0.370606849882101,-0.0578767573857532,-0.414001491852362,-0.25430555838082,-0.313007391038184,0.0780395151932937,-0.428856017947225,-0.404937397238182,-0.0469323349305343,-0.212938781945111,0.119262284127065,0.0145362197939765
