group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,CD32,CD196,CD95,HLA-DR,CD35,CD272,CD21,CD268,IgD,CD45,CD73,CD305,CD40,CD20,CD196,CD185,CD27,HLA-DR,CD272,CD24,CD21,CD268,IgD,CD38,CD22,CD73,CD305
healthy,-0.32849757169524,-0.394135335938918,-0.25725543833348,-0.389976216647904,0.247946610987925,-0.191176097465435,-0.618121641213645,-0.305822084844021,-0.316846693644773,-0.302049190031553,0.205648093077821,-0.536497585774757,-0.235867348128963,-0.505600534842956,-0.379431548253985,-0.431402908276263,-0.565450538073843,-0.36856751281495,-0.383466388787653,-0.610626221156074,0.344310733823888,0.486689312018535,0.27652039795835,0.407052825362962,-0.0707599614891003,0.436926226350595,0.368045637862093,-0.215888371070989,0.273682711096577,0.332611271281729,0.537413629301049,0.217614265652635,0.321752414030364,0.330295082464108,0.510503235144728
healthy,-0.16397325304157,0.0193254180762679,0.284424118384782,0.0062538645242611,0.439443712039881,0.181642500930505,-0.437036106137101,0.187634098159825,-0.0776189803946244,-0.0694979884113999,-0.0176354073270956,-0.354181502485198,0.0112524763208411,-0.204388617845381,-0.132032143301312,-0.0564967777868488,-0.488565800083876,-0.0957820763876843,0.0046937978440685,-0.406062794405886,-0.0682372870085241,-0.152761565150472,-0.0365024864638641,-0.0836277601399222,-0.184650390803483,0.179319601797579,0.0263265288801395,-0.459652135220644,-0.0294894023253471,-0.0261551711883546,0.084108567702487,0.29744406965599,0.139723776825628,0.0493689557760738,0.187162779519242
healthy,-0.16478099946564,-0.49598188693872,-0.182319276973807,-0.345428215258095,0.0900175245499188,0.0142304281222285,-0.257501054790653,-0.28476426892201,-0.226167366456006,-0.368214777158014,0.12134886818668,-0.406148636496133,-0.0557280557706419,-0.445806694443352,-0.342196090876646,-0.378110895257668,-0.293293774999268,-0.235366717788734,-0.40390120773394,-0.491358213584368,-0.178722839799767,0.0675338126482615,-0.0420438188084911,0.0927622563495319,0.135484463266892,0.10446914208101,0.101343607945893,0.0457528924400575,-0.0734107971918443,-0.0780245320985815,-0.0717867365285384,-0.17254973095136,0.163771963593331,-0.0688297415173303,-0.113665777365155
healthy,-0.347558843340153,-0.282278912659234,-0.158093266632166,-0.311348234308386,0.171848071985852,-0.0929529173159808,-0.356701997707677,-0.206026154965222,-0.254827225338702,-0.380314526937173,0.343937004834928,-0.310682131836729,-0.0223383194920197,-0.340759735306072,-0.246510909620952,-0.280407042747902,-0.413126076242788,-0.247186968629094,-0.325648743813569,-0.346580405382605,0.349943113585063,0.320989682602668,0.534084865707963,0.625530793091888,-0.543219204614943,0.469164421386664,0.645409093317423,-0.0304027307254819,0.483143113905904,0.46481501865754,0.612490034930545,0.303890575683261,0.496505380439689,0.165805331049744,0.719077300815515
healthy,-0.156777081404341,-0.299221004362162,-0.0157282929549075,-0.376894871197481,0.156723850076499,-0.172832320363537,-0.281334852832889,-0.311272306610509,-0.21516764312324,-0.277433001984229,0.199654886991832,-0.429031063826633,-0.271199998042003,-0.457827358499055,-0.411108708615446,-0.428055341138255,-0.644545091412574,-0.129869116835559,-0.256001010435347,-0.600028880165701,-0.246083317333974,-0.0119114643996192,-0.245786107466569,-0.164003000676162,0.011069886874818,-0.350401692147076,-0.201120682560669,0.173004934994598,-0.345126914615583,-0.325307105652422,-0.123738476353289,0.15140210314113,-0.149829052228313,-0.394423713997333,-0.358220132537013
healthy,-0.488342042888355,-0.520426759820045,-0.273570020981048,-0.401778140369256,0.143382445731426,-0.248796098379562,-0.0386072211985253,-0.250676173940011,-0.266312135432676,-0.333999347034407,0.354064192710347,-0.345590109905391,-0.228291579477477,-0.460630498652638,-0.41116861913944,-0.486636803751219,-0.426221239750845,-0.336765084214773,-0.314955443189353,-0.531183503446909,0.62405939737062,0.480567118506044,0.521466706162123,0.4329836058173,-0.413890600337868,0.631358033847709,0.541454401740248,0.0669736240480113,0.594551747061272,0.647820567952143,0.523924573555656,0.25553960405964,0.585412238808679,0.467967093160115,0.636877607143712
healthy,0.0854183300902004,0.372404348230607,0.205976968961602,0.250005441683294,0.0493884693715383,0.465793578813713,0.0185429819581028,0.295872649639711,0.246236169054961,0.409221441932549,-0.229299870561842,0.181026664248141,0.419674123732513,0.143513890134667,0.346117707666735,0.419824432998933,0.313450899989485,0.323395610375476,0.347707814810927,0.299260791687584,0.388388893367519,0.0398514052293761,0.353268571040995,0.137199940797451,-0.140225629030654,0.155022673680392,0.0233003349978779,0.0660493268493395,0.254316177459237,0.340466479654121,0.251684861974039,0.185372987640016,0.197680690470694,0.29170839337871,0.408649349650318
healthy,0.174290836081678,0.313535742026977,0.220727017204512,0.177776182668551,0.184920030760565,0.113166703186273,0.084770667708809,0.260102324254856,0.130875687458679,0.136879213447292,-0.33319883369683,0.325465247187361,0.224906213521214,0.122088644427589,0.218536015922371,0.183214628760621,0.280460131663003,0.211901865522218,0.380471945141933,0.0396234128880603,-0.0400290144731308,0.118276411492028,-0.0046337838839459,0.10466590000276,-0.249113953057661,0.0168682800776734,0.341374239000461,0.0540041842573486,0.0751693927584241,0.129791431925717,0.32856709735834,0.204344185357539,0.0025426546407845,-0.0119719655124273,0.254651734071647
healthy,-0.32534105391563,-0.355116799029235,0.0048251353580709,-0.332912632799757,0.349837343395315,0.115539664721314,-0.191996146307838,-0.22475038975564,-0.0790038390215767,-0.465885536696912,0.346686531851564,-0.482429809165276,-0.124315842680851,-0.622848504361679,-0.425449572573492,-0.423989927965893,-0.570126815498699,-0.190319959811212,-0.340615953190522,-0.758019725272409,0.0384399507563628,0.105770088013856,0.202943656693654,-0.0242927800906062,-0.253434281767015,0.0860058670669007,0.246497305803631,0.126744816796418,-0.115231352716248,-0.0116318373093834,0.237309625388255,0.207123856589205,-0.048665883725087,-0.0526831196313504,0.282697388721061
healthy,-0.46245041372903,-0.375848508224408,-0.144702696139553,-0.403944495807865,0.345321421581521,-0.323649644646596,-0.0351900484032537,-0.391970059321163,-0.439127403724102,-0.337294639907352,0.346417062610072,-0.526778788087585,-0.332684466069069,-0.624001218837447,-0.52124851131128,-0.536196676125747,-0.718278986823895,-0.418806644423015,-0.45386938112548,-0.76047242416142,0.29396853425081,0.0614289668186875,0.12997945501441,0.171677085314341,-0.097590012733913,0.239530729667016,0.0919453478760594,-0.460534211140479,0.132922941415137,0.169875877625355,0.276660957655595,0.155557365247195,0.18594427601117,0.44986981609922,0.200494582129855
healthy,-0.185705138094595,-0.392288339975103,-0.306047967060023,-0.490523625531603,0.129438627270594,-0.337284192874401,-0.0850792678858591,-0.473669496444443,-0.40299702867921,-0.381396029533211,0.346997766531616,-0.51396982572831,-0.521324832946858,-0.466138980753386,-0.584004278749301,-0.601100250207871,-0.524067796251747,-0.330642442214105,-0.501033420444949,-0.633052743183014,0.37248411031946,0.396470628307976,0.323645866232933,0.435110225187626,-0.385313419498116,0.44486967101916,0.329403567867621,-0.137661346117101,0.487275057545402,0.543496006030481,0.565967323134689,0.387315690087851,0.334256765530823,0.334171760295318,0.672308507236588
