group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,IgA,CD268,CD41,CD98,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD23,CD82
healthy,0.138307220247556,0.401824254470003,0.271179679939544,0.268089471992709,0.233251832688383,0.247387234489162,0.0669214457618626,0.210992876415714,0.182730100360354,0.193884994801751,0.14633999453173,-0.16995490238454,-0.345295991340975,0.0488004731520648,0.319492794780764,0.393172045988444,0.113763434573234,0.248640852814366,0.343094145996765,-0.0018866173934031,0.275062714319906,0.0402466276214234,-0.10493715997018,0.208128946812971,-0.0840280053158819,0.194153171253147,0.217097368042774,-0.160943385841458,0.250965905322054,0.146972565575217,-0.122957837802109,0.3729404741096
healthy,0.272012658390624,0.241429464530149,0.216523237403986,0.296086228498854,0.242935497386276,0.163061720768228,0.163654333487884,0.532581155645902,0.20763176831795,0.315292776234106,-0.172384643637246,-0.247112239979671,-0.368605918455092,0.286461033266228,0.0710404760913833,0.241865710598339,0.259586912102623,0.251613737601592,0.389813403384073,0.126668613013221,0.352334491168186,0.105436682434951,0.0153366885561192,0.441286779714364,-0.0052002918339505,0.347170453726037,0.0527237315091853,-0.225198719383669,-0.0069088324365947,0.326301209604794,0.11061268996929,-0.176649029469739
healthy,-0.0922248724877585,-0.0114723574257708,0.111044094826044,-0.104971501931915,-0.092676089531689,-0.252023797164257,-0.109987835782556,-0.113403084861603,0.170695967936292,-0.0603457718810606,-0.0610952445843148,-0.0326206042908954,-0.0741227676830738,-0.126827256432997,-0.110632464109489,0.174231598165254,0.0378183089436068,0.0380688244126795,0.18198732919362,-0.157520571329561,0.174687689457627,0.147374358929991,0.0482272882167494,-0.104187659187023,0.119608846924553,-0.102421734367394,-0.0802959161873355,-0.194670969647536,0.199937442810618,0.17797739338418,0.0520122780036469,-0.0351757568079752
healthy,0.20683508007675,0.28491417739846,0.211920780042222,0.322283282814592,0.236169969828455,0.247657225479868,0.301752703307284,0.383008889686846,0.5362426032884,0.375701512856775,-0.133728913703686,-0.294974818423866,-0.379589126673118,0.332700269446725,0.392124810768779,0.28514420430929,0.443772002343829,0.124104089098984,0.372753962245085,-0.26798175556829,0.359094964047263,0.0103712704188645,-0.312591257679885,0.497374248385381,0.273143426109706,0.268051619474769,0.257479432324863,-0.36969943887502,0.13859751609326,0.503588069743356,-0.0337372955893376,0.10230418237385
healthy,-0.0027418983581987,0.265702010433301,-0.190232508336728,0.197262782368713,-0.0038409753236959,0.211311752164832,-0.115811177482841,-0.0261035220553036,0.0664054344920689,0.239712770605009,0.0780670125002435,-0.242291968368862,-0.166237430277233,0.309283799951047,-0.0368359064142363,0.150707801117004,0.478229110463045,-0.252182106934242,0.24082858130323,-0.134584596352526,0.338987387066067,-0.0679900693251655,-0.102935402555084,0.407721247341556,0.246198312675083,-0.060936799220136,0.159776919810191,-0.050274385046884,0.305757645433132,0.515318572440455,0.159459428430018,-0.166306806321153
healthy,-0.194672070250063,-0.212775774313848,-0.391236303102253,-0.254068724476315,-0.483960629186794,-0.285174831173304,-0.75327338380458,-0.42088087762132,-0.275595565525782,-0.258578797485063,0.0540398592083196,0.0904175145825341,0.479543390126918,-0.175651621695538,-0.730078398226449,-0.418936301907577,-0.0251738053626886,-0.581060105450112,-0.391853115953902,0.372515736453225,-0.283322250961375,0.086361281544802,0.138767997142974,-0.370494240163919,0.217584390604421,-0.389905460749527,-0.195359054461244,0.387821266645107,0.0325008345210125,-0.199419018452081,0.137072979446525,-0.319036808594767
healthy,-0.114959002204817,-0.0414379197807111,-0.0879503790589687,0.0751242517685471,-0.0085289316161799,-0.177374124340454,-0.180289118657544,0.100116089243606,0.0985757225859738,-0.0399695098051201,0.0785709630871439,-0.0493604915649489,-0.03106640066025,-0.130237620170506,-0.144277596253155,0.0364023889931409,0.112383637200739,0.0073936521936536,0.0728861704563855,-0.12610589016666,-0.0906621536932657,-0.220274409962644,-0.0628982609424011,0.0794041143077773,0.18096521929602,0.0258226011246145,0.0457115953177006,0.156149486878516,0.0135093826874016,0.185397692638428,-0.0478438036678074,0.0337144124963981
healthy,0.254452757991746,0.518312551615419,0.0484249975443713,0.357973993003347,0.214795729472833,0.136189295148962,-0.207896275089892,0.279652924892762,0.518832425989813,0.492898739413409,0.513725197634602,-0.350943973307151,-0.318869326569269,0.379923535500835,-0.183538737469906,0.307861441575014,0.71159681877199,-0.329790089028266,0.439148002157893,-0.30385074622014,0.61325984070538,0.0623282690954542,-0.139223241063236,0.410860103906964,0.0614932692794166,0.307618493528474,0.449449155092147,-0.0146162545667963,0.637084467477652,0.656467503855672,0.45815399489839,-0.0538327363097987
healthy,-0.212333737971873,-0.0730687769984008,-0.030935443658172,-0.140614243452267,0.135277445283089,-0.29617857356059,-0.114137606650586,0.0179826220703428,0.091227964292544,-0.0732243603254853,0.0958232350786712,0.233114680236307,-0.0203550661282268,-0.344994077115338,0.0935392646436779,0.26953550175801,-0.189945275761272,0.211786289183435,-0.016568829020235,0.281450129087595,-0.102897260890419,-0.138355767653623,-0.044823610897737,-0.389637277067924,-0.316353986633378,-0.0786131146930953,-0.209116598322622,-0.196917614476929,0.179496675147018,-0.283904436382165,-0.376925238368958,0.36594237758944
healthy,-0.296701910739956,-0.275608792804606,-0.0868158727268952,-0.207530546155691,-0.18165284013991,-0.20832326418635,-0.126637139986267,-0.266664671978654,-0.189946899508611,-0.448081060536593,-0.0860523747483727,0.148241097638001,0.300359867346387,-0.324023724820963,0.0361333542160953,-0.280972872822596,-0.252131477644478,0.0995574171416087,-0.305727652457679,0.176266342343381,-0.289276397608689,-0.0172774634320711,-0.102123247557095,-0.427061441546318,-0.319943856021601,-0.337468473814489,-0.297830977075087,-0.0817038557060967,-0.359460251498403,-0.437698736701127,-0.31553698397498,0.355746965455163
healthy,0.0172814834987451,0.383110585136601,0.176587931516005,0.427867256144227,0.283167903649105,0.489094913817507,0.142639822825994,0.323960928704208,0.284172872074101,0.539674539545474,0.205188229018961,-0.256253725839886,-0.332943849744894,0.547640590816487,0.117980339332074,0.425548236747682,0.365533458951307,-0.0178753252164962,0.544195379475225,-0.35841071757185,0.531367603576761,0.105841307240769,-0.0051246277345856,0.6613856694401,0.559969935867516,0.246983963405089,0.364067029399174,-0.232918492070172,0.266482128209733,0.650724471250202,0.247410093646054,-0.213770391992432
