group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD58,CD21,CD11a,IgA,CD268,CD41,CD98,IgD,CD45,CD22,CD71,CD36,CD49d,CD73,CD305,CD99,CD82,CD224
healthy,0.194023245930762,0.231489988711534,0.358318304590894,0.321291649393505,0.283525493529511,0.428686414872213,0.368265281220608,0.374904557969884,0.137232166701364,0.292761487331044,-0.199102282479402,-0.40019133760416,0.181859021253026,0.174467828352417,0.393584963925871,-0.127528101342935,0.326140206956567,-0.162354633472762,-0.143496548313954,0.239332691307526,-0.0948398802669787,-0.0793968567287456,0.34957945052686,0.261620332214182,0.169128498676831,-0.190537428593641,-0.037346044650113,0.180345626543834,0.200580628012431,0.340767875708281,-0.193407994357801,0.0249192213980577,-0.0750377495977648
healthy,0.0253493870633843,0.415242464782551,0.265123884422972,0.364485597799197,0.245938635635062,0.103412966694742,-0.13100251842789,0.218389537736417,0.304521266824489,0.329033421880574,0.0611655821348627,-0.314382737049709,0.238230188628356,0.380963804075614,0.173960140463072,0.101736303898486,0.382348232510478,0.044026224221712,-0.0298928995176209,0.436796300156989,0.142826593174676,-0.0292193576019853,0.0289952696884431,0.231555630602505,0.124952433894516,-0.0155575328462002,0.0083083885050859,0.284348997147313,0.380516102762848,0.279712158132512,-0.0254583877464876,0.124205424224619,0.011557060671561
healthy,-0.104766586563373,-0.162541366110312,0.095959227913221,-0.0976531732397249,0.0130272452694447,-0.032611779810609,0.160016885950122,0.0194431868220468,-0.1564765901625,-0.123431877057424,-0.141716385392303,0.057955523646901,-0.103836540787279,-0.0714762100146332,-0.0156121497547993,0.103269899676029,0.0064191420684796,-0.146487089874464,-0.0220278632527724,-0.0932753030878436,-0.198906608591225,-0.0485806016835388,-0.114780268517681,-0.0007690506720896,-0.176687451286402,0.104272579116256,-0.300191102757413,-0.0162357152499131,-0.078051115819033,-0.133271309640817,0.119190098472966,0.198106908605243,0.127613580712781
healthy,0.287768331650969,0.311406474106703,0.178353335469085,0.215446413169373,0.120182130479788,0.30585529343215,0.314951030163962,0.123852645794949,0.160251850502796,0.258201610559808,-0.303408189756272,-0.327780829365051,0.324329697060295,0.0667849544509886,0.0834325577198007,-0.301472918456195,0.272133442203732,-0.0043504413661632,-0.332517023909707,0.25418321195242,-0.0908871497101586,-0.0656890293346049,0.37540597717651,0.253939229650805,0.388384298139688,0.101691077511483,-0.168144046576063,-0.283315507465887,0.0670278288700675,0.214717593576374,-0.256359990067435,-0.306069977697483,-0.179615290425267
healthy,0.14937290622947,0.0307727921391922,0.194033216555405,0.109903401999651,0.110846925484581,-0.0865227310812093,0.216325903805919,0.233128401493499,0.100143432204931,0.0794067210223318,0.0537446769311903,0.0019561785180566,-0.0924410547016268,0.180078841292128,-0.0185754415285692,0.0391559073988692,0.130464772450957,0.102197364201289,0.172640240378746,0.0608749282567363,0.281613861571494,0.0775035330389157,-0.0822210902848417,0.113154261781233,-0.0539153036590293,0.153669183422384,0.177593942246157,0.113024001099743,-0.0168613960595404,-0.226129178173052,-0.0160626511312958,0.199595111359765,0.0828906964457755
healthy,-0.0726097456774432,-0.0379241090597755,0.191840875813473,0.197505226416231,0.189935724313949,0.165101462153345,0.291287891328563,0.324673044597867,0.0659405125927599,0.184276405223534,-0.0635686199739809,-0.346737059527868,0.0705925434916632,0.176439367086666,0.0575350585360884,-0.143453346948547,0.089938137650259,-0.132423145752499,-0.155642884326557,0.117147423272393,0.0148020092710187,-0.0920121981056063,0.171915065699014,0.151914077981964,-0.0833754543739812,-0.232349830939191,-0.0350488245956408,-0.0721211012325196,0.0661610343280234,0.0127963042363786,-0.276588362603942,0.137520150512516,-0.0664734696620234
healthy,0.0629090780883483,0.222961911654969,0.0855016193557574,-0.0044295302013422,0.183551605296572,0.20694071083289,0.179206981800145,0.0307999274442227,0.188795506494602,0.185919167527131,-0.225196855456249,-0.150670489364234,0.0660692907672773,0.224447538353463,-0.076146361728389,0.17645097201994,0.190579323706401,0.0519435749686153,-0.124904881688883,0.18594792848541,0.277595426600378,0.0006912359977587,0.119945472986311,0.131757663703972,-0.0098653419146824,-0.21713876034113,0.124188679708703,0.0953332292101739,0.15616504238725,0.0988826403267279,-0.145350280390308,0.0179100961635062,-0.175820933943989
healthy,0.297866794121988,0.517583411905796,0.121217387362201,0.419202260689541,0.295185456633598,0.400434080002748,-0.117235198910826,0.283589490277244,0.453813758940391,0.584410819983547,-0.291197427092679,-0.327661167422103,0.372824879674195,0.398255363682823,0.623232344297127,-0.149191175102187,0.446303393919689,0.193668070113093,-0.227780664804033,0.569443827913412,-0.115453623755092,-0.0611835962343519,0.495863947802613,0.348563268328435,0.558401717545261,-0.12859189575665,-0.126970118042879,0.503704697150087,0.592597128880966,0.66982526080267,-0.17546784204834,-0.0681457856091538,-0.0415705605941285
healthy,-3.41130756141964e-05,0.12559965516981,-0.12136641879446,-0.116073034439559,-0.0534331024131879,-0.228860750858074,-0.13779923791063,-0.075161716458177,0.105598238666527,0.0523079911621376,-0.195322882515675,-0.299372260159294,-0.0471629072370828,0.134499514694718,-0.0833548670094577,-0.0352380312116518,0.0156323165058965,0.137172204750131,0.119411099810236,-0.0135079401012194,0.350272674618604,-0.132025622556534,-0.162222706102303,-0.0520438603563654,0.0009521653370468,-0.0246937487593601,0.269631330130008,-0.0569438608531557,0.192915092079741,-0.0357708108925471,-0.226966631464071,-0.0665909439206615,-0.147835799604673
healthy,0.148954876113971,0.247519248253537,0.245331001027096,0.143450790544851,0.228644548213113,0.180559568566733,0.290452783148437,0.270109298937065,0.299484668844343,0.46406810693403,-0.123095253590172,-0.295275635700571,0.134806410528829,0.236009010649276,-0.0060458797594735,-0.102624205035545,0.279033750412625,-0.0249513243132647,-0.13876849659749,0.201438061092052,0.0752757969089976,-0.029747230811574,0.145081730721152,0.319294786743913,0.0823932001032582,-0.231839862258603,0.0606105250077252,0.0017513897181725,0.199358498168,0.0947951529190965,-0.230226370753366,-0.0618817401424771,-0.216568371861426
