group,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD39,CD24,CD21,CD11a,CD79b,CD268,CD54,CD41,CD81,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD23,CD82
healthy,0.314183897087107,0.349843821848975,0.421972261493335,0.487672071358559,-0.140426302385301,0.0597492509822578,0.356841855375255,0.515424822186441,0.160760336923635,0.409666502631078,0.383577748259169,0.357596333861255,-0.147667677068036,-0.294820419343696,0.465995425458402,0.303014475541058,0.431943111639177,0.427981184651779,0.146532785691386,0.0350784388631766,0.498185855778084,-0.0119643401859103,0.0299174402909116,0.492920724659918,0.0125437800631254,0.097363252605859,0.332805533779263,0.577061336290775,0.220135912903108,0.410783070373166,0.306570614310872,-0.0718864437616579,0.372805680636752,0.585692159601418,0.247268775463477,-0.0732138829955638
healthy,-0.198748164503797,-0.259516971416928,-0.231337910764866,-0.207804187201881,0.0740350360715285,-0.237739802973469,-0.17057814086946,-0.0632336103310528,-0.0183323284818871,-0.14007610336573,-0.0519270529267067,-0.146798776782561,-0.133828867270024,0.140470132241978,-0.159115252500879,-0.199094669407479,-0.230984507932236,-0.0814106528399694,-0.132009182581964,-0.13171630942494,-0.27151624396093,-0.0729569801125254,-0.0034904445845343,-0.336282487323987,-0.14388391486969,-0.199985114400949,-0.0541001069163668,0.0663268768241777,-0.17949789693274,-0.116062248981641,-0.213698942127811,0.016428736045694,-0.260048094280602,-0.116696759853719,-0.0607553664850906,0.0003740921030639
healthy,-0.121251045776287,-0.130712522257517,-0.0588029168125015,-0.215236388218731,0.0944987315549424,0.239143341787789,-0.191399103194637,-0.195966825392624,-0.23599683379819,-0.238558909444985,-0.31113026878133,-0.159484238900989,0.179388560995453,0.238744791004777,-0.117552205111667,-0.192505995772603,-0.0959778193062006,-0.179510159608401,-0.0770070481161874,-0.0493173275874304,-0.237179546843282,0.0838854848864677,-0.194255248878447,-0.171763436297221,0.257562331135881,0.243986241598382,0.0714043248974099,-0.239667132526144,-0.0920448326038608,-0.16598315221345,-0.18774280192494,0.149214075818575,-0.139204212063114,-0.23097262655354,0.0443613019167479,0.0612869194625342
healthy,-0.372520026455901,-0.310836376310873,-0.178691769963117,-0.315301017767811,0.0976027692795594,0.200523096588304,-0.0355027933190467,-0.273056450032213,-0.155900743213838,-0.191848630569,-0.26207382712549,-0.548956413194556,0.537203676689168,0.31157335587814,-0.433153709681434,-0.157261313154926,-0.0917009619096906,-0.403934283680848,-0.153549407965905,-0.0264718993491014,-0.35937096978424,-0.0630273725474636,-0.0616762103810144,-0.381296996961067,0.199416248730219,0.0237436437750164,-0.159027556436117,-0.463720640700898,-0.263387533683789,-0.249598725120547,-0.319786440993429,0.104432620686976,-0.11135636639657,-0.49444688013445,-0.40420468241086,0.389096237992715
healthy,0.135426849002978,0.13085783287963,-0.0665459083649847,0.133575422589018,-0.122049130699779,-0.078528254142704,0.0334649163926296,0.228714278977459,0.122909306622853,0.0644339563426281,0.166514176327635,0.112602952071255,-0.0224676006348977,-0.0668281071778305,0.28977167099436,0.0561106274327282,0.0485542526227732,0.269834059026449,-0.150346026341701,-0.162328994987424,0.160637361640327,-0.267245654870161,0.0392106297430232,0.189491756598984,-0.0216860193885302,0.0573641902561128,0.207527616224888,0.357202330681079,0.143350729385089,0.0097264575508295,0.14173118410541,0.0476770474251883,0.122973039454831,0.388732224360924,0.200014676755646,-0.0312594307364383
healthy,0.292525736161992,0.329600213009971,0.358402569868652,0.293003787123779,-0.177025836337267,0.192072290224113,0.372834903673447,0.267233859729391,0.296763485173421,0.292033998378816,0.372570368981848,0.170606338915219,-0.112799425084808,-0.4619001238235,0.2600089926807,0.143944141879401,0.4194276602585,0.226533502353852,0.326695436691599,0.429798055882538,0.396521193402234,0.252332780573638,0.0289399831797322,0.372658346474261,0.262280624201493,0.0539644310648365,0.146599479813171,0.276727731026077,-0.0518843206465028,0.346733540228206,0.284672004336402,-0.40508408218874,0.199211947154784,0.251465277628165,0.0229306848704869,0.329858927263737
healthy,0.116428416624667,0.355743198992915,0.0724724038385967,0.204512969345184,-0.012759297071835,-0.0269125842109515,0.40202430618538,0.19916633109629,0.465786799755052,0.226609831307818,0.438652648331536,0.241353505473157,-0.133119696394262,-0.178282190251161,0.287734445855251,0.312194195640736,0.349597529573503,0.125998114188869,0.0149967584001216,0.0497548183948279,0.413612964316033,0.255555600744032,0.2036493956916,0.393697073913706,0.160676812469739,0.0442909817696262,0.150976227771094,0.449654426370772,0.215571908432924,0.334511155450753,0.400863904246267,-0.0187050461996327,0.329628573585459,0.435376839594767,0.0929407479544275,-0.0036010297450609
healthy,-0.0058822307144225,0.29133476014303,0.163597760466645,0.239450241407189,-0.0907158615182434,-0.118398310516793,0.228135460033699,0.216941776044661,-0.0404000413892833,0.178071026293276,0.479998705926887,0.370413980588354,-0.170124882301179,0.0252854934210928,0.317754573136178,0.143083183396579,0.240240728079479,0.270345625766508,0.391565249176785,-0.481697503335473,0.234082181233771,0.16171490923084,0.151756119623545,0.311916138312611,-0.162111875218689,-0.346854104732135,0.292635745787667,0.392833224589503,0.270061662966134,0.276428231418447,0.361491439353505,0.117193899076121,0.439270293811264,0.259327988590802,0.0599837727975905,-0.20765522547143
healthy,-0.178937036945575,0.111722696502923,-0.0503290146924751,-0.0450356303375734,0.0713042127621814,0.0158982438305616,0.032113818617084,-0.228696398433759,-0.50316433922476,-0.108314365631144,0.195535050877089,0.0324343371380903,0.112360363487676,0.17420149616715,-0.0772827913842185,0.207384221900175,0.307225011397639,-0.010397625507102,0.267006736888243,-0.205471567526227,0.147798420350631,0.379406553303713,-0.430567856740215,0.0332860948224264,0.403571980079481,-0.14451057305647,-0.339142776552486,-0.334259308452166,-0.192995281378908,-0.0333076985096658,0.0889669794566389,0.170461507493769,0.493509782212142,-0.021562401534725,-0.0471876036739887,-0.017225082495222
healthy,0.329147183493092,0.156302493773322,-0.0429589121329316,0.222401345217796,-0.353577858766179,-0.464065502206189,0.0884932310192034,0.227247761582064,-0.200109075863382,0.208518914131771,0.187752875572328,0.338007367258315,-0.220389225632873,-0.109039003063215,0.400132646761873,0.0598624603753996,0.140205272638347,0.542866411003705,0.136126189569121,-0.263712248260073,0.329765509354213,-0.0204887172514825,-0.245357793062736,0.384067470439016,-0.196014746289394,0.168483540351781,-0.0612017297802556,0.567239688656236,0.423086393710553,0.252587321867497,0.220918714018491,-0.0424376885911864,0.400654480956545,0.649705473978256,0.474436594331378,-0.619056921177251
