group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,CD11a,IgA,CD268,CD41,CD81,CD98,IgD,CD45,CD22,CD36,CD73,CD305,CD99,CD82,CD224
healthy,0.0926544137282457,0.387485694879269,0.106287013859644,0.238369325689048,-0.017213056275624,0.125914866276289,0.20246016680126,0.0330019847684088,0.116948105104669,0.359659567134232,0.258390633793696,-0.373584667710207,0.328386713939711,0.120250966718437,0.38008784404616,0.235062805000295,-0.19608014132404,-0.0873885291681915,0.460634478450328,-0.129199802219528,-0.209650161482917,0.412868681756045,0.21293306507349,0.123368306838145,-0.129473668048405,0.335193031317503,0.171291721487471,0.352514481616667,0.025845848811364,0.347588099559335,0.328299069084966,-0.289817423551672,-0.0869003265121377,-0.209814221374033
healthy,-0.46516134604984,-0.359591355054909,-0.104253170145393,-0.371945403257477,0.085058158410604,-0.269337785406734,-0.13446468741462,-0.183954032839906,-0.460624352658413,-0.36569537687625,-0.415927787820663,0.2837297167349,-0.616507898401404,-0.175879493779115,-0.458802675031534,-0.317554406923582,-0.0342320985782688,-0.076462263515376,-0.624065859277716,-0.0936519396452734,-0.0261971941007438,-0.502463165625472,-0.171204375200395,-0.0242042306897401,-0.0459577355109265,-0.661420018319539,-0.427077566602781,-0.358440257070463,-0.0893496041518791,-0.304907242296963,-0.628670957841894,0.14858282467498,0.240592801777912,0.0425001677272669
healthy,-0.225958692797875,-0.273226558765038,-0.296811695781156,-0.356802634598329,0.0612207713951125,-0.107092576857956,-0.399462904945867,0.064288485143843,-0.301130619763209,-0.260482708126616,-0.35441749248773,0.251443123799133,-0.308557482991088,0.0741553583687373,-0.0757133537407101,-0.526397376992642,0.223046505334876,0.0266889134905599,-0.257888257342464,0.0112170224943926,0.0648792831192492,-0.28445106683378,0.0841252358171798,-0.0331014901879741,-0.116973523679009,-0.395157291080211,-0.253727802584875,-0.187797135825159,0.116304775405617,-0.150236647984383,-0.502756959561063,0.154154326870394,0.0285079452301603,-0.0201101053604476
healthy,-0.0495033890267498,0.119605531805279,-0.0627401693815356,-0.0895159236715214,0.104210237513357,-0.148477577464237,-0.0331520667685497,-0.325641758504489,-0.102764493176806,-0.112867933236394,-0.035861839278783,0.158751163344472,-0.027047052639409,-0.441383674408551,-0.170421482375942,-0.223784414052553,0.12504492979602,-0.0649728706416635,-0.153066538741024,-0.122355955626179,0.261981793594812,-0.0828855085492323,0.002298833877008,0.04557857013184,0.143838102599184,-0.16711161959578,-0.104699475097957,-0.115340438977773,-0.0201769771316136,0.0275594964656612,-0.221002572753124,0.191363787727477,-0.144090981724165,0.0952312904783958
healthy,-0.0855200197137665,0.17120200467889,-0.178988779771693,0.131804334568685,-0.126027984804382,-0.116637909884121,-0.0547197295235155,-0.167467219058015,0.0410281985224184,0.0715408192872296,0.170488949897571,-0.0381258357856578,0.116220240115494,-0.11211190343398,0.0471808886038269,0.32006020215154,-0.0539280372689851,-0.299158956038237,0.219203270030379,0.006187725050383,-0.149707843076297,0.288263599862669,-0.214903211916894,-0.196732617337391,0.0044742117736347,0.136073180808524,-0.0948122121957175,0.0947732773686937,-0.241825810996071,0.274194751078182,0.360792068239946,-0.0020599529982709,0.0517553090807543,-0.163368312458844
healthy,-0.241630978769837,-0.291766554063535,-0.429164346549911,-0.303931748334732,-0.405527678193859,-0.426056307424774,-0.412322320711539,-0.519285942809599,-0.344850963034441,-0.215541800103983,-0.171428195920556,0.449117657420005,-0.285524565315138,-0.593757940644417,-0.436407336102192,0.101059442234844,0.232175781876668,-0.493766303403027,-0.397113394885873,-0.0580565935407,0.297244187583317,-0.296515071356419,-0.0098274375210303,-0.245024705907013,0.226660928666723,-0.31959772914686,-0.357714834018404,-0.307719601226618,-0.0160798821058401,-0.0897285557068721,-0.128084711374628,0.383868341991479,-0.325545084466747,0.230456717108276
healthy,0.0179558813921931,0.32027318133436,-0.0205242341050639,0.168891710502449,-0.256416869553456,0.315675675675676,0.214036691591075,0.46583067016819,0.157645565028115,0.334056738528919,0.317546295918408,-0.135012981995788,0.441650643932523,0.122271650835626,0.348460181661469,0.118109913541967,-0.0305335378738171,-0.120743370663394,0.409466386603045,0.0557354230956715,-0.084198449495303,0.374770882251997,-0.03325443086852,0.12249201196471,-0.0594505106608971,0.537105639895323,0.183290404498458,0.32853621170253,-0.0632342341142462,0.395442908237824,0.414143636110045,-0.0232268878668923,-0.139453075761777,-0.197566942594851
healthy,-0.0587259700323327,-0.329389808303839,-0.112025780323236,-0.0609147027933721,-0.0185779508915691,-0.129460743942153,-0.0278638560395896,-0.102487425627389,-0.0511262373783156,-0.235431793022306,-0.253848629989676,0.294164651593657,-0.330943188086045,0.10111460302896,-0.192506904121934,-0.203438204071279,0.155109010899933,0.323455970136265,-0.21907059244523,-0.228995120039751,0.329706059023346,-0.357517205945431,0.117208712841333,0.0560717658145652,0.22034542249205,-0.162480104586379,-0.197409878427491,-0.366191383444346,0.151922903374253,-0.385379389523135,-0.181215258494348,0.217972593972312,0.326914153914688,0.148000985883353
healthy,-0.326795511412271,-0.0180198897906764,-0.13273773714796,-0.195600940219178,0.353475037731265,-0.0132660212479611,-0.168524805199789,-0.0805718111157567,-0.0344178517604302,-0.294460267966064,-0.125625451053632,0.0622120710839073,-0.179261841117844,-0.0206171780044666,-0.0198711846117113,-0.339445682164222,0.0914322365330824,0.116861311181903,-0.174026972821743,0.135943778044618,0.348331775662742,-0.133497892873622,-0.0567390183060482,-0.262459330609083,0.03836332902538,-0.314147688374868,-0.189792792066436,-0.153208675307619,-0.143779231781885,-0.0951222560033196,-0.344508158410473,-0.0279985573510242,0.269248164496704,0.0598985946577327
healthy,-0.236343165740577,-0.229988046325366,-0.354013017279744,-0.231911020951322,-0.0768105906819105,-0.284840953382664,-0.404480936774803,-0.3207160958201,-0.399108573867989,-0.0743064991729457,-0.396489985122481,0.260089134960921,-0.143497466247455,-0.329080270690069,-0.14257267360137,-0.272665887859925,0.112904644760019,-0.273747514573118,-0.142608779059266,-0.0154794748604167,0.186241832906654,-0.247641762544102,-0.166463547268461,-0.225489579280918,0.0127090837819593,-0.336932641622891,-0.379358313864356,-0.0769407177604796,-0.1027862818739,0.067283941716849,-0.265434176432208,0.283446093950289,0.0164831298132726,0.306573234043734
