group,CD86,CD47,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD58,CD21,IgA,CD268,CD54,CD41,CD81,IgD,CD45,CD22,CD71,CD73,CD305,CD99,CD82,CD224
healthy,-0.0233202749718078,0.386285645166831,0.418481869480685,0.390514081112679,0.602168116776763,0.284154106060118,0.633271610975805,0.463237163955046,-0.030573770633484,0.442909242251121,0.392731049068939,0.428573479111455,-0.261331543203771,-0.324777315249886,0.590483522242505,0.271488544062024,0.390865846223405,0.456001451273089,-0.135874550576371,0.575607165090194,-0.281752667298688,0.575454489085539,-0.216416399350189,0.261154221971514,0.275769224389631,0.492668302534451,0.480453137912214,0.424562911770423,-0.0627322040126851,0.573334444246622,0.689174651587706,-0.235627972124393,-0.215705444374678,-0.21951034298582
healthy,0.0352724232743849,0.307558236069212,0.180941165483339,-0.0726894998759788,0.22709235637232,0.0083301401223218,0.499018137699854,0.061876421020891,0.0115340462287725,0.305668249177685,0.196640150134688,0.218918741319199,-0.310828717683067,-0.204898131687471,0.528813008901781,0.0390221781888427,0.247852242390626,0.299270794928432,0.105175770351593,0.38555613903209,0.0464321307050957,0.325131129163173,-0.0822715570903366,0.111876251688886,-0.0803310846472469,0.531494545377984,0.206071154532108,0.236870214619111,-0.0590939693201995,0.162388942632062,0.526566798273473,-0.114247248858227,-0.399577725438525,0.0121267141475304
healthy,-0.188466493972863,0.0648722719778086,0.166303380191059,0.0024823591250313,0.361469619632967,0.150810287833589,0.182209782005146,0.316104634315051,0.0482600430460674,0.298011027108826,0.264809619043459,0.133290759149229,-0.100321564916888,-0.0660958684142177,0.304281222284931,0.328167227442399,0.128386075272563,0.172648531103452,0.0036692213531164,0.218824521769209,-8.75859373867691e-05,0.204376766613217,-0.184835222815466,-0.308852953053282,0.0931007255993526,0.494210650215198,0.140606030539878,0.22762708079696,-0.0806171725344431,0.124123520756932,0.26385260847241,-0.0817856446967858,0.0250160270129658,0.0050092490098043
healthy,-0.229633498094574,0.432392690538173,0.510883199987719,0.282768591307491,0.502764155515579,0.175695290417344,0.284666365193577,0.309126306115444,-0.0204469583007007,0.393605538517247,0.639845543314025,0.702356128266159,-0.603382792612921,-0.469879036443112,0.544450285882863,0.326125849872824,0.337207258269877,0.681686564033446,-0.361069204106959,0.560572580475949,-0.264687050492885,0.580651997841089,-0.168015096568857,0.141776053020919,0.245376393526095,0.572225483567604,0.373189745106254,0.472600813575392,-0.252807387081022,0.414252483282244,0.736592978385064,-0.350136530200554,-0.121985144550989,-0.0749113975146006
healthy,0.0719755491260398,-0.0758426364035867,0.0547787003104709,-0.0990613940871415,0.0938078242840653,-0.0489768236954205,0.194937224644211,0.175477623016887,-0.218220041996348,-0.018356925167871,0.0336855587824265,0.0634623955734234,-0.134596352606028,0.0726923114811302,0.142905699490709,-0.0479877498264208,-0.0534897857993583,0.202349983942667,0.0380036575627231,0.0372126738284763,-0.0729170082547701,0.117143481517155,-0.206547713649928,-0.203863155311115,0.0063257753352799,0.140997296807445,-0.0146056470376831,0.202870410032537,0.0040563522755156,0.26569829785381,0.297459101383754,-0.113438966828832,-0.341697831589099,-0.0424014318111334
healthy,0.333913443234103,-0.116211299754091,-0.320054247202117,-0.37759778242226,-0.297954396910968,-0.470732341858888,0.102835881912028,-0.292231559164492,-0.553296769457213,-0.44018618104625,-0.283048738223443,-0.196133962527162,0.0498945384494323,0.509041389519598,-0.271643852761077,-0.166697729787766,-0.475875927412898,-0.129026395298898,0.32393317420726,-0.400794083559136,0.15956079266109,-0.336925762821262,-0.106185438545565,0.068365451163116,-0.172580705198251,-0.266372988488044,-0.403735215930218,-0.307511226975985,0.406271670807622,-0.295695472752024,-0.170914542979475,0.328636915099497,-0.222549743208835,0.25548963387572
healthy,-0.0109913678981143,0.0396197665796622,0.299311151874288,-0.0263559099908597,0.201131870125159,0.280457101396699,0.0935842840188169,0.140950992023391,0.492383237719842,0.1,0.330912883482287,0.266624585700106,-0.239818132706373,-0.170771973352635,0.277155813531652,0.113005170150801,0.307735145021794,0.189961568014436,-0.0994307348030101,0.333892014847163,-0.0530833171172748,0.263223529134454,-0.0299309926999146,0.0252619336972849,0.0101475705198941,0.567793853560016,0.155806276074732,0.389241820062745,-0.0247442745412418,0.253351428604404,0.295570111813381,-0.163169077089108,-0.053105135103305,-0.126636178377616
healthy,0.315609718160122,0.168765619370153,0.143591409758365,-0.0344883603200629,0.1966845234947,0.0877603910872013,0.0737515199043614,0.0016566064501877,-0.219359584881412,0.208229952842533,0.260659331007056,0.122511286262689,0.0098245697551729,-0.0336476877526122,0.0489085674995655,0.138062286241793,0.0747156182357229,0.439040237104258,0.15947300154408,0.161619672423249,0.0228559277546808,0.194093074081751,0.0638427391588578,0.11311076478751,-0.164508416773564,0.118668133627753,0.0744357720874355,-0.0214066585359367,-0.0050825981402739,0.255515028980479,0.344882276505331,0.198983358204334,0.184335186870754,0.185504861201969
healthy,0.0666473516051292,0.249785243213223,0.281015390246237,0.126219463033137,0.40687116640515,0.0143947804191294,0.330987235603222,0.242779540604037,-0.0645757926946291,0.28920732577106,0.568743180920193,0.492291885142211,-0.247663438900109,-0.273436773179123,0.417498247942495,0.117749980028868,0.0534022581457989,0.757008609889565,-0.211422280794682,0.40712245681276,-0.314535263618383,0.476660350973059,-0.292768044538288,-0.0160617991519634,0.163296653637003,0.651700145854125,0.298110258684313,0.371819013358907,-0.0354372227158183,0.229482696094727,0.742480150242059,-0.118818819408631,-0.0220563556333957,-0.315246641131955
healthy,-0.151268715085998,0.355927056986566,0.290296266755398,0.27359559022945,0.33595495196309,0.228356514957638,-0.0083015014554143,0.343589147777906,0.0363576418849186,0.387150617904713,0.15770751667182,0.475756164534245,-0.219177788485723,-0.283964350835691,0.378548325808561,0.210506712001077,0.263043421073491,0.327587041473799,0.00556871521137,0.342489192403285,-0.001397704160321,0.428987381125777,-0.0795555528892679,0.0530554277658804,0.266036281786879,0.410039820270586,0.305035493648455,0.281650269827212,-0.0714981574207657,0.285381404041054,0.442565362099043,-0.178915297801024,-0.116159588633123,-0.206827227106781
