group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD58,CD24,CD21,IgA,CD268,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,CD82,CD224
healthy,0.303558940252824,0.377296359912734,0.343080945161318,0.4475936169695,-0.0403499152956921,0.269016266634071,0.405669367217322,0.04187969181186,0.386145967203698,0.451019748968973,0.44668623988551,-0.207130629526955,-0.189535934581174,0.570761295812894,0.143016239486337,0.288833620180607,0.331480172354806,-0.134704612624664,-0.103638027257527,0.429587410341666,-0.209295668012105,0.482238857025648,0.198309235361635,0.446601519583979,0.255112860484241,0.472018365975473,0.338955949677649,0.417230510766525,0.542851651011286,0.0321755304494254,-0.184140928551424,-0.256177804020446,-0.138782516739547
healthy,-0.467327770260867,-0.51067701537999,-0.0759726934482976,-0.423871396076737,0.0472464691769412,-0.258324603570789,-0.0926102759226361,-0.0263013202925856,-0.394063781819638,-0.336023145622278,-0.357386249996166,0.183621876578459,0.268153414350731,-0.598862265447577,-0.150649566439689,-0.47310275905663,-0.323005658057328,-0.113413820639828,-0.075318976627572,-0.669315170172791,-0.1384721913591,-0.59922939850744,-0.047453648670853,-0.388506548729376,-0.269686716970537,-0.383656785469248,-0.456226445633601,-0.471313349461317,-0.568105900085677,-0.113110101317976,0.126046595529482,0.253545072657421,-0.0066407219542155
healthy,-0.0033145737051184,-0.259484261353278,0.113160534679678,-0.301735312176335,0.32254197721482,0.0691147923269184,-0.0396216146664908,0.12071107648201,0.0120194245809016,-0.186731579922092,-0.442165017878999,0.125917843739274,0.239070001433697,-0.242376224114513,-0.029302354758222,-0.386184942196409,-0.0802157046650065,0.162346279503686,0.0816699149895764,-0.504008087559383,0.0340298737353031,-0.425785834905679,-0.0792500972544999,-0.300144700857538,-0.305932262568166,-0.0063539710770634,-0.397896739634046,-0.555124852967741,-0.44446251387902,0.140139631756054,0.185043531263341,0.153922878905419,0.0775765528584296
healthy,-0.296722942497521,-0.543129048514398,-0.238236526282067,-0.337555550079269,-0.0546343498999964,-0.193839337127921,-0.238187553402266,-0.131092235227377,-0.288565640901665,-0.378455553021719,-0.392370226514461,0.370085830093763,0.480100841310918,-0.496837418693243,-0.392036755706062,-0.2845231934416,-0.345196810117289,0.30705188886583,0.008869186451505,-0.431681187089862,0.161462265206664,-0.411690485854464,-0.0083651977580788,-0.391086288533974,-0.23278634101834,-0.327642376598733,-0.303595887387829,-0.3453229074834,-0.345955198029944,0.331782580267131,0.367715085297471,0.0825900481721416,0.183111185988931
healthy,-0.118434910870624,-0.165149819926374,-0.192629595779286,-0.281278059723823,0.0424438890319618,-0.1878128422144,-0.189933351477749,-0.291004544889296,-0.240789621044891,-0.256127871301172,-0.330812583076412,0.138621448967775,0.164269804881877,-0.320180033404205,-0.118733788828112,-0.215224193975669,-0.41770826991976,0.154829438729881,-0.0699371356387966,-0.410955116923597,0.124334509679461,-0.317859025583889,-0.235341341260525,-0.456214564467729,-0.267744957756581,-0.191338604799966,-0.200284350380301,-0.0600517333622882,-0.476640754729048,0.0288580823478061,-0.0938405442028776,-0.137381491294863,0.0980214392572734
healthy,0.1725629174238,0.141607769751209,-0.0477377195081684,0.182092513361548,-0.254587073658272,-0.0959853335782534,0.198906737306662,-0.0702407612564821,-0.0556700564998034,0.0599360775535262,0.183452220011384,-0.186212443957046,-0.0354139326042134,0.206743583444197,0.049008357549332,-0.190477846009031,0.0903929764150655,0.161949640640977,-0.37087771917033,0.0957975715079467,-0.203756533541779,0.120640935895014,0.218472207295479,0.406283127727805,0.515388844899937,0.0461455380672957,0.13303642325232,0.122905589153522,0.413578705525333,0.194151828025423,-0.0479587300184251,-0.498302766087283,0.142184810918924
healthy,0.0912524495645682,0.233383065968582,0.0839634354829254,0.149820424451297,0.0532567333818849,0.368481770360965,0.288152686933465,0.327828973907722,0.178759296208961,0.357434547974854,0.165514718173549,-0.0002918580432517,-0.169751619746421,0.249098494467622,0.286060990411521,0.331775451047611,0.11327426987595,-0.0191359242946302,0.0322188597388659,0.350685110414462,0.0423664648539633,0.364799895519736,0.128232051854751,0.261614472636547,0.002973494517775,0.257797932160348,0.344096447459794,0.274069576592196,0.206572832329651,-0.131422806727011,-0.109906307666329,0.0350817070391928,-0.204022625163011
healthy,-0.206287979971082,-0.275157681196879,-0.258777928053858,-0.179937135905825,-0.222244050248772,-0.0622407422798812,-0.348716602237991,-0.266687791448956,-0.069024009459877,-0.0681501134879402,-0.288705683041032,0.223950832531613,0.246354541471774,-0.211414517676749,0.0544714941039271,-0.156718814343555,0.134191216550717,0.128770784537529,-0.054165372956768,-0.143002053309136,0.260597465923188,-0.087645248212387,-0.515619165996798,-0.170351741066864,-0.240537626256824,-0.19122547204739,-0.258413807013943,-0.146032958677711,0.0557993975990282,0.042425552427852,0.289355206970564,0.314031268457097,0.160276350696474
healthy,0.0189374087489173,-0.0550892001602763,0.0664572466958986,-0.0747151743684841,-0.0903562337359297,0.012115555169655,0.170121814605865,0.416463245952986,-0.0662184707173823,-0.16798943855115,-0.076447156968829,-0.323562567910511,-0.290131852941696,-0.114497733178697,-0.195884855566864,-0.241707160511834,-0.232510652202707,-0.162758831389252,0.295894267426161,-0.220520787813392,-0.122712621091173,-0.185482995687406,0.270275024057886,0.057603575493783,0.361649906806377,-0.0403779482631373,-0.119302905064636,-0.362044550424285,-0.113859657780285,-0.10766363678146,-0.246674852393718,-0.117588063158602,-0.131930128019166
healthy,-0.192082520916757,-0.28187161788289,0.0005982335261294,-0.14492386774028,0.241471006700388,-0.136065792859679,-0.148859095564702,0.211530919578001,-0.162565089167628,-0.218636653575866,-0.456271588121838,0.171859292168892,0.274730688457844,-0.369517973636391,-0.264680580433917,-0.281387187938892,-0.290611785463383,0.0611713752843962,0.0932209976741663,-0.382507604233224,0.0751754079822962,-0.346696712223219,0.0176364273093371,-0.263214440744355,-0.295102000063628,-0.209195873692647,-0.252004876855681,-0.393032968874293,-0.410308242668375,-0.0764299282138838,0.251263329227069,0.393456242597839,0.092284933171518
