group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD39,CD24,CD21,IgA,CD79b,ITGB7,CD268,CD54,CD41,CD98,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,IgKappaLight,CD23,CD82
healthy,-0.252384874835793,-0.304532743441455,-0.144597167352924,-0.358500051534688,0.215609325860722,-0.192740548050056,-0.462343389872308,-0.172173873802706,0.147522708170604,-0.297389697335751,-0.252273603516512,-0.250013690169379,-0.0089564856352126,0.104896329422073,-0.520078918814506,-0.267704077877517,-0.310551576468401,-0.255554684440234,0.0781788288791446,-0.351610859919498,0.150221451778699,0.0769512616227218,-0.23030745566537,-0.40546403991064,0.0729036840383355,-0.278007402191043,-0.099313149668537,-0.283426211863609,-0.365657287407331,-0.287714547383091,-0.123781517058927,-0.125296906900504,-0.46307309987013,-0.476747559991592,-0.105801573306225,0.0748009960304962,-0.428168980760506,0.36671683274993
healthy,0.300373511524973,0.166477209494661,0.315088293766095,0.229507495025286,0.158876676263507,0.35179167522232,0.155030720404844,0.293819897276878,0.511986414782612,0.465543595515784,0.122470952077121,0.189950768086051,-0.0932995688268361,-0.259680269187891,0.22697632177782,0.223810830955201,0.262383703821549,0.0525509438122172,0.244443008306132,0.379739586823094,-0.0293213459213369,0.113753880308737,0.0246023956533255,0.266916338338581,0.200358847179081,0.182217782316478,-0.0497656635226646,0.399942593650169,0.0682490359146757,0.292834454497456,0.0820068423570173,-0.187957483271682,0.0707728494461956,0.416971506801682,-0.0248648237758604,0.345212715087959,0.0354828897993574,0.0042656252965309
healthy,0.213596899428762,0.365499153407555,0.080502239707451,0.0771091361271156,-0.186884792931741,0.0769664907373526,0.181528967530189,-0.0933047626902019,-0.0527153202409527,-0.0171515576256365,0.22429824785135,0.161945010816886,-0.0800575002574379,-0.176722876490833,0.109861758011399,0.280820887959675,0.0641927907548089,-0.0256987219288946,-0.0563640680400709,0.202603008648332,-0.229491578316595,0.0754325454756405,0.0142454206139328,0.27672799949975,-0.0241713954942134,-0.0354344077831671,-0.184633052569174,0.0575396769788029,0.170467449434742,0.139247787820623,0.208249055089687,0.0361721939431392,0.314817655993638,0.133063070791345,-0.122087533769525,0.0220426213143518,0.107629130400496,0.0517811420935048
healthy,-0.32818073685864,-0.358944744199914,-0.21849560938745,-0.405663027674413,0.355822324594525,-0.0875297465271713,-0.313997613564646,-0.311099428281509,-0.178739950498947,-0.319869291570573,-0.372297701926779,-0.610288562061009,0.350539518705109,0.290022788932859,-0.459885325638175,-0.325565768829526,-0.469934530704974,-0.370082823335881,0.0749422266492684,-0.493861336691879,0.236986088517089,-0.0192927402737387,-0.494807246362609,-0.484335852983559,0.363824116582642,-0.0371891701582807,0.157811277747973,-0.590526349175988,-0.423200396452712,-0.318110352645457,-0.371579121406957,0.215924444859339,-0.223771110794695,-0.626722657849938,-0.0277440672339588,-0.378884435623612,-0.350518429827385,0.248025569105611
healthy,0.0467680984683933,0.119169905431392,0.0072774425686185,0.198627152462088,-0.219024658676519,0.145781928506606,0.316356934226033,0.234306673114739,0.177787298429131,0.0527959083535825,0.0179070879908544,0.188054163211053,-0.108727921699403,-0.13353308308092,0.358512131355611,0.123889203350948,0.319878573473769,0.144120959340535,-0.0512122791142374,0.304338546412975,-0.0102539302633875,0.0771229772619171,0.130344350978989,0.221891383668055,0.183324544916667,0.0118648031624559,0.0512888383021852,0.393507029862592,0.328729025167919,0.0705862463382731,0.167601428604084,0.0147456334162325,0.209582654402506,0.557689723415209,-0.0313882131642313,0.183359383723875,0.247461005162012,-0.0926459254751603
healthy,-0.382412641116337,-0.524065637456712,-0.429324268026149,-0.55467225387172,-0.228356089391321,-0.391656966115834,-0.160192062062894,-0.581028673979674,-0.197679213712729,-0.360554556690196,-0.413749354090195,-0.370608617063818,0.299652107395022,0.491714989876323,-0.619644371926149,-0.366731794850066,-0.220034289920869,-0.183611508227697,-0.172961055055947,-0.551086939539006,0.317719234368491,-0.0319589679907456,-0.108201342612528,-0.533387745397128,-0.0340698276030636,-0.0455615940552631,0.185458462848354,-0.561329111386094,-0.300030545620474,-0.471053003633111,-0.530647271431695,0.231997319043673,-0.433778101113678,-0.518896103246261,0.365722032032395,-0.443033870717767,-0.233058474449269,-0.0741394841137001
healthy,-0.12658370294852,-0.206659924915814,0.0630419581371184,-0.145477961182659,0.113242066838105,-0.265289316161799,0.0904765462710612,-0.100718667581536,-0.188364930542661,-0.125826228913477,-0.181517039265164,-0.320726849953759,0.114201620174042,0.230744939882317,-0.226987121349537,-0.257561232347373,-0.095011746697358,-0.0473601062696804,0.134110790110816,-0.280135244461283,0.0682688431582862,-0.056560133532057,-0.0777897186687314,-0.215739357645071,0.0275891679764612,-0.114623471972236,-0.114635589433185,-0.361904632694286,-0.105823263717423,-0.130727371666969,-0.256988890207968,0.0316154373992969,-0.198269254764057,-0.448444822118862,0.0871794769934532,-0.0578838856056211,0.0789001321816388,-0.0125798409672637
healthy,-0.273863741556744,-0.388087443891497,-0.0415416814634036,-0.228071235899025,0.078373073969619,-0.150711376738774,0.115796293402316,-0.10941725043002,0.0231642109814724,-0.213596451046619,-0.338610588030659,-0.380630833711474,0.372612085405941,0.376314657752494,-0.360561847841691,-0.273369173056424,-0.501973990409005,-0.326054351951425,0.362728303260252,-0.353001845532574,0.406750365250611,0.263664665824551,-0.031120591859266,-0.519694632840896,0.109124893327791,-0.172343993878422,0.22821400276029,-0.357475134116163,-0.113644830533375,-0.220292559822893,-0.291574103867087,0.0681976530038799,-0.565995709628052,-0.487224515419664,0.190563093848625,-0.0790300029844205,-0.263618817586759,0.250636213269121
healthy,-0.25014032931848,-0.144835135529742,-0.104069114792327,-0.317354982355386,0.396618774817147,0.0854569924149865,-0.342331389908938,-0.305279976680653,0.0885421948906071,-0.180852647312375,-0.372683599509799,-0.322614822772003,0.182214933763966,0.0326242948702927,-0.34678024547411,0.129928646074608,-0.592133750960138,-0.126287536648714,0.286344263893246,-0.239130097742352,0.265003324179798,0.0384377349479584,0.0369594175121879,-0.302858808536638,0.346278901130917,0.0841296130728876,-0.121655101108697,-0.529188759109788,-0.405007767860619,-0.208414217403978,-0.280234354604328,-0.0423726206671248,-0.10577181801212,-0.607200826640187,-0.169063660417257,-0.187556627792995,-0.427493986794117,0.245498050751478
healthy,-0.0314360106241291,-0.316572520750385,0.0031627184250692,-0.121130828603489,0.161659680408962,-0.0014513365421277,-0.0483221857741524,-0.0950345959202037,0.0585985020858306,-0.0182328459312941,-0.225481735208702,-0.277657420646912,0.249094660678976,0.245726019054766,-0.214254839362883,-0.0781864688121368,-0.114718081410101,0.0943344547868651,-0.0881376685206053,-0.211830123041514,0.228589164770456,-0.0549020331868071,0.0370714898582584,-0.211515299976824,0.141102957557567,0.160207668314587,0.056677212374542,-0.115892429437883,-0.237677204509922,0.0195236982010078,-0.145838372813335,0.216014876755216,-0.307420543613876,-0.210129182414954,0.0224161467806361,0.030429014270091,-0.297411996030235,0.217817602666427
