group,CD11b,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD39,CD24,CD21,CD268,CD184,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,CD23,CD82,CD360
healthy,0.024706547859974,-0.0780760212277571,-0.0247360654620174,-0.161127581990974,-0.161427064247778,0.0388958748114517,-0.201470001106217,-0.14428663787638,-0.218967231127492,-0.118276349947823,-0.096901049872361,-0.0379747171792284,-0.0379270882217998,0.0619122696812508,0.100482642648331,0.320379812192038,-0.162455428208765,-0.082830770086192,-0.254366516561523,-0.0086769791255152,0.181187124218776,-0.163254199058654,-0.236808562649338,-0.208133737852212,0.064611109388277,-0.173533014802502,0.0866549431176744,-0.0736887985392224,-0.0464933940745366,0.134060621742754,-0.202608429892978,-0.0221417448675034,-0.108215713490277,0.124596430356428,0.0164327843617354,-0.231902818980386,-0.0746186156555808
healthy,-0.199297497099057,0.219860756111958,0.0714018958698582,0.119257534170797,0.136475758586645,-0.144326696519097,-0.247746325255799,0.122807920305834,0.225581319769588,0.223810687095548,0.37870176755537,0.206452369751626,0.204834940234727,-0.230754837074646,-0.246384424508666,-0.245027779396562,0.181124418954694,0.0899357492380574,0.146975050224363,0.295416025120158,-0.12822907659297,0.0710235767383651,0.320285560886623,0.173910341120634,-0.0260550295365077,0.564120438595429,-0.0641700767312426,0.2658724866739,0.0413636108304426,-0.241268637481408,-0.0028081532748986,-0.131389617921905,0.416740843912552,-0.17931596716795,0.0058626682875527,-0.187276471260515,-0.0221086260975022
healthy,-0.061090303996708,0.0552790860320167,0.067488017353631,0.0557856333288594,0.0908341034117056,0.0167257511531944,-0.311015053730385,0.128232003423489,0.0513511879212456,0.0005805692096276,0.0532222353152773,0.0423609920624264,0.112012505457977,0.291437950194564,-0.0021997446972478,-0.0361815509756981,-0.0133001321020349,0.0507217740967854,0.352290894249965,0.241960314552429,0.0452358168503198,-0.0431904413663701,0.249341805390421,0.123773744055593,-0.146393552152429,0.144869509963416,0.100517105121513,0.0111000680675201,-0.0322423756119031,0.0025543308144607,0.0696387962156936,0.0451230075836971,0.109188642101507,-0.153851678310282,0.128766884834994,0.287685875128595,-0.0106413889567282
healthy,0.0615363179322585,-0.505133705473692,-0.70595029334998,-0.430970041975735,-0.543162719633308,0.261961241687728,0.101164317058851,-0.307086840555432,-0.517447591526954,-0.299204983214874,-0.477136703344052,-0.454084255216044,-0.668592737388616,0.120109052993724,0.400657839766261,0.454891915782468,-0.68152888219425,-0.354797535192464,-0.370603842710105,-0.394348746225145,-0.228741950263754,0.0151889574354165,-0.594583715993306,-0.616115449260164,-0.542366711574754,-0.639294466731942,-0.498527429845341,-0.547292934769216,-0.520935828054473,0.238036917935788,-0.108876632373618,-0.385104586445747,-0.514295568298929,0.149409475618452,-0.329092294787313,0.293328603060303,-0.599959569504935
healthy,0.0123823216373775,0.0846750854876608,-0.0299882200954732,0.0736146830353913,-0.0479246963456651,-0.10612115344659,0.292901329351482,0.0334613259503868,-0.138718742148994,-0.0440323117685899,0.1015950402938,-0.0693924366449371,0.0562279446334868,-0.0911628254614144,0.0998452081168326,-0.058479930500424,-0.282246475972688,0.0301162591275981,-0.0358979601553624,-0.0275542331621201,0.110654212193784,0.192050500976408,-0.0454212521440107,-0.0602273905477567,-0.0314849307991023,-0.279733654715606,-0.108362018551891,0.0531910659588665,-0.162670508707562,0.0073988784291502,0.173150240994381,-0.0966753720236903,-0.234239314095891,0.108447215468584,-0.141328396776368,0.246458466689395,-0.101046564686087
healthy,0.103835635223733,-0.0937879746025219,-0.169927932161246,-0.238559965049086,-0.226492715465093,-0.0635441822104344,-0.0831837974645535,-0.182972186989955,-0.24217586620038,0.0104863249414916,-0.188732836688336,-0.108900115148061,-0.205823959286969,0.0221316271403296,0.0142232768091471,0.0276588660972119,-0.319395450816063,-0.129677440322081,-0.173595514744295,0.0316138910450073,-0.222509314312235,0.0993024546805804,-0.192904707940574,-0.128972511452875,-0.100138133098494,-0.197544405735236,-0.175272025078792,-0.208461483193711,-0.271497600872237,0.046918306559808,-0.0455299798194176,-0.336528294727003,-0.0855496931422036,-0.112977542676772,-0.0764155719299997,0.105156951615969,-0.141944101536975
healthy,-0.0539138573154149,0.176282563993228,0.320929831962999,0.270529902530406,0.201541810266642,0.123669245487759,0.274043804053186,0.370763649555596,0.358771481125093,0.318385867479811,0.267890440776347,0.144530617833338,0.0492849018593175,0.0244561614125422,-0.207835355466705,-0.0199771769500807,0.119789588245964,0.0872571566987198,0.241496873321897,0.149455083972162,-0.0022091645561416,0.188839002279038,0.193728255862896,0.224533125823714,-0.0484072108667028,0.253479984107012,0.119895349537457,0.282183928895338,0.231490719880285,-0.184286975813225,0.316648800683523,0.0330172734359207,0.353401650137175,-0.0709296398208651,0.0632718637198693,0.25799458792787,-0.0588269361271716
healthy,0.209366762768158,0.141443658852039,0.279521185676749,-0.0100567439119298,0.31085614549411,-0.0748419595474986,-0.162209028872478,0.188614949867396,0.163454355014424,-0.0668639217121717,0.259841649579684,0.342629435302812,0.348737274407255,0.389317741013057,-0.187254419233165,-0.218045609567353,0.255340047903649,0.155777383337823,0.249825271916463,0.601275982400363,0.199880598173263,-0.113076857618665,0.351651237003091,0.415931000547036,0.008181868924495,0.418856506959906,0.123103877679088,0.19125569516959,0.271671125193011,-0.135690230691279,0.489365701068701,0.388935343814034,0.642542699068841,0.0393457448505004,0.370195586370544,0.0994154051387839,0.0849566302684481
healthy,0.0,-0.0045261848962654,0.204451790361226,-0.0370443875241102,-0.0164166237696835,-0.145716937425217,0.177318216448247,-0.0741290878757621,-0.120918419953041,-0.289118898745235,-0.116150559107908,0.108661621130268,0.167136995877596,0.125232678289065,-0.167293617392024,-0.240319861847418,0.0255862415420587,0.0041491884779561,0.245521386022509,-0.0990553125721375,0.0038939873357468,-0.225835453976064,0.0864320423829293,0.0391004629789431,0.174123597289057,-0.198594054409096,-0.196029710479911,-0.018100459566234,0.120149618865983,0.160661413527698,0.0512302485010379,0.43485061569992,0.015043102984652,-0.227619593701615,0.014089309819652,-0.0308845229136936,-0.0333347853219627
healthy,0.0155585163510528,0.110039708225748,0.033557147255435,-0.352927459810855,0.0007577820264639,-0.313463532133943,-0.487194889052657,-0.153324250844558,-0.0380690122951171,-0.300165461541367,-0.133156803432526,0.0495145105430071,-0.0231419969528973,0.0298356393137625,-0.200776956002266,-0.0196314652164006,0.273835775330432,-0.118184987004192,-0.0361244082742295,0.293282931516882,0.156264877774623,-0.409511536699826,0.184547562398391,0.161028971469033,0.114613002842886,0.314435584482931,0.230159601740009,-0.061331755661708,0.217492927979089,0.0894226419960559,-0.0921129635415975,0.269534554024466,0.446649972517138,0.168601171234232,0.476214611904616,-0.62060640948302,0.0851497004771598
