group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD21,IgA,CD268,CD41,IgD,CD45,CD22,CD71,CD73,CD305,CD319,CD99,CD224
healthy,0.2643428753423,0.45706051158235,0.240306462471878,0.409378178951869,-0.126589332191381,0.251880477869504,0.332138184964111,0.146396444571496,0.327258480032449,0.355279679024034,0.31654534374622,-0.345818834463493,0.402845042103573,0.204945818346125,0.433818128370698,0.286895050713233,-0.209874950249417,0.587290445428684,-0.220735805900274,0.503987754844884,0.231359849433259,0.441360735351398,0.365561332088312,0.395688668685355,-0.195500874182305,0.358287607034289,0.463151288482759,-0.104741291067857,-0.272929063851102,-0.209998914593475
healthy,0.0932848100258727,0.0738881742106172,0.163076822290594,-0.0086663046982854,0.107906099886313,0.302815788726689,0.13217456425522,0.522711906272918,0.357241343773585,-0.0305522905701353,0.0652979954342124,-0.311867307759563,0.0303973417190926,0.409042987679719,0.0660303216123426,-0.0231862748498336,-0.12881522548435,0.24830140033931,-0.131925182280459,0.0629055936198778,0.0106027988556488,0.284874386351356,0.296139617601126,-0.0562318057341673,-0.258306135500198,-0.204433013743465,0.12998712256592,-0.120924480298123,-0.163626787915921,-0.0283502357325218
healthy,-0.0010252378189439,0.362322479528393,0.0026141520829499,0.112550313509759,-0.226879580670466,0.0649780760237908,0.0096193354226699,-0.127781645069481,-0.0555262684586235,0.0992117938309475,0.0739747839877863,-0.0421160110507255,0.154370220604196,-0.291868928175869,0.307487597046851,-0.104516138676413,-0.120643614881973,0.383576299457221,0.0988927344912924,0.247476164863372,-0.0581835175152175,0.121852392982562,-0.0327761333816604,0.152262765082381,0.186358539066553,0.352759083591095,0.0757414424210146,-0.140944218585593,-0.075124547766383,-0.0566874550752193
healthy,-0.11564592374947,-0.307704945766631,-0.158356128375104,-0.219793489243205,0.0459533123155255,-0.205369119798586,-0.168844055995708,-0.285378084996813,-0.253509626522891,-0.513666029004472,-0.336856277621233,0.389981024965825,-0.30941545640789,-0.267833227195464,-0.178980917880349,-0.418744385735291,0.272857526625049,-0.291926996484146,0.273984819900597,-0.278067565548756,0.228791578771153,-0.3462820901606,-0.201363595291489,-0.177933395304415,0.124174613593288,-0.143781068195359,-0.419535522308114,0.239088240010487,0.320321684337323,0.294306155818588
healthy,0.0510989414581985,0.129885203109401,0.0158663409334569,0.222668191278464,-0.256016895102264,0.0172995486016569,0.397067563679068,0.0539134833333665,-0.0190176021234042,0.106379631162843,0.093719768299842,-0.12625998474453,0.36060975503286,-0.120279198780168,0.0454648318638131,0.226444451408355,0.0555207247793701,0.160366082807971,-0.0413357640077689,0.157337699129343,0.0553943410422325,0.486807281085753,0.0252622150476111,0.236191706241795,-0.0097532678039186,0.146128891612215,0.36366714921777,0.0239245907821751,-0.135088262642147,-0.0171451256580852
healthy,-0.0861539348898197,-0.0742479468835403,0.174985383988297,0.0941867418219913,0.220981088423213,0.245691535808256,0.130694405562726,0.204395257101528,0.261942107266795,0.185098302339402,0.0395760235275302,-0.347524326178327,0.0689168455159435,0.265355083361452,0.265824867849407,0.240660065622486,-0.282885760485697,0.117230397806221,-0.0621480016718563,0.123033308175401,-0.183253333057388,0.0558916218848274,0.176157288840021,0.031324034822653,-0.344308293444917,-0.0096621573128772,0.0456843737822806,-0.180521860599085,-0.323650411878428,-0.239900419263887
healthy,0.178147450442124,-0.154574106819888,0.113537197113412,0.0075312896789406,0.104633817350292,-0.0456702339923816,0.210731763947565,0.0975129608020415,0.0397061491021223,-0.0242836972557335,-0.146537229953441,0.0478271329937894,0.0815563214220932,0.02843373215703,-0.190659054210786,0.258159625050357,-0.0370695686758441,-0.0439907273383172,-0.0083190273094236,0.0324397174312826,0.0647603869726871,0.044430183096414,0.045107926718665,-0.0464738182029409,0.199032629962364,-0.167434084230223,-0.0794711883629997,-0.0108052422822892,-0.0737770696170837,-0.0572753187849108
healthy,0.182062029774399,0.53470119441514,0.192891521658645,0.294890781192151,-0.0122404800993765,0.232393142373573,0.282743242056396,-0.0066677650055801,0.194446307156079,0.583330762060026,0.476713212822592,-0.345499454473736,0.400086135898269,-0.332631342220342,0.342682387789236,0.395810280701956,-0.203399432623805,0.368071992173443,-0.314294896459441,0.521111343032049,-0.251043503794715,0.369237219174178,0.348771052293557,0.494242191379133,0.0782460576675875,0.575285545438123,0.331518849079935,-0.182761315669279,-0.235962396278818,-0.101968367834148
healthy,0.187224963725479,-0.0481522713250082,0.125766718969976,0.0082827355664572,0.198183013969366,0.135832521908471,0.153956358229413,0.0334000429205495,-0.028901196360682,-0.270604991759059,-0.278487180143187,0.104369264195761,-0.130049181649601,0.195027359501711,-0.0448497102121067,-0.300227167561143,0.0370926644333177,-0.0686165973667866,-0.212786998653674,-0.0807592479467535,0.12073150709303,-0.0365960940223861,0.0212324561675525,0.0910077768239901,0.0607115130077242,-0.202004735821543,-0.21387705433645,0.0735653410930336,-0.0728485305135185,0.143600975346529
healthy,0.126344570427341,0.181899437135296,0.188190822525509,0.147744556246788,0.188981136106531,0.170796140673867,0.151045507040617,0.445905064648666,0.324366811181984,0.182896228517177,0.327762336697086,-0.369829077202752,0.0568438248943347,0.0597312795563064,0.224766249806934,-0.0706507902253553,-0.0949173238969111,0.250310562051694,-0.109725086390607,0.131627051207445,-0.0873476709361371,0.20808509087141,0.186059778687247,-0.0004276220992094,-0.250468529441594,0.0364069690715834,-0.0377619776874986,-0.0960072663834237,-0.297749438154776,-0.183267516807967
healthy,-0.226467651607967,0.077210706924401,0.0482122078321723,0.0483683748728718,-0.0922762274667542,0.106217007359996,0.11084917245728,0.0842739952819971,0.0006328025977301,-0.0085002487664977,0.110155400282383,0.0010034573774748,0.0161071873159542,0.174688807050551,0.100541055854672,0.072859581877953,-0.0949370571880953,0.0665131464215308,0.0542696052304473,0.0929201873969914,-0.18336331137498,0.131338755100167,0.0125902355377897,-0.0853966446828225,-0.0099857924033105,0.0625735996199371,0.0097599193197416,-0.0909507643080339,0.0406446310738011,-0.0575038411088209
healthy,0.0830443833089884,0.116891784685342,-0.18068889738644,0.0621620545983495,-0.361088226008111,-0.377744775225065,-0.133147417073374,0.0726528979014794,0.0238662154280366,0.140402347079252,-0.029677307781687,-0.232639836036067,0.395609559774297,0.0244304453699189,-0.127221685291581,0.05981257292731,0.0,0.207324099127918,-0.360815682699429,0.154746934869406,0.0024647089496261,0.0763318233562941,-0.249529850414177,0.142985454005842,-0.180578779628654,0.190826497986938,0.157721850513508,0.0566610075100814,-0.153824246030103,-0.153824246030103
