group,CD47,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD24,CD21,CD268,CD54,CD41,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD23,CD82
healthy,-0.316919315308124,-0.499278990412502,-0.178694958457297,-0.38229284760932,-0.172889294768104,-0.384608156845315,-0.416502816631426,-0.0368246609179025,-0.342858457846264,-0.341023540806884,-0.444638013707671,0.134424370731959,0.115122525788959,-0.562562583445613,-0.33451620365328,-0.389446906583728,0.414174770583622,-0.451214268008323,-0.522211962887116,0.178678892261073,-0.195898900357424,-0.424315317880392,-0.111594464600256,-0.430351174804713,-0.462115268522933,-0.0046485061477581,-0.429376282841146,-0.637682221348962,-0.0957703525046433,-0.429159357398624,0.333519571828366
healthy,-0.242257168502466,-0.185419491257078,-0.0049336326612897,-0.162892471662499,-0.0275859007900116,-0.400696660021647,-0.0978800537145656,-0.0683106846388747,-0.199431120990459,-0.238224969545952,-0.211024996397058,0.0944087845019038,0.047177746613297,-0.246079412513246,-0.0697946084365959,-0.214467571700877,0.0293637411974958,-0.217460125125816,-0.241794468892785,-0.0853772176200705,-0.0572108508734502,-0.348280542458899,-0.3696780701225,-0.281832319648775,-0.213293551630939,0.15185603427773,-0.0471281682946021,-0.353169143917845,-0.217312344003294,-0.260009130720096,0.460957152179844
healthy,0.0478061725499108,-0.0111695952525369,0.227493251432138,-0.0092223345468528,0.0833204125552751,-0.21444975146674,0.202333200512785,0.292171909736642,0.0864369042229237,0.0364081508859363,0.100962723478761,-0.092199430650127,-0.183537169431699,-0.0857732930618523,-0.12812862071234,0.0785726480434131,0.100957287109601,-0.0824937281670022,-0.0148150789754371,0.0309944281166267,-0.0939407334982313,-0.0127672097167759,-0.0979504559619414,0.21554350641239,-0.0758852819343194,-0.317884865143308,-0.175782643458995,0.0026387281074885,-0.144636931428656,-0.196250482144295,0.261981477140913
healthy,-0.162577942872577,0.123165767896241,0.17680573695754,0.0144984680089044,0.189944051475007,-0.038505347076318,0.101922192288383,0.254273833002468,0.056444816103268,-0.241628433651778,0.0227494260587611,0.0347409200823844,-0.171081586701913,0.0175740947630297,0.210816760721884,-0.343932855920507,0.169834746045916,0.0373018467743022,0.0492818100721754,-0.177937069842765,-0.318967315292643,-0.0481245597253928,-0.183890776802762,0.116922546144558,-0.0005866857122613,-0.112783339584208,0.108179565654898,-0.239612363189831,0.0047618404596757,0.1188332303337,0.0155294833022545
healthy,-0.107776548024163,-0.350179457693344,-0.140856816032078,-0.38953743565482,-0.11427898933063,-0.228936614155879,-0.236751400698793,0.073473811937448,-0.190480028383871,-0.378117765301806,-0.350692836675762,0.120033963503726,0.0875800582225383,-0.458695803084254,-0.383559326734544,-0.395722780037018,0.228377528457057,-0.437461053542105,-0.528603225136088,-0.193077769561904,-0.0375373952985755,-0.421370130036444,-0.208601319510204,-0.17534676997382,-0.475597394594522,0.0719718721179204,-0.569759940401798,-0.635029361725892,0.0677215685348446,-0.267151742313523,-0.0011337826982737
healthy,0.299213780976355,0.435728345995253,0.406668725559171,0.546409649053683,0.412488476672683,0.134884347385707,0.479958380057905,0.142517132020972,0.47067208159248,0.48878949265774,0.453385682128253,-0.383320687410672,-0.531966855714264,0.544045593818227,0.447050343401432,0.489096481492296,0.200740923471702,0.556485128405523,0.557406513998965,0.0025572994084624,-0.0034244219128815,0.601280591339786,0.0343107907311137,0.487796115988618,0.473578480879175,-0.4353487685195,0.513189358680065,0.568167373059694,-0.310010407959545,0.333931439143959,0.0638284620369821
healthy,-0.154132502182895,-0.402078789208223,-0.114554792812303,-0.248496281516416,-0.447592962089606,-0.0099746936776405,-0.270866210290955,-0.42619740776595,-0.247150371848358,-0.405989027588829,-0.341217062956028,0.129394452758868,0.185207128177596,-0.341966261563577,-0.366645050589924,-0.169258456318908,-0.0348953808153875,-0.422961810130881,-0.404799931797674,-0.115331231256286,-0.0507874379004489,-0.449232044692425,-0.0821347309213278,-0.35261744966443,-0.351112527636793,0.0827659297403291,-0.385089294051023,-0.465657107903862,0.134357971042871,-0.0984524854736757,-0.0778041776998855
healthy,-0.0111656601647245,-0.197999210422306,0.190390558296625,-0.0101625248396286,0.19458023861155,-0.0884821983731671,0.190113062918073,0.580713293121394,0.0848628293969632,-0.0978411452179851,0.0322118885558296,0.0975640886452701,0.0504755098374489,0.0470460675940128,0.119944691478281,-0.11628984990821,0.191048408490926,-0.015005921899606,-0.103495401831002,-0.236956035055176,-0.233731009107953,0.121949872563901,0.135980899843841,0.140507295106121,0.0579823488441618,-0.219827776586146,-0.23168672333502,-0.0456133282361624,-0.114175444581463,-0.302786447298873,0.0919907247687757
healthy,0.0760799115913885,0.136788050001123,0.107505008093575,0.081286165257785,0.0872338578135563,-0.143529209182223,0.163642297801991,-0.0830866169087607,-0.0409051160079137,-0.0196962767121588,0.1142145475798,-0.224180898459475,-0.169848767902634,0.120479536588542,0.0945121667596341,-0.184493430317715,-0.140237625312733,-0.0135205117964112,0.0406974760992663,-0.0998304308797413,0.400203010727927,0.0391338477276232,-0.0498025287969036,0.0867966186840653,0.18627083326501,0.217436993168936,0.0159688832992667,0.003351186308462,-0.115045186570445,-0.0236390527035785,0.0014875071240431
healthy,-0.496936962546132,-0.440596487487651,-0.0940419512477487,-0.369070166147733,-0.208467060684873,0.0155817463371419,-0.246986104322339,0.263920070243791,-0.209182546877769,-0.398626924694273,-0.410130633042513,0.250278823443826,0.25733383026341,-0.460281869382065,-0.326826405394896,-0.449918230099601,0.226587115908972,-0.46889699370608,-0.514921175344872,-0.115961140939913,-0.210095754049448,-0.380157731751295,-0.19653878110655,-0.313654181728199,-0.430337319192732,-0.0953346262021695,-0.651572852108252,-0.608732761651952,0.0744506309519895,-0.526958279364019,0.327530202323683
healthy,0.0120148399889269,-0.370413426789782,-0.193086851005316,-0.433486873235799,-0.297120113653923,-0.0045319424689479,-0.467756986479014,0.0074975538148799,-0.330037722605395,-0.284307460948486,-0.564164482780439,0.280985381387093,0.350432678323741,-0.486149178983925,-0.462503970205576,-0.485675043881905,-0.0173446605117793,-0.557953658477413,-0.561994653511296,0.229015990557265,-0.0676155232974174,-0.605897930239548,-0.471135291079705,-0.27994525671325,-0.314779338545553,0.17998036683519,-0.304322830855683,-0.646069128106041,-0.0157559562133941,-0.201352316595851,0.195760278448686
healthy,0.0687289901353033,0.0698892031056685,0.0476981716244148,0.0918256023025325,0.145493492171452,0.0,0.0457001849334807,0.28077142784491,0.161847501621427,-0.138486761416099,-0.0193884850490115,0.0,-0.302249011275807,-0.0718341158025558,-0.0800334840954931,0.235683980498976,0.681020811829445,-0.0349607220007997,0.133491014845759,-0.256137990844519,-0.0003174246374518,-0.184126584655147,0.192657665509632,-0.0519146329008601,0.0052011014940977,-0.176565917859128,-0.0716947480916057,-0.0392013689846417,-0.259350134731198,-0.0614520963277649,0.279892093003447
mild,0.39958642811643,0.170899666267883,0.0010329651280953,0.280871092410083,0.105152667836531,0.09430620358692,0.182469037382025,-0.0122572025584992,0.22796827912906,0.111537416725011,0.26933260186692,-0.236959076554465,-0.134840792894928,0.384372922558298,0.318066028197052,0.38167188090419,-0.215531933632124,0.356183991954111,0.408458561979744,0.0373871305420054,0.163873743467164,0.480448100135483,0.0830392817370602,0.159558656864513,0.271888444386901,-0.285472134622423,0.285654814576229,0.570754578852879,-0.352266523334534,0.213882569134639,-0.0254335270518231
mild,0.124044143895401,0.0475954286214118,0.124416631441847,0.174274689238312,0.265219214096784,0.0288287036106169,0.0721073394504109,0.302639012988514,0.295904316011598,-0.108335707423196,0.125713649765331,0.22835653085855,-0.0299370210243194,0.143406041490845,0.286423839984891,0.0314067503476693,0.14061370663964,0.217166788631897,0.108431277630378,0.0963588508811972,0.18779995329481,0.102919923584261,0.0894378922462373,0.255472781963676,0.130091657819635,-0.0156246339904395,0.0270165550293545,0.106485434746583,0.284608598202707,-0.0590960784192156,0.178602049289852
mild,-0.199072931932951,-0.191011445728735,-0.123004420304671,-0.132223040117777,-0.0707341857227441,-0.16933070046548,-0.252777909280038,0.0182042482942281,0.0191307803400931,-0.082434557861218,-0.128299760023321,0.121882178134762,0.26474307072472,-0.0882980482522817,-0.262938282707105,-0.254891197682743,-0.359724856710381,-0.23492888180571,-0.227187135948131,-0.148380298477936,-0.0695110774200406,-0.175087509550172,-0.354605698565842,-0.0105041792684813,-0.175416533506537,0.199599485101139,-0.0065559038356557,-0.33929032074163,0.19307319764053,0.191487741781962,-0.116146976135789
mild,-0.261949190837088,-0.575010785874717,-0.117220823250465,-0.369719341191951,-0.123900176033988,-0.185034646111211,-0.27346031802047,-0.373858299693669,-0.347052828909657,-0.557613622478501,-0.663977385409508,0.552691638727408,0.605683075108522,-0.522798509063064,-0.458149782586883,-0.584905481956628,0.115868804668454,-0.602077451083423,-0.574156142129512,0.0165929162001497,0.255629874577992,-0.696708498371591,-0.104681126723966,-0.340540720701446,-0.553243400132623,0.113306245175637,-0.581817860225581,-0.663933077682984,0.202548675679502,-0.466243812656988,0.368205636805898
