group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD4,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD21,CD268,CD98,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,CD23,CD82
healthy,-0.203037835586544,-0.396929872629941,-0.244980658391283,-0.321088668724658,-0.196456815288508,-0.102811978965552,-0.269820310379807,-0.158413983399532,-0.232830647401477,0.12385165181861,-0.221394435115385,-0.172945537425772,-0.374433514583426,0.0128154520373066,-0.039055744931826,-0.316235374095872,0.187761041662209,-0.317279111107148,-0.275264458194957,-0.296423592563783,-0.297922642826747,-0.0124384697007025,-0.147045177612267,-0.0144080082054643,-0.234124911111187,-0.267210453299826,-0.429152592860634,-0.291798725300827,0.115138469555466,-0.0654205085749208,-0.292971012299862,-0.118343037550069
healthy,0.0897869122960354,0.0714334504688059,-0.0168724168404073,0.0836137657785505,-0.210903541455355,0.12331970255682,0.336798534028422,-0.0962977699401292,0.142906142440194,0.183121294802079,0.259673956568506,0.145962408823429,0.24943734818782,-0.351042937060659,-0.325136742773751,0.288160609744611,0.199872810263378,0.113883494513295,0.0613372311490629,0.284810622241262,0.235638115922468,-0.0055673912203502,0.46028608747354,-0.124586097210177,0.338074531705454,0.113818366306243,0.0575881333546452,0.384200580703784,-0.0454820043420627,-0.136205804486346,0.254614739573388,-0.22329256595121
healthy,-0.0022040286546435,-0.085273354247961,0.0122365885163945,-0.12898864418658,0.0186739322841128,-0.0695179206023357,-0.115622722281966,0.0986426295014402,-0.166865389778811,-0.0026753502763404,-0.0015008775792457,0.0584099587115502,-0.0974405659868157,0.0647211938878823,0.0905900120373979,-0.0574798901010301,0.0250515621792635,-0.154782922350831,0.0519258793867765,-0.0561659425817887,-0.149085744502899,0.163300413703179,-0.174454044729279,0.0531539392099621,-0.0393564782452664,-0.286454714174507,-0.0993984563278676,0.0801579708553387,0.188110828263812,0.123299951742443,0.0230339299324542,-0.145333886516352
healthy,0.382749642443174,0.504380470662372,0.307960603596277,0.449698941160042,-0.325724556133604,0.134651038427999,0.4732757710585,-0.144897692932963,0.398887757127212,0.106890566081825,0.350394211767293,0.62945520696515,0.693572693573321,-0.64505112486121,-0.445517878143529,0.54345633175258,0.0559935833298584,0.207235269474359,0.567212680928533,0.494262202167013,0.541952050577691,-0.0868904902225244,0.659937949019179,0.485726345563936,0.352374380837379,0.464097979190966,0.362503632585791,0.698685669423725,-0.0693043953169928,-0.350888164970215,0.483403996469815,-0.242412862548436
healthy,0.088848487317322,0.0427354196210577,0.0906229121613584,0.170937420992494,-0.0800676531336279,0.0691547101616875,0.165407779558558,0.056358494741063,0.12364943812934,0.207997744107121,0.111983148124823,0.307494223920805,0.104104480343436,-0.0473166792508761,-0.0992667011957458,0.218254591996051,0.0427541790409725,0.0995673953343701,0.295512665357197,0.211625016060614,0.272560710675967,0.019002153148687,0.32682173968115,0.349104341481705,0.0794288794931768,0.245813954622941,0.0405404831495756,0.360398539281513,-0.152851413521348,-0.0320223977389438,0.200649018327269,0.175312944960804
healthy,0.207845281070934,0.346106199077634,0.332811657116822,0.462335037616291,-0.0154687225586973,0.370022371623966,0.127131357333583,0.081737048804097,0.445595384535912,0.400095134165244,0.421266775096589,0.388306413848487,0.532911406376958,-0.361631878978801,-0.508423989532309,0.384400016687449,0.32612676436161,0.301165585466745,0.303996640933722,0.459322364436272,0.452079542526666,-0.0334604659777656,0.668811009686282,0.0204695868258743,0.411003543774469,0.295765006577955,0.225075971113264,0.514822531171744,-0.257503793205113,-0.514475710503799,0.217627700350088,0.020788502217885
healthy,-0.0227632248645422,0.320679506585231,0.180651351942167,0.170266642481408,0.14766598435741,0.359720660257573,-0.0037174001812742,-0.0705647490787119,0.101770730168383,-0.0648733734275194,0.133611463812806,0.248159755309409,0.12436458963012,0.137789425086289,-0.156295382848234,0.0600471612552149,0.0448313850961067,0.259565649321532,0.183978483478515,0.228119819046736,0.252741023708633,0.0149500858783553,-0.0082328015063917,-0.0654426558141151,0.231743152548522,0.191466759139592,0.365788875972093,0.218174704067927,-0.131587703598688,0.0718921154121292,0.136061635237234,0.245008945639081
healthy,-0.265801647565365,-0.533707599888555,-0.034393913063189,-0.38619483335726,0.137824405785618,-0.182120756484749,-0.184950248494607,0.0325287703551004,-0.203080683534424,0.270662220361918,-0.262965967787905,-0.510321703282591,-0.519543655700002,0.264377291811272,0.276811705982769,-0.381593363002365,0.237390130069,-0.251691556762923,-0.655615566658776,-0.41560018967042,-0.557526461785436,-0.0174602481458796,-0.438002504624255,-0.187212673800317,-0.275056857248638,-0.459124843851507,-0.6280448374066,-0.651683510246948,-0.0307920605243406,0.0567082390014379,-0.455286411587469,0.174955442100036
healthy,-0.222549053523979,-0.240001612519256,-0.0167546313236872,-0.278257741613381,0.533573469842069,0.168916949373291,-0.296201091998152,0.0523248656904552,-0.201933311678153,0.119447037166078,-0.0237659623292132,-0.481726979548922,-0.321995710658043,0.296320235905074,0.27376390129803,-0.319463653334491,-0.0387918972703404,0.0826601587093906,-0.596790794334475,-0.275601368209689,-0.366863373203574,0.0792295258755473,-0.382498479129575,-0.39751642395927,-0.121785052003548,-0.355421299557713,-0.219123278883588,-0.665337703191433,0.159657764857154,0.218060121389754,-0.502994152672499,0.208801000000137
healthy,-0.202497259880586,-0.371372639193085,-0.10237872142365,-0.245409075631715,-0.0885331017558514,-0.120482076712033,0.0350577202807054,0.0008095799319035,-0.188958931255156,0.0812070637991924,-0.16485818265966,-0.153348781344523,-0.346281150261491,0.0649309286869328,0.259346204034277,-0.302097115381889,-0.133698228915483,-0.296041615335883,-0.0500654360920841,-0.282613776119009,-0.282272995842174,-0.0251465822585038,-0.196062010060228,-0.279630028083172,-0.133126097584264,-0.25221808674957,-0.286426557035112,-0.179177684521076,0.0869748310957728,0.159306943853288,-0.0918997491455339,-0.0455389207167516
