group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD49f,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD35,CD272,CD39,CD24,CD21,CD268,CD41,CD98,IgD,CD38,CD45,CD22,CD71,CD36,CD73,CD305,CD319,CD23,CD82
healthy,0.0731566803947993,0.0157705230870369,0.182836118232047,0.0702344584079948,0.230787073426416,0.141190386794772,0.0956880180182374,0.156223863887483,0.0815085538838316,0.145821655084092,-0.0246305823403414,0.078329975785597,0.0162853099164817,-0.200526049142301,-0.117416990485849,-0.0248290148353327,0.0902392127100081,-0.0514637345041701,-0.0366272634089685,0.018466877516109,0.0303958108179851,0.0735483430820575,0.248580604360356,-0.233693376958985,-0.027726451020526,-0.31917867858984,0.0919493205662488,0.0362573352737219,-0.284100104274656,0.0875036091851693,0.0434694957528234,0.0370082357364177,-0.251921511979064,-0.163721526860445,0.408394152991213
healthy,0.159351498225119,0.447139309765045,0.231504518365208,0.365517812519958,0.208118899364531,0.217829786435861,-0.0021493314570713,0.214193997898304,-0.163545310416995,0.175944469776171,0.207642236068437,0.369708259865984,0.269771312274708,-0.0391463202693681,-0.225660572329716,0.263870111972947,0.400684297357803,0.181484533913983,0.077319602718365,0.0736939455304455,0.410821776058299,0.481332777775815,0.143119979247119,-0.0115763477872414,0.153972285234258,-0.0961095108095889,0.19488401914143,0.319176897391848,-0.0410132727219034,0.0712427700566279,0.565245581174088,0.151714596295569,-0.0488835479400585,0.0625455794247557,0.0918123679439697
healthy,0.0112977795358364,-0.202793208885127,0.0642141806141002,-0.274815646338665,0.191119237525886,0.0108534535689256,-0.178178088540139,-0.160587393465724,0.102518694602895,-0.0831188484175665,-0.178041032764266,-0.276085025755424,-0.172124921853369,0.0802679823954485,0.0442966856322458,-0.157449500431037,-0.203714798104024,-0.10247476529807,0.089072329927058,0.0225068619305546,-0.300694941938258,-0.245708588721875,-0.303042405456042,-0.0504702934074274,-0.232404964187978,-0.162840739675237,0.0547328401708979,-0.214880987028099,0.0751044999710837,-0.260425585329178,-0.362491189802814,-0.316822977301535,0.0808570451626604,-0.0270251032135892,0.325793466497064
healthy,-0.544369688412349,-0.547081945623237,-0.411511701454776,-0.474545947411223,0.0121656100138167,-0.209006472154364,0.0911586771396496,-0.383897943102918,-0.207236300036495,-0.403804607655096,-0.352937816435841,-0.621310781987585,0.0163974351660188,0.501517637405739,0.484307278707654,-0.497032923720522,-0.256745278756664,-0.474828217241731,-0.324095752891777,-0.0560424717486913,-0.55103723941988,-0.551106240854124,0.0746837542047557,0.171713957598714,-0.501457283670275,-0.488247419431225,-0.479714466431734,-0.424216497775954,0.107030061724467,0.160702509051886,-0.392548233933842,-0.527368983099572,0.172403241586094,-0.283837847039021,0.166193501694884
healthy,-0.256939129011492,-0.100102608765844,-0.212783403699715,-0.281328525459733,-0.116368427091278,-0.230896553375375,-0.277909079456918,-0.241683542853109,-0.279247178540046,-0.28394108210194,-0.119347778659475,-0.197805466165558,-0.145268051663316,0.0996523980794522,0.0493001536559233,-0.229525030662077,-0.29924155801578,-0.113929294519296,0.0022526600592532,0.135228843381661,-0.254324703212956,-0.249386999800637,-0.428081151868121,-0.0960439032244164,-0.346590846695108,-0.0493171330749872,-0.148803308815456,-0.177947677208093,-0.102896975331342,-0.192592152568383,-0.26926631905355,-0.171675008477614,-0.0284511421101463,-0.101085961164686,-0.0265021958572229
healthy,0.194312684933292,-0.0233593215784038,0.0525411580516785,0.129689288975622,-0.100530467456186,-0.0020778203398103,0.32282096385535,0.230855650068607,0.0640972330418098,0.0425657662585457,-0.0442094477163488,-0.0159633500200906,-0.138031865900691,-0.114050533059347,-0.0923649980983426,0.150497610450051,0.0305291141432043,-0.218177709950021,-0.103375872164712,-0.157959879371524,0.0348912134401509,0.0724851709914354,0.459686044711712,0.029710332721642,0.161341610679483,0.0013826949318313,0.0666456527938266,0.160375593192085,0.257213898132787,0.512089333392883,0.108549815768571,0.0193488824067897,-0.0954869081893808,-0.0351810959165352,-0.136422933975021
healthy,-0.227799145098047,-0.147370903377005,-0.170417350278821,-0.164933792853256,-0.135616251160861,-0.117391619807727,-0.461779782821795,-0.121770802724555,-0.222276759898179,-0.196129149283512,-0.179321506691518,0.0102204722616179,-0.119209690574232,0.131522584324245,0.137809890357998,-0.124596408489026,-0.0460018230449498,0.0480431670893476,0.127989135301354,0.0907929099929274,-0.001429353997303,-0.0251605524764773,-0.489101476916735,0.137888936991935,-0.183936297255806,-0.119862208422088,-0.0989080355523309,-0.0146092719671069,0.0846185246588966,-0.456587920268008,-0.0145194469998774,-0.0673685164058051,0.138915120951051,0.168583489310125,-0.0059188499058413
healthy,-0.112504746024501,-0.0388578574265855,-0.124481484559762,0.0306991363742832,-0.0749748295716593,-0.0158255823617859,0.289925931872846,-0.138344583586435,-0.200023446511467,0.0717950945937715,0.13121990450614,-0.0579548719628591,0.39120346101282,-0.0043505451236423,0.197016799274103,-0.0482134356889739,-0.0588824202771895,0.114786248589584,0.0917046758240907,-0.210192054026916,-0.0318120255175308,0.032344438137475,0.158784183818682,0.0733151400037655,0.0545608002160798,-0.155440268141605,-0.0154402375537405,-0.0102310680048212,-0.0078726200981264,0.226459056975289,0.0383667754808487,0.133071006733064,0.164222317713425,0.185116108042185,0.0512881096870858
healthy,0.312523841050768,0.401858117014928,-0.0086145411469929,0.306594558388479,-0.429947249692217,-0.0578706144295115,-0.0032724041886144,0.11167282083806,-0.117069467408554,0.130951568789189,0.609867616223708,0.509037393748356,0.257111803862015,-0.362688730483767,-0.379807291749375,0.431282133975031,0.149821537660771,0.723058763690652,0.340404050812788,-0.309954341165384,0.469043920012471,0.514752990138206,0.0808488242756936,-0.0794391901959484,0.5656475085282,0.36555087195567,0.233932237237889,0.36830189449177,-0.0243585551364021,0.112574143986684,0.342587689880009,0.748605374105859,-0.237040883526138,0.590169042129601,-0.258432487697727
healthy,-0.050200263218395,-0.0041837953847061,-0.0768858744172171,-0.0071535500960976,-0.283197673511547,0.0928368682568853,-0.118533506924811,-0.0640556127738777,-0.0590493521814978,0.156464534943523,0.29398916891902,0.145226136883475,0.131790760234953,-0.209130872014179,-0.214357537251174,0.106266013605821,0.171473596564429,0.133960441552215,-0.0935357096813103,-0.0408126243330176,0.265592346714332,0.0972832545925272,-0.023159352042108,-0.0897199825224092,0.160463218493931,0.0970139419188396,0.0540451264367258,-0.109126194016724,-0.17985431242519,0.0451490988803713,0.0386488867594558,0.229804567476714,0.0011091933432481,0.203975759961228,-0.33237404894948
healthy,0.201641735943409,-0.0371888693993161,0.22348914208168,0.138593924580078,0.246240868752695,0.0688581043996262,-0.0230068034235645,0.0588568643779,0.0388622516070007,0.152637653461438,0.0742642181872824,0.0008578312416463,0.0835160505514566,0.157367459057374,-0.057395556590729,0.125814379169594,-0.0553788145682797,0.0796257767203339,0.185994371893477,-0.0782192083959876,0.0008009762868223,0.0802779336243597,0.174591009395916,0.028106205719583,-0.0356995241774862,-0.128214006201619,0.195857973182992,0.193375870335357,-0.199296879956569,0.109018063341557,0.170082795100027,0.045110957446209,0.0622112309798482,-0.0048608572051821,0.0883045141170623
healthy,-0.283416736593108,-0.360928560499671,-0.331504683276065,-0.265785387429479,0.33537958814471,0.274869704054194,0.0530335072215933,-0.136510772155678,0.309675741890526,-0.223826398744019,-0.246223331923702,-0.217581887772241,-0.293149733935739,0.0,-0.103692957790559,-0.174146932985564,-0.105181400842345,-0.101670613554672,-0.197981067864035,0.488974094022719,-0.332366097524938,-0.309517851596679,0.0712524950891918,0.0,-0.305938849252193,-0.0069635300786613,-0.181726814084421,0.0470789359379536,0.152488747241974,0.144196055215675,-0.13204045482828,-0.408986893256606,-0.219505952937632,0.0174698783214579,0.0885752915792377
