group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD21,IgA,ITGB7,CD268,CD41,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,CD23,CD82,CD224
healthy,-0.107896176661366,-0.296985759618153,-0.24404755009968,-0.182917839248593,-0.222775875052213,-0.234063563025844,-0.0102721690580201,-0.17759200100423,-0.0963575384243504,-0.0970599015350043,0.135509268512518,0.112973884478167,-0.0831668539477042,0.0216788033700558,0.0846461233551554,-0.308155026332194,0.0118365484615068,-0.230643064624971,-0.091763017408919,-0.136625305271396,-0.255549647732137,-0.206664274635929,-0.0760261187456839,0.0457965399329548,0.216351188727662,-0.241275703213886,-0.235036600003041,-0.141211327627077,-0.0304186632273623,0.123883310394231,0.173335597396743,-0.0011610699186554,-0.300081318787699,0.123450255437142
healthy,-0.398626352918926,-0.464543631577565,-0.0077987249259355,-0.456548208093718,0.0111388941670515,-0.105418174109104,0.522847293104586,-0.0722197705523233,-0.369025466012791,-0.289853454771963,-0.0482292040823238,0.139260879064973,-0.541097229453119,0.383631225585893,-0.0261538344272592,-0.364245881793698,-0.387447369876841,-0.442251890178469,-0.123311476338346,-0.199630849330678,-0.533211523117043,-0.345791002524409,-0.165126752520212,-0.222765396794398,-0.351219680138537,-0.138373891309897,-0.428110054108734,-0.495288812164255,-0.462522388652418,-0.0878310724572171,-0.0005065256032747,-0.329726131689344,0.161340137768496,-0.104959148175172
healthy,-0.175241217091901,-0.508159136808841,-0.0220125249831796,-0.168374276694844,-0.112807695408679,-0.0283246324147865,0.0663778063120327,-0.0022420134086666,-0.2546567362517,-0.351572915966208,0.134836508449879,0.254735564265567,-0.119177122160271,0.136839601207365,-0.139945115537509,-0.351735660921292,-0.16911969358662,-0.40036530194937,0.147793058158543,-0.0882981026968417,-0.452969295355429,0.0678996895963162,-0.0752261754757368,-0.171160989416777,-0.279854641048705,-0.199587255471917,-0.248344277339026,-0.421664024898858,-0.391408227901601,0.209706253265118,0.280164430795306,-0.0915539804508323,0.0435738826995074,0.224190994057822
healthy,-0.0668079691067302,0.0840902463515054,0.110735437870163,0.0429433943665443,0.0573252645664737,0.121241046202421,0.216698305104107,0.0174820062332239,-0.143311950698225,-0.0398738216666768,0.0092912487610466,-0.1006089108806,0.137182098972888,0.454937153598901,0.0837953233226636,0.163005495453313,-0.0521381106172695,0.106924293926972,-0.0201187970000042,0.152887312101102,0.073580172273978,-0.235346090000426,-0.0155809413716919,-0.0306508892719706,0.198924338337701,0.029107009372664,-0.0977135735724071,-0.0723380529849509,0.103267801834525,-0.0267324646161117,-0.153143563794915,0.193292677047447,-0.0065000582144115,-0.011266069687588
healthy,-0.200252237454032,-0.276500356958686,-0.18264625323806,-0.318905352312122,-0.207215592094258,-0.328142243455003,-0.147330685350342,-0.183803041954037,-0.0651836074129281,-0.237129980104826,0.244611667423237,0.105468124316803,-0.371402264226588,-0.0394701509231454,-0.204885500737114,-0.27180419842158,-0.253400472678126,-0.272513948922446,-0.0279705754976849,-0.0800272735261094,-0.258898383172922,-0.264866735209888,-0.113373000337376,-0.370571647820798,-0.297717027900533,-0.112813101574228,-0.164016401403923,-0.194624951415936,-0.240651756493781,-0.144312048643283,0.0693781367170817,-0.122158207097754,0.177543493009665,-0.136341585721537
healthy,-0.387264342892747,-0.536563987733323,-0.451131531358302,-0.638281007365655,-0.485656028605167,-0.619231939483069,-0.290013188740015,-0.513139345492473,-0.574721643433852,-0.621865204118897,0.429708599283577,0.549623188684079,-0.621079028975901,-0.324189167310611,-0.23811583354764,-0.516271609951762,-0.430137650800219,-0.694279172250275,0.427221880873418,-0.255128541289335,-0.664469809926702,0.0102886391254588,-0.288352502336343,-0.749885139655883,-0.161758676672853,-0.568201992765646,-0.591202233435813,-0.521970585558677,-0.66902513357555,0.306948100620408,0.495628302653127,-0.366526819721077,0.0342059600043919,0.310813948164616
healthy,0.161758944431105,0.288567114102394,0.137825265577116,0.106461091964448,0.300946852893162,0.206534397006246,0.324388802344166,0.207502267368039,0.265967553965566,0.173237096072347,0.100970722213297,-0.021468861409926,0.240304734264466,0.229306922590249,0.325950777700792,0.251981515955959,0.0735017837234708,0.29311914790379,-0.119486719533463,0.0532679449812601,0.32840407074571,0.234254783556175,0.148157458182234,0.27963487717221,0.032165293638099,0.284509341556321,0.333214808364791,0.273228766299648,0.312611835204981,-0.199300355359371,-0.0171449208249241,0.115450179457845,-0.0534085721275081,-0.188608635031113
healthy,-0.111312810385194,-0.221456352686821,-0.213424355303025,-0.361578100325654,-0.236722604628671,-0.31838011467811,-0.442307750244733,-0.309866630902743,-0.297752307430443,-0.401769411871993,0.301379253929858,0.195505080032439,-0.0990676166801411,0.170369937060464,0.0141899890366931,-0.316973747343562,-0.270723890249181,-0.306223566337982,0.177220698423398,-0.279046707834857,-0.12700523521645,-0.0283321523921766,-0.453913395004693,-0.423404815646757,-0.401837280145354,-0.245645981458115,-0.219571262642611,-0.251130742053588,-0.238987982575994,0.0146110402448961,0.168990744423028,-0.0177392471241239,-0.177819573410803,-0.0123506737997048
healthy,0.0642194154380708,-0.0163639577397004,0.0569682272899237,0.134316139395556,0.0575853236499854,0.145958907242482,0.276915585304626,0.187705827994468,0.0542066613264819,-0.003416754072529,0.0278733991437149,0.154712357412501,0.12982280961802,0.0869088161679055,0.109268502556986,-0.202324506865028,0.29795763509005,-0.0013241418662999,-0.223402940010057,-0.0423364884004615,0.121667591797829,-0.421526237105054,0.0382222928475586,0.41308262525985,0.269738074272122,0.104276880903504,0.0679821238525385,-0.273854571199508,0.22607785485948,0.124920607195332,0.128612246104605,0.0758114918404811,0.0467752240182299,-0.008478768740822
healthy,-0.0876912478848282,-0.0791573448374061,0.0220907553798449,-0.0030522718001976,0.168059824746859,0.0027217940506205,0.208529717660429,0.0312723218070434,-0.176333430710697,-0.0920465882183286,-0.0115671791766091,-0.0598065856217423,0.0563313895097636,0.249727291787192,0.172718223855321,0.131432643758014,-0.0508031200675135,0.0569091833621206,-0.0265004218660996,0.142929412459633,0.0033538934008028,-0.156981111145793,-0.0284799928310805,-0.008611103673778,-0.206470221936304,0.0168160960904162,0.0835265790128781,-0.294883143133836,-0.106906400236816,0.0524861815969462,-0.140187765622818,-0.0735526826838926,0.268389475206621,-0.0199561851120629
