group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD49f,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD24,CD21,IgA,CD79b,CD268,CD54,CD41,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD23,IgLambdaLight,CD82
healthy,-0.307907089204953,-0.327079071772837,-0.307785297923753,-0.382869532997942,-0.117972020432068,-0.335832114044093,-0.347345843540695,0.104038766518611,-0.391787067742964,-0.183605579800172,-0.275412756051685,-0.432455125041348,-0.34024590668786,0.26091886827685,-0.379392838192598,-0.399251884127119,-0.28796191828123,-0.015333812450053,-0.461600542890577,0.177014246334807,-0.122971613024479,-0.480106103003867,0.0286071537115444,-0.0999795196420766,-0.472204632609721,-0.270488148812917,-0.311554717071284,-0.327553065092982,0.0873786647924882,-0.301273979895039,-0.402392888516345,0.0206948518642136,-0.127944393065308,-0.34237783571655,-0.0689189739422456
healthy,0.269719160215696,0.334787013005133,0.103062530802617,0.321965944265279,0.0755181808772277,0.15591278783916,0.0733120221563006,0.0681908630028946,0.0610966957036133,-0.0978860668621431,0.216344420560227,0.24426793467794,0.202058500781798,-0.174243335297916,0.343765280718614,0.291022528587732,0.190152723461129,0.0828661740313777,0.375171897914747,0.0092989238256881,-0.0135407558705639,0.39638279326995,0.166610880831649,0.303440354581671,0.0822537735651476,0.275573130774401,0.150615567013405,0.254783822558765,0.113368255294597,0.309109923010733,0.252649951920121,-0.0100715517621111,0.0823342374499451,-0.0912992673413413,-0.0067393784914719
healthy,0.0294527094461831,0.0489154988088928,-0.0255414752446233,0.252972295784519,-0.182707271416531,-0.0468621115238869,0.255979434439124,0.0607074488245402,-0.0084502543606627,-0.38822426452196,0.0134117676244581,0.110172633753784,0.151566492036808,0.0467723185097636,0.193377532730915,0.18296334017763,0.254511960164545,0.0391233715853124,0.20436749745846,-0.179178931408983,-0.105691642359194,0.23527213696011,-0.0538787587705618,0.132280415080018,0.23607810724705,0.0696008006533652,0.0528086629852865,0.34188488073252,0.102665974886318,0.270863378486235,0.233703041915647,-0.116767301639348,0.265481138237635,-0.149257497554519,0.104610485443963
healthy,-0.0234610804179681,0.0815913450620023,0.101837567871723,0.020547573868257,0.0030574206935466,0.0992533898924983,0.0211936208405152,-0.222600968531858,0.0965088388019681,0.533665444475055,0.107624165617166,-0.11727801689118,0.0992445569212708,-0.308714166402438,0.126582112115725,0.143189005807602,-0.114022234550304,0.151950786795632,0.152678816396222,-0.0726448343179797,0.414349072620013,0.10013586711035,-0.08613954946495,-0.201915156610046,0.219959463656007,0.136806405128683,0.149126395426206,0.011334373550327,-0.085205792924022,-0.0100620913313092,-0.024067192512434,-0.0306673295516918,-0.0147012467190859,0.0398153638316168,-0.163589497766171
healthy,-0.0578184494340846,0.195425117527921,-0.212360881129531,0.188620774430779,-0.348023237039295,-0.0563296504705597,0.234570397811651,0.0097183402278399,0.160612578220966,-0.0297366591162543,-0.0346959131128633,0.112810660916142,0.190758440375642,-0.100509770195517,0.294600434210302,0.0929812322003732,0.343287422751845,-0.348747036120868,0.244219167768224,-0.0545264535171939,-0.19882866613334,0.275303469751986,-0.321959666659679,-0.0867403234442602,0.405048264435045,0.145302003495377,-0.141525623417131,0.194439686726663,0.103698262822117,0.377938806521516,0.374262036582426,0.0248008854043751,0.179225705493875,0.0020165186719599,-0.348720811339566
healthy,0.044836216535878,-0.266129745015911,-0.191709925619163,-0.036204810620634,-0.401866839926445,-0.290731449543375,0.0797086415218005,0.4768096903463,0.0088783053283809,-0.326473108076951,-0.164162871911616,-0.185104186732815,-0.15427862452874,0.0447631324117273,-0.0134982918542073,-0.284294842842361,0.0020103095225747,-0.361200219792048,-0.171756972767496,-0.102064403559846,-0.253900014723996,-0.077420597914832,-0.491395363980197,0.282749892519427,0.0349446103503598,0.161927355951478,-0.152709051339929,-0.154105635403381,0.356974764564463,0.0939682527769613,0.12397136289272,0.191764462480176,0.231966059829127,0.0116325268823802,-0.443538062883541
healthy,0.132109426803907,0.491515693199991,0.112601226737963,0.298432795211319,-0.0485076674724687,0.43113368401959,0.14659410247115,-0.126298238809015,0.307274831399923,0.333557718689966,0.203769272628333,0.405048085057266,0.273989310936294,-0.191039200058797,0.376085615817159,0.40656469253591,0.334275024088606,0.0481109409109501,0.481637880060779,-0.0243722976956358,0.131186520851939,0.469262170562655,0.201127834556223,-0.0373193562760919,0.427843510394086,0.12793759353352,0.32794848539815,0.393535675649599,0.0954067125318857,0.556008555143212,0.460268062069848,-0.144668522710128,0.239745566456568,0.0957052075551476,0.0514344035363072
healthy,0.325581658939588,0.424444314334815,0.161984601319239,0.271426304694406,0.120255161124461,0.128697610106612,0.0547580647705036,0.0260014849481659,0.304296126431131,0.185404922948777,0.133590104184927,0.265544765873674,0.451936586072237,-0.340399391137386,0.305544431767524,0.19514765940063,0.245378278587666,-0.0833504774714071,0.307795183535927,-0.428290705957154,0.0286405727726889,0.385704071908603,-0.107764090421673,0.166696470682883,0.382201600294055,0.274569756263671,0.242124987721857,0.388319657190372,-0.0314212705454893,0.394525167483468,0.275229900179184,-0.1645351106705,0.0755775652547849,0.0019096717710717,-0.29963453935849
healthy,0.261994623094413,0.357557283156797,0.0208820446666129,0.266641445307897,-0.486953300232231,-0.0924838283541823,0.274582597615469,0.0059843413614993,0.104028882612863,-0.212206121146868,0.0857143743139067,0.559990659595219,0.465950914599407,-0.365386714554732,0.326447075459411,0.0851688647566557,0.68697288693071,-0.270747587105156,0.405689778727911,-0.220140939702096,-0.331583585501164,0.446500060471576,-0.0580678653007415,0.061293346207599,0.478324433615521,0.383335049061443,0.207651374667419,0.321658199039499,-0.0079928128855863,0.383181442942118,0.721702795129594,-0.243467988921135,0.547115557626743,0.0863220088341416,-0.198650951389019
healthy,0.209420993671271,0.169799328705664,-0.237286465634715,0.115442775887868,-0.534703002474764,-0.070477987597157,0.0824056897107812,0.226806677602364,0.0198556322164028,-0.244826383917655,0.12164366292569,0.088343192939535,0.215027078046054,-0.147246325553289,0.388561660298818,0.0994388195536615,0.243247179282428,-0.24526465007934,0.322533645980989,-0.0552252437488878,-0.289850479278028,0.263142598524617,-0.259515431637675,0.167654083196343,0.415466922141604,0.352773521757934,0.0290120743021289,0.240262301872703,-0.0867386488619158,0.287200946049422,0.467513956445061,0.255963387726829,0.413468283747311,-0.0667426572418258,-0.65386402069352
