group,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD123,CD44,CD20,IgM,CD32,CD196,CD185,HLA-DR,CD1C,CD1d,CD35,CD272,CD24,CD21,CD268,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD23,CD82
healthy,-0.41041051576474,-0.152354711834548,-0.334848869880181,0.148268752639474,0.148806787630158,-0.0050678443252889,-0.378959789484081,-0.0744225391731045,-0.261431614766724,0.194721385646069,-0.197274793194563,-0.271187125533687,-0.377215516599569,-0.528982558375058,0.204008876620432,-0.152375335481995,-0.284348687167737,-0.314931099399158,0.373497768621119,-0.401766722007179,-0.454805369119581,-0.362910635096384,-0.161905321733088,-0.242658027091588,-0.530662404792046,0.059227792048956,-0.469465882375147,-0.4902258364004,-0.3934817946838,0.272675822259887
healthy,-0.151942675763957,0.337073795476428,-0.0609759467822798,0.13079681582271,0.354286919168687,0.240723202292241,-0.466964729433114,0.0991978850805981,0.162925638827932,0.284069125942319,0.0177900442250624,-0.13340245272089,-0.0402597368902352,-0.422844392211863,0.402708174413655,0.0375672188034072,-0.0641994493239655,-0.270985294028538,0.481019905891581,-0.177824604117099,-0.168718427925161,-0.359783463695167,-0.314601197183287,0.0103679403347444,-0.263365826008943,0.123449381459301,-0.254716006314965,-0.356614344238418,-0.450166703534454,0.492044027760701
healthy,-0.0359479620353053,0.0812030681425005,-0.0975663456111735,-0.0574341850057665,0.194461887216708,0.107951550183268,-0.0811701057767614,-0.0049860816221269,0.158022857555167,0.45868425496313,0.124789908148773,-0.0889721057275852,-0.0609254273965512,-0.130117403357748,0.260736763326274,0.102522343185612,-0.0503401211789907,-0.129887048971585,0.090280407635903,-0.134730659637311,-0.117563969979547,0.102929007960674,-0.0521685589878697,0.0035227482398946,-0.134754464764974,0.0654313747357992,-0.372975293918851,-0.158140311940074,-0.264487026811522,0.151012947057757
healthy,0.352381226348786,0.169935188151507,0.17781775466785,-0.156640170978519,0.272051297639155,0.221191766834946,-0.104669414679411,0.413086229104246,0.0743198396555271,-0.262222920298669,0.151936229532448,-0.0030291316033061,0.133846666750686,0.109479529477309,-0.115605822015584,0.115341171080549,0.326630358888423,0.0562409985858822,0.294241588571616,0.195834284842263,0.218332038188544,-0.191050647380387,-0.184242400263199,0.171026064384698,0.237348059845306,0.302106490073475,0.411155685917068,-0.0343419817686653,0.0563242144690518,0.0610415010117347
healthy,-0.358266738479872,-0.0573657177914461,-0.314081187003895,0.112283960222149,0.246630463052823,-0.183449657013396,-0.387090965116934,0.10563841600252,-0.368336030409498,-0.102519347507477,-0.173530632382136,-0.307169505928495,-0.311816704438676,-0.359163599492725,0.0162890959495898,-0.162488781951625,-0.1945116304847,-0.403447812563749,0.133441657536238,-0.359333148762948,-0.392921133996881,-0.444207253890988,-0.240519020749045,-0.110245422121504,-0.282344810953985,-0.0089809218170591,-0.356578792880103,-0.504220175971462,-0.244665544175005,0.213249253360868
healthy,0.0879453409703208,0.291948243384312,0.0388655316111268,0.0811652946098539,0.591574307457232,0.284981229506487,-0.155396058603421,0.196005911152393,0.135993328816049,0.245586989886165,0.214707329212881,0.0398302821379505,-0.0597895150865511,0.0771307786085449,0.40692339416113,0.0464268159132906,0.309606751099113,-0.128792253366269,0.573536147650455,0.124045929949627,0.045448118756783,-0.156628709465261,-0.276515228721391,0.153112332285369,0.116298585973962,0.207613555749469,-0.0529330390820247,-0.200822891654097,-0.180829697167044,0.497901860044737
healthy,0.383620013525833,0.188579891692343,0.219249047705424,-0.0024199729432654,0.150203057044009,0.429464901142753,0.0081831224831129,0.147444802688379,0.266505592258573,0.291610291994708,0.299441320515146,0.394902510584597,0.175930439592816,0.197043352076909,0.225959036083028,0.226305778654938,0.324178620017948,0.109281904182574,0.141768297928325,0.391922336016858,0.371594750222128,0.268154106208188,0.121996128017198,0.317130419009614,0.336437922279522,0.29181833514473,0.34134349967448,0.331264828866144,0.0852767700308234,0.0853572004951098
healthy,-0.467845127724209,-0.306220674126741,-0.432523101799031,0.245190143866001,-0.0848219935775312,-0.266227927676069,-0.0445095069251413,-0.107965620175584,-0.448757120149503,-0.0154776540594182,-0.402111464869072,-0.406087109414604,-0.561889025432101,-0.306160227882341,0.123326080571938,-0.343057799943224,-0.345893606654603,-0.455250761509216,-0.0913939925708324,-0.402555011342288,-0.483457075098134,-0.362745576601175,-0.264092508364777,-0.351404241815201,-0.274493358501579,-0.306942541068204,-0.50712343653583,-0.397920151124373,-0.139328965760154,0.0921580843672799
healthy,0.262195443397224,0.100375839592158,0.0988935679333164,-0.0370909903912202,0.199907274882229,0.147275162956853,0.0068083252416376,0.120576208181437,0.0730469001349925,0.233892979324949,0.240310966949683,0.210162934921275,0.275197662144203,0.0173779296572169,0.169960442401491,-0.0107604249652904,0.0121528046962073,0.211206231112909,0.315731407597583,0.0523981852807246,0.238187529654423,0.160006463629095,0.191190774410963,0.147619372484325,0.0335552989625719,0.173944997377121,-0.18697492331901,0.119336365034392,0.0680392029959813,0.103975497964628
healthy,-0.086806921225551,0.230910760412258,-0.0435027521709903,0.326718584062878,0.40432482066413,0.153127175459233,-0.0263121942280359,0.0455994364257691,-0.014915910129956,0.361622427143579,0.0421950346228205,0.033291823674455,-0.150578557486858,-0.275759452577923,0.377919925541438,0.0903355592179227,0.0355004421289368,-0.260570919275288,0.444019778502229,-0.144424823748123,-0.177281810430459,-0.319150162737366,-0.228776711917248,0.0223944665504724,-0.210127568148469,0.152211688233903,-0.354592346590698,-0.389578455386632,-0.330762677830516,0.639027968806215
