group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD21,IgA,CD268,CD54,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD99,CD23,CD82
healthy,0.15612289197332,-0.0070494238199055,0.262950860696815,0.128435624839219,0.48174431178001,0.224895770501176,0.17385447863592,0.175093675025911,0.19255353506305,0.1388249270497,0.0143732804478214,-0.118263687865326,-0.18774310233246,0.0535276551172125,0.0533345086569113,-0.0053761603112164,0.0952153899327288,0.0172162346038588,0.0988148490379368,0.184567133723124,0.167590042160212,-0.0823187577379345,-0.128327878133695,0.169331921385389,-0.12941967803688,-0.0939236616582143,0.0081834929404887,-0.164098633428252,-0.153604393878593,0.378779959715056
healthy,-0.0621733661935065,-0.202475032058743,0.307981316150628,-0.135015974530095,0.261495331501002,0.258430402919765,0.183849307560429,0.601058065475253,0.224771665620946,-0.129904495438926,-0.173560611503778,0.134664642393614,0.0233950908656208,-0.403070124627898,-0.222842914023726,-0.16389012994754,-0.184104280731678,-0.094220152458115,-0.259500648869523,0.0662983628347589,-0.137422281922664,-0.0286971534016784,0.0155024141832141,0.120405294904671,-0.309886535619267,-0.503910497858938,-0.219857564469271,-0.0507901016411338,-0.308445827483831,0.380800815193461
healthy,-0.18666773299532,-0.280607745285828,-0.0441769994943123,-0.159037205638834,0.162240262145951,-0.166879601089067,-0.111073554428403,-0.211585627501215,-0.0590893022159651,-0.189669605853282,-0.281200841054264,0.233973595452865,0.351607935906605,-0.0908589113055774,-0.333037635752338,-0.219354282682041,-0.307644360960221,0.184237019293069,-0.224648074046484,0.16844659718259,0.171265713061499,-0.286352500414354,-0.115687299959604,-0.201557947819147,-0.107871968604019,-0.192041464815276,-0.310779388603053,0.243069086745961,-0.0635145153931908,-0.166013176388609
healthy,0.38280221997475,0.334844558127776,0.300097751710655,0.387124703253736,-0.133811852804234,0.157896250027777,0.39604718408381,0.340486741720107,0.309029494829025,0.376676249416928,0.501948527372287,-0.550564130977354,-0.340405541346526,0.572463363362943,0.219001618242605,0.532490337103838,0.47437336019169,-0.346921275948415,0.458062735449331,-0.189103897244082,0.0093983351582692,0.673232629549732,0.486751361123136,0.368701380845593,0.416134367991916,0.0675978529275974,0.645421293542022,-0.247227223511336,0.369602844690955,-0.320005545219168
healthy,0.194716767741484,-0.111211190648974,0.162304923497057,0.0057748360487276,0.133981613298643,0.110114874205086,0.0697258009514474,0.110973111047961,0.117651564902731,0.134978613693053,0.195391717964861,0.048886561493216,0.0794323565854134,0.0355646549219118,0.0578909337607281,0.0629694196495683,0.0374907346316415,-0.247256371795586,0.0470280744503009,-0.0047592972131931,0.105252816402388,0.224870765609848,0.0528440176990351,0.226750236251536,-0.025234282059713,0.060981928798112,0.173483482004074,0.156782957510013,0.14135551366798,0.132687165678656
healthy,-0.144362763132003,-0.207100609510199,-0.126823524912716,-0.183165609022347,0.0465244088107583,-0.21780262097397,-0.128933122319443,-0.391656651961977,-0.170332596110808,-0.262321550863391,-0.26470780192288,0.306509706269554,0.436426657681294,-0.162294709615215,-0.182071446297719,-0.344290338976199,-0.298794041717656,0.388769273151006,-0.284383982070306,-0.0331891220366781,0.100466363946907,-0.402136997567789,0.0198471365301014,-0.200928936798999,-0.125785467587042,-0.0184691218668595,-0.385916553973937,0.512350371793927,-0.0769701310338023,-0.052237353999853
healthy,0.123285683917301,0.0426605234373474,0.0947470476574375,0.129225467077816,-0.123907942205601,0.198552512243787,0.0635300690374906,-0.0189739536820978,0.247019771449302,0.0610597903569747,0.14940575028825,0.043734117064485,-0.0827159750823929,0.046120079811355,0.207254901176017,0.0612788064569376,0.248518949825506,0.262415112392346,0.278959077597682,0.419506626392048,-0.128084129075301,0.0752130685165978,-0.138277621528457,0.212029747868674,0.0944974896058706,0.167557839857698,0.1712119820895,0.17890170594174,0.0382578250110111,0.130492543878381
healthy,-0.150295339368347,-0.316038617973223,-0.211905643412493,-0.261694459346123,-0.0880313416776609,-0.0856409946429516,-0.354049099397489,-0.160900696480151,-0.133932003577725,-0.238657845093408,-0.374165718196621,0.25881630328478,0.234372177377322,-0.222899304112611,-0.228899458627912,0.0164753095428295,-0.21049847844971,0.185367365741898,-0.122475540498604,0.1852800238513,-0.0572767363390368,-0.326578393809476,-0.357290050910499,-0.22429334562407,-0.346031494643118,-0.28061331830126,-0.0619102831529613,0.193765162342992,0.0126006215560148,0.393911244097744
healthy,-0.18960977782978,-0.0815282950415887,0.0554766526708799,-0.128635131698907,0.495343566238977,0.202426212020665,-0.182097834656864,-0.122968834647989,0.0301788028950812,-0.249356849563749,-0.282729417034328,0.245150575174796,0.190488627922615,-0.187845372397497,0.202402031773782,-0.525075431065275,-0.139155836319301,0.238974203362688,-0.141793058110252,0.362982662405207,-0.151870488596872,-0.469412641698606,-0.501485220434253,-0.0278561638313311,-0.0996237875937493,0.0289177648336237,-0.544183009289672,0.0195215016408775,-0.400144363030636,0.279201337164934
healthy,-0.185251790122337,-0.0605865283105179,0.254746346953508,-0.0763961570338569,0.565982500849382,0.116487510247952,-0.0625210754612047,0.240031020348883,0.007539522252246,-0.157644876164122,-0.116517060779757,0.229587511063484,-0.0147216608316223,-0.303193794924268,0.0016002098521542,-0.400611738043141,-0.231178858397959,0.106343965689515,-0.214470452274486,0.219669629494406,-0.079456029454576,-0.42190138498779,-0.279647563990685,-0.0120348066701363,-0.162473553782395,-0.350962536693895,-0.479474232535828,-0.0350462206163373,-0.513270230297008,0.636810133329749
healthy,0.0767654390786089,0.379139878807712,0.214633298875144,0.456379020977904,-0.360303699336349,0.353089519317714,0.406028871255283,0.0551863016854501,0.343619366419364,0.349335036956565,0.465927622758098,-0.351029949702289,-0.447282855756281,0.428144792809302,0.501016370894289,0.564432340895121,0.536844910767617,-0.323773134424206,0.597299261775334,-0.138946902001063,0.171452235347781,0.535336720088015,0.393912019589466,0.307029847432054,0.244010895555409,0.409835991289497,0.641364502013286,-0.33964631435358,0.157225265218943,-0.0816198957928685
