group,CD47,CD40,CD52,CD19,CD45RA,CD123,CD49f,CD4,CD44,CD45RO,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD27,HLA-DR,CD1C,CD1d,CD35,CD272,CD24,CD21,IgA,CD268,CD54,CD41,CD81,CD98,IgD,CD28,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,CD99,IgKappaLight,CD23,CD82
healthy,0.0528892167612569,0.0725570226188395,0.195892160006927,0.220075889595954,0.243393028582658,0.196546272891416,-0.0928588783496535,-0.0820314984122788,-0.012037680725251,-0.0948951520497449,0.214087497431053,0.421391483169444,-0.0571823625996656,0.233602360865541,0.131707406022903,0.206551948948824,-0.22380347949503,-0.209742248027795,0.221009623323536,0.117561484595564,0.290293809683976,0.111763743850373,0.103763918432953,0.275066516513559,0.164067255124553,-0.183967973502277,0.110053018864938,-0.0144346768910562,0.005826739808852,0.0842472197187037,0.0274794891431046,0.27658809836677,-0.180960337081309,-0.050665649418601,0.252005431753506,0.0350856102913376,-0.0552277803571052,-0.0915556804046592,0.0105407469755107,0.23182722242287,0.0213178644203353,-0.248155865594028,0.255782991857782,0.0220212112443295,-0.165999825617804
healthy,0.369555380574544,0.342886649113734,-0.154381580936451,0.356513546596954,-0.0306324009531539,0.462633518434763,0.123327057942037,-0.0133116379897785,0.132985108218212,0.164255333915671,0.0574280680737717,-0.433644418279347,0.0119010750447612,-0.0815644243963747,0.366039564195012,0.182404078095527,0.548625462836557,0.038976546740154,0.582868473810162,-0.27844774088236,-0.0144480898096385,0.288331864677856,0.319793286455824,-0.410777608935556,0.347064331519258,0.0344039172511577,0.457764024872101,0.10245601881659,0.378919825333042,0.0908631109381455,0.0966890564402047,0.186880306814652,0.0977150972538596,0.325419027681745,0.107214793483759,0.506099934025433,0.383405450069671,0.227548836121625,0.499235108561412,0.508296468573867,0.101895811611391,0.0761440598716932,0.0669328535365363,0.394202062787267,-0.265945536584203
healthy,0.0027453418147213,0.323615500150336,0.0965577229927102,0.179705282220803,-0.0040033738735665,0.392608687345891,0.104851021584403,-0.0584980902632512,0.0219659800889574,0.0153760077038688,-0.0933218182494619,-0.179528743305663,0.0890920551539881,-0.0211239216318633,0.175446889413659,0.309447596473975,0.426265670514203,-0.112810171772183,0.0798504083999529,-0.244796339730659,-0.102879486920178,0.391296811054809,0.20341538871272,0.0210219543852896,0.468743119635349,-0.125236942220907,0.407568947110555,0.0043855542705777,0.0455833556926317,0.160000612950033,0.0222908678138023,0.156727001467089,0.297484465911658,0.132763339990762,0.0482780862436614,0.240865375779564,0.148710006101309,0.156781892558025,0.488090506446971,0.407089856483854,-0.157216790652719,-0.108475745828704,0.0796299994434278,0.253433980510815,0.0385331297892025
healthy,0.0032515917184087,-0.0904221106314168,-0.151295004805441,0.0238366314267643,-0.0690489079318008,0.127794238221495,0.20957409507697,-0.0051458562708611,-0.175415310238455,-0.103191882764288,-0.0447032923718835,-0.131628861309834,-0.0466136077306508,-0.0650469949057452,0.0142576660122737,0.0377506079420548,0.164463860396065,0.0241805112513625,0.0272080567795209,-0.108332258836714,0.0531603485970611,-0.132963684007327,0.179771014247322,-0.0122805392705693,-0.0672320403234868,-0.154916288079446,-0.0689505046144324,0.0893396455394459,0.238253922828145,0.143698212323514,0.0698986057037537,-0.0313391156408991,0.045169345760576,-0.0398545289191363,-0.103401595242202,0.130088107274225,0.104940580723434,0.0144419635499434,-0.170642201853696,0.0254936524460053,0.102391109076387,0.0406408111746433,-0.33792065123313,-0.0086756500514962,-0.0156024617563076
healthy,0.100971052953122,0.12317980723041,0.150096455012564,-0.025668109993519,0.143911707036157,-0.141506480586659,0.114702713350152,0.0299065856861775,0.157767135363067,0.0019420431726707,-0.0564122485795445,0.160155180325662,-0.249851550501953,0.114152291003588,0.0321922593941864,-0.0564725164710409,0.0643994975880019,0.13759163411696,-0.106855136307312,0.0996789814435554,0.222746953277748,0.0886814159632771,-0.10858868968948,0.372904921418067,0.0346881849297253,0.236707510034756,-0.100944665422097,0.220538745741118,0.0990445637608811,-0.0378469792400156,-0.0032336795558122,-0.244931845526448,-0.0238536893234468,-0.0394104164704329,0.116934157267737,-0.0168296886897006,0.131596230878824,0.0668586386917751,-0.137100382636405,-0.322123048940212,0.202464280178432,0.0787566501245577,-0.0180971362684995,-0.042718788892049,0.195249315197461
healthy,-0.0071285816542757,0.258640939478116,0.331421035584322,0.225567952681812,0.411282112493239,0.0193989413510773,-0.41177761656709,-0.0332480943764353,0.212819056659588,-0.150347823697732,0.191056910080185,0.397721887503264,-0.0322740573330602,0.340294359812949,0.366314081904513,0.228653191201502,0.0745819289996974,-0.0320589076292897,0.195403071417645,0.489921414345097,0.283764912287281,0.430524942259537,0.114958958780929,0.482346573697164,0.305644341071451,-0.064500915256525,0.230319150361778,0.166289526868945,-0.251778923666486,0.04952517442287,-0.249893461521734,0.255811292204077,-0.157546960510639,-0.125518765177741,0.324010744888589,0.30987124096068,-0.428473075334099,0.295222290303614,0.168945610813647,0.11449755856778,-0.339083043630099,-0.322815335155064,0.336849868389524,-0.113156782915666,0.385800559317527
healthy,0.114226109086768,0.0592926494428341,0.0343479361037109,-0.107640123344821,0.009947397061491,0.320145408861925,0.106576592538779,0.0484649760274328,0.0801695241415652,-0.138075074290207,0.115404010173116,0.13105554751365,-0.0342575715375781,-0.0892690005441683,0.0730780249659892,-0.119660362261713,0.0734887727659393,0.18665132582735,0.0662035189551968,0.210885779082423,0.0214847258216713,0.08522127951399,0.0726111510482607,0.0827443643443802,0.10998407394984,0.0045168817968778,0.0686994999995748,0.205556937837537,0.195261197728654,0.109068079390232,0.112233122855609,-0.076786076146302,0.0640104644045867,0.0858189182464472,0.0100090694721567,-0.0657544275667352,0.134197585135531,0.107159335265573,-0.0353304117082752,-0.0796598956918675,0.0320199743548415,0.109209652889674,0.0097470401517339,0.217272172466898,-0.0293273711826183
healthy,-0.205029930627535,-0.123064049073191,-0.271301634315333,-0.07908257712563,-0.0172082902024194,-0.0685478731019992,0.107586844022594,0.0143348527201321,0.041756079664631,0.0819396592178077,-0.273120946438087,-0.194205308346678,-0.151927389731081,-0.0383172883033744,-0.0379065848636069,-0.108796601005801,0.436865419856643,0.0864656153476799,-0.0199623722128615,0.132145621799629,0.0045578694475318,-0.0119155109427856,0.241421632098905,-0.233506705908377,-0.0005836895602943,0.0853597368988793,0.0794944422459556,0.12520536710572,0.0188538492706969,-0.464414334232315,-0.0048084214294724,0.0041551049433491,-0.131502379680677,-0.243819336491051,-0.118973320538878,-0.0463458313202146,0.0374295503896089,0.203681368655472,-0.0005932908811573,0.269990378139128,0.0326688182667892,0.196523214299171,0.0726937983783334,0.210458637193256,0.147333501092352
healthy,-0.110110805705242,0.0654279219916504,-0.121211369457761,-0.187445345108814,-0.0146862731721234,-0.120155944565658,0.0686255701598521,-0.173632295371266,0.0987283076987227,-0.138175556392954,-0.268488291052719,-0.221728876180192,-0.242596953608449,-0.280084222799695,-0.0310869693584908,-0.106754169023614,0.060657881638769,0.0209620734967873,-0.167747877374581,0.0786837841764047,-0.0151744552609884,0.234119022443036,-0.315083135925277,0.0464954888062207,0.0277697667745096,0.267192178067712,-0.0682405256812294,0.431100613531336,0.150418273856979,-0.278110881034141,-0.115055916624075,-0.449766120393856,-0.0814090600313362,-0.229265560848209,-0.157037069195418,-0.073031391503067,-0.0724329229981734,0.0600696797139073,0.23710601666555,-0.234123804950075,-0.193259595518063,-0.166833684515773,-0.396550986504595,-0.109966845938224,0.0079375380148519
healthy,0.245866991881806,0.278594966535867,0.125258809935504,0.398200392355356,0.205727952191676,-0.008640015257282,-0.0012276427491288,0.0751805364035854,0.33039818380154,0.0095534218134514,0.183994474653335,-0.302716737236418,0.0372710454383532,0.251676385784781,0.512121486099576,0.439840178469659,0.553524113141658,-0.117374167794638,0.337589798367117,-0.229008756355868,0.151976232580508,0.417952392092808,0.398733231215008,-0.209252699900279,0.422872508772362,-0.0637842416096501,0.479438004452246,0.111313721528738,-0.0123951085385987,0.141271125954509,-0.0756872056552352,0.293486423475546,0.0851655677314858,-0.0764969301278917,0.252405006534576,0.435168206525319,0.0488480001059437,0.278979742106876,0.592862229434487,0.389618794259442,-0.107413193838721,-0.0962273026380926,0.0651218292444338,0.303321739253605,-0.0464384864481684
