group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD44,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD39,CD24,CD21,CD268,CD41,IgD,CD38,CD45,CD22,CD36,CD73,CD305,CD99,CD23,IgLambdaLight,CD82
healthy,0.34882412414404,0.397268150350158,0.354781383574957,0.460949430280887,-0.0194097199146776,0.351423514326079,0.267079166674897,0.35838032588274,0.0263615277982403,0.353839454408602,0.333498701545311,0.386976718426957,0.15784000554284,-0.002374668961739,-0.204722777409674,0.481445210902454,-0.0584474822667656,0.346863932385029,0.253694321381937,-0.0972811919906424,0.192262083457789,0.150508911837771,0.410891407237523,0.505072819517836,0.0987582746986325,0.320922430544226,0.369726337040425,0.444563855994641,0.289317270145172,0.0563683665662354,0.424957910836688,0.446594484397395,-0.142418552594786,0.32044551824636,0.237317718905097,-0.076002392466107
healthy,0.381522944871825,0.241913612903354,0.0153178469292867,0.255979852597942,-0.276557151165589,0.136438821829914,0.0307040045437216,-0.0575224504865352,0.219378800152023,0.412544185692082,0.235547722315923,0.292826623677701,-0.165647733872063,-0.0945564509849624,-0.194693567372326,0.452129774504913,0.104401801994543,0.280295604548084,0.285310050960942,0.092868619996115,0.137854339555164,0.0559823984213572,0.439663250869868,0.36390283646052,0.335105647510578,0.524759340008463,0.323392219886954,0.315951612264104,0.118792316149013,0.134894511632681,0.1434343394628,0.505613426213817,-0.156858566655134,0.218461796609271,0.121142813818568,-0.385661574229286
healthy,0.179010245684993,0.286597778436271,0.0640839381615689,0.18891521282072,-0.151817013914209,0.124817817029379,0.236536790880848,0.176101750370824,0.0907489733531719,0.0751307065908372,0.128124639926519,0.302460141431657,0.122500193095956,-0.0995704325812428,-0.263826330208875,0.074426782602224,0.0834943567954924,0.267625566282712,0.133751966251924,-0.123527258817451,0.0892255497815954,0.0204569010716047,0.236674078168325,0.304246369113152,-0.117094240315804,0.213216763932823,0.13692457403676,0.172713896099622,0.193681177607624,-0.0541207590660399,0.266598923703831,0.21957543459811,-0.257205414676038,0.0122183658057624,-0.0713362484517462,0.200312824683309
healthy,-0.0510018486766683,0.109774219960186,0.119156870959528,0.046403312057961,0.277078544991252,0.164068577399348,0.218826876297748,0.114365512259888,0.351964855994705,0.153155254870767,-0.0381172642574931,-0.074588200962091,-0.110221419523359,0.212452410469728,-0.172409935353514,0.202554708556482,0.33626305459214,0.239603407345343,-0.287974758077622,-0.0659212811733152,0.0475174522922399,0.0917640673205803,0.126431985122659,0.0859347147863212,-0.0647386001688211,0.0351806099405438,-0.110547430479394,0.105964497235845,-0.0788771824409227,-0.1587881446059,-0.0554340062262732,-0.101602775937439,-0.148302389310752,-0.166630923230654,0.13124201711673,0.0798898453721768
healthy,0.115477035536331,0.123190188336332,0.11250311777885,0.144337390373792,0.0281194737025154,0.102985452725051,0.056946786555279,0.190763154574164,-0.0340831971947473,0.132581826803045,0.252454725912378,0.258149171182981,-0.0864869903520561,0.0675721957359835,0.0837821699594253,0.283724147730111,-0.040090264047638,0.11110684464389,0.281944241329735,-0.0758189126075706,0.202000539244338,0.0905577009059296,0.106557128531179,0.197921516601556,0.0017405079253927,0.0989852177881189,0.0524252253419625,0.14243777807586,0.224875032019802,-0.0782418648024526,0.223539595402948,0.172024145449883,0.0269651758776824,0.122750904871546,0.248350928543919,-0.125831674255428
healthy,-0.187412486851287,-0.392161541403284,-0.323645143515094,-0.245310131599075,-0.238916645634556,-0.411279794790685,-0.450392772268875,-0.210799747330589,-0.279683449145294,-0.276688489767679,-0.358711445614146,-0.162455286859457,-0.13819985755006,0.105680444497285,0.37478792561701,-0.273161947054434,-0.389169869374566,-0.437385417347897,-0.299990212308732,0.390656019436239,-0.494618924311134,-0.473150495442264,-0.392847458171049,-0.357300336437858,0.069216111900173,-0.227559754136989,0.0155470028073957,-0.325698035281004,-0.323059692127135,0.228225253732427,-0.242090914321702,-0.255895667474862,0.277064082540613,-0.0205387311456518,-0.0452534299353505,-0.321594636035808
healthy,-0.102438140074193,-0.222541074787996,-0.0893307539731494,-0.241237076002177,0.100100865721266,-0.137464175584981,0.0729564970481588,0.0325196173396565,-0.0961529779947697,-0.0421150009069472,-0.15461530778926,0.0029834801192189,-0.102733921211924,0.214325143345122,0.13553092798879,-0.0469290767277344,0.203316137780134,0.0935799703890345,-0.0509427319542442,-0.0109429331755676,-0.0492223772178328,0.0072285051485065,-0.0109341952991661,-0.0126356000685705,0.0831397894319461,-0.195926839210936,-0.136506413029324,-0.0836858334844912,-0.07283221150111,0.134900458740485,-0.0315431255204155,-0.242786494536801,-0.114460189980212,-0.070473360217049,-0.0506921580472493,-0.0435231057004575
healthy,0.250242259513117,0.221919148616505,0.230983989301015,0.120643148040408,0.289374016571556,0.168063226771642,0.192280926402812,0.159808687455858,-0.0464804804579409,0.141259228686367,0.13787257258942,0.181610627677767,-0.30813582624449,0.0899488718972413,-0.12244925857477,0.0406198762363146,-0.153967556998503,0.114916300525571,0.0439486589193812,-0.172862518293168,0.153138382179856,0.231246084148618,0.124010419525319,0.199890252183948,-0.0280773151009659,-0.0890001550195079,-0.076334775425212,0.233175165660489,0.142109081216153,-0.0478828556394742,0.0932774577052795,0.0335673419586444,-0.132722841696129,0.007320709948864,-0.132355599312004,-0.0894308836371079
healthy,-0.222375386957216,-0.326333350907215,0.0051879508059464,-0.242075428401317,0.463885108145304,0.150400957584703,0.0515678618592644,-0.0470171973105263,0.365015773223819,-0.0425362350299865,-0.557877018807166,-0.478910374187855,-0.213913516586089,0.304429068471024,0.351601150767379,-0.29623726269699,0.0382121947031924,-0.141923299956958,-0.610808494891228,0.187004912201158,-0.389564864613327,0.44418892900932,-0.457945316407114,-0.421257950181418,-0.156010441088349,-0.398224436284538,-0.19341767887915,-0.1753701027667,-0.335903460906131,-0.159465999938042,-0.430418887903376,-0.676412132760786,0.256318903658676,-0.543249323585791,0.0452928211419575,0.21062600874056
healthy,0.437013495518547,0.260126894495323,0.311395211958977,0.330475144689856,-0.0210355526669977,0.326640084096786,0.214440636512817,0.264701203599408,0.225578872712566,0.487223324287665,0.348534997163642,0.409940248966328,0.211436732397456,-0.111414147045831,-0.295912618216806,0.250700384875202,0.160374968907264,0.284895002729485,0.294840932909252,-0.0619231820136599,0.289755428315183,0.198841912023916,0.376463031939535,0.360999729132019,0.386428639355809,0.378170399063779,0.273566274389679,0.444404993771508,0.0551343953236603,0.353755266323589,0.309156618542857,0.412097531284104,-0.147469660337419,0.223865102671601,0.10710593591518,-0.130707325957849
