group,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD49f,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD58,CD39,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,IgKappaLight,CD23,CD82,CD224
healthy,0.185044109564135,0.0545936082965501,0.299224068686755,0.236045275705434,-0.109378406737022,0.0695815174306617,0.253408737995542,-0.0765053793758135,0.375836271027725,0.448181619194926,0.247477399760285,0.154062848263023,0.221977900247921,-0.100018055997429,-0.231466256153129,0.238136364473457,0.110095419817471,0.170652002598788,0.0773493578649485,0.386596665714197,-0.166999521468303,-0.0364524372666955,-0.0080760335778347,0.198644491906727,-0.230456362461789,0.198154919735914,-0.04415781470587,0.533877145527161,0.179441729354411,0.192962028196321,0.156237890804427,-0.0567776639031695,0.311168074797141,-0.0181541546965695,-0.216811251829443,0.206978938064132,0.0247825306680229,-0.114815644651649,-0.181115401234544
healthy,-0.357372351159061,-0.368094105832908,-0.0683106053700165,-0.308637319312442,0.188805548596864,0.148340040634998,-0.194687923559457,0.0428926818176106,-0.107410908896928,-0.248237999911433,-0.349082742506097,-0.328880874620351,-0.314758155659672,0.119764385969003,0.245908585608055,-0.560716753227418,-0.159599153376275,-0.16925084639286,-0.420053988214337,-0.355795367473938,-0.0076681067109128,-0.205209328887323,-0.0171130544031698,-0.609026831714629,0.032159720943788,-0.431927572926205,-0.159294374201624,-0.695966412141714,-0.160280170152184,-0.390292237504725,-0.360784641650735,-0.302333384118462,-0.564520547799297,-0.0232229714255358,0.131550625333219,-0.18780321403047,-0.282338812763931,0.279546677672061,0.0545616532974446
healthy,0.0100119669005799,0.131990333891217,0.0644436554114173,-0.0399562140673162,-0.0728204660982204,0.0996248753169187,-0.109291176452347,-0.0953185630978356,-0.0266128744672321,-0.0616822935821291,0.0838227724061796,0.0127470261423663,0.0905636719420036,0.15976832405227,-0.0075226970534756,0.140254528991125,-0.190145783931848,0.0358211483876035,-0.297139784843196,0.0333372454301703,0.0803923524404095,0.052197939424352,-0.138339506042279,-0.108306741972811,0.121068399013405,-0.0525698851556457,-0.128041340367746,-0.0463426658216305,0.0919516209612305,0.0158911297142077,-0.0637560377385252,-0.127980643341164,0.0463517922626973,0.149105402257203,-0.0157384741198733,-0.0907749035404453,0.118072823215938,-0.421389421131227,0.0095369849039204
healthy,-0.43577408303766,-0.428660968604107,-0.294019073905222,-0.415283767465931,0.030293382581643,0.140708710446098,-0.188223948531692,-0.0688924966305871,-0.359198593690242,-0.228355294739524,-0.349066755603733,-0.572977255696275,-0.498233728864977,0.493649260408903,0.316711257268377,-0.61465959126737,-0.235807468160273,-0.319959555835269,-0.262672811059908,-0.539399071038083,0.338788075191071,-0.366300429530766,0.190236687347904,-0.487322629351569,0.28807573369767,-0.454116510567064,-0.10619807828479,-0.650570791084387,-0.376003239895097,-0.372641021217871,-0.511502842092623,-0.259052599829174,-0.675877118029148,0.317831695495528,0.279959705415941,-0.283638833060428,-0.32970493070268,0.181708057586082,0.149599749609124
healthy,0.180081602667901,0.0556710761464566,0.114833974110312,-0.0602792271166245,0.100266839861498,0.393010935639744,0.0572496015607595,0.135563808100417,0.0162274378604675,0.179050796464194,0.036261829206141,-0.0712870955392007,-0.203062162164228,0.233822276804349,-0.0082825891642279,-0.183334224300985,0.104236862359383,-0.0532303452431132,-0.0476005774775906,-0.0258650463642211,-0.0289378781264072,-0.0022604734479325,0.43322826465874,-0.115986062652857,-0.0271339540040707,-0.167757949353788,0.0723784266721877,-0.0550439963551697,0.131768037207187,0.0606914032817638,-0.0114903377957175,-0.3155583769992,-0.0852046184901069,-0.0583031350724959,0.0796879127820039,0.106374571523107,-0.0258942103378182,0.381247732243245,-0.0522435019682187
healthy,-0.26170670628766,-0.262706556111053,-0.396470834320838,-0.329088077281429,0.180037905622232,-0.25501366912452,-0.447444066594623,0.0963389007050754,-0.349662843116436,-0.587405461946559,-0.429123786755213,-0.359956583260463,-0.272025355939236,0.0936363275874536,0.538173522253144,-0.236004561235984,-0.513117719281544,-0.163829653403538,-0.485767990817332,-0.0951444020984215,0.337816948882937,-0.0962911092005406,-0.464371570927771,-0.435044421421102,0.288381907845056,-0.358174294141062,-0.0990097355462533,-0.42173410625946,0.251263227981811,-0.407429640223501,-0.306410823629947,-0.180369628995055,-0.272218033236971,0.417175737588358,0.461099249120273,-0.271103785646354,0.119193459425132,-0.220144306953557,0.272637279875972
healthy,0.0945940068008199,-0.236241854340776,0.0984709763023952,-0.14269907491384,0.0785381881103406,0.38575672615105,-0.205467077816071,0.331511664138988,-0.0401924186195956,-0.341490951732385,-0.032972972972973,-0.406297140143282,-0.203741583627688,0.134473593428235,0.246412806170623,-0.33475058951569,-0.152348255373809,-0.249162983915521,-0.300896545933487,-0.127478859311457,0.0804041086823268,-0.0668774361086504,0.0936877288877468,-0.312030879852878,0.123102320971799,-0.272846247820036,0.228066445058985,-0.449301227898361,-0.0585400979521098,-0.0964447669145656,-0.313716421033786,-0.368351345435095,-0.356370161579749,0.0891072713296108,0.167037694077726,-0.0590750041095335,-0.117850678290238,0.126789149835999,0.245380913615908
healthy,-0.0422976590100677,0.288491870860691,-0.133567310671029,0.109502149619566,-0.336930975875733,-0.230802941503444,0.0960264150088025,-0.315607982571671,0.0259069070288775,-0.0802640765837054,0.0456936260319757,0.296915993638404,0.375079019978028,-0.232687178411991,-0.191757607596525,0.256386523509811,-0.0731469755080457,0.168422041219856,0.23259047137081,0.477093644061178,-0.199355027153093,0.195399089024663,-0.396078444168532,0.233526826118151,-0.433307580181541,0.380719140982668,-0.296881333981506,0.394179191249951,0.146764743508562,0.130465662755291,0.359545722949339,0.529412597786721,0.493038645937418,0.0001924879735844,0.0542288752220157,0.364311058299012,0.278558508011353,-0.114127835298206,0.0017697611847138
healthy,-0.227769904687297,-0.265870124072142,-0.0426912843666855,-0.118429784357383,-0.0142887059644327,0.359299070095216,0.0935753756845428,0.307786789541282,-0.0039956245043274,0.251086694055715,0.0982826735467226,-0.273718033918261,-0.252645843937965,0.168654593509516,0.230744629378704,-0.200652447608829,-0.157637346832812,-0.166981131260219,-0.040058670851137,-0.378872211371355,0.0075425688664564,-0.345948480149292,0.132573311119705,-0.302273368659444,0.0628900283045483,-0.337267464037816,0.242778370992352,-0.171846192785263,-0.292867443274339,-0.116932007764871,-0.301392895090756,-0.356798545292368,-0.395219674928247,0.0925695605184796,0.139871419217421,0.332056620011131,-0.424369866965145,0.271101298371825,0.229173002064585
healthy,-0.0515270527445244,-0.153916826651568,-0.0723098567148464,-0.154861204612195,-0.0284068174448026,-0.0509849022745664,-0.190598626456752,0.0232852388940904,-0.0959429909445002,-0.300292032162486,-0.257685184354193,-0.292973268377512,-0.198752349071958,0.0817805306770875,0.238926586008741,-0.054799867951672,-0.138133756413803,-0.0345875314748289,-0.189832124777258,0.0801395963367106,0.138389340987436,0.0692801968774757,-0.333281875938708,-0.199914723502904,0.0704357939915405,-0.101930313862094,-0.087694502457386,-0.166443341803936,-0.0103290573373312,-0.182138602741321,-0.131217464262858,-0.11156181605233,0.0704180925036834,0.167620601948523,0.201784983372622,-0.177201017769991,0.0846151569598943,-0.190015291718653,0.180860817843926
