group,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD21,IgA,CD268,CD41,CD98,IgD,CD38,CD45,CD22,CD73,CD305,CD99,CD23,CD82,CD224
healthy,0.263131966233365,0.316496800081236,0.390356215341907,-0.0605767940840976,0.267666598553649,0.280610651945763,-0.0389566685749914,0.337499149332372,0.25283184045979,0.440596297063173,-0.25238436999586,-0.361018933963456,0.378260312863676,0.0673774643202473,0.475702681728787,0.160853958972493,-0.156787495501064,0.56341350366046,-0.0527614048831785,0.500171144115259,0.32032814417543,-0.154946627398805,0.283280634523815,0.0451651399165945,0.33367347261923,0.281801083063049,0.521233286626308,0.44383639826338,-0.223777062845586,0.231500983673835,-0.0047856421803361,-0.199537868851612
healthy,0.0854302490221749,0.240190265878437,0.106172305324529,0.348778578332462,0.18682815785145,0.148792756769977,0.0952877497472076,0.0053165788452832,0.0751747743451642,0.0711361222979099,0.183328582611744,-0.138226696112922,-0.123148529398778,0.173285871336693,0.159388803540475,-0.0785931201836803,-0.0516791937628217,0.0983329336155122,-0.0457751942200171,0.101694795579292,-0.271806327200085,-0.109233274994193,-0.201946585315086,-0.193795082430621,0.0017571329144771,0.0083612278637663,0.0979108622927154,-0.156029447961891,0.011310990105711,-0.191180585568921,0.412315425565512,-0.147647643964167
healthy,0.453545498637033,0.0190122970587975,0.0420741880066237,-0.160358638147805,0.0249691451819969,-0.0216419541956202,-0.157980343800989,-0.0137404722182599,0.152393401851312,0.307602807258462,0.0648532611117321,-0.0964085056028879,0.167267224430814,-0.0914824718666869,0.212719503987481,0.086987089529755,-0.13110520683394,0.229039330452094,-0.0275074584605322,0.256979212381996,0.0291875370147061,0.0335273067045734,0.018490334228664,0.181015345494538,0.168681031587313,0.281481564248642,0.328400618140386,0.248930896288603,-0.224335295836469,0.162949590316596,-0.170906868227043,-0.0447429045928574
healthy,0.287593801332174,0.155773511750741,0.139163935368869,0.0202322062552535,0.109159999967179,0.183817441026114,0.260524440237062,0.173093383584836,0.244445111093318,0.0721645013137667,-0.0765671183950238,-0.252923523035201,0.292266872586584,0.182323544259825,0.161668186336118,0.088617416951104,-0.19326452436068,0.21571655525242,-0.15290595955886,0.191543052788774,-0.262815051681143,-0.152171653904138,0.287958214174523,0.187871419751113,0.182184545372401,0.144441365007813,0.176952468174772,0.170331162102458,-0.235831470551955,0.101582692716787,0.0110479427829026,-0.278001080416188
healthy,0.0871250285434527,-0.122405067870296,0.0722687290468124,-0.022648110996859,0.0150962138786851,-0.0911432981305734,0.0586448973890312,0.0670890319097015,0.0272178217778231,0.0989201168653501,-0.0796101185349102,-0.136905271258497,0.0597982323799762,0.0685388190228642,0.127698717662326,0.183597324145721,-0.0895941311413781,0.181023965891904,0.0667470208291233,0.168079124865636,0.0194847877563487,-0.100748047428838,0.0331024028223024,-0.0700918942644792,-0.0329161742181072,-0.0071539744397924,0.0380117147815839,0.049099936265043,0.0004802987155778,0.0405228049017357,0.179511076293538,-0.044067942542919
healthy,0.569599152205402,0.28875444926467,0.577098330791588,0.0470414239682207,0.239227463384686,0.462978635611149,-0.168551892567498,0.310839836903324,0.415123948391611,0.403379292074069,-0.437873106723062,-0.488366656611927,0.608442921972271,-0.133021873686777,0.305726874309276,0.489586050987794,-0.212336095872078,0.481297559216627,-0.150593698031961,0.572043566884981,0.152708975688543,-0.182858196235223,0.471990942061815,0.17589922690354,0.394531603089172,0.45892672739086,0.626410562528345,0.543067290101977,-0.345711496135815,0.372773961432588,0.0464464889408504,-0.283766832338554
healthy,0.360352451057474,0.085824492857366,0.188924360602213,-0.0254252094576774,0.288840921458371,0.15148612909996,0.352451243281311,0.155345546889171,0.262893808362462,0.210374580712313,-0.0373740438719577,-0.216434092095676,0.280776346816615,0.145334005916687,0.249360355297443,-0.104067422896017,0.0056616454104514,0.278020235881517,-0.0356487821815766,0.267712921923674,0.125634037048819,-0.0884234146157363,0.225781213183031,0.147479804562414,0.219735171413024,0.235657538319599,0.232393049104455,0.265888626374732,-0.0720914308114446,-0.058154536767745,0.126050664548179,-0.101515608384307
healthy,0.244545147170568,0.183843474450128,0.125490181263175,0.164555120891525,0.0633363304596181,0.167706374534804,0.188963091731686,0.061817676954214,0.063349823690647,0.296288740570469,-0.217698833596503,-0.239384720125997,0.223598213813478,-0.222693415999186,0.193749834718059,-0.0576777683180036,-0.13554819425003,0.162992948508472,-0.257674791489715,0.126043761233387,0.0673345887840761,-0.135044194166417,0.133330096294093,0.0497669275197445,0.197916115724335,0.346545314897422,0.282686993138276,-0.0661839337058356,-0.196311795682321,-0.137717258351826,-0.286245771478147,-0.133842896405643
healthy,0.403445827146201,0.0493708097916757,0.326183491587023,-0.347987484340418,-0.0808334211946241,0.228969285477904,-0.242234078624211,0.0035692357308095,0.49553858234897,0.458811729545953,-0.424586532564777,-0.387050293158587,0.471855444402409,0.078362619319259,0.109669836919129,0.568333154621696,-0.313545237490871,0.416589916105064,-0.288573024447848,0.452640033244857,0.179603228197718,-0.16562957150881,0.49802714134917,0.308660761573825,0.239827213019183,0.495634623848308,0.455561650530863,0.747745856876744,-0.304959278383196,0.575000951650582,-0.258863739763101,-0.354329843330595
healthy,0.063679835612977,0.134089287339538,0.0650378043271093,0.148830645578733,0.192011664948291,0.117410156626272,0.272984189687626,0.132340975981029,0.0389856852074881,0.201460657848033,-0.0588973239275467,-0.250276632487184,0.0175883621914928,0.411808970656719,0.202649961285594,-0.0294247255756649,-0.181041440417949,0.123084902310376,0.0550112177465476,0.0707718582557064,0.0280871200487607,-0.0098918345333533,0.0009574158488502,0.171268722755802,0.169013095589328,0.0245487948125367,-0.0229955835936191,-0.0034012459490072,-0.216629400128821,-0.0797961226151329,0.171401590176437,-0.174575081917595
healthy,-0.31098177551947,-0.0373690892303124,-0.276169706769448,0.44038223671009,-0.154566156435724,-0.343186257347972,0.156558528472392,-0.168304712403449,-0.209999020702477,-0.450577757531471,0.243156844359571,0.283603519684334,-0.417789497762268,-0.0259730184311,-0.362299184699309,-0.313065175120429,0.063834738315347,-0.480287295080883,0.339046543232192,-0.457142536223697,-0.0358387330916192,-0.0654637439817855,-0.564874325114747,-0.454023793588545,-0.115786719773266,-0.303776762567789,-0.203441006040716,-0.600637831493968,0.235879271669463,-0.26410333262233,0.409366560485115,0.238515319715559
healthy,-0.0738562175035077,0.2720134454966,0.128202269661649,-0.0328108600302599,-0.0874266898664752,-0.214951863909309,-0.314287735152326,0.0748954808477424,0.0681746855486068,-0.120294778348534,0.0,-0.0058179266287652,0.132257643271306,-0.174100779199377,0.325855167124761,-0.0090541263053676,0.0,0.157068061251768,0.150363392527643,-0.117575055174048,0.0353835110571327,0.0,0.194297723672894,-0.313205133228975,0.0953389535505112,-0.180827951083588,0.0387427069645682,-0.0557366588811424,-0.128051003014052,-0.278261792230322,0.0577334106692673,-0.128051003014052
mild,0.456273212083727,0.32686576503303,0.400312766930185,0.027515203888297,0.284692447119881,0.218511008072516,-0.0780134494288364,0.403023309941752,0.299978945666953,0.330717842593932,-0.1035912926631,-0.168480928171037,0.593245091342782,0.289186262142133,0.522714601347647,0.334019487803906,-0.185542392452192,0.627350801694283,-0.129381105581486,0.620105437670148,-0.0884626809050123,0.0628871323590494,0.550009805853476,-0.0446920700490479,0.383062780195792,0.327578199767908,0.537052339511308,0.54715171089273,-0.136539840748513,0.307212519591293,-0.0440850894077825,-0.127336187694683
mild,0.101877333223502,0.28474994925771,-0.0576988525185785,0.23246954908163,0.0839695453056997,0.121958949987838,0.201762782854147,0.183748897348693,-0.248226937822819,0.0381536568689586,0.136771588487802,0.056553533728443,-0.0716574610679726,-0.030735612064833,0.0050809164046959,-0.222059496801108,0.0272383029505277,-0.1026182242028,-0.0075583784487516,-0.0666549893672697,0.291044826854692,-0.0028912128042139,-0.343181515553177,-0.262792787619632,0.0744603881361987,-0.106091269236813,-0.0325964611055089,-0.409004384078726,0.0238390769286345,-0.15665023612434,0.0629662406218622,-0.0036524195971262
