group,CD40,CD52,CD19,HLA-ABC,CD117,CD10,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD73,CD305,CD23,CD82
healthy,-0.145625010185699,0.167017729735566,0.0813008385940202,0.206699658140721,-0.058327501753258,-0.0986768220642453,0.190139948901218,-0.15044697047119,0.114872015470238,0.205521464243384,0.0968483379418808,-0.0187114856815988,-0.2543624027592,-0.255804974693119,-0.12747853011181,0.276708100603727,0.0581955465785801,-0.0674935775339734,0.318294474997759,0.0320391041387508,-0.140988389192555,-0.009136496337912,-0.0927161152899205,-0.0137614822313463,-0.249922896654998,0.0593234873935319,-0.124494361720603,-0.0770433022995485,-0.374298359228405,0.344007898807275
healthy,0.312874677955959,-0.0785827550844876,0.345083627258211,-0.261648346177508,0.158008807142475,0.108094629465946,0.0975841272324183,0.57985854757549,0.0667126354216447,-0.0034802146465457,0.32047548190567,0.331849106107033,0.283613875040739,-0.181197809690516,0.70570835304859,0.0024391723144011,0.369534530776327,0.328998076400805,-0.181397663264125,0.570566848302,0.0536473888282139,0.486804698621085,0.326395122701693,0.60220152840371,0.297398043359112,0.337198570889652,0.356786913983085,0.683473735640452,0.493742842716813,-0.433392125392786
healthy,-0.255692747368472,-0.154131089033101,-0.0813822958465384,-0.135208124438144,0.0273974189710348,0.01004688539273,-0.109929979719547,-0.0834712587021164,-0.222424649321128,-0.143828286829001,-0.0922078405348582,-0.0176214782554765,-0.213676501549485,0.264486835111024,-0.0440340116224983,0.0116045762953579,0.0255283256702873,-0.092342582798244,0.0965584127664372,-0.0234562273458839,0.0508792184400829,-0.156416533973948,0.0543098191170576,-0.105246920120089,0.0262207679706436,-0.170775764365525,-0.0092621075215199,-0.0745945747276539,0.115339016794128,0.0196436044512069
healthy,-0.0231341413921722,-0.065263642113737,0.0050453025785094,-0.34073729675565,0.0309747676183658,0.0618867310755635,-0.0868085190275386,0.340837787625252,-0.0375566800301822,-0.0792986237424364,0.0463870356164907,0.245958846995902,0.187022769116647,0.0693468193422126,-0.0423621607427055,-0.155941635221831,-0.183400280933488,0.256088039244138,-0.235791978921984,-0.0151786726424919,0.0921307501170585,0.0143670843444736,-0.0333742397943676,0.198674077928519,0.171308627883515,0.0208728652751423,0.129783810782682,0.245532089650026,0.135184966574778,-0.163360610796641
healthy,0.373650339636336,0.0210946088840697,0.37118905153067,-0.105048796309049,0.0342567799244405,-0.0888718915420514,0.121931817502053,0.3195922569503,0.262082337048247,-0.000134071516406,0.190870609748283,0.22768378530394,0.352163864345756,-0.129595976039834,0.505160281914458,-0.0695911322038213,0.309457710752796,0.509169736147134,-0.277859110323455,0.456686345027521,-0.0784364039584303,0.503338282651629,0.20085044474871,0.529843166390151,0.0786741145405053,0.173832098458274,0.617034316803383,0.602114103732034,0.261138087368495,-0.196977195984019
healthy,-0.0350088323298257,-0.329544855366725,-0.0536617361436233,-0.383124460855026,0.0116366388905719,-0.0736498251899143,-0.266032852274899,0.0848669018381698,-0.244298914007127,-0.482772197259711,-0.220699749166678,0.0591864058326341,-0.0197350450587469,0.191962396047781,-0.0124738679188434,-0.521868421143797,-0.22251580112606,0.390345347603373,-0.471644301684886,-0.0712078825062819,0.245668032662852,0.013756140612229,0.0012029675182176,0.0797853725517401,0.290097474297473,-0.157490480020633,0.178872164246237,0.183874632422756,0.198502092703884,-0.356916568415943
healthy,0.304602449895665,-0.114533026059385,0.103867222927626,-0.342793570426745,0.090345549672196,-0.126454661024282,0.159564665336477,0.232202153063716,0.209026696996467,0.408459137387234,-0.000174133865409,0.337945967659376,0.366396905258842,-0.172569245948351,0.456673317612915,-0.0011729254352442,0.271586709310447,0.0391313763331046,-0.182092650572685,0.413420690808782,-0.109541195576997,0.406144028790326,0.0736401144383602,0.593249632123122,0.258025677219832,0.145002720841647,0.431767004837292,0.48194400197999,0.235931596251639,-0.290188159435491
healthy,0.495240757798477,0.0721463705808129,0.366629139623269,-0.131728722254648,-0.0258388995573089,-0.0700593343117758,0.21130873674905,0.167861622473095,0.218930837153039,-0.147266751672561,0.279951378506365,0.449297286040849,0.446392351606687,-0.339365056919406,0.344789155943755,0.0706735707212063,0.299036256552076,0.632047798065825,-0.121267631529905,0.456960923043251,-0.175003761648401,0.569052815900653,0.100171606840234,0.430584564770888,0.160902214932828,0.275268419104036,0.528807933917427,0.669252542484439,0.471916301664303,-0.0683587887345229
healthy,0.200646867839601,0.180815435471567,0.240134210705847,-0.124830597832767,-0.0062462227880718,0.543881159241535,0.107886429461855,0.111993743073076,0.404054233199156,-0.0712183732690628,-0.0419904613648063,0.004733189723612,0.115666900809539,-0.0821091578456642,0.269385818567468,-0.059556811109094,-0.087531823975464,0.187051699478017,0.163790041010015,0.109646389013189,-0.0402840317621487,0.18383016463278,-0.0364156151660728,0.28679114043797,0.594297753520493,0.105433548955278,0.0804761833944679,0.29744571142858,0.248047150267871,-0.136278777673102
healthy,0.368075239444936,0.028511542555255,0.329140498851722,-0.401618117939962,0.0723138698035063,0.0522686754615456,0.24409102967948,0.0462827500249777,0.318328026592814,-0.167286172638346,0.328749340506395,0.292700621552341,0.455907872283984,-0.323976672464064,0.572668783031074,-0.0308807206412142,0.341342993723345,0.545820355971112,-0.0855260498729043,0.565032263601112,-0.166393780315584,0.519435586873775,0.134934380376601,0.582222018201749,0.482680340242515,0.318599036326811,0.506793154573077,0.722498767240364,0.571487916664493,-0.542374561063516
