group,CD40,CD52,CD19,CD45RA,CD20,IgM,CD5,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD82,CD224
healthy,-0.269899097690013,0.0035754727075803,-0.238104192024702,0.0225273803443549,0.0126611858502255,0.371559199101644,0.170252165563669,-0.126879976901405,-0.0418775074367406,-0.229213326649189,0.159105407221876,0.0971136027393255,-0.19374089953024,0.105953287988529,-0.210031271935658,-0.409477531396463,-0.0324794889783747,0.109170122643632,-0.381221620408238,-0.0674888544548848,-0.3207569987434,-0.304075576223169,0.0039442611842502,-0.0918875147964787,-0.0751962160404625,-0.169940132567068,-0.579456423306204,-0.24610384026094,0.077894812118886,0.11588380444028,0.0245919838912649
healthy,0.0705219146577827,-0.309957338136803,0.0705172100147144,-0.151194806844297,-0.0221269048762765,-0.121796610322013,0.0869680840059649,0.077620562294342,0.186386844481179,0.195722603558317,-0.28713640314978,-0.10353082222648,0.471561800518252,-0.127527368141226,-0.0120512055665909,0.0983527174161268,0.200954946150727,-0.38310098474089,0.321553220878035,0.0363335166685842,0.202499968981093,0.148456375307217,0.572313664627099,0.230810809226646,0.12846184516793,0.281994535748407,0.109405044296597,0.477412648572152,0.0753962112619517,-0.655890179361755,-0.0333047777381215
healthy,-0.0635334775832374,-0.0128319825851091,-0.342432662073072,-0.0680759617710355,-0.380915759503253,-0.0145579094288756,0.245607837527137,-0.272486805301447,-0.102189883752108,-0.178162729708051,0.0171439764959994,0.206937194247504,-0.23316939450133,-0.093250013221071,-0.0724817686461468,-0.0529767040246461,-0.257409092199968,0.0316298447916187,-0.106136017601828,0.066089063879404,-0.124482325017579,0.152198745213413,-0.455899674644872,-0.0119377482311595,-0.115146732080781,-0.213973291283276,-0.0721541989193372,-0.316721965919328,0.0760373865974415,-0.130361817816284,0.0311697809548168
healthy,-0.0054364657245009,-0.0854777101456418,-0.0527875666395591,-0.186515345799077,-0.0397959518972486,-0.40334053439362,0.0215506508007,-0.212861210187732,-0.0946284114891443,0.0025673385239403,-0.111920808069295,0.0443862842120294,-0.0725553657118519,-0.547043137713746,-0.18694711488528,-0.113291768320231,-0.164338861436347,-0.0254461773569482,-0.108695330739247,-0.0576883624078763,-0.0341869248855518,0.0856786541797537,-0.103907292195426,-0.0551037086137777,-0.136840894715658,0.0628739738526837,0.147114542216002,-0.103142760363993,0.0920212206440079,-0.171583955687443,0.0026173697253992
healthy,0.19539357493685,0.0355110470601605,0.296683473620246,0.120202820093152,0.34277470401765,0.0732232090879852,0.517686059509287,0.124607822992512,0.18886727886662,0.309665910926068,-0.198697469452014,-0.0829595416691338,0.403376464014372,-0.0120017109501076,-0.0653903470027395,0.196349963498296,0.384150667679799,-0.269628377459725,0.249646340173188,-0.211462040075995,0.382812084889506,0.101203659632395,0.581265017757087,0.342289191170459,0.0923351097804094,0.372885038713159,0.36364948103129,0.642126480523007,-0.12426712123119,-0.15298076343452,-0.116548453007761
healthy,-0.465050417353053,-0.277723343958115,-0.508105001135674,-0.330914617576237,-0.381590884845873,-0.0399121369040019,-0.0003953462204905,-0.402903617759927,-0.56660588803782,-0.545739825922018,0.301270324517021,0.417087991412781,-0.44858643403127,-0.0963721087444171,-0.209964476763915,-0.334170033189128,-0.563641123659393,-0.0518836425252948,-0.500689550265022,0.289191512519351,-0.618479234664482,-0.0971213711992322,-0.510656016344759,0.107165984510392,-0.438366387693228,-0.442216985517082,-0.521125921848797,-0.553699289818581,0.273378424197419,0.0108854196230563,0.219596704665704
healthy,0.0102742242005755,-0.138741283095725,-0.0508942499546526,-0.0269435878831852,0.0452532024425341,0.316802876739088,-0.0153928435528465,-0.156716851079267,0.184334331903783,0.194537501840936,-0.0990898592678966,-0.0509866035511006,0.220975875204063,-0.161300550500425,0.0835492183780606,-0.0238226317842794,-0.035827475161671,-0.142428886108913,0.0547761827545152,-0.0788557433699009,0.142427119923077,-0.154652778520043,0.280818274115853,0.0418922109987216,0.006363141665155,0.0949403048058674,0.101772624176503,0.258245979555586,0.0098458423016197,-0.249980925794698,-0.143142184943933
healthy,0.151842400047574,-0.0194599128062925,0.222714187489139,0.0246809571662801,0.0923166139493475,-0.345634661319758,0.0315788209768013,0.154974872283645,0.377735693441943,0.196647895182418,-0.120705886207335,0.165501431293943,0.1631519694142,-0.195962490871692,0.060504192544933,-0.0178921559369158,0.464124846272728,-0.228491946370883,0.0570542377965382,0.0463638957373019,0.151064752156064,-0.294127447124875,0.137367996275437,0.131340326894403,0.0475976395741562,0.1670255854598,0.356518536626964,0.36589706944954,0.0012932785725206,0.181862829165577,0.129682074896901
healthy,-0.223200414294186,-0.0851717016354604,-0.0641749204596903,0.0042669577459547,-0.087833966839599,0.0786487243328713,0.028818173613739,0.0938234546232611,-0.116985827581893,-0.134668522231969,0.197219885539777,0.258623642241792,-0.155685038979403,-0.176561986040121,0.0373198087371087,-0.0176229622578582,-0.0840937845581858,0.139812176395552,-0.0953878309306438,0.102328919259975,-0.177411102187986,-0.0657070145662806,-0.0089336421948199,0.0878555741863431,-0.113539528277898,-0.255233036096398,-0.366153375139559,-0.210060425485146,0.154800874432911,0.0421814520175085,0.124302580234755
healthy,0.147921137237778,-0.0481146119383141,0.158354501961356,0.048910599982943,0.148147978247703,0.151931400937548,0.133010321511052,0.21048108886047,0.116453120768871,0.204282916208168,-0.135858812182036,-0.210223611164569,0.243871370540373,0.0562319776117207,0.113849821148114,0.0519994395212988,0.243523158931746,-0.0800457060211912,0.208670795736799,-0.227495753304302,0.216844348156665,0.0847542259922672,0.653565408880528,0.191611191095219,0.167341539254662,0.17029178425229,0.199957888571422,0.457387701185417,0.0452249752428177,-0.372102337902574,-0.121255111485794
