group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,IgKappaLight,CD82,CD224
healthy,-0.24241777347805,-0.469111556799309,-0.344977845743995,-0.349262070861838,0.0029786758945566,-0.199055389698264,-0.423839726776427,-0.0099369210386927,-0.337390185117872,-0.222863117349351,-0.449826800473452,0.316343672769914,0.287172910709876,-0.40130419399194,0.0410642230156126,-0.432437241100946,-0.407839324686448,0.0745294256699196,0.228881364055429,-0.519424320123957,-0.51126689428613,-0.264510443321005,-0.375610448330339,-0.0336798663146841,-0.383693613482405,-0.435169676593539,0.0866438060970431,-0.242766859949835,-0.398428675059381,-0.519631872782737,0.0920355940049471,-0.0853679769287643,-0.0605804875505812,0.120683670869818
healthy,-0.172764528861768,-0.21672632125333,-0.315832164124716,-0.21332480986194,-0.115440947596311,-0.369747508972506,-0.221472147800881,-0.45194602207762,-0.469116362554633,-0.234154551157086,-0.267697701907206,0.0979840089808978,0.329458440080493,-0.111374042214458,-0.410076585228559,-0.296647650135657,-0.141537869120299,0.086501040907586,-0.436278141416627,-0.452886908927527,-0.290320753086914,0.0590428608138979,-0.393882195650493,0.0482833332589093,-0.385931696560621,-0.0461635007708673,0.283251396477097,-0.031154576290047,-0.012110916003592,-0.256916842128105,0.121333514623092,-0.25712640173811,-0.0499118954395758,0.113180495807494
healthy,0.0050874130803876,0.0685608822854495,-0.182365792135425,0.0275181562773274,0.0473441897079513,-0.0515787123462686,0.0714488387511373,0.0189003487209492,0.0019753285495444,0.10000305763287,-0.167916884124979,0.014329293787701,0.0426151712439521,0.233919833290953,0.0185119846821039,-0.251244632155764,-0.109286604208426,0.122923705435607,-0.120270940779099,-0.106263160029271,-0.128322926861866,-0.314319408393542,0.0873422948779435,-0.211172640872696,-0.0852235286117112,0.0945889280565296,0.01064776481416,-0.0883232834953719,-0.19781618205552,-0.126704015776126,0.231888738363548,-0.0278138975921708,-0.265842612517273,-0.0374849137024564
healthy,-0.388313002503069,-0.481750709740862,-0.238607818493967,-0.494668013833099,0.257689141968556,-0.165952969066954,-0.344982585278118,-0.0925487743017818,-0.422664999681918,-0.621473237715671,-0.666908695398636,0.504134890577864,0.419350489665245,-0.54362062169147,-0.183735742638686,-0.274879453247575,-0.689472124831951,0.44416991451094,0.0124525958628015,-0.517164106771011,-0.550853235595228,-0.0370611523608339,-0.707349466520995,-0.427144550174037,-0.355118000279291,-0.440377470589339,0.314003962537139,-0.241581683105009,-0.364917067776736,-0.791456568863573,0.149721033839158,-0.227037189485997,0.135389959679561,0.159222566303896
healthy,-0.0405544206813799,-0.040996185105821,0.265123536699806,0.0647533237824723,0.0590864534036591,0.169689486587044,0.020446467978802,0.293923876554799,0.128160158507046,0.198946444672659,-0.122368241977253,0.197987011794896,0.159437057035828,-0.101984883387597,0.0038744707578942,0.0165025096080532,-0.1321919979272,-0.0627093413802968,0.194031651253678,-0.0228472628368319,-0.0596704203433602,-0.11775793081959,-0.110498836006519,0.108962193546772,0.160925469153255,-0.0459722051562276,-0.0019886418321214,0.158743969171496,-0.186170597553961,-0.124635100327298,-0.0013473133839904,0.0561852053275445,0.186172378351852,-0.06238092458641
healthy,0.0127489042855863,0.264019242371317,0.305567063592595,0.166190765351294,0.598144805018885,0.343493948188976,0.289381503725395,0.291838386688301,0.246259372934027,0.111406866742253,0.0760147883732151,0.010590364685894,-0.251497394822044,0.257505875372571,0.360423399391432,0.388388645939809,-0.0656117726767857,-0.202020321878699,0.454952309579264,0.265760556219331,0.179886922687521,-0.0852569599253094,0.0931362409115888,-0.0876276973636892,0.24921140033581,0.293402651309545,-0.309697101217961,0.100499257259655,0.237965866896444,-0.0185369757382903,-0.285014420724091,0.331578546414463,0.322220612137328,-0.14309634625932
healthy,0.223162326262076,0.0780235179271461,0.102125976896448,0.177130419009614,0.0258138519451019,0.0615998548884455,0.0633051453120266,-0.0315720739881689,0.112911300562307,0.0084832426669095,0.232078258105579,-0.0923284812658982,0.0892887097335862,0.0885035370941411,-0.16776329197144,-0.0119793390926202,0.15996964927684,0.141816566659633,0.0151593597993627,0.0146127865511085,0.0921042010740457,0.106382253337707,0.08055109903777,0.085632959765769,0.14659894794123,0.0943922302550517,0.106838109035646,0.106997756598252,-0.0591752092254968,0.212448162434208,0.064318774329065,0.0390794983325877,0.144688278396221,0.0978559909284612
healthy,-0.252424011753053,-0.380263359235383,-0.17573989981035,-0.335242427218944,0.0118721323186082,-0.360750742355439,-0.270166633452804,-0.0905679403508804,-0.338170611575051,-0.417827668418232,-0.496457205690342,0.275804817684394,0.326690484540614,-0.324974121451617,-0.246016791106891,-0.364820908437531,-0.711252598092758,0.223180652841594,0.0212828782751987,-0.457631504900547,-0.569389048452687,0.201325570335297,-0.429438980787416,-0.245295538326517,-0.354611670658637,-0.317023318815564,0.124906471403022,-0.571276106427302,-0.4173564411689,-0.676040105127239,0.169160837285702,-0.14509376093771,-0.210751378043759,0.0701314937559459
healthy,-0.0994365142266904,0.0497027695000793,-0.178759481266939,0.0659920986858018,-0.245549019459678,-0.112020044778248,-0.0266204412552574,-0.098628152355249,-0.0219208752224958,0.316357089933332,0.0607490184802838,-0.0978762321814082,-0.153977281286486,0.143792754854595,-0.129622136343995,-0.0209193213780593,0.247189652918616,-0.226548763854193,-0.505751231483332,0.0771444431099359,0.0811747814576725,0.223431981433928,0.182546586022105,-0.148419921647498,0.0045088347112051,0.110829564019646,0.131585958439361,-0.0169671804529784,0.0730135344051457,0.39199260663121,-0.215281090769663,0.330272755517335,0.0709503397988971,0.0249498942473741
healthy,0.290344178016675,0.241703710822599,-0.0228757000031591,0.209945315624596,-0.271474762392865,-0.0695688078336855,0.226973886665867,-0.209446661758687,0.0967768831601927,0.0086905673596216,0.225924309483655,-0.205710494008893,-0.0940731440661389,0.421109784643704,-0.353608398689101,0.0465265702239037,0.374768730910439,-0.0172510330800902,-0.385796092830641,0.220306727062636,0.314855270355124,0.0420396312334807,0.504591180572801,0.0836466866518213,0.162312907369587,0.35920857489311,-0.0228357645516758,-0.0387245075895042,0.502729880375111,0.540998202677083,0.0389556873559459,-0.0472560589995736,-0.554351763496037,-0.142565448486265
