group,CD86,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD99,CD82,CD224
healthy,-0.0132414124217564,0.24444964087206,0.245795430203786,0.314790691033731,0.422475939319916,0.269706638968999,0.434635409789784,0.317662351072936,0.396210405571867,0.246086747858813,0.357078327782971,-0.175915890571285,-0.248956047948255,0.435805895632717,0.0020394300467672,0.136821143276314,0.29088317844153,-0.155791467244881,-0.0108561179308221,0.287971807615649,-0.313964446979505,0.333034202581012,0.272300784835644,0.479383767057236,0.0906645875759,0.399408204907128,0.241598259904392,-0.0639047118867508,0.14738992202686,0.476437773524973,-0.2920658465448,-0.184442483234164,-0.142081933072692
healthy,-0.158911036500145,-0.0201436526334197,0.126569043937899,0.366105960989367,0.145030309036338,0.315809753976587,0.164386332322505,0.381826545580812,0.305005526248901,0.104803598046659,0.155596814273711,0.0937417097499474,-0.218105023498106,-0.114060238424585,0.315765721432795,0.17062639169471,-0.0345521182409868,-0.0187115887294131,0.513379484852675,0.211115683675737,-0.0716715281100873,0.142796456859902,-0.10028542375476,-0.0548352641193897,-0.116178918286169,0.181709616862252,-0.074021490060023,-0.220537051497829,0.0552467188441456,-0.032902306902062,-0.0998240893737637,0.285245556819463,-0.105977195060319
healthy,0.0057288376151861,0.214017231424124,0.170801339246744,0.150616093320142,-0.0117527397217795,0.0814970323556956,0.0390649832324582,-0.0380573126724862,0.0762842736558773,0.126498709666872,0.169069877384674,0.209285278794447,-0.0887320268737211,-0.0115573775575388,-0.0160315675328577,-0.0162537577779229,0.161056891112097,-0.0845262140954219,-0.0802539965116799,0.0072192090509277,-0.0179304836193976,0.136463080145073,0.0890312109862778,-0.0646959192236624,0.0299359177269107,0.207545999624813,0.156267493139649,-0.133973046502136,-0.0887232194111496,0.0771789120908773,-0.0813219801065323,-0.17231802872521,-0.181323721706179
healthy,-0.240234258210073,0.0816709800641459,0.301221931638833,0.117037548157093,0.25586797768961,0.130699894608827,0.127193270688395,0.100071569850237,0.260518200772579,0.536972914469471,0.37576425167601,-0.281398336889728,-0.421461808050513,0.279026746411464,0.206052431839282,0.270844525493482,0.321651527226444,-0.270079625661115,-0.0003656202584933,0.340224714672692,-0.181056763564725,0.320795882258999,-0.167247937061467,0.362958344484638,0.237188268678725,0.151567723863739,0.161394445701618,-0.22106168607912,0.25316568470872,0.442085764349092,-0.302427927562805,0.085077950014861,-0.264873264263055
healthy,0.043435152575404,0.1122995499684,-0.130174276981998,0.232047480428916,-0.143352211442333,0.1452094524379,-0.11189555652928,0.22211073691906,0.113299315562205,-0.0118745941088634,-0.0753652912949066,0.274274520150763,0.0777177999909061,-0.209183905508867,0.223709023963178,-0.0297622045674484,-0.304331880359947,0.0244636302515615,0.403124903848813,-0.189109670853959,0.0233690291631292,-0.22440173934575,0.193196379718591,-0.299856171014051,-0.0798740614577386,0.0759083455675545,-0.245060206473098,0.0330771829571122,-0.353485091163372,-0.388528661109051,0.164080564509426,0.328667118361606,0.0420998673479774
healthy,-0.327757017884452,0.293279286019738,0.494423511851711,0.354353543506523,0.484455177976276,0.419288615966608,0.449260569744611,0.467248228115109,0.410597231388483,0.530602815376072,0.566700671868328,-0.299872372883497,-0.564502855044396,0.427159286333443,0.460524798845452,0.376208984929899,0.360481608378019,-0.324869851415739,0.180678983502403,0.544278360837678,-0.464962470199241,0.52880700157344,-0.0633819116041527,0.672806628031074,0.0471731796674279,0.480497657958788,0.46085126260457,-0.318824763599974,0.345440549771137,0.6066054213309,-0.528873939090648,0.0253649267503438,-0.177259318613638
healthy,0.0820366711692221,0.0101589145076057,0.278305587565908,0.0777381441485393,0.130139669871214,0.345191365862507,0.190002503184647,0.33497253951366,0.108148013785598,0.346486404872322,0.333952699436388,-0.206943567001213,-0.210788480771957,0.230636676945402,0.0790248802348163,0.300856638989205,-0.0005209017282414,0.0165652312433982,0.0391626286026361,0.291087578770567,-0.0561581503404858,0.343267135196164,0.0383550769963773,0.335778869400009,0.233655910385609,0.229247233810992,0.237813540194993,-0.1224099203782,0.248106373922322,0.387143972133575,-0.0294474265674322,0.0354399820798182,-0.252555524470067
healthy,-0.116754629382435,0.143158837236334,-0.0363663152582093,0.0013940415114583,-0.0857845544733999,-0.0875374955609789,-0.111496980990632,0.0903360511460113,-0.0385250724647435,-0.0625645969402029,-0.111013536865232,-0.0845359570297381,-0.332275889317709,0.229559724667357,-0.156316156956649,-0.0531513390786462,-0.0489909244734144,-0.0065459859662209,-0.218762914871355,-0.0239803850095038,-0.275226180213565,0.0389651970974615,0.379341749082601,-0.117726713126484,-0.362195583163738,0.0005364604190435,0.177932931593448,0.0560989066223087,0.0200600555760003,-0.04085768701943,-0.0890552873794824,-0.224908478626326,-0.0363554132732165
healthy,-0.0813224088919001,-0.374598784508183,-0.285961479424714,-0.140933645085866,-0.224995193470562,-0.0257350889052897,-0.232478054687564,-0.008467641617691,-0.139336636917867,-0.314687282673461,-0.459058443395877,0.288690406106733,0.326843325015274,-0.213143222173296,-0.171866555828651,-0.0376212877199252,-0.506574550086828,0.179598192264951,-0.037151196837657,-0.308757632459053,0.317696941456481,-0.326063564224753,-0.0276453025877107,-0.451573450523416,-0.534109215599995,-0.240000868276286,-0.122761095132412,0.277419373656617,-0.0251583618101566,-0.46181829690836,0.256290895765361,0.31797027283905,0.288402780256566
healthy,-0.133492701538391,0.275081109035057,0.280054736257382,0.108620976086261,0.320328166093852,0.190184927722781,0.250917695435401,0.174851769837975,0.361056107585679,0.347621489759717,0.441620640720597,-0.24857900438862,-0.393817993810643,0.337367390638897,0.13570407599177,0.370400307178063,0.208312086784265,-0.201194516446092,0.0983623177386933,0.422999775524503,-0.0763917618658252,0.349448404828433,0.144356265681695,0.461198129817988,0.170290382241263,0.300797559771807,0.326940539918555,0.0121243146682268,0.333437474192248,0.347570112395018,-0.292130164247389,-0.114461286279955,-0.275046705522437
