group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD21,CD11a,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD73,CD305,IgKappaLight,CD23,CD82
healthy,0.0162210615646649,0.149027500541727,-0.0308319120837625,0.101828635537982,-0.361518115060885,0.0031348017874895,0.100265859981574,0.0944406401382356,0.0393746319508228,0.0832365360845935,0.159373732266155,-0.0374469152830247,0.301145132990353,0.0161811662122238,0.266103758788981,0.133528600562449,-0.0455274395870224,-0.231372180896721,0.12501809864367,-0.100683437219314,0.450887606013601,0.349677705058436,0.100002517613584,0.212087937543173,0.202887720446613,0.128067462736753,0.338463616882051,0.13181077367498,0.348945072903585,-0.552988629099396
healthy,-0.334786075316607,-0.310365993982811,-0.0047765189018613,-0.289480072896183,-0.148063076569803,-0.0539933996842984,-0.101447783380467,0.401225714367291,0.0407903078026249,-0.229218766716503,-0.136920774535108,0.0053647606325225,-0.394677575965714,-0.206238886216346,-0.265644597799453,-0.174997004898203,-0.130673382658605,-0.0559037057349394,-0.372365413952253,-0.379439815780176,-0.143023871989854,-0.0363449469250709,-0.0186466215304715,-0.366051297505591,-0.276901547336707,-0.532049916561159,-0.243521971958046,-0.153045356826501,-0.212486067241808,-0.0952813242970241
healthy,0.074983505475079,0.251332972073904,-0.083412538319371,0.134176594992527,-0.116524704974209,-0.0616848281123053,-0.0218962370791337,-0.271214999238642,-0.0581683091559734,0.29695763232917,0.522004273063015,-0.0718588997360158,0.164712011362015,0.242581131111157,0.16140075049976,0.266403698946351,0.0278969130443716,-0.122981604333197,0.269462331254967,0.202702265446565,0.154717521167596,0.312540302233211,0.112352721372907,0.303950230044804,0.0190130566389016,0.325145093879609,0.429180268761798,0.0821591869369972,0.273213115996292,-0.165368610839557
healthy,-0.136860957740422,-0.181984416854494,-0.288318259855262,-0.207875994972769,-0.182950731334046,-0.258845099554947,-0.314722021434026,-0.4143137855003,-0.294867771895993,-0.0496080467723908,-0.0114927610708351,0.026191687538984,-0.24250180719751,-0.169948331238654,0.0125419329395374,-0.163650044441093,0.14498423528847,-0.0196193172286857,-0.186338373177191,0.237975941325118,-0.219281163628938,-0.188641010721127,-0.303091089808357,-0.114890153585169,0.101557783033831,0.0292128995798999,-0.0312389789604584,-0.122554209871347,0.181547801669951,-0.201206573628089
healthy,0.166592528501108,0.00589087833742,-0.0927921805410503,-0.0282306922434587,0.0482418762426169,-0.031302273348409,0.170857454911319,-0.0285828376299508,-0.110133172857427,-0.122920079951278,-0.0011101643214463,0.0816818226624006,0.104750331719794,-0.0160056251096951,0.102572490329766,-0.0371316891182288,0.0823001344879705,-0.107704831788475,0.0230456396463815,0.0816587299297642,0.244225627312996,0.305347190864331,-0.123855120765404,0.13844444017308,0.169648552208922,-0.0523900503523068,0.210393618824956,0.320607432109086,0.0947275343120277,-0.0477875753382673
healthy,0.1941376295048,0.406225374410774,0.220819110848218,0.243031831308435,0.149296820918362,0.301319873662084,0.107406971291444,0.35938294400509,0.250897095744914,0.388332305179507,0.313734016908376,-0.426437191220295,0.173350144392785,0.413023777600006,0.235655577446288,0.405425075983052,0.0563608151274666,-0.0970369031047396,0.334160161919612,-0.0860679060797628,0.282560063866032,-0.135458963794205,0.264350659735889,0.320826107463049,-0.336039664905381,0.212182565647079,0.211539123762822,0.0966480695806529,-0.0833475607275318,0.32208228783025
healthy,-0.140769901421641,0.107322470838109,0.0270597016685234,0.142666424814076,-0.230777361901778,0.143685833484491,0.103755137875299,0.248774489433409,0.0855106112824234,0.0938009004846337,0.124798882149004,-0.205510611103268,0.022129512062398,0.230244928986415,0.074366917712683,0.171663963955289,0.151506047301841,0.007382114936707,0.143459226790578,0.0056760465280159,0.301824480170861,0.192610639001858,0.0428187919463087,0.0327719544325487,-0.168668945886424,-0.0432471319952477,0.136039839178217,0.0830110803360424,-0.124457555810586,0.0591007582321375
healthy,-0.0250344263513946,0.145270697846072,-0.0376051197969006,0.219359420924979,-0.139312908612518,0.1945424597088,0.0088648279027723,-0.0280547923267853,0.20945587939461,0.144243315887602,0.219434964110207,-0.17247125263972,0.11175377222344,0.179684696087751,0.581462488797943,0.243596887755462,0.0140198767723562,-0.153616842171962,0.234261530368232,-0.0291336567758229,0.227630940240421,0.0353304305954742,0.120722483736182,0.0497763371357159,-0.0347692968949123,0.203167060082964,0.428780784727548,0.0826664677505658,0.173337038639116,0.164754113845752
healthy,-0.073882719402965,-0.015504981750711,-0.0521989096930643,0.0638896296801642,0.102274101880053,0.0356520444805537,0.0478436109158062,0.340487950882699,0.0167329244165493,0.010847539727229,-0.11865229355956,-0.137547752585144,0.230561464658054,0.0100596321598613,-0.0723921869062696,0.0006078028238753,0.139663884691467,-0.0067246455556465,-0.0035382368355122,0.021486695575597,0.163324584402363,-0.0701490436798793,0.0307338795204634,0.168852720780141,0.0434784140624501,0.0921069339932109,0.0207618403610368,0.368604937471908,-0.0219158997040527,0.159647639592418
healthy,0.299440509698673,0.239732612715647,0.226239591862283,0.309084707424283,0.0720748610264721,0.291492447106384,0.317960000940678,-0.010790838355314,0.29098789922451,0.39458179344718,0.376648513798027,-0.216298202036947,0.288537225368986,0.26556262454181,0.353442082602838,0.314432259453248,0.105767954169388,-0.0806093811409496,0.34378324921548,-0.0061232014271317,0.116869581667294,0.306835153437458,0.270260738856052,0.144164354529926,-0.0619932670661008,0.144973647608533,0.409282596872573,0.0325560648850908,0.191419176622641,0.0607983333837981
