group,CD47,CD40,CD52,CD19,CD10,CD45RA,CD123,CD44,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,CD11a,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD23,CD82,CD224
healthy,-0.35419805492905,-0.41902437547488,-0.261978413944351,-0.459060451265769,0.0595726981273272,-0.183388854877263,-0.564533178655926,-0.185448460589169,-0.234725261838921,0.203992054291921,-0.34979912427456,-0.263169771992215,-0.385008612637949,0.304943213673168,-0.422259256260678,0.0830350519933665,-0.491092296605757,-0.302585579353807,0.135310511871795,-0.588804667818125,0.0045038049755038,-0.550892999769953,-0.383775222456866,-0.243155980779957,-0.0398920088425348,-0.318966710953947,-0.302490398466291,0.01131122498646,-0.231801111159851,-0.70298238557135,-0.546294029798954,-0.327626193386467,0.115171963032369,0.203639801740029
healthy,-0.32502473928081,-0.370360062121842,-0.107363054582608,-0.403162152064915,-0.0489246569624401,-0.168577816678652,-0.485141981349114,0.0046688626624091,-0.1241290685826,0.144399471602509,-0.396652607234088,-0.398562960992148,-0.418511592289077,0.34181573385017,-0.529637440744019,0.0542130756931121,-0.425523156217064,-0.352685368572446,0.0043994227032671,-0.562691127925204,-0.0530164242912636,-0.536600462495687,-0.0944582247222174,-0.524099545689031,-0.122381010341403,-0.385086445090321,-0.292023943552171,0.0917682197321413,-0.0301374572357202,-0.372002674582807,-0.589219205879948,-0.329673163998546,0.296496923092988,-0.0398076848673012
healthy,-0.0478775204162821,-0.182997220635218,0.1621503028961,-0.237085940746346,0.0497836647605535,0.151886330230279,-0.07698650082815,0.0271180431232723,0.0113993156072646,0.243788108990716,-0.0193687631404313,-0.140360850196758,-0.210757691215352,0.071543773351403,-0.318322490216387,0.0978397614893612,-0.228272240914676,-0.132127580728304,0.131680418444376,-0.317493247534854,-0.0325874560610208,-0.2997312974254,-0.12865503068174,-0.27149480809144,-0.19065276354507,0.0906828580803155,-0.254937855936107,0.030638754462589,0.038598788504641,-0.286420335131819,-0.345160555063639,-0.347572650669541,0.344823794988979,0.133472410455502
healthy,-0.404897927619602,-0.411270521431594,-0.204031641982306,-0.338679284030328,-0.0048628503012929,-0.0829559484429405,-0.285651455745937,-0.0931604308636348,-0.242759742401566,0.171426121493505,-0.198085045911666,-0.22271005446576,-0.429686615786551,0.410783720820672,-0.346569626087792,0.206932378087021,-0.22864535843663,-0.408212537022312,0.0024137554621797,-0.416648731772317,-0.0905496909495263,-0.413514095188068,-0.114961810932859,-0.320675436943589,-0.265845580704396,-0.249789299884177,-0.46820313579945,0.0720816907054645,-0.0278800545482355,-0.469458146538103,-0.453722847521121,-0.388469612584592,0.292117824163512,0.107039041900458
healthy,-0.0292662931943431,-0.332313973674917,0.121473842488982,-0.316872959493204,0.124802941064986,0.0059441766018976,-0.296780882768377,0.124156940584857,-0.212620686760668,0.147860721465577,-0.0822195714861491,-0.217625998446463,-0.320319572065535,0.135805133537445,-0.467458508308822,0.0821600439145294,-0.200081883241283,-0.444868773806889,0.407721131998462,-0.428316563254941,0.103846239296431,-0.457548230081158,0.0073601713859557,-0.454451720533953,-0.0990429816938355,0.0039163595693055,-0.284772884994014,-0.0263055527291198,-0.0505654274229914,-0.474865972826972,-0.663311856046482,-0.284023775428074,0.260824029520083,0.0849152443866265
healthy,-0.463348533068135,-0.51072540535594,-0.386819920885288,-0.579601448099717,-0.124346646607049,-0.375905859557718,-0.127334151841989,-0.199621616334512,-0.49222359016155,-0.0448739350797707,-0.424269358755511,-0.512204670929122,-0.430166475572377,0.576873721456365,-0.595843898188021,-0.176635315741342,-0.420950407600747,-0.631655807483162,-0.16157521178838,-0.588919458978131,-0.103694944600221,-0.659003517448839,-0.150123684472608,-0.560691787918502,-0.133610619022788,-0.491400149725165,-0.518919781303384,0.395076851290726,-0.288429936300468,-0.534558648603423,-0.688282764224209,-0.370001165913575,-0.0564902403225375,0.334562874291287
healthy,-0.0156955229142508,0.16302168134356,0.254025262130761,0.113433702158534,-0.0384193546991618,0.393419191003084,0.178756547023525,0.0868232034674646,0.328363244563179,0.321595719374393,0.183127153999637,0.224412948792273,0.115160507843368,0.175428307829721,-0.0652639216397606,0.398114972648048,0.233337717168262,0.135915281707312,0.250592607712656,0.131152298757615,0.0855975956651014,0.21575024102153,0.0078737048305571,0.155640366027956,0.0615596217967854,0.178958824596408,0.16549310691683,-0.0242050577250267,0.191082205777837,0.0960325469845238,-0.0821348648897106,-0.03697849327298,0.204849238279188,-0.142138200544534
healthy,-0.18284972733635,-0.514585627659236,-0.110820633325526,-0.400830380282435,0.185450651858675,-0.309719000521349,-0.129323466204685,-0.354656441840165,-0.236724717153916,0.0169526214608806,-0.340575241006167,-0.572471927552077,-0.61093825761776,0.341187076426464,-0.45985613793833,0.0760401783550368,-0.398897607455897,-0.804101398009712,0.292304761485497,-0.485397371718562,-0.226187345260681,-0.610286638250881,0.233673465203486,-0.560591333271346,-0.264879816010359,-0.369991461967979,-0.497011531426229,0.0469329275080615,-0.537142835555132,-0.736981004278783,-0.737585587503242,-0.374884189740223,0.0127459548769968,0.0117293746603904
healthy,0.0721351995749105,-0.0153654369149546,-0.0597312064698987,-0.0177562500387623,0.511165108709961,-0.170870571015697,0.0163083672258474,-0.608335980422297,0.232087330056174,0.385018370966473,-0.0907875886106959,-0.121585556873954,-0.0717658004580115,-0.169841070770425,0.0103169828639473,0.12277811323822,-0.406103381018273,0.11052716275092,0.185338327375814,-0.213940391934497,-0.141785136992224,-0.108358115463019,0.213585813433079,0.252161571427023,0.483902924486683,-0.108751604760635,-0.0474252774227459,-0.0838225949700249,-0.295686028869993,-0.358174393203861,0.186797607193905,0.14123700478256,-0.195941563413084,-0.134137222356146
healthy,-0.481230632502912,-0.457061341300269,-0.0992261763596455,-0.425129879132083,-0.0677190579012087,-0.258891630480178,-0.0316492819613797,-0.11161665432671,-0.384431417873373,0.124511307875344,-0.399229850907233,-0.472144394395257,-0.547722950255825,0.350935374697853,-0.589177819467053,0.0920516951519642,-0.372410044682483,-0.637679059073549,0.119207819811329,-0.593428508064302,-0.0451021590480051,-0.612206025699693,-0.177978888045843,-0.678079201887208,-0.336737546054422,-0.407080616894414,-0.458247375997836,0.170002955228398,-0.157730421385492,-0.601833327578125,-0.778668450956961,-0.641165688166699,0.472456052489156,0.251262134638015
