group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD58,CD39,CD24,CD21,IgA,CD268,CD54,CD41,CD98,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,IgKappaLight,CD82,CD224
healthy,-0.303527426218019,-0.352697498001574,-0.351087895484796,-0.460204381081671,0.0924675574024889,-0.226293823651224,-0.322610036775805,0.0712703339923257,0.116657151218848,-0.306182755410547,-0.421378827784528,-0.463933541805955,-0.550926351680587,0.0258016319084638,0.176796803571681,-0.384140869008886,-0.275967998615722,-0.515314869027022,-0.3366172343871,0.0642529436616821,-0.376914087781342,0.0077507133416966,-0.575344694629238,0.0293758319143248,-0.482896269305743,-0.0610709004855847,-0.0035131813553372,0.0292739121923939,-0.379745327357303,-0.259083994001518,-0.390062373749909,-0.335661238664464,-0.0343624591759605,-0.332976856588958,-0.615580177645881,-0.440138692286026,0.18658037522572,0.0694366040786075,0.0006824133273605,0.135710289410848
healthy,0.113435563851393,0.258347957547036,0.0012261947077657,0.1388310654479,-0.0528937608407282,0.088468447880492,0.115840729009685,0.0037765591755989,0.0292747340126565,0.173009487482322,0.143955193658968,0.288881116039396,-0.042325340732404,-0.284668569977967,-0.270605919849878,0.389303787780492,0.095643258360093,0.233119284921459,0.188749570505941,0.0355059444791274,-0.231260870601692,-0.0649586321299035,0.34966581213145,-0.0070234833066459,0.26655974501388,0.0112937180078208,-0.0232876375724652,0.0021074350409561,0.436061263297373,-0.182115375537463,0.203958072385671,0.215168140618525,-0.15730417857488,-0.12113833953773,0.206855120639328,0.462078231956521,-0.0645406090073352,0.229638895761389,-0.252135357818299,-0.0279653729767749
healthy,0.0439115096703823,-0.0537627988336941,0.0803828507926306,0.16515235147824,0.24550923944874,0.144971129813507,0.081708532898753,-0.0704217711515078,-0.0462712640624025,0.193901599488957,0.0772400339978117,0.0861807181123403,-0.0209402459645681,0.0169665111639513,-0.140092585543446,-0.0704172067551895,-0.0147386223656673,0.194015275094184,0.164571725305449,0.002759101174145,-0.0300123298744941,0.0010052692673696,-0.0040220421559507,-0.146780345757508,0.13242091260044,-0.0490610049486808,0.205866495273633,-0.134200231802164,0.0957789966624797,0.143835551540354,0.116922060749214,0.187285757940751,0.0081481831450202,0.292478601761592,0.0891054850125114,0.135136135158477,-0.125966323696944,0.210811001765699,0.402377866393168,-0.0867505121672761
healthy,-0.413724380732938,-0.55522432221152,-0.442539244436778,-0.486884020470358,-0.0508984151030458,-0.2912346215487,-0.381693172123018,0.0506551617586079,-0.0815889238322543,-0.398130061134134,-0.514894279627182,-0.533833055715911,0.196047141232518,0.488597546349689,0.382451016044454,-0.500716304150429,-0.433210881110489,-0.35221337801983,-0.480062708182332,0.288241398518726,-0.37837910388104,0.112275198383024,-0.487996214781099,0.181683440047995,-0.523127802159283,-0.0684502225777631,-0.0225183305708832,0.0567663387531079,-0.385855106373993,-0.259542896036173,-0.432205492167542,-0.533734450819435,0.104573120271528,-0.276613713459036,-0.503662923463916,-0.508242573955666,0.247077208213028,0.007485280004828,0.0413937108591654,0.0557568030720267
healthy,0.0485092362214721,0.148058526845745,0.174223331633558,0.0751967390761473,0.168714428733528,0.135229219817117,0.221083282040812,-0.0677551073316474,0.0585795054269442,0.0420846433160488,-0.128562508866108,0.0498387051909798,-0.0869661695138723,0.103952012091319,0.214357936821129,0.133011601959431,0.0107008996993512,0.108054725129889,-0.0222705627081175,0.117631170738606,0.189093422175912,0.105938391959903,-0.0190585347914086,0.146476408572171,-0.0235934334075823,0.177644002683227,-0.0336646549043419,0.129520290903008,0.0390763405122886,0.145102885666316,0.181408648178292,0.174679023231359,0.257406759688095,-0.0842617439112872,0.276080401567268,0.0660840702149977,0.15607087391554,-0.0027653187583215,-0.153802831745989,0.23112883082058
healthy,-0.376054998931909,-0.505340144761713,-0.220670777884751,-0.289956010031011,-0.0656957018020455,-0.194348629977082,-0.171150583075138,0.172155802189247,0.0616740103965225,-0.118400993830875,-0.322135233033915,-0.1834382507705,-0.249582139073608,0.212626681335008,0.264149194561563,-0.317119468226634,-0.0288772448124634,-0.312673105336241,-0.416916909351757,0.253170908516717,-0.441604913485484,-0.0650456025587375,-0.349147392525146,-0.0471630865842426,-0.377684182815231,-0.325294061783751,-0.173700054267879,0.185487862847749,-0.137944078653389,-0.237020519878154,-0.260732719759844,-0.329481833357312,0.298307202302574,-0.346909543083058,-0.386880546905988,-0.376532831512793,0.317997861988958,0.0148173724231792,-0.124081592407981,0.154622857660461
healthy,-0.127777375403163,0.169793164207393,-0.098534462665071,0.148753854525667,-0.148416028036412,0.261516415744604,0.165848597311439,0.335729304140287,-0.298295426615484,0.150179575548703,0.15139211837232,-0.0043739460830383,0.108545360736024,-0.200603761728356,-0.207033372322693,0.208296753128968,0.233097121055661,0.139195421655255,0.0076514271340643,-0.134952641335766,-0.223742725641357,0.0427332216132298,0.158295513498279,-0.158832847185895,0.0915019875766634,-0.103880290178406,-0.0258002114909817,-0.172851147976135,0.346349335022767,0.0470935249384829,0.0765173226918193,0.212743666536159,-0.0408321934078877,0.0854551446158498,0.24690521636154,0.108278087912088,-0.19071372553238,0.121052311052544,-0.0474129489986757,-0.0249549859274372
healthy,-0.177320732698869,-0.224225572413007,-0.0696567408896176,-0.03514949111818,-0.0372635726729013,0.0031129815865628,-0.106657498977655,-0.0511220660176977,0.160539795452027,0.0490106168261944,-0.0070897461058168,-0.183137850158708,-0.0769307008752948,0.146689287796674,0.202029342022778,-0.25650741599861,0.0982914454772092,-0.155135872338157,0.138703911829008,-0.10017342160429,-0.115759724087149,0.30054329501138,-0.137091488150038,0.188723455150414,-0.153488271056396,0.156082176707918,-0.380024055378423,0.067068947419698,-0.111976108377773,-0.0206138338357567,-0.112059781335711,-0.301975185926641,0.0467469260442046,0.247803390848729,-0.132791009489963,-0.0271162277008116,0.0207586249012501,-0.236279495385536,0.465963354881078,0.103286275099361
healthy,0.096636140837634,-0.002704068817324,-0.0524655945521865,-0.0046824899683079,-0.334495762935003,-0.232766266225913,0.170621073857085,0.118128145396537,0.453924874093346,-0.174080092285365,-0.139332690539274,0.128573603977249,-0.164506810414811,-0.153645840124439,-0.0203396718638076,0.117660739647356,0.028426355104295,-0.363994951579692,0.233057078625296,-0.0607185653462588,-0.287293355121444,0.0057677159065467,-0.109029283084867,-0.250514327471746,-0.0070423627111729,-0.306619327079256,-0.0309603058683053,-0.01614939427889,0.189189070505186,0.492903718278603,-0.0782813091125596,0.0470903137211138,-0.0732864572751902,-0.196542062891304,-0.206801484492564,0.281207972583967,0.0917228759754261,-0.153144069970299,-0.353117316167018,-0.0644647870739086
healthy,-0.428450234658494,-0.293905690535862,-0.148616447984388,-0.370939587877667,0.150999288124951,-0.213193279490422,-0.288807980909752,0.374588986759746,-0.176025666333801,-0.242015313221013,-0.416120892635715,-0.365861620866118,-0.400431240407852,0.0980766899930752,-0.0017235997498143,-0.33447090398286,0.148084915964379,-0.24173082807625,-0.545326159854892,0.0189391495662123,-0.308885343617797,0.116004937190282,-0.312262540859147,0.162814563028356,-0.420694204485371,0.0678302501676033,-0.0942731706961192,-0.0848474226311447,-0.270683251045252,-0.328730161309535,-0.296012679896393,-0.236994820171808,-0.176408992152246,-0.322946447629311,-0.518430360585818,-0.525490102752939,0.0003147506349189,-0.0362566347549219,0.227128097863185,0.0896318852382628
