group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,CD268,CD54,CD41,CD29,CD81,CD98,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,IgKappaLight,CD23,CD82
healthy,-0.303588090735018,-0.405877278903371,-0.259208986299796,-0.444395491315,0.23577629564079,-0.26324388849006,-0.539525624058846,-0.39541736301471,-0.0736790273565049,-0.278073921795702,-0.326261906055341,-0.419231917736459,-0.324675487606619,0.0135490643657916,0.159222169079189,-0.549257082672612,-0.0691447392311518,-0.349009618758029,-0.46817179040121,0.161788311361167,0.149530474071721,-0.468580997923398,-0.493703245919708,0.16644315706613,0.0567010012954864,0.20275637695845,-0.307812718008068,-0.114795351137242,-0.644418604112432,-0.450613652214613,-0.332293508998575,-0.437065666425662,-0.504470394989321,-0.617396140690919,-0.055217597320997,0.146647553656177,-0.135822065767609,-0.363879845923104,0.338372819058616
healthy,-0.314688206684887,-0.017949525533984,-0.0214912635216102,-0.0438328822686253,0.142561111345099,-0.0638918267262782,-0.228941051517025,-0.154939062353813,-0.361089564602642,-0.257703374784896,-0.0572455344837137,-0.0307839674090309,0.373690049284797,0.127478564603958,0.0514875188467452,-0.193496107444147,-0.170514513346186,-0.0035498972251264,-0.22967905127651,0.0980346964081269,0.144471588813141,-0.19117760573991,-0.0659953556658204,-0.0058220175862529,-0.284800137534082,-0.0783280327069978,0.0259587281283389,-0.0975426229657953,-0.630183709651323,-0.249194722059332,-0.223014244914798,-0.0785927858895065,0.153065347642008,-0.3236245123404,-0.0036532779629966,0.057193753518672,-0.213895929884632,-0.0302218679727536,0.223086529262708
healthy,-0.181363174234672,-0.114669232329179,-0.115700262504039,0.0038483245368676,0.0436252152174997,-0.269810653750023,0.0350176925194189,-0.122230991195252,-0.409907341523539,-0.207251347378736,-0.029747512553296,0.197725708495153,-0.0872332728635875,0.219132541172746,0.179700190572654,0.0011473650915721,-0.149856908529984,-0.0730674653085406,-0.0065224368917798,0.044514456964114,-0.129857135949637,-0.157932602128308,0.036494245300352,0.0049035581445662,0.413297368746523,0.062846835892224,-0.010728866964887,0.0425528598107383,-0.294194146792374,0.213101788976421,-0.213030137179613,0.136809564637937,0.213727204381054,0.0732208199296445,0.00910205230941,0.121972086014487,-0.114196755995058,0.188895898538145,-0.0648820933259361
healthy,0.276063258683842,0.404799007835702,0.249017143514297,0.406849191289419,-0.102731635350975,0.22774524404687,0.330469532387107,0.32786685944459,0.243086600155743,0.294644338680344,0.313232125359518,0.524983580160721,-0.0519255805210023,-0.488460452135911,-0.425571049204449,0.491535782365273,0.204788539007793,0.223637842233668,0.425027760132385,-0.435131889773405,0.101756584792524,0.407106819151081,0.468363663847255,-0.312855465963669,-0.21973889166599,-0.197319067103111,0.446042474128187,-0.0462373624518041,0.475963128994339,0.356060218723858,0.355528721752631,0.42887711592714,0.210923901919139,0.427028138845004,-0.104883574842033,-0.300771098231831,-0.0629270108783945,0.34331592732238,-0.112507897131457
healthy,0.209498474202587,0.109877617811304,0.166386914446593,0.171028777937343,0.252378169397561,0.18722640331475,0.110216452008846,0.0421113103116671,0.379430455881212,0.223278889006661,-0.0370698866774385,0.125468549682718,0.118293820313961,0.0006382161702435,-0.10273572376778,0.0211030995205645,0.12988402909677,0.128614493146855,0.0907521922075588,-0.0771614365097831,0.186170017721114,0.208032965168649,0.131012677967893,0.200352913402568,0.193102558282391,0.214817766322126,0.0309860541590009,-0.0595014301183961,0.102089456078587,0.103384878970435,0.122919424057302,-0.0499572213745724,-0.0545647831298535,0.0562750409837992,0.0499088484114016,0.134551622535794,0.231923676233541,0.128304541119595,0.353476630254663
healthy,-0.340165158168684,-0.49346566834378,-0.393234162703944,-0.586049292869361,0.111246360092022,-0.411163909662977,-0.226641062650479,-0.530803693751888,-0.286512038252084,-0.486943512374006,-0.522934273879474,-0.595438892676756,-0.116346943828001,0.39441032053711,0.519030855980597,-0.529650351595274,-0.189675577339993,-0.398572743081112,-0.435948627855474,0.335644720488274,-0.0193853797012441,-0.586586579160978,-0.620461287280501,0.0619828494062898,-0.0899624974060478,0.281055462903907,-0.153192534754541,0.0905095314698773,-0.717233482740586,-0.0432721743786529,-0.548068075679227,-0.414290153364858,-0.535933274447064,-0.700683644175353,0.217092135397199,0.457242152943097,-0.276836727708003,-0.358585934240724,0.192139495969838
healthy,-0.0001705246363776,-0.110970328335877,0.0306675409645881,-0.112668238708507,0.224726162050851,-0.233390168692182,-0.0493562457460482,-0.27371403487949,-0.384845887515814,-0.0763395610375476,-0.210654892992546,-0.266774215895688,-0.0343874830313459,0.266421804065555,0.136939741089755,-0.210988572465083,0.0179900351524878,-0.28938339250816,0.065719220489989,0.0004153330609983,0.0392195758595834,-0.226356707263261,-0.279242045385609,0.185876882863423,0.12018443842022,0.0288921026839108,-0.254597126449348,-0.0663839449067089,-0.45766875459526,-0.123553760439512,-0.155980409940141,-0.206725735375547,-0.139656405669289,-0.297326541566689,-0.0575400138406477,0.0398384027184103,-0.133144307507755,0.054590827074951,-0.0218913361557614
healthy,0.167352675062386,0.471313263752366,0.121595176389697,0.287561674058739,-0.0354955033252135,0.277100695887389,0.0645188709189168,0.198031528413156,0.135328259084178,0.255780413698379,0.483323147855876,0.561385004117051,0.293421369520674,-0.410234546666958,-0.304659165697629,0.392983702181354,0.02275986239633,0.350702879143558,0.657465279979048,-0.208325452366062,-0.204319611409795,0.407651433457738,0.533134490187631,0.0514115171178986,-0.176228207429939,-0.200705761061466,0.0902423284037634,-0.165343682778427,0.474680096121462,0.207924921091771,0.350845114054507,0.424645993551655,0.542933185183831,0.590506608966837,-0.216548970282528,-0.240969173523311,0.252357639224138,0.260636112318101,0.005671208212952
healthy,-0.0840298088038424,-0.30572723016052,0.0464837911423415,-0.109756324462444,0.183134495840467,0.100192881374853,-0.0913855015273921,-0.0416230267049557,0.260577367937888,0.137066714628595,-0.247761531847069,-0.308027672437831,-0.069668234193012,0.308242082565561,0.251072755544197,-0.236909184502509,0.027070985808809,-0.244380219365657,-0.251182291438214,0.215828511314946,0.297267236276112,-0.301488806851075,-0.198091646847084,-0.0562906002806448,-0.300916381508559,-0.0163922713350701,0.0923970379913936,0.044226067584594,-0.135964914997193,-0.151957500712024,-0.0303462561787161,-0.33633767311195,-0.451892722766881,-0.388455243305611,0.227111582975783,0.299367035684542,-0.0006828856265311,-0.290318699796154,0.296376419420693
healthy,-0.146922381448794,-0.135947115245757,0.192522879039999,-0.0997208433940913,0.309262988719331,0.0870047932405672,-0.0625446013640538,-0.0824582916839617,0.363187006317785,0.125343011560277,-0.203118672418913,-0.0413665076303023,-0.133766036411556,0.146285581248735,-0.203239414427222,-0.349822422888024,0.12418740863695,0.0503316067397155,-0.3051805425616,-0.0213057888687686,0.536458507174623,-0.122425229662523,-0.162003782760202,0.084862360045914,-0.055126176681578,-0.0335900659630961,0.0243665533776268,-0.0176119647217275,-0.230646593335651,-0.294574699402812,-0.0070719997958533,-0.225909909541973,-0.299427058677835,-0.367559022359311,-0.11667185614522,-0.12195467778787,0.138695427644126,-0.468945766683678,0.467956199151155
