group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD62L,CD95,HLA-DR,CD1C,CD35,CD272,CD39,CD24,CD21,CD268,CD41,CD29,CD49b,CD81,IgD,CD38,CD45,CD22,CD73,CD305
healthy,0.280985437122473,0.333081332859763,0.221011340804576,0.340356884076282,-0.256334670941998,0.111622782132347,0.230838469762105,-0.180831084166803,0.168984614803961,0.29139400465491,0.436028641628626,0.291507208490688,0.0397938763989095,0.392230616625868,-0.110247965371331,0.278367202823204,0.16590106323648,0.450194719860343,-0.243486921560624,0.329082473278254,0.456388509164526,0.11621847371628,-0.0880678021998364,0.0645482179722494,0.297946091839049,0.222719656874856,0.391542785088343,0.283014488848431,0.317542369424668,0.52616634354168,0.437397575346998
healthy,0.348398126205542,0.402155334904173,-0.0982335165451171,0.338648964644845,-0.05693364832926,0.13234372636016,0.0285327155555612,-0.316095346799174,0.0803121181375173,0.302433190688377,0.263663285814509,0.527606892099763,-0.217400429273904,0.54337102364013,-0.169883252485797,0.376393881335892,0.20905532875208,0.182707986518052,-0.253120188475091,0.460866662473992,0.513222010570317,0.500688741784652,0.0756589616406472,0.267735679824817,-0.0002305589582773,0.310618648214087,0.212096555756874,0.157701515841541,0.427552886504426,0.560250188386146,0.430366750212661
healthy,-0.180412386363246,-0.136072189037022,-0.174572952058968,-0.1433369098047,0.108748379912967,-0.252851357301894,0.063424973371976,-0.172991424807286,-0.18622665732236,-0.195505593725691,-0.103992094810399,-0.219766890017846,0.185218683819993,-0.120023691538648,-0.112432556870031,-0.0994891272841794,-0.0207171391254885,-0.0891161070283544,-0.0653227912169243,-0.112840454873351,-0.233786752799098,0.174781129831257,0.0439251222866741,0.280711203397817,-0.092465871985384,-0.168805691577372,-0.148191531339705,-0.283292839309483,-0.071215762627322,-0.0895942836503183,-0.149820082088783
healthy,0.132464161662372,0.0261522095505004,0.0045130075490606,0.135391869357714,-0.0065074924057701,0.123121255757335,0.0065190247751427,0.0143534939064522,0.165043216256315,0.331911493613549,0.252284349293054,0.163473768066035,-0.0325607413380216,0.0569576789136651,0.281782187845472,0.189485530282494,0.478947649113443,0.0646672630565855,-0.061217404638135,0.204377319558246,0.168072707797905,0.0967905989981315,0.1786958484754,0.0650031360461033,0.0923657937632256,0.243015047015115,0.163095234600084,0.116932403459918,0.111149826747334,0.080801743523362,0.326322041873882
healthy,-0.115209385564086,-0.428658622097004,-0.149030373513477,-0.359463048561498,0.0096221487488609,-0.237242061632408,-0.207663012203385,-0.0265975711306271,-0.337101639451511,-0.253783044357941,-0.403898400904965,-0.248018447412158,0.155547593754315,-0.27729284470597,0.0093506531666907,-0.345936732547547,-0.323348763774224,-0.147716720879442,-0.0139219084532857,-0.376890474368832,-0.406731880494221,-0.230919012211714,-0.0330279641288719,-0.0653938368114321,-0.086302137073409,-0.210072202088583,-0.147363719478463,-0.159501773692911,-0.216715658047871,-0.349757493332832,-0.281195237407517
healthy,-0.179994078328647,-0.279961654655863,-0.381131119966087,-0.309695871247062,-0.331559733872414,-0.426565043135413,-0.264880071063254,-0.514363290970523,-0.474768620856969,-0.187213153332248,-0.262968631432833,-0.0671610251552315,0.499597456380701,-0.196758926626215,-0.325727572680019,-0.468721100859598,-0.0207487593429976,-0.0570235322741229,-0.42943114755064,-0.365859990559504,-0.32032983922117,-0.0666359451465092,0.372698284559843,0.138738772444075,0.0583658617306163,-0.222371800005964,0.47063419348097,-0.349477704822464,-0.203651881379686,-0.165792745580785,-0.074131524432471
healthy,0.273956898800104,0.285791767522789,0.0881626048999137,0.275777253763831,-0.181112847398985,0.273948848177036,0.101168515032463,0.363517554995321,0.163703972428805,0.287247615061724,0.207951301447283,-0.0622681084842856,-0.156207332029423,0.341077453292218,0.0934495327728861,0.118182601538824,0.167462620290775,0.251684092886969,0.0381869322669396,0.30102412851324,0.271516661995996,0.0989725810879226,0.0479998435095686,0.177912496652167,0.0308051247925356,0.460676403442797,0.247820054859444,0.256314166515509,0.337588515872956,0.3180501426738,0.575727915440194
healthy,0.112019282539078,0.355232710809945,-0.0032112067337116,0.247538704485867,-0.238916037495238,0.0999894219072301,0.149181472075292,-0.0929666631094443,0.165031625693907,0.290524437101054,0.350798835274828,0.390615216499619,-0.215419991937095,0.338725642052452,-0.0254866588050628,0.173817610325498,0.484498171309505,0.22498233955113,-0.267364292722237,0.303832139207456,0.407472296232394,0.0336138607664616,0.0306845066162091,0.0442974445820777,-0.0282985008548607,0.457636226162756,0.216831338832413,0.178565761736016,0.392698463622273,0.443753146635344,0.539442060830414
healthy,-0.192036457981427,-0.244417431321859,-0.102915547727287,-0.273944269066417,0.427354655945538,0.0269847865590831,-0.173632134310094,-0.0029176024685666,-0.14039097240742,-0.36149154564531,-0.384687406749048,-0.124443503175837,0.0288603972198095,-0.336432252742823,0.0473926921447016,0.0492376200475579,-0.557842388247107,-0.101633379988298,0.0755054946425807,-0.225448332135525,-0.358602318926795,0.438876781798441,0.228150903091619,0.422912213205702,-0.0654321976247659,-0.303288100256148,-0.50889581187232,-0.21976382885034,-0.270303301154087,-0.24103545078012,-0.508061565014851
healthy,-0.308781722660538,-0.130134171364961,-0.142312953677722,-0.291035572271187,0.235812373825225,-0.258779129956572,-0.231472576385446,-0.0409691546974657,-0.347973745914802,-0.365027520065353,-0.328055034660367,-0.252541666459848,0.254231609124502,-0.253745675266891,-0.0342910175831933,-0.271339497805134,-0.481741732278348,-0.242653847098176,-0.195209572237043,-0.435011323299057,-0.383177035079127,-0.160161364748208,-0.0152873887205521,-0.0980860161909084,-0.0557032475432027,-0.388898128856912,-0.453313812334223,-0.230513203702881,-0.0200136760921484,-0.229392533955982,-0.468604304195271
healthy,0.0965623935278877,-0.24977525265229,0.0321326563445362,-0.204387834804127,0.333576407809012,-0.0640392460565052,-0.297948944679574,0.18293865708002,-0.111220251199258,-0.112545139458707,-0.43821891451023,-0.0712498983063606,0.319342040128244,-0.292181015557308,0.0698916345265998,-0.3203636274302,-0.107373608757111,0.0836183269338833,0.276036013268442,-0.343660387137153,-0.297414120731166,-0.0560187642792399,0.0313071768580263,-0.0426314331234986,0.0360417376518134,-0.445844174894208,-0.293668436630651,-0.0810214242237563,-0.216388576999309,-0.23344259590454,-0.359619571392374
healthy,0.0558483726150471,-0.0019442729905893,0.1333413304315,-0.403822417202447,0.166037296835512,-0.102317655350609,0.182657279090602,-0.0612816270657043,-0.164499303335653,0.104752289685008,-0.0510132584400659,-0.260392682067021,0.138446059334068,-0.299878548431879,-0.0077191540248635,-0.203518042341994,-0.163804363174869,-0.0752319266539288,-0.253320364659396,-0.236176264319271,-0.138375319898203,0.16461268257503,0.0,0.168540194320077,0.212766210560816,-0.280398346687057,0.199867148085553,0.0126202731854655,-0.0828589272507984,-0.377986127348963,-0.22586605894916
mild,0.407617750275305,0.473685964310805,0.29216178785761,0.344741872205297,-0.0345150204499237,0.288811964856399,0.316883635179374,-0.0656293957330545,0.323036575143871,0.41562348653883,0.351738345704883,0.372153976389287,-0.231083721936855,0.428860029299059,0.179375042277576,0.341705186846713,0.327552267690393,0.190487203806318,-0.2007938687433,0.435921747622749,0.400583598405197,-0.140081891375811,-0.178756276466725,-0.137388125565663,0.203261069877129,0.305792817820634,-0.0140989830711858,0.455048018050138,0.444193128892009,0.417440166134962,0.506678761285463
mild,-0.270234502535645,-0.481960936950838,-0.0672427437337641,-0.316467421869564,0.366788766007226,-0.0060970498711381,-0.240252308281021,0.0722508284562758,-0.0806070309352925,-0.237721852334566,-0.399152113943555,-0.248386124520065,0.212275475928179,-0.441708711625309,0.238358374950576,-0.32539676591566,-0.442803713249348,0.0196757471891842,0.158059009975098,-0.514137338129624,-0.445231830391038,-0.121458482805032,-0.0199409135268479,-0.152062074796515,-0.150214918468425,-0.47781425863938,-0.265053541844317,-0.170270627273344,-0.197919872092628,-0.391010826884099,-0.474803576282104
mild,0.0038978998281118,0.168134665626691,-0.0137253143537058,-0.0053234332410533,0.0077344470937148,0.0431688829858166,0.0586886467942871,-0.30706533789902,-0.0300016935794936,0.179659264984513,0.0967239850834384,-0.006393978645873,0.0191737807537036,0.0160289748390435,0.404194012793908,0.154360590332374,0.233037506808156,-0.054597946601391,-0.0203705674849194,0.118188558692808,0.213912693440088,-0.129697092912979,-0.0668191604142791,-0.202012692608089,0.0366244069775071,0.0081740673811981,0.265302346710897,0.0325566881630955,0.0875212114450971,-0.0287590108055959,0.246119438812295
mild,-0.325716587293276,-0.452812389718101,-0.127586998865785,-0.423397593323609,-0.0882036866650226,-0.263988983930081,-0.297973780739635,-0.431815914768284,-0.405013991159996,-0.543504950418242,-0.457214537032545,-0.069517505483911,0.465813678941935,-0.457174715228543,-0.30029405051558,-0.437459075064496,-0.533033964477849,-0.142706240107601,0.0192910814854317,-0.505377216327404,-0.545469024603733,0.0257745373737706,0.205804102386983,0.0861315025151605,-0.213445695221357,-0.615280721007396,-0.194315122513969,-0.40809837207006,-0.324309282515201,-0.30850071528659,-0.601898934345712
mild,-0.153876625010163,-0.008561550850228,0.0667369291477934,-0.0121293833168396,-0.136588845974631,0.0038810152861885,-0.206434312706918,-0.509337818345822,-0.0568103889186482,-0.0323389025842885,-0.224906700125952,0.0931570265695217,0.373395890337652,-0.0849971370437944,-0.389724633184548,-0.115415891789127,-0.130892425047678,0.267843703525386,0.0420855615234819,-0.0777953475563683,0.0035171012560072,-0.27553838070036,0.0820706018406771,-0.157960877513321,-0.130574662552284,-0.387175867213547,-0.260917248022472,0.0054075238667428,-0.0407696585824412,0.202615457164587,-0.158901572306078
mild,0.228612465408119,0.214730550099894,0.232000591996521,0.193258620563018,0.0706119509353993,0.165530270130701,0.360372880950684,0.192622254215514,0.155351521711875,0.0728272176896347,0.0642809938607819,0.0690877995612476,-0.139861399771444,0.217159691527473,-0.0472190482356725,0.139199128059503,0.112506489750448,-0.154351576041884,0.14074164105011,0.123363288261908,0.171451008946203,0.0922877046288295,-0.0744178989995726,0.0522581187492234,0.225836977621058,0.169044846134494,-0.245861016826304,0.170338871646637,0.23961732174445,0.0250695488891305,0.179180397770634
mild,-0.0845358649156849,-0.329176034412495,-0.232302248563175,-0.25317334930742,-0.147181745143043,-0.183033065624774,-0.165241073210803,-0.12105519180437,-0.287836275469232,-0.271687791815384,-0.303033631333387,-0.388580097642789,0.226308249726252,-0.16182094005663,0.0442014782757352,-0.301335007529768,-0.205163518688771,-0.363949863318161,-0.260662269521265,-0.293646210511071,-0.364229703470867,0.229856448852357,0.203649141220869,0.260186741927454,0.0582360457389916,-0.0609920284627627,0.46207949701963,-0.202355836743541,-0.282335916769385,-0.407871174119174,-0.0820666029952004
mild,-0.10213427441216,0.0083061451073963,0.0506184757228866,0.143303712476435,-0.0744533419555016,-0.0256879159875774,0.127985352665614,0.29407145642538,0.185444445028195,-0.0727674242115272,0.174968236597969,-0.0449164695173782,-0.0529303969474117,0.0572911163311896,0.208962175399049,0.0575434192387194,0.259637409308719,0.149585956203187,0.111664547497805,0.116101695144013,0.064671305916523,-0.185800432396851,-0.0825381442740003,-0.166337114703971,0.0162245069904521,0.0806342120080714,-0.256678166368635,-0.0382327478269062,0.335383385624929,0.151894588569116,0.158538757560071
mild,0.244525135243349,0.172546400451345,-0.0670082823519027,0.107956922090782,-0.0014209343338513,-0.188802373311748,0.106142037704494,-0.396267960359749,-0.155446166994695,-0.149057724629042,0.0723717007883684,-0.0030910506988298,0.169881565141804,0.226791907041344,-0.519711597706214,-0.0089130905381292,-0.152415561234902,-0.0794504066427616,-0.199102249185276,0.0487843966661596,0.100523478461805,0.206489191969407,0.202886907434298,0.222176169020294,0.282261095457533,-0.222884215339776,0.32798305561077,-0.0915343937084229,0.140753599575578,0.132035023034194,-0.0027314294205172
mild,0.246714747370979,0.0583820959240823,0.211943122618059,0.122324694940351,0.168476233076815,0.171609847953974,0.369733634569306,0.481743548087964,0.0712755048166482,-0.164880374483732,0.0161917794711579,-0.190960498725607,0.0019131444754463,0.077097535928615,0.226008530676591,-0.0029703092817145,-0.182179295582552,-0.0631705797235471,0.210543355358168,-0.0546446358592175,-0.085685992912938,-0.0119437235116987,-0.0202294189625593,0.0255243533405269,0.318911511110957,0.311347421676367,0.344887706906471,0.132026047772476,0.0600396835572375,-0.223625336231661,-0.173326294328244
mild,0.108771377711558,-0.007176338220452,-0.150903785591014,-0.0258117438568741,-0.0426809589873991,-0.0489682089431053,-0.286108835050449,-0.167893221097452,-0.100656873938605,0.0,0.0573831720517712,0.0848979736474171,0.127475333838002,-0.420754720913816,-0.0704246023775894,0.170536923418835,0.247723745326589,0.0532175628998495,-0.0296669591906719,0.0876674851661779,0.0647384463943875,0.192157845520094,0.0,0.192121894928253,0.251125325113163,-0.0722861043538496,0.229264902331646,-0.157212871310115,-0.136962686957444,0.289175605936317,0.05507645438079
moderate,-0.0272769068554676,-0.213248940144454,-0.327862377591723,-0.314237896152295,0.0455060154902298,-0.327565820881807,-0.308079461792389,-0.289193227627398,-0.308700456006227,-0.14806076491867,-0.20538366291581,-0.131205074017361,0.35557620229411,-0.155462017290116,-0.152293303771412,-0.424648778165769,-0.249097080797672,0.16763464546535,-0.336048575921794,-0.401013939135003,-0.232766520647362,-0.196925508563921,0.0844438578755707,-3.50395123758398e-05,0.10285313891876,-0.267906587636484,0.458371684405921,-0.231901490122204,-0.21866564868014,-0.296716690725396,-0.28976341537005
