group,CD86,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD197,CD27,CD95,HLA-DR,CD35,CD272,CD58,CD21,IgA,ITGB7,CD268,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD23,CD82,CD224
healthy,-0.0561382413920202,-0.161232892716844,-0.371905995121585,-0.0562791756449857,-0.241606001935693,0.0874839266955596,-0.141501152689127,-0.478194332170765,-0.0945293010682009,0.029562934200525,-0.100693161886007,-0.11149241299262,-0.232484776981261,-0.0586425236354809,-0.0072362733699006,0.144935719376485,-0.378791761880478,-0.36258008185855,-0.128398932194272,0.100080773243064,-0.4312814663153,-0.0064997451302563,-0.166998075933085,-0.366511477109954,-0.338875092431186,-0.332721829387384,-0.179505416014061,-0.19565275953242,-0.199543296872677,-0.399782296375084,-0.329544529070508,-0.406013526363254,0.261499514478919,-0.0747653407195329
healthy,-0.039976762140003,0.266871769056943,0.0263576125151391,-0.0110917846466546,0.130040351565295,-0.268387367555286,0.086789057686711,0.376801946077784,0.132235810436283,0.220606994601531,0.380741859873633,0.181272724144687,0.0996936738282192,0.0956000453978024,-0.298058035160937,-0.18612476789817,0.31674513192076,0.126026469299259,0.246245541998591,0.0133609408210773,0.272565694844226,0.0728644644333399,0.147718100164835,0.192405362854546,0.560743087176634,-0.0549367549088447,0.338805600245658,0.0686854447999646,-0.207229226694864,-0.0673508627917556,0.433386455883383,0.222303854378351,-0.295808852458699,0.017229683002681
healthy,-0.180446121311603,-0.0900223948736883,0.053014432846521,-0.174545042961997,0.162699470971663,-0.0951058153280961,0.00437239129491,-0.0088573963191919,0.132672094473179,-0.0097750383226016,0.149852082932789,0.121948108139359,0.0816287639007766,0.177258518268953,-0.0397811240840006,-0.170644718784422,0.13978317900756,-0.0505386403579577,0.0465952809155843,0.136958716616588,0.0357735376338071,0.104095886584175,-0.0262545452425736,0.0671415347852803,0.258584286601367,0.150510170950135,-0.111316983774205,0.0333642108458224,-0.168423474220007,-0.0185806148858637,0.320084867936175,-0.036099131397498,-0.336497635153894,-0.149642175502751
healthy,0.176874783864493,0.0697457386835442,0.0028669183104424,-0.0113014120604253,0.0260446700674405,-0.357317355669822,-0.115766049570876,0.191968635518293,-0.0399355983453048,-0.0459793263921571,0.0997021438093845,0.109365759163531,0.0087850857143964,0.0049299068295081,-0.081199241072675,0.0964942699353973,0.0615446540074652,-0.0997478170153692,0.253497264018796,0.0278508319328163,-0.002373977916268,0.0039337909939869,0.0999235280542106,-0.0111733036737295,0.273839647269627,0.159436360290058,0.0450232879075384,-0.0325470883230717,0.0584820514314995,0.0769915827177677,0.250152042929689,-0.0607658248554624,-0.189453725323082,-0.0317043132824448
healthy,-0.0577086423276623,-0.19588021754542,0.0632748369610037,-0.233319037965439,0.153929071705667,-0.427772712853398,-0.0659141365685859,0.269943468394823,0.131698328692666,-0.0332406635600693,-0.0229804669780609,0.0174371544988772,0.0870563846080505,-0.0577750907661847,-0.284358933501193,-0.075472355789727,0.106798885843544,-0.0254703672062794,0.288447991400639,-0.0448192122242804,0.10037516266913,-0.0358660787389514,-0.0146718993161621,0.17049971099033,0.287019969578677,0.187285231914987,-0.126420406111412,0.0980612272980634,-0.138629361765327,0.155523063621419,0.375230261794182,0.114965451597839,-0.213590096152409,-0.115466999923597
healthy,-0.34055869336807,0.485075114428158,0.568963682178348,0.298695075519491,0.526454241624987,-0.106484256354678,0.273311597146259,0.104534502580725,0.409636914528892,-0.0719680933630367,0.328987447902448,0.434489487115756,0.437865855506227,0.131764038698378,-0.36261573149399,-0.472023523615074,0.475233044856789,0.299144526589363,0.534413588271183,-0.212853733276763,0.463232516698107,-0.316259054509495,0.009008384487641,0.646385608221949,0.443332551744197,-0.0562913637711542,0.407937217965176,0.440264354898793,-0.293693745650548,0.622610745728221,0.552053248489216,0.290168039988455,-0.0021522324389329,-0.185825790522309
healthy,-0.0365541492383,0.107586532819297,0.199708860802713,-0.0207836212439966,0.301142753491747,-0.190376704073529,0.232595682931253,-0.0423660367610114,0.181589630291891,0.0583293701344645,0.024770542354435,0.0859172780584257,0.1750144108345,-0.128246677038346,-0.278756859976875,-0.158284295461361,0.25059314347905,0.0119176647241845,0.20529356363799,-0.202848666991605,0.239315216091602,-0.0016306886487104,-0.0732315022487445,0.127493313525641,0.438577830978271,0.0885935660720119,0.129617268274986,0.339955036449988,0.0186299410002314,0.206848431645157,0.342619929482055,0.132383806750907,-0.112096217302598,0.0902747559125414
healthy,-0.0226648754884581,-0.168023256919682,-0.165002805117382,-0.250119003543661,-0.0763133835540881,-0.209280097328707,-0.0051303749933886,-0.113014088456405,-0.177972801053356,-0.116077653617668,-0.0358257673138673,0.0863711583235464,-0.123038045381426,0.108501422420273,0.0127366850486321,0.192338426042007,-0.119041322563827,0.0594604396729556,0.0519432787606785,0.0623521693550138,0.0144354550801598,0.216216539584975,0.368586289915846,0.070333049676502,0.0289571872257609,-0.200339514737225,-0.113548270104043,-0.104600202651949,-0.129132597686466,-0.137594201479907,0.177090930539296,0.156089676243508,0.25793917756749,0.112963479875349
healthy,0.190405507865733,-0.1377982183492,-0.358704651806349,-0.0701102090685256,-0.167025347465564,-0.0968206615648199,-0.0360892836100447,-0.0024168180114157,-0.0145963558726189,0.517288957162079,-0.118060766936039,-0.326447319304783,-0.34498354516509,-0.0195083815851733,0.162051198213194,0.194341042593509,-0.0754159973703633,-0.187666097117906,-0.175303531392358,0.0170815263600565,-0.204175233299887,0.0489543252181632,0.0795850982594774,-0.25448326547442,0.126122925535185,0.1094630698421,-0.13257338485106,-0.145036181290947,-0.121405747993647,-0.40878438145837,-0.212558300465064,-0.139122884295747,-0.0508189933848514,0.0981184156005848
healthy,-0.0707608314174455,0.277586202616883,0.26622971748031,-0.092118188618208,0.255078126948065,-0.371602760949969,0.0667160020028016,-0.0211012798208429,0.236129048376481,-0.213990731831513,0.154115390714604,0.254921167659749,0.166571421732777,0.0777257671959203,-0.292902716707302,-0.184019468341493,0.456012239406687,0.184002788887267,0.458914444627581,0.0147826584632529,0.379278659222402,-0.246874092340618,0.252200878315853,0.367409108384701,0.536297474552522,0.0464950314310827,0.131889385260287,0.325761873945008,-0.15017267804294,0.413313654663516,0.593168746458567,0.494239097162881,-0.430906360583141,-0.18203615568303
