group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD24,CD21,IgA,CD268,CD41,CD29,CD81,IgD,CD45,CD22,CD71,CD73,CD305,CD23
healthy,-0.233460696935786,-0.307943907585181,-0.338944112617263,-0.40885656583774,0.0615377345778364,-0.28818619519574,-0.451680828132015,-0.297573273480998,-0.148323059771175,-0.377616075408687,-0.14064406546079,-0.476140398670631,0.16719997597468,0.2316290480787,-0.362112680968249,-0.338650458292313,-0.382038396491582,-0.208449509439443,-0.121178072374993,-0.467174596982686,0.0213586243344202,-0.478814097062615,-0.0874195159089767,0.0289421820733738,-0.264151857287175,-0.235281935715966,-0.324573894947339,-0.0828838242417279,0.0138293407828518,-0.436754884906298,-0.417678976139909,-0.170855083542904
healthy,0.0253462102142868,-0.296555348891874,-0.299696543800679,-0.0353433744665308,-0.161190273173714,-0.226806354066837,-0.10319406064175,-0.0946227435225956,-0.290498910215828,-0.14989337301367,0.0309898233336051,-0.126219004261767,-0.102877178284341,0.179501912033129,-0.0050445737543152,-0.0348646991420125,-0.120679756466867,0.0803294601234816,-0.172809852092973,-0.207572135255203,0.0742941564640071,-0.138519570324603,0.147683521203956,0.0446679190249759,-0.0323589207077364,-0.0406257043658776,-0.240120746239009,-0.243803779903729,0.151321620061264,-0.26848025778886,-0.0998613548745986,-0.105788829734228
healthy,-0.0685978714348486,0.102361561830588,0.125890183909227,0.0604909482197235,-0.380998816888288,0.0899472212057877,0.256810028098571,0.0278455262501177,0.137576703020001,-0.0137838860325356,0.060663558147406,0.107348410806087,-0.144130739328307,-0.145560658569247,-0.229919560404121,-0.0543153028074752,0.383132709819791,0.201160853632523,0.0458645890253208,0.312838594276502,-0.0745903739270073,0.197245992337128,-0.0490455623195584,-0.226383934887772,0.0081433102663935,0.172709379663053,0.0566260072487638,0.0027230872344708,-0.139004304166983,0.291721920357263,0.190900634221562,-0.0783985725786042
healthy,-0.187029781151182,-0.400964401912164,-0.194102039642837,-0.332633463942762,0.255431809333987,-0.248989418984796,-0.16450657875287,-0.158521719135269,-0.0966278012213886,-0.31632393216344,-0.317446352833926,-0.530029102044426,0.451482403746876,0.486823581437923,-0.220973253605405,-0.267600176028935,-0.278529945702621,-0.440658439780551,-0.290039437184408,-0.398655786347425,0.0924937260999422,-0.36095471698928,0.11461799170543,0.297167671401458,-0.113414453347147,-0.400728075260214,-0.293276489481423,-0.349041844493925,0.161104389009822,-0.325025384171709,-0.445746517927173,-0.232590046618684
healthy,-0.0543603956448722,0.164736572056018,0.0698825998233925,0.0403815648469713,-0.182002655978151,0.0650604091908637,0.260100320032939,0.115749353602053,0.1304812223246,-0.002832213591383,0.131749585707406,0.0711704047282318,-0.0338867377324642,-0.0328766691059381,0.0610002369709903,0.0879266813469486,0.0336112143146652,0.328436371483348,0.183162961623207,0.0835323376349376,-0.0925797913892207,0.0488831123910899,-0.245581618715195,-0.0707856506097161,0.180153822849596,0.202084671974751,0.0804423846695432,0.0283393224380541,-0.0991273019872005,-0.143955361673594,0.206848658776628,0.256503035823781
healthy,-0.292640507601864,-0.370182163861729,-0.340154138808422,-0.430828207350821,-0.0928030615377003,-0.405793792844973,-0.081020739324049,-0.40357619858904,-0.503064679542663,-0.466550047599895,-0.353004760881641,-0.510697985164724,0.250174604937103,0.473346523587835,-0.347648228580964,-0.231408191537714,-0.37384953775424,-0.253431443765902,-0.226598612887544,-0.486361982863402,0.488361491008988,-0.50058303595937,-0.0809972506621851,0.285350217943319,-0.102138502065792,-0.560092092404717,-0.439200762063104,-0.39479428387026,0.374504530863926,-0.279962733734761,-0.427939158487625,-0.0791148716641712
healthy,0.0063420651997481,-0.2160580102942,-0.0961963506225233,-0.175000906947216,-0.028614257158226,-0.333147106838382,0.0923583563095393,-0.199677851181619,-0.353463918651242,-0.110350081625249,-0.269104029070774,-0.17589941869861,0.117318826219328,0.1948875387868,-0.148670415381825,-0.214018908909576,-0.361003659830074,-0.100993009898564,-0.116700115420138,-0.316456798321685,-0.0464033624598968,-0.281734338594655,-0.0220768140628587,0.0745716656428768,-0.151034799606706,-0.360313418957757,-0.209301650643933,-0.309382639486276,0.0840292377097473,-0.214665055468731,-0.298041452024131,-0.0002042125779016
healthy,-0.0241012786401149,-0.100173595702166,0.120726261626457,0.0544885114356739,0.125657595242396,0.0253836447574217,0.100828954346825,0.290548370736186,0.353043711488444,-0.0032735450150233,0.0668369873076795,0.0083788806584634,-0.158532830140291,0.0570793359984014,-0.0576883844985606,-0.0944195430033861,0.0313490519350775,-0.252987068656637,0.118093607140102,-0.0321444830017114,-0.144986897978636,-0.115227651160668,-0.250163904112149,-0.21728446789027,0.508156281874973,0.235332440485737,0.0217153133004405,0.0269868976212842,-0.135975721310222,-0.239740694434181,-0.0687640013770755,-0.261509992633655
healthy,-0.111118692030207,-0.202597394543841,0.131019790497336,-0.0585559324977208,0.0302815569849837,0.206581534244197,-0.0642094711298324,0.0942716202901104,0.404953241834474,0.159396920099976,-0.324945113517092,-0.156182280277208,0.119971185239683,0.29306830887965,-0.232037534343428,-0.0764248475049219,-0.21065378306151,-0.11674586800345,0.555868490558889,-0.253370049616003,-0.0703290914486113,-0.164172948769229,-0.446362150444646,0.0440260721790857,0.234202473444905,0.0703859880681323,0.0344767705083758,-0.255859542279081,-0.260048050536928,-0.45317185574582,-0.306227060736865,-0.208964881816442
healthy,-0.165535554068439,-0.268583663488805,-0.0666139713847029,-0.138868792405892,-0.120403866259101,-0.163853422190456,-0.0318137029508583,-0.171241238843411,-0.0276256548373801,-0.131192634015682,-0.288219014459944,-0.251667486554374,0.0734430929378142,0.187758671996637,-0.201647014001814,-0.186692868080231,-0.165379553809092,-0.0565902689057516,-0.080676712017437,-0.211536491914317,0.0373683681834063,-0.179158227417574,-0.0600120933878489,0.0591435814564254,-0.218240163355422,-0.122695841765577,-0.169695681004272,-0.106000184294293,0.0125499739314115,-0.174631678316669,-0.156175340939444,-0.0895617880333421
healthy,-0.055881088131816,-0.206529823551698,-0.200862160441771,-0.0531795226820261,-0.247978103706799,-0.115911394273715,0.150720390209044,-0.0602131526063913,-0.159680094224142,-0.131439710918968,-0.428853989339468,-0.152120808280799,-0.0643979156930845,-0.131783726573641,-0.133213447155591,-0.150547111494239,-0.110103980032356,0.0434712881721757,-0.0636220836198621,-0.0932570645643241,-0.0277587661077778,-0.126709689933945,-0.12495969426505,0.154115506199844,0.062823449729138,-0.227061769843192,-0.232162809912292,-0.298951105806389,-0.0943974501621253,-0.0917889882991856,0.0399362478437824,-0.199051980969987
healthy,-0.169346678252078,-0.304222051392975,-0.135205909810068,-0.226796735198693,0.298335522426877,0.240716040438444,0.0,0.0271618818021106,0.0221450364716408,-0.143109695514596,-0.0327061046908726,-0.114124931550715,0.0,-0.129770655467281,-0.123014429257888,0.0760028480181348,0.321839150001689,-0.254729927005514,0.227835643698364,0.042105979052058,0.110519210734077,-0.186371011444639,-0.140544426241181,0.0,-0.0907699526240095,0.109243182994418,-0.0304541954015729,0.0174416248379657,0.120385853085769,-0.184372145520463,-0.130238722774792,-0.0420585684832701
mild,0.44900386245361,0.261955976050566,0.31167098491607,0.418295344169246,0.121029332647901,0.411434552074824,0.270223116859106,0.296319736744382,-0.0490812420374071,0.376915810082466,0.415235812151273,0.278260588569663,-0.131412918621215,-0.272580827764035,0.410057518038089,0.187278925704733,0.447208947106147,0.426543400049636,-0.23988604618476,0.507331736771961,-0.0573099072073911,0.433561340146539,-0.048900337333128,-0.230421460391475,0.219975409605699,0.364635309112494,0.431404853072703,0.281312197438657,-0.178281261856534,0.482467053948604,0.452598448036033,0.148980641165519
mild,0.288765482451581,0.519109165843144,0.213483891719469,0.407965845230121,-0.234835500472335,0.0854305838570837,0.510629958024703,0.374557394511038,-0.121806507859277,0.0807576251070811,0.295840745652074,0.455895551559252,-0.0200489985997313,-0.156899215065199,0.467882882726509,0.178263227310106,0.27775253481602,0.386659970630355,-0.0324602772068844,0.453463839345773,-0.0073102668256005,0.460888729512075,0.0852190024902926,0.0352561992256186,0.258090271350859,0.464530933478721,0.30748139658573,0.295831488096939,-0.025088238943477,0.55696215755873,0.405757982290697,0.295079455941344
