group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD39,CD24,CD21,CD11a,IgA,CD268,CD41,CD29,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD23,CD82
healthy,-0.0575548696140398,0.0580394675910676,-0.2290249786664,-0.183289183728033,-0.288336465622509,-0.266816516151496,-0.0189719189347314,-0.180056036358482,-0.128719962296739,-0.249288880654771,-0.0238305509070967,-0.101070680603617,0.234892527382266,0.258846585393687,-0.0340025093370589,-0.0470327843586521,0.0338706779742172,0.184602958075494,-0.231108238869806,-0.0582346005635719,-0.0612721389098517,0.0015970533027698,-0.0811323864832516,-0.230679956346713,0.0759462496760507,0.0348219388197625,0.17234014796697,-0.269262844535187,0.0660681418116083,0.209501448705619,-0.218588227871335,-0.018992269124182,-0.155272869718406,0.0563305606323457,-0.100887413662444
healthy,-0.426366972985355,-0.294015483746985,-0.0540126948008101,-0.295174887024489,0.168997396999259,-0.282931373352151,-0.491495631901044,-0.164010757336805,-0.304830488443615,-0.456013487193065,-0.318162762431461,-0.317269234572191,0.256050462150794,0.280973502454201,-0.573455248750969,-0.370754243825526,-0.29935642265149,-0.102947189857882,-0.0461798630081674,-0.610018310625918,-0.0729010108744693,0.0270550631884745,-0.459596125440137,-0.172382264551123,0.0385526140849481,-0.741997009630811,-0.283408865063122,-0.466736545970887,-0.298249541440611,0.0897157132884032,0.0326568931509445,-0.171377750065824,-0.678124073520873,-0.338893105046573,0.354201731916445
healthy,0.0482900972087769,0.18765820547649,0.148625244402878,0.227296125627175,-0.0707079512176931,-0.0259211481093284,0.209782768240909,0.0743281272553118,-0.191809875050388,0.143805158801531,0.249718849487803,0.334734476046194,0.0784685664704953,0.0161848911137111,0.249607725178152,0.0288938461262122,0.191576356673228,0.396340676990734,-0.131529299534902,0.264502764604332,0.206523710196507,-0.021056206759888,0.30607596547014,0.184348313512427,0.196540643214568,0.202963741195412,0.156863543091565,0.0752274203799328,0.305839132105335,-0.116028542147776,-0.0360678221002224,0.369581903375615,0.429741270438361,0.257091942369493,-0.29330235649048
healthy,-0.427289383879569,-0.385519187564617,-0.384157651330327,-0.394520975545643,-0.139722975671177,-0.194777425743616,-0.167805569055916,-0.402518564776675,0.0146794817135519,-0.359288825219664,-0.364825290705911,-0.275111373365079,0.0467802846741632,0.134754490955389,-0.42852894790169,-0.305446988179436,-0.290552298180484,-0.285862507557941,0.19624874173417,-0.379611390495952,0.157756280002353,0.127997120528323,-0.443408145128839,-0.0311247842106604,0.0020651306583687,-0.274891839506739,-0.271508045298425,-0.342250917962493,-0.241933082638609,0.234942324522189,-0.298035137891819,-0.256059140158637,-0.389254097766731,-0.0356275998282002,-0.0291731370077277
healthy,0.158113716484435,0.118896403217679,0.096481173632577,0.0858238656060793,0.0814256387603222,0.108191992915076,-0.111996453701287,0.119439583718322,0.270337370232479,0.0519553006571402,-0.13019618323736,0.0570072176453013,-0.186394495128833,-0.130960629439035,0.0519830083713585,0.125415961259592,-0.0466192301334224,-0.0431277017338471,0.243730278914377,0.0992517491516075,-0.101455768786178,-0.121992481976051,0.0608813118693941,0.191860827564828,0.0457662450387642,0.203501511008823,0.101785487177495,0.0025988028400292,-0.0635544359987317,0.109390319385581,0.0161415536991049,-0.114982981418152,-0.0252502417160755,-0.0410506158277426,-0.0307765869718033
healthy,0.0652469839135295,0.218995959031211,0.236443902617131,0.238848380622164,0.0628231377657406,0.216650722804549,0.0371755266349094,0.324326569153989,0.348566321847756,0.298319607705716,0.0838231841766789,0.38940888708675,-0.0962971346882356,-0.307772260330096,0.168056514826335,0.269486878200626,-0.0828886092207954,0.0052417045359918,0.185736242293662,0.260394816749178,-0.362296389195812,-0.260634876217557,0.202521731743437,-0.0467504693022343,-0.194449217612372,0.200756892291437,-0.178419913024972,0.197343444715116,0.190088824818835,0.0083576121248122,0.0181855688478708,0.250645181699321,0.237734227818111,0.0552254008732546,0.100219477197241
healthy,-0.203356071155997,-0.450097726891421,-0.125044553822429,-0.326043896245239,0.0196809282066321,-0.475969526573553,-0.102705010100049,-0.39541953716762,-0.435282239153236,-0.257290041719572,-0.469070921895985,-0.334607787731678,0.191750734416387,0.141388897169641,-0.377964810448032,-0.392165541458197,-0.217840738483639,-0.117494690781766,0.0218791361191403,-0.494059474189626,-0.284675096611001,-0.0161999904445794,-0.479554216900448,-0.0216016447001471,0.0246203278953842,-0.5167366475792,-0.102264276161473,-0.365804462180301,-0.367946764502244,-0.0740248399946137,-0.322541883314138,-0.480905268687466,-0.409698126920371,-0.275392673804993,-0.0670193678035101
healthy,-0.194313843651645,-0.479012676851912,-0.193375091613839,-0.270814286469864,-0.0267023806612324,-0.22090835593771,-0.201487628515426,-0.395211141764698,-0.28921715821382,-0.0932516426755082,-0.300853480066535,-0.478839197467277,0.440979809099355,0.422477789542671,-0.390486516709609,-0.336154168731172,-0.261049776104815,-0.0923281572823698,0.0604139225392013,-0.383399037779359,-0.0144758077243028,0.386602322207258,-0.373805595249843,0.0398614846800128,0.10575235741609,-0.550511706538891,-0.453822295551208,-0.328544227761449,-0.493588581790938,0.101526519957761,-0.0109804484548935,-0.368731230388295,-0.294201430740529,-0.145634509354422,0.414355740505938
healthy,0.126294358895486,0.106106792112816,0.114755115077618,0.0550084036740491,-0.159001045437769,0.0529121366418795,-0.0344493926594035,0.161268490616843,0.117037386257402,0.0335774843555219,-0.0221606390994034,-0.0121262184726678,-0.178930343357506,-0.213768604290481,-0.0527291784245747,-0.169453945553521,0.042584004614933,-0.158976535598799,0.395799958758502,-0.0923612209505298,0.0681206932881829,-0.0716059228832277,0.0181594346264328,0.0785260410137174,-0.15116292109962,0.134987895428018,0.248441165013602,0.0542579648844262,0.015597522736184,-0.0051453948926234,-0.0777051279888023,0.0852386138636152,0.118582348114988,-0.0196099155429226,0.0799066326928206
healthy,-0.389446254896155,-0.426503734534513,0.0288470639927174,-0.379709633246853,0.37052264014665,-0.165357418552144,-0.0237904862182781,-0.317112843789121,0.159236465909763,-0.262874963971076,-0.433230585154935,-0.521411228957595,0.412521054770546,0.376342320335296,-0.566023678943256,-0.313303814285754,-0.529103530526825,-0.37916971716663,0.253505036868359,-0.550386613221511,0.0040830564935248,0.262625017394523,-0.541179842828427,-0.149060084708645,0.0193516998419235,-0.609289457183066,-0.36848161677212,-0.290482182171458,-0.492175803059575,0.0904669920487532,-0.168393986534438,-0.657797601084247,-0.703037857175624,-0.624086947082581,0.511808965600241
