group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,CD268,CD54,CD41,CD81,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD99
healthy,-0.317570080126834,-0.406267599349776,-0.329796740313449,-0.444929692377585,-0.357027921537318,-0.361377247141969,-0.0895706322017803,-0.343700668616099,-0.299644227386383,-0.435559818363288,0.331907283429774,-0.363233011686127,-0.184311431978345,-0.55185605745697,-0.163785477474793,0.184642234426114,-0.0581179647745467,-0.614323722380303,-0.564298544971607,0.146100935640344,-0.237494102722953,-0.198005414724456,-0.438655892292133,-0.105989893619514,-0.40715378178589,-0.403445733028666,0.212852870933798,-0.53849463080394,-0.428105559878186,0.294228878610048
healthy,0.0339803254408961,-0.215880508630648,-0.284201106200191,-0.0850099029524709,-0.248609301523343,-0.0406304186637401,-0.240937022189637,-0.135102331494561,0.0004785394557441,-0.157427821500007,0.207267542261005,0.151899333708345,-0.192875590659454,-0.170188121290245,0.145630303431017,0.0535537910019389,-0.381027758961126,-0.201558776110742,-0.134237286499943,-0.311235162488685,-0.0167629617984811,0.0215775261911484,0.150381826489477,0.091211497165893,-0.0945349977844161,0.0392062844495469,0.180684747591006,-0.194032661852278,0.205627381118188,0.0853287631506505
healthy,-0.142404137114801,0.29455498939947,-0.10858034176566,0.0715521678998257,-0.0486110680418509,-0.0317559008368318,-0.169307813270338,-0.164842252804843,0.0679318336612697,0.15503178958718,0.0561051015164549,0.0046886919417758,-0.321090325483983,0.239116351065749,0.0419881874908324,-0.0231649536079259,-0.0990058820611772,0.130615586436889,0.228887155775301,0.208094550138915,0.309590800367217,0.0424667743278711,-0.08560074528505,0.166867149738144,-0.154543523466116,0.193105877487666,0.166388316335315,0.446617822023819,0.0764982507769315,-0.0517584646124797
healthy,-0.0868761556901787,-0.201950983173581,-0.117014547754586,-0.110012568077084,-0.128605213374131,-0.166169415790584,-0.298415925548458,-0.125147244132679,-0.131925735466071,-0.0909234082648984,0.221194349552247,-0.120026943554027,-0.0654554772521671,-0.0931795592137148,0.0200826439721731,0.154262702153124,-0.191226012753239,-0.148174008474833,-0.15831721930877,0.0647223619674211,0.327818831573247,0.0135221193561396,-0.234342733010491,-0.274267957742615,-0.141072968776954,-0.0560703916432661,-0.077233342139046,-0.0405967133603938,-0.112933836563166,0.109888195115052
healthy,0.246569004596679,0.114048826025418,0.261953220984332,0.105328972269919,0.210342468349673,0.101524414127381,0.147273226129025,0.10277835421295,-0.042614295129994,-0.0169657725351636,0.0519363385606143,0.0461409389286736,0.231950990028503,0.187710436644468,-0.04154766027664,-0.0075860086667768,0.221098193156219,0.118892735553663,0.071937928480667,0.298766630231922,0.26823869366475,0.0858967571233742,0.0309625356201377,0.227323232312236,0.227626479309529,0.0256668329979697,0.145363887170152,-0.0405897995455266,-0.113635486025717,0.223368470333078
healthy,0.426788612585254,0.4280377671277,0.456060125839737,0.428053919000978,0.512690870048242,0.499741799871518,0.654189112343888,0.449256509991981,0.328996435754168,0.32644486200933,-0.576259588135676,0.420878316051008,0.65441289893066,0.436729500303976,0.163771639059069,-0.298926357680897,0.45066392238797,0.529417696210082,0.471944114300543,0.0708491609855613,0.176563347562039,0.288607702261276,0.586424604827691,0.0730238730579036,0.480465210066627,0.438442836168542,-0.240467871872874,0.227053092539437,0.427852586306834,-0.471027763769773
healthy,0.174787752287109,0.296390689133658,0.113928998665926,0.0613785597678215,0.205811717758026,0.170622784774512,0.173737803628966,0.0401596227099583,0.254755577957126,0.119574598613026,0.0058527897209207,0.212251042989298,0.0931776626388891,0.234738088122154,0.117625438508009,0.0053993297929788,-0.0975145845546032,0.254682585463622,0.322387377460116,0.225680630414542,0.104529835275261,0.0980382705964226,0.290092464932651,0.0788132546921847,0.229036822056956,0.318329684305883,0.138740486812143,0.293590206890602,0.2251205853651,-0.0965616671216856
healthy,-0.326503472872998,-0.593209933704968,-0.095652403871582,-0.298562890539407,-0.185460411487809,-0.140137194214974,0.289793079763618,-0.2304609691621,-0.501122251570159,-0.522029655569723,0.295230811479883,-0.487253398212302,0.287807498896762,-0.255416570646749,-0.658138590758206,0.190582965151221,0.369834535922313,-0.400558377474226,-0.617509971278838,-0.112532650464521,0.018779864250668,0.124348653509381,-0.274856978318105,-0.0725345019821162,-0.304414842575312,-0.423977271603039,-0.136499120778285,-0.705510050605124,-0.59117572541784,0.0843464181860059
healthy,0.316716648162622,0.181566437297176,0.203198357717426,0.331203989109335,0.0605808768350089,0.417121801426735,0.275899682184844,0.155514484709034,0.165382304539455,0.322389832154148,-0.154885542887216,0.390054515346783,0.162488541999997,-0.0645844509844117,0.434467995174184,-0.281095062586946,0.0035485244850599,0.232642732907927,0.307395566196897,-0.664469425200447,-0.0326862364754039,0.466045814177838,0.763326972733564,0.587766121586606,0.234285749725563,0.369973611484174,0.0193513844181943,-0.126403297011446,0.487169400741818,-0.0366063165633097
healthy,-0.164935425292104,-0.145803004788233,0.152194079958756,-0.105832966809439,0.0918861989386087,0.0206052476097507,0.374768218150237,-0.0415952318974778,-0.0578758136954999,0.0099537369062021,-0.0361600632669999,-0.267985554468584,0.451104567772442,0.0110807849759804,-0.160391509972562,-0.0843058133191836,0.398449060754075,-0.150111333627874,-0.137137617348196,0.178954543202207,-0.18255270090565,0.150272285061599,-0.301522352630116,-0.0017613391756132,-0.0337283365905352,-0.245981296582843,-0.0110653410150502,-0.417795675537535,-0.298331525695692,-0.130056350276201
