group,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD58,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD23,CD224
healthy,0.42752232184033,0.167340698499228,0.22854757890657,0.183230503821072,0.259303062249996,0.164442776849915,0.0824387610463194,0.179814556281938,0.0851473616680532,0.128499618075018,-0.0502415800027016,-0.195806340183374,0.0926546547147341,0.255619937314068,0.0365970296365176,-0.0907601864843501,0.284942545306574,0.244452080240946,0.0803061235516718,0.218013413003469,-0.14272549511169,-0.0158671257428404,-0.133424842137454,0.17381955678574,0.145685833698258,0.246559410661693,0.0442552658931007,-0.195372204589126,-0.185594270511807,-0.169704738143165
healthy,0.079341331706878,0.20027369098899,0.0726614772125163,0.268258167662991,0.112551152636845,0.0888842183631347,0.253546432344906,0.124996318621681,-0.0707372164139932,0.139288742032005,0.0491884996434142,-0.172140970248679,-0.0184122801263094,0.0899241540962853,0.0011630147629661,-0.0644734918381057,0.26622687023331,0.0595032509335684,-0.0943594046773793,0.103571377256203,-0.135326923505085,-0.0301619981776514,-0.274058826766363,0.0045381898549045,-0.0411444966804939,0.0635884610978837,-0.0779890636676319,-0.064142732638004,-0.155025386133671,-0.0521663071239011
healthy,0.389435996611386,0.0885617667105198,0.170774440426944,-0.168232997400547,0.0378382401280087,0.194531057404005,-0.0382156497296573,0.0084687947704959,0.151214852813006,0.428837679351179,-0.056735253945716,-0.22428175045659,0.225544068122477,0.19813764991992,0.244879229535487,-0.226241506173686,-0.125067323558052,0.271042847030624,-0.144670072078596,0.311530643422582,-0.0653349607118202,0.331028388003072,0.136731492777026,0.185724186804268,0.344317121795234,0.185179483938372,0.338176783500004,-0.113876554821819,0.265144244921008,-0.13021022212199
healthy,0.307225209292906,0.237286938235705,0.338547853158859,-0.0707445419047886,0.102243444674574,0.295685746214879,0.128267007565846,0.2484035203888,0.2774966714312,0.437793131640278,-0.554851440935503,-0.353662028906201,0.467508378802656,0.223631270690094,0.410492286869388,-0.31393524479898,-0.16930864992736,0.420920249130308,-0.129954708948832,0.436853008875614,0.0101920455024391,0.442776059377254,0.338144008253821,0.305831423478482,0.414297072119904,0.237505023759742,0.477984183369382,-0.113095634116192,0.438467958177536,-0.0210072370134218
healthy,0.0421357111174109,0.206833775213792,0.0734996541705283,0.306069687011758,0.172194817396434,0.0021289635692394,0.260456601890308,0.21710139988862,0.21651752013234,0.108867636767957,0.0469838701941058,-0.0204614478613368,0.0082624351425462,0.209785592671883,-0.0307525818653814,0.0813019249572665,0.190137582446039,0.129450668345295,0.115668238458779,0.0532762348270565,0.288537803373753,0.0503179976788092,-0.0356042025841603,0.131944408340394,-0.114400477191599,-0.148070674584498,-0.144692279517703,0.0240444259441853,0.0373903196904155,-0.0118259577208815
healthy,0.386899200193852,0.237513522345879,0.406137736347581,-0.0507625420297779,0.24447821852115,0.354373898954128,-0.101198173642085,0.289319968687887,0.462436825194291,0.423907091552978,-0.34011928293771,-0.36891119240467,0.403915060886011,0.337602588461378,0.278657280669175,-0.260886170786556,-0.0798247636474256,0.398898111685881,-0.251468994726436,0.447440843948123,-0.0323673848219048,0.352312883234205,-0.201158354936583,0.376849819567555,0.352421731196639,0.478574525095683,0.406117119456617,-0.187788091111598,0.36585867622252,-0.151937258915638
healthy,-0.231610834852063,-0.0189515862067792,-0.0467730818066389,0.189254362684611,-0.0771195356430256,-0.0726032018985438,-0.135267107174879,0.0454634500272084,-0.235645219639629,-0.112124109728151,0.0788786897727143,0.0563318061988795,-0.219847632867767,-0.121563808090708,0.0679958888826528,0.0152798847177822,0.0971539185939372,-0.108464024901947,-0.177789078726945,-0.260134464116254,0.224138873295322,-0.153754213360857,-0.0629184075268894,-0.0446326863776528,-0.180813786910161,-0.15310755041435,-0.139030124543353,0.0169064265343587,-0.0763474749578678,0.24615643392442
healthy,0.0010653751197605,0.0003740111372205,-0.0611262646487696,0.0241995047149865,0.0448624470150889,0.0183341188204364,0.0850786286815202,-0.0369024670591433,-0.0668464478709378,0.069221453689504,-0.0080382843451415,-0.113076599276454,0.118376413875435,0.131501301489055,0.0683088916035328,-0.244041850542026,0.0005372956647315,0.114227480260709,-0.115572212637027,0.133554214193418,-0.204223316953095,0.0089831932169222,-0.0184411675445844,0.0146091016932504,0.0617377704087084,0.0187881764026566,0.113122263727741,-0.208681024362263,-0.0753054588092232,-0.150787418386945
healthy,-0.205121605572856,-0.0190214526262257,-0.2597696587054,0.578692664124882,0.19119133708346,-0.242545415924117,-0.0525453610130011,-0.0500902387139588,-0.404239232244201,-0.376730497174148,0.303756183630812,0.212479334645377,-0.342190785107821,0.114076352732681,-0.655835894929896,0.22511939684896,0.187630764581577,-0.267113835919144,0.322664423752107,-0.332067093158628,-0.0049801081394253,-0.591121811097007,-0.573842533398485,-0.123242515768518,-0.291651034101622,-0.0994104713192993,-0.667885225375922,0.0286025432907887,-0.531556499660437,0.275847271149505
healthy,0.473521008012605,0.101078326506398,0.391541524919335,-0.24282395801773,0.269749127822275,0.378111549723442,-0.0569549317575683,0.329870554712964,0.380553532056627,0.470919927522034,-0.326487140995433,-0.384539109550305,0.573583746483401,0.360810019336874,0.516477862703747,-0.213047542723521,-0.0365914537578747,0.576210194201376,-0.185145153867945,0.554869289135296,0.0475764692286679,0.563091423688921,0.386274853533218,0.350496240798941,0.424413129998248,0.574973056919863,0.692043717058395,-0.0841980646771366,0.594477327264022,-0.288455073172384
