group,CD40,CD52,CD19,CD45RA,CD49f,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD39,CD24,CD21,IgA,CD268,IgD,CD38,CD45,CD22,CD73,CD305,CD99,IgKappaLight,CD224
healthy,0.0891957130018178,0.243571161338663,0.242042646397746,0.18017577155436,0.166918036301024,0.245849040458762,0.375027955190227,0.297503775394253,0.104199631530142,0.0706701493048771,-0.348626067212588,0.227530986610398,0.252780983786449,0.112597784024696,0.257276060946389,-0.162033974007991,-0.0129782700910895,0.158569670226853,0.263738346750536,-0.261431342175018,0.126446229449622,0.420149875655018,-0.0465167100675791,0.189589220874914,-0.0075227193468336,-0.0270375861047016,0.216720692560213,-0.248431696720781,0.226021018146583,-0.100579895656303
healthy,-0.0344204660439013,-0.145317569016636,-0.10444099845583,-0.169821075343274,-0.0257487273449286,-0.0948418522007467,-0.40981851636724,-0.35718932718875,-0.1165657002864,-0.0760995927440625,0.177231834782884,-0.12954113296105,-0.252739654624342,-0.128633015067811,-0.0978155925912124,0.0587344460865368,-0.172046182634963,-0.216161432157595,-0.263682583506039,-0.0050726055036839,-0.100952575235394,-0.350176866203224,-0.298529183300736,-0.220124402444393,0.0354832007999942,0.0682136799525011,-0.193114106003347,0.183964393691924,-0.227762171815329,0.116303543875451
healthy,0.388127132447098,-0.0271012836642245,0.137786143550878,0.0305943351174344,-0.0016740514587907,-0.157202640205297,-0.377757639053094,-0.0693411643584989,0.168739509759386,0.143689810685986,0.0724387322837032,0.0812613573639132,-0.363335540395948,0.342920168630289,0.120521937413469,0.0797648485275397,-0.0752512736606208,-0.103546019732762,0.351586024298557,0.172065311056851,0.310166198681778,-0.0541064253663366,0.183287379283653,-0.0192495243830509,0.111521928253978,0.457907190562396,0.299537598774094,0.0536457754094272,0.0223650389835037,0.10657070125388
healthy,0.122184936818113,0.11037728874541,-0.0045655798976482,0.121358437745704,-0.182833483794008,0.0546494052722651,-0.139572933409002,0.003359712691189,-0.0976708214775608,-0.134533491719149,-0.0356953201683237,-0.115466254850449,-0.129630583278693,0.199766710203143,-0.263241622944251,0.130959843191285,0.0374606572902015,0.0599402153188733,0.0367531210829295,0.0630647502569137,0.0317850178173276,-0.262139798997842,-0.0319496354642025,0.0386094613798599,0.0153212069899519,0.135537386942311,-0.256761142760319,0.0448030897378215,-0.139718821616374,-0.110971924409579
healthy,0.33757360091762,0.142816618548364,0.404694709727243,0.195211546862641,-0.0241814455988065,0.237571429672197,0.0460234249956967,0.295411966054531,0.359082433553818,0.417974868888633,-0.130418294955063,0.351186007124153,-0.0374362392157786,0.355817772495626,0.593370465673072,-0.0011959192939318,0.216726573128663,-0.126002979847232,0.476979996385069,-0.105002787791489,0.518249204892968,0.403167950937286,0.19382064989148,0.221754134553393,0.316817432337191,0.46387362883191,0.662260445851643,0.0816188859022185,0.12340600355252,-0.0872978295365429
healthy,-0.514737679614343,-0.400401657852704,-0.544608795212557,-0.399075931991721,0.157008223949998,-0.500197484081268,-0.205709106026769,-0.458261943266195,-0.380058848039991,-0.378916823079525,0.56159878843752,-0.572764229526586,-0.115557821230725,-0.389897486913634,-0.335397675676339,0.264525038494495,-0.14927150449511,-0.154807272112093,-0.542070642977928,0.308365408935122,-0.531714012076934,-0.546628340183449,-0.0091609478645045,-0.467289048142339,-0.412438197946313,-0.497091612630278,-0.522247850516075,0.436977852619177,-0.309700283735342,0.267334692573236
healthy,0.424943654329736,0.0974261721623584,0.298752040631235,0.467872301832033,-0.228510251601823,0.275404590622493,0.349599666427354,0.154460366406675,0.565567345985741,0.422406042126919,-0.277277207893602,0.297046979865772,0.141854068201525,0.42081328559656,0.233227374148618,-0.0207928846116658,0.0954395603369804,0.0467555961956051,0.469789478651663,-0.01987847190793,0.464899750498786,0.477222113325611,0.152172954733193,0.31456194449483,0.340847926115556,0.509474619277097,0.477193657874453,-0.038331198651206,0.260828855863773,-0.257625750487072
healthy,0.379587110489152,-0.0806541794800112,0.1192566623095,0.0244089490664833,0.16964041906848,-0.0526355059686235,-0.252093977391703,0.0372745896026861,0.247842159904626,0.267582263416303,-0.227283009775625,0.372201527778827,-0.396353662179758,0.122747896652519,0.203163962321341,0.0916107429919105,0.430436484093857,-0.539102570152177,0.203771881283988,-0.149313376667557,0.306870761085186,0.175024816326172,-0.19228475190166,0.101519467468587,0.358608756603255,0.498195640848127,0.248478473255332,0.0046319896964401,0.211686028954626,-0.0366378219729049
healthy,0.227430173315779,-0.0159855866136605,-0.0374599197464633,-0.109759425449178,-0.140672701052827,-0.156734844497071,-0.346836454238248,-0.039252290078703,0.239909092502323,0.125394253798043,-0.20323123029557,-0.0501243495680326,-0.182749227013032,0.0830198742860071,0.174583242017127,0.0404416358877271,0.382857518006299,-0.296031408469062,0.119064231748442,0.221591055402839,0.126970295556573,-0.319285625150785,-0.0849484855082077,-0.018249306929465,0.0830958101308095,0.454296556816326,0.143225979283327,-0.174573199035279,-0.227463627620997,-0.175652484430246
healthy,-0.314568504507031,-0.278010429976131,-0.157459086452855,-0.245059252270944,0.0254291935761946,-0.260805916371814,-0.295401971596161,-0.253993814472187,-0.15317892919865,-0.340524288880881,0.332452545296734,-0.138496184660319,-0.385225027860639,-0.208825191451779,0.014062928118871,0.0973546606212559,-0.17188906743632,-0.337981167381186,-0.162511663377227,0.140376142294458,-0.180237960079555,-0.152612569646669,0.0108253643011472,-0.282688899833104,-0.0900771724632799,-0.0223613144348019,-0.129861215839592,0.240169900338243,-0.0875492181416093,0.292738552211859
