group,CD47,CD40,CD52,CD19,HLA-ABC,CD117,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD24,CD21,CD11a,CD268,CD54,CD41,CD81,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD23,CD82
healthy,-0.0682901255701388,-0.116429040794667,-0.0481479157851897,-0.159087279328594,0.11504925961196,0.0832625461444126,0.0244958265916379,-0.231021794165729,-0.158484894038024,-0.150303349292751,-0.111008012621781,0.0523360658725657,0.349109140320715,-0.288085491310987,-0.0447549104863259,-0.269859890167433,0.253448408842067,-0.131747972622683,0.252706458051221,-0.0825703529008147,0.216757420300866,-0.163034998725254,-0.0883212709474585,-0.335098124543494,0.201738744782476,-0.110824296178071,-0.0622443173569007,0.0934917559846921,0.0867816508352855,-0.0102762781135951,-0.30863453452237,-0.0941542357389261,0.261448611853102
healthy,0.279434338502841,0.267512234621317,0.190960419206764,0.35024404950503,0.0867385070823796,-0.038507635739963,0.248907065742099,0.20740860982331,0.214963167557249,0.371963991393135,0.314019934098861,0.323617025251195,-0.289713312553893,0.294708143218545,0.323850191545709,0.237638243276731,0.124829401412699,0.450748831879692,0.05304343329972,0.365861028874843,0.17873431702292,0.164017455461859,0.100684166311867,0.510706149948859,0.164534980862296,0.291600311042748,0.142392043784548,-0.078771765875749,0.123416898429473,0.233554762087352,0.361068601388705,0.0228427323224183,-0.0331762207711702
healthy,-0.0432802361570537,-0.239885456672603,-0.0815829419623835,-0.244081766818202,0.17027906584895,-0.0146541316154132,-0.0429796761329455,0.039700690441242,0.002129360424026,-0.100267305056469,-0.13281546541893,-0.290309487805856,0.1714111061518,-0.150664541457092,-0.285448866319343,-0.158486503291195,0.0654443433832402,-0.421725229759848,-0.0907731594794038,-0.465497378884631,-0.0253599442602975,-0.0502623009189804,0.0329789745782609,-0.0774600134671058,-0.250279918436987,-0.0986881173948295,-0.359514633297474,-0.0390002704842051,-0.108048382574906,-0.488967837335342,-0.251874212563976,-0.243025265689995,0.351444672182154
healthy,0.0029131238588877,0.0846948457430486,0.0464558844065485,0.103986462620239,-0.179116223059603,-0.0774609968580207,0.120328347444406,0.0465088388002811,0.153095576340436,0.186814811651736,0.0848721180292904,0.0535079576992808,-0.0989187762141323,0.0376897548806828,0.116830544534529,0.0930941971297596,0.104794045401545,0.106447855452427,-0.492015468698774,0.111691964455007,-0.24872453536499,-0.171596884523301,0.0744875885291322,0.154574649827173,0.126546297929308,0.106161643543048,-0.110291983773103,-0.248152888023548,0.158932248017824,0.0113721466214216,0.135775293607883,-0.12111046251911,0.121417902930849
healthy,0.0477135528198217,0.0497570399573644,0.171811082852315,-0.0196070354822193,0.315698673958384,0.0824869109824194,0.155407505221411,0.152981780756218,0.183897733796401,0.0405677992430191,-0.135196840318941,-0.0972232998355225,0.0659132851190145,-0.043075089183588,-0.0175066511434745,-0.214280542299724,0.274675097113404,-0.0736510061663591,0.0136255389010597,-0.171763865784478,0.0634160483977095,0.171294687614335,0.026438486612476,-0.166929853738122,0.0979567012296287,-0.0487148844358437,-0.0657027187255384,0.0784484306569175,0.0791345207595404,-0.292748140559781,-0.358258925533932,-0.0579231331725007,0.122962526388824
healthy,0.0628008451445391,-0.0323185212663877,-0.154486463747971,-0.133738312991642,-0.323797551149614,-0.0403683729000793,-0.26356913445982,-0.12824205924308,-0.409708006469285,-0.338636043635443,-0.09821405670897,-0.234105851559856,0.337168993058194,-0.0815714941292628,-0.233909752320108,-0.01435597506121,-0.39017429303328,-0.184384423581057,0.0823691020270581,-0.13641158378598,0.0215366205521395,0.141414660842317,0.0662981309569522,-0.200157196777651,0.479802268638938,-0.18419973068299,-0.112479952234838,0.270451917665454,-0.0135209681205779,0.0062226679679372,0.0289934913046417,0.0403525265953688,-0.191642466256271
healthy,-0.182943909363215,-0.384093455001177,-0.148431115936136,-0.278189733357519,-0.0291790600254644,0.0242533926927341,-0.40688191547252,-0.267307336505791,-0.388750354285078,-0.255711953564303,-0.390330636872417,-0.241251318998125,0.187936703560716,-0.352646471975331,-0.345291207495084,-0.107759268361561,-0.0366341703941774,-0.409879956033737,-0.232530798209289,-0.372762899295364,-0.100382098588403,-0.185976833852547,-0.0623423975302295,-0.387025418891808,-0.115691951404899,-0.318759296208961,-0.452742245668841,0.0158240877815693,-0.282768114284097,-0.307356200511443,-0.386810105320963,-0.0700188871270129,-0.0612321291370822
healthy,0.0044617305547418,-0.316327629308902,-0.04769964261158,-0.205638123446343,0.0056725558238314,0.0347988698295566,-0.14270980513642,-0.0162487214190597,0.21904026204192,-0.194357526650767,-0.374053642221789,-0.368481267275004,0.155293348204182,-0.24558931310399,-0.256976845224862,-0.468658346097566,0.429545994129476,-0.31955020014988,-0.315811972139573,-0.368456097568051,-0.209701644456588,0.299466699403627,0.143956200703382,-0.154706769041769,0.0682837977225579,-0.195180923165268,-0.314031071452263,-0.22838384392356,-0.282529791054262,-0.592928841034968,-0.403252290978269,-0.113541647226914,0.0053783289155695
healthy,-0.0020250762160063,-0.201980296270162,0.0372893654760945,0.0447162287039736,0.0108774193378904,0.0985194437164827,0.0749167385061927,0.0785527063495314,0.254759985862505,0.226527080917148,0.0372913275601305,-0.138741628244862,0.187267378092907,-0.0959104186952288,-0.137975731603227,0.0770492302806061,0.0764467808915821,-0.183584362123701,-0.300092296568775,-0.129364264738882,-0.0792780369907575,-0.136477772675855,0.240068508893084,0.0257177770940326,-0.0654157069859921,0.0564131506645415,-0.264267751493198,-0.0532508631936383,-0.0041258948355455,-0.238414788091562,-0.101872960826962,-0.158486635124451,0.309907734225539
healthy,0.100514485043803,0.0794556031035897,0.340151513612785,0.127932715179541,0.248643408879164,-0.156353437086184,0.358804462521484,0.177224797373016,0.311019123270667,0.268254238961779,0.341596757852691,0.215002602959337,-0.138712310300272,-0.0886309757117239,0.221798221585767,0.0832736501159546,0.534897213417845,0.126486993936964,0.0219400856201013,0.105471509862121,0.268760104015603,-0.0494223787114635,0.174518223959532,-0.0525853706969502,0.140017696507499,0.279821322999315,-0.113315047044782,-0.051005093665888,0.269508909668711,-0.163120680979522,-0.0052811971798641,-0.0859821324398139,0.38543668395375
