group,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,CD79b,CD268,CD41,IgD,CD45,CD22,CD49d,CD73,CD305,CD319,IgKappaLight,CD23
healthy,-0.131869959949185,0.151862981073796,0.154281043258892,0.197902619356394,0.197557419412562,-0.15538929191227,0.123249862035811,0.194542303792706,0.10520789939437,0.0264610802241143,-0.0453148226889647,-0.349806971506549,0.15038197652579,0.201452871857187,0.0350446370982853,-0.0020824434259944,0.208506739316992,0.0891691251162621,-0.0702764142324102,0.043378194601279,0.106013670887225,0.142507346943111,0.037426596008086,-0.119342843188376,0.0283549734490876,0.0029135125072409,0.0927737460523006,-0.280808951315969,0.087411851157699,0.020086687398239
healthy,-0.142551354948134,-0.071736578863522,-0.260061999879992,0.0944573099365588,-0.15178344948425,-0.336453618208791,-0.237455446393095,-0.182027297841648,-0.337054070105761,-0.199296557898152,-0.198895036587713,0.31379485630881,-0.464454100036387,-0.118103454064032,-0.344235627568939,-0.240593351141401,0.0683804910383876,-0.448444562308575,-0.118208332286106,-0.296891487600783,-0.197384123128963,-0.70231771236497,-0.327169922293398,-0.241590160146219,0.0699800805724483,-0.153201170285928,-0.57944290643823,0.08419820538868,-0.428077770146843,-0.112003626280114
healthy,-0.0804633172598654,0.151264204572024,-0.212454803118352,0.312261036680417,0.0756361674284758,-0.262099956568988,0.0093154363667635,0.345788113233913,0.0673503308752845,-0.148570629474935,-0.322512747493425,0.144862338500945,-0.106289421293856,0.174068644430369,-0.279527411434218,-0.0897550798042007,0.145057727126498,-0.210346292583111,0.129731959683566,-0.32786056616139,-0.174522173802809,-0.0432521162757443,0.102617098046191,-0.178362213857837,-0.132734610041533,-0.436465850315522,-0.398884624206151,0.0693988900527437,-0.176727871717796,-0.203888571601596
healthy,-0.5230211899462,-0.285127775450356,-0.376905952997035,0.200375236372066,-0.143921851139678,-0.237229648558905,-0.272497864239988,0.0980370715874658,-0.309870655170291,-0.536561284531049,-0.47389106700197,0.38280470237242,-0.441706643900031,-0.0550164145566211,-0.348359167714006,-0.56879758684544,0.0966974592247751,-0.479137744937142,0.162380875485526,-0.508542213273035,0.172760017654388,-0.445383378505695,-0.279075383819217,-0.312023126414373,-0.204131157831129,-0.537444349189106,-0.653596702319318,0.23472257852282,-0.0904539752462079,-0.374959378450973
healthy,0.0532914072504946,-0.0350829387336184,-0.0785230893213403,0.0456872060070909,-0.0113382176645995,-0.0103020860416481,-0.0968258535658301,-0.141970042418432,-0.048114517413832,-0.011494210175014,-0.17347856087264,0.0865034330062111,-0.107241708643419,-0.0120669860158437,-0.0210612403689825,-0.263947766270704,0.0969601469016219,-0.0939298967639117,-0.0028051032134888,-0.136166248261724,-0.085156986471817,-0.342670325011987,-0.0664117222614443,0.0072649261674494,-0.150923626861347,0.0611162458114745,-0.34155994010772,0.244570250644957,-0.225367423665488,-0.140361389052299
healthy,0.26851855570155,0.382642262031403,0.43664563739101,0.184950000700684,0.456950123620537,0.156463763023744,0.491851390081831,0.427411937238449,0.419055686859914,0.472526206141243,0.352386906434161,-0.487935456620804,0.454540608442922,0.296354301723158,0.373921387324422,0.221048904962263,0.334323600231571,0.452251872750007,0.158839828336761,0.360293119978537,-0.234772114503185,0.588995064422075,0.444522216377645,0.376675089200067,0.0978639027121115,0.238343742766653,0.434862593162235,-0.246191768739508,0.521296813726573,0.184200481117265
healthy,0.374577462741957,0.203604392893602,0.16307636495556,0.0797552498959542,0.355084346091057,0.116084569426257,0.271109273026536,0.110187854331104,0.159492109559224,0.400444846594035,0.19936763754465,-0.0594032259373804,0.265412660983131,0.149982985208036,0.273005219784467,0.0968039400560629,-0.0541055888255992,0.346788851041103,0.0532408985730862,0.370401206603822,0.0688735717686594,0.214227617791708,0.290560493379285,0.341072963348341,0.17593375184381,0.383811699190918,0.233093470009764,-0.0383580104771387,0.0917161248012552,0.231336813248852
healthy,-0.364080613400297,-0.304093721901941,-0.217247580261279,-0.213845720847255,-0.0748060053343811,-0.10322153515612,-0.260124991617914,0.287827723715793,-0.201781088052406,-0.269164377376323,-0.319648044224367,0.020989028207943,-0.16781766390377,0.316546647176874,-0.0875227146517162,-0.0691391821430004,-0.0906178988328868,-0.176784267213032,0.151979680035474,-0.266809974773233,0.185106409833407,0.101828427151249,-0.196004503245208,-0.0876932494312791,-0.0069928815035293,-0.315977624913887,0.0125317572603082,-0.106969176070394,0.161025972893072,-0.0256407996779371
healthy,0.0887226065739186,0.116528879489454,-0.0703334801133721,0.397803428897567,0.0725134737873591,-0.134326974156766,-0.0660991339712784,-0.177542437328204,-0.200119077890585,-0.242196542224488,-0.0936535084267194,0.0012661782484754,0.0150925024342746,0.0060025711800526,0.301326916339668,-0.423204159599456,-0.0056710938081393,0.0860568171702307,-0.026222517264144,-0.0303463502824916,0.207754144817905,-0.343086820725733,-0.0333759202178133,0.12579127602588,0.0130599068770389,0.209197518950675,-0.334724556159935,0.003494498023148,-0.243720486464846,-0.233693575387368
healthy,-0.376970717419915,-0.140180537407524,-0.397402517097168,0.0728853516737029,-0.236886607850375,0.0038247663327916,-0.30161547307598,0.142288474967207,-0.270226985537648,-0.517297358818955,-0.472110780921648,0.293993918345386,-0.460063650498951,0.0608142852897777,-0.451560988019073,-0.468911085384338,0.0929821400059216,-0.516758468483788,0.119381807706739,-0.503798313217148,0.0234652227161747,-0.465933250019538,-0.329441811892417,-0.479289829905046,-0.339532176097327,-0.630571607522586,-0.621677545876151,0.102654860321881,0.0337599019053533,-0.565202562018385
healthy,0.0104368517832876,0.059474694435707,-0.118159296782893,0.337822982141266,-0.0339341322131813,-0.159963704182903,-0.161379409382269,0.0588129483678547,-0.0659436975724126,-0.0113246924303713,-0.143986594338993,0.0927646723956787,-0.288110300339074,-0.327579423117146,-0.208079557610991,-0.276564429957015,0.0901399372700627,-0.244550906212981,-0.0137081367845882,-0.222943462674211,0.150142421344515,-0.240116812394976,-0.0168083894696553,-0.142986350648547,-0.023826076596,-0.0416782040590115,-0.377833411894102,-0.0642486906191229,-0.125035656718669,-0.234361889662558
healthy,0.198542531577131,0.565445648982914,0.123631296136226,-0.150299897618255,-0.15019967431109,0.0,-0.010408866676513,-0.274478951208365,0.113255026966145,0.150040767573849,0.134426829673147,-0.0981582045817777,0.0054901503924526,-0.239889639291986,0.179278510420599,0.0868980916880194,-0.0454136448493177,0.255347244175549,0.0015677155119252,0.217267638331211,-0.0394726872690124,0.0475082316145436,0.353145791787475,-0.0237188162963595,0.0439770767170569,0.354607765844433,0.244217878976517,-0.229789623339818,-0.161471809198302,0.0857398073125033
