group,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,IgA,CD79b,CD268,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD319,CD99,CD82,CD224
healthy,0.318087508034763,0.183509986066581,0.420645966313184,-0.148054353834938,-0.211720831826208,0.31108846148607,0.36069273112844,-0.0324706803124623,0.273155190611196,0.126501521970471,0.318946575597623,-0.271167335851795,0.408740546481676,-0.150993229501601,0.375816928889342,0.18013806372598,-0.130758200303158,0.0340112398651854,0.380436176570056,-0.224992869294215,0.119758799865512,0.497326291812824,0.300308357511531,0.189366900157004,0.288144900918153,0.204378232119011,0.195708849533712,0.421120736870092,0.493169005149504,-0.0409745462930703,-0.286765465783951,-0.127873758880793,-0.209577225649972
healthy,-0.126960955791102,0.350024697558404,-0.111853161803136,0.296749528089369,0.364551841235606,0.191160627234343,0.258575605533228,0.303989623231412,0.0119441803448273,-0.13244441346532,-0.162946774811426,0.0298147130347359,-0.453296354866779,0.333073666090703,-0.182609690893825,-0.192104274411552,-0.167781541682933,0.377336732585676,-0.27054021183512,-0.0833404331297921,0.244046777038777,-0.250302923344089,-0.372120681590078,-0.32895907136376,-0.0123558586336037,-0.190727823864475,0.173511873346747,-0.324432987314394,-0.375111604417945,-0.197015206262217,-0.0065940022634821,0.63591381110762,-0.0492031468919709
healthy,-0.398933413091755,0.0638575643750264,-0.336184173804104,0.300239570424084,0.620771474937641,-0.0085618243725153,-0.139115994862705,0.128087399386777,-0.0547603247353308,-0.216899764370081,-0.305450026692757,0.0631437644431654,-0.195870726065034,0.338199344560673,-0.357638504633389,-0.0812192761810366,0.0347713809429144,0.0602405965874442,-0.497762603440582,-0.149317600881181,-0.104320879771587,-0.42180413707115,-0.358986645689345,-0.217319615805445,0.0135343615255458,-0.285853845160328,-0.0420199354949274,-0.509986178761037,-0.39807031706344,0.109688510021808,0.164172094214745,0.236258305399376,0.0171605224004722
healthy,-0.209945495780236,0.0269679719395089,-0.121207192554441,0.0969754196559672,0.293711176426753,0.0917207518838065,-0.144884011308036,-0.0668291721877862,-0.0452895842337453,-0.405465448134377,-0.414167013133792,0.127121885999951,-0.276373463898396,-0.15092231636301,-0.0055611687490245,-0.231563357289818,0.157566527653182,0.157188586516853,-0.159164951215202,0.0817874857842884,-0.0511195937305517,-0.204025740821857,-0.367104246601309,-0.259247665017504,-0.0188685444852428,-0.0749199297935126,0.137878855420671,0.0582207905075303,-0.29319098803037,-0.178834418685107,0.132905999674142,0.260176481705452,0.0285543657172686
healthy,-0.0538923135740555,0.011145977828779,0.0849968658389547,-0.12041315905001,0.0441341306206375,0.0559805796969584,0.0611489082736474,0.153133865092043,0.0315429360720548,-0.0921114015678056,0.008864530229778,-0.0676578510945517,-0.0204939189661409,-0.013486718695603,0.138748463461822,0.117637245980718,0.0308555911725973,-0.0365529818709855,0.0377584230088637,-0.104739117495339,0.0742463750432064,0.0480642145798265,0.25246790828705,0.188549670436774,0.0762383332765526,0.0098473678285657,0.242271770265311,-0.102218454739321,0.141047737446357,-0.0723063730665708,-0.177547088167426,0.184062996375474,-0.091058914414107
healthy,-0.0207246721231748,-0.27250851321124,-0.169827238551715,-0.0713059230390324,-0.405154407160892,-0.338134261032466,-0.214960039810441,-0.534680239713907,-0.36823310525215,-0.226868080546474,-0.184600025970678,0.323801793333405,-0.0710352244230083,-0.404071858260171,-0.385132238000908,0.136559143333487,0.148857727947468,-0.479756013914304,-0.231188042207753,0.0932201953544935,-0.285311025229596,-0.120276980034528,-0.168535605097798,0.349068700410733,-0.207469504776192,-0.178520541983143,-0.0521496566776281,-0.0273427703979376,0.0414692444932266,0.292755038897453,0.320785824921643,-0.349876095633682,0.195210683946283
healthy,0.0663888297169605,0.129835053360341,0.144781425721023,0.0733161412327678,-0.101424792699455,0.11518229639035,-0.0203991307787694,-0.249169323151649,0.0349718846363142,0.0542222746276214,-0.0515147567251802,0.0715024443339032,-0.0537348086341375,0.0756847614457101,-0.0374018765522011,-0.0892818276867018,-0.0683638218403319,0.260664679224729,-0.0167132839227798,0.0619787446559984,-0.0284862476562376,0.0003954293446667,-0.0850589310877094,-0.0402811845572026,0.141001269726102,0.0325178801374686,0.0883417747399033,0.144777704723897,-0.0893783231285592,0.0727165222848619,0.0570535584935694,0.134459160399591,-0.127983906913761
healthy,-0.452463302191922,-0.173220046996955,-0.283065984631542,0.198975681822034,-0.0059615671595111,-0.113620050019267,-0.282709241011808,-0.12315407582855,-0.150031498189984,-0.224724327526491,-0.548932266964762,0.267637957110988,-0.421060982704818,0.313710173797471,-0.221687438846752,-0.287868727926342,0.138887308303506,0.168553629994166,-0.29855248768311,0.378747155225955,-0.0363699670147546,-0.344780036853508,-0.334295017275695,-0.312769317606024,-0.261006883316081,-0.483561530651796,-0.0659148028270274,-0.466561674344501,-0.317890799329283,0.103414163808256,0.185740864839822,0.253447093798546,0.126839160653371
healthy,0.241319535968066,0.0900030389669993,0.09340172042744,-0.0871406441898548,-0.119332190281497,-0.0689597429902195,0.140187966456643,-0.179734649323523,-0.189222210507383,-0.0138985072671048,0.124163787867291,-0.349892387416853,0.116876190003659,0.0350824431703078,0.0706841108051414,0.0201712072020429,-0.0957439634496941,0.0245872072028069,0.203127083532183,-0.0649846398722882,-0.276193724505089,0.169627601349129,0.0382411078017956,0.241664169825898,0.0161344339768914,0.342072375744522,-0.0673927166580192,0.319808203427025,0.164118143556359,-0.0838718011216574,-0.285288401311303,-0.25304496189552,-0.24119649807389
healthy,-0.213091865173959,0.2661125844723,-0.0481060934731051,0.186485209015036,0.281201050204376,0.078335869914444,0.0634901099425469,0.356721280099492,0.155168586055412,-0.102796285465628,-0.0483453178075849,-0.0446591930678083,-0.296699888197877,0.121884878218641,-0.0490196421177237,-0.148472237734439,0.0305128348112086,0.442413470821555,-0.187667592602522,-0.0674757817034497,0.256012294164237,-0.209935495306052,-0.0714187111515325,-0.334839182113121,0.0567291911192158,-0.157821410082654,-0.122744526297596,-0.280059067256688,-0.359563138857769,-0.233663759210081,-0.101684158674717,0.362794474791007,-0.176628757436655
