group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD39,CD24,CD21,CD11a,CD268,TCR,CD41,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD319,CD99,IgKappaLight,CD23,CD82
healthy,-0.303500639288436,-0.340200146981252,-0.420980145510442,-0.510751288105115,-0.0039875435949656,-0.362598891911822,-0.464960410378748,-0.576305046989628,-0.197126684093596,-0.469345848877377,-0.327397041932734,-0.336530224496922,-0.206879861415057,0.155782422746658,0.242605041783557,-0.558707512857409,0.0916677435640428,-0.119884557813014,-0.315992643479773,-0.585118467407359,-0.0695016977729455,0.142343291342116,-0.388535771019606,-0.0030839538597027,-0.44016053685491,-0.0092583681925922,-0.0769672608258078,-0.557018312491526,-0.0955231114984603,-0.475683058418467,-0.281162554187631,-0.215126830185537,-0.330523919293729,-0.678594950462107,-0.0358837542528538,0.244950327020765,-0.237661944268232,-0.259871629343155,0.143865932276176
healthy,-0.416707109247202,-0.356843677669613,0.0118421703862938,-0.401069621221998,0.0796897059918712,-0.0649856449736128,-0.456075647602178,-0.177931977060811,0.41698490015243,-0.136847632147788,-0.379452209807395,-0.330332538177967,-0.336103814525113,0.0725431988019179,0.0208782660881754,-0.683616557308555,0.262793650553314,-0.0319844963439911,-0.355829042905059,-0.375380140291923,-0.109409975808631,0.340122980584038,-0.362437326028626,-0.233551620131762,-0.517237035514878,-0.0614888257609202,-0.313140986541665,-0.266146483347691,-0.195429501479245,-0.193684121259888,-0.487457444136486,-0.173545287122415,-0.504246525369142,-0.674487773848788,-0.0847381415834495,-0.0152883113278041,-0.195914018353245,-0.373953203412654,0.102994242553326
healthy,-0.0459449238619641,0.143495296474105,-0.109648639977495,0.0741538957696339,-0.541240446484948,-0.0103169828639473,0.202753358786977,-0.0378168263956997,0.211733044761339,-0.104596282537103,-0.0403043739105936,0.0029172308913109,0.262907500042823,-0.259611145282703,-0.114121129429202,-0.0368304194394656,-0.1516928078373,0.0294128115833457,0.326117381248035,-0.0365595657552838,-0.113459302284964,0.108155146471715,0.321602118665644,-0.0578411532393744,0.169532259044929,-0.0625377597165553,-0.163972376150678,0.106767271106372,0.110868590934338,-0.0353499723245411,0.0415238842139021,-0.0887389078804113,0.347877363862229,0.0431069958619694,-0.172404349861769,-0.0781024499235043,0.120577043425719,0.0790336993230653,-0.0527573772940108
healthy,0.101804888562065,0.110017374063306,-0.0209090087647962,0.093741426189244,-0.313567160576245,-0.105251571216322,0.262779991824334,0.0862637182128073,-0.0613876834077371,-0.0343216419714577,0.117427398723672,0.375414235105544,-0.0949669097316031,-0.249966372603531,-0.0413354021463607,0.0679733193162186,-0.296312835809059,-0.134369591811617,-0.113837206436827,0.106905047437009,0.0548964900111268,0.0837535094399261,0.0729263015399471,-0.118886574223358,0.103237645868768,0.124743566166373,0.110312936059864,0.216068337647065,0.250105455046124,-0.0205574311836171,0.129134948413969,-0.204270812768756,-0.0515505089922248,0.196971576455844,0.256066239840058,0.0240725178649051,-0.176843015469957,0.216931556281838,-0.344250977977083
healthy,0.286602254668454,0.249373329364633,0.144855020636251,0.192583631250235,0.0998489502793465,0.222619786129767,0.0667501678654721,0.263109816795754,0.310722331920916,0.222588290087562,0.0960390774574041,0.224275971681744,0.0347231159568366,-0.146254633936004,-0.0652326599822559,0.24983424065854,0.108409521485754,0.242619160438673,0.232000977443716,0.0207000560175478,-0.0301152040898988,0.141802172446747,0.177590692904759,-0.199652603671019,0.137335047841796,0.0459417082521919,0.258150483595456,0.311732604086796,0.11502440437485,0.146506562439407,0.21802295883896,-0.0238836726312086,0.177063503101676,0.0581890954503265,0.160098112068469,0.0277667602100792,0.110795030858084,0.147310092527711,-0.15728266470913
healthy,0.368162433652626,0.570605699620516,0.427290484034867,0.563627851351915,0.0426224513667703,0.431453077822151,0.103700791823946,0.518431809482093,0.370757401460292,0.450662196591083,0.390242379281561,0.531684441385988,0.11118120060991,-0.450187415965423,-0.595944521063726,0.598455947453078,0.335511270560425,0.196238097874604,0.49740530345877,0.360536004988629,0.240764866001164,0.0908752480256453,0.650298651107228,-0.0238171125454135,0.600703352255555,-0.176964608592732,0.10654397620082,0.74203265604596,0.244494674956403,0.511499301212839,0.498021482863516,0.165567250411106,0.605621540195154,0.673269510222979,-0.390428758499039,-0.508394024694712,0.273405562516463,0.252598331064577,-0.0687635919759296
healthy,0.103613671610073,0.112865908189267,0.0701125250431315,0.243707600217667,-0.140399822711684,0.240250317431525,0.221890714431821,0.137889127115462,0.111763533336303,0.13199709776891,0.432722865397337,0.0216215632615444,0.096873614473198,-0.0440624573631432,-0.004526847978836,0.169660801741339,0.0979858801515791,0.0584051706736208,0.0442223361203798,0.183417512386563,0.145056300814422,0.0899140239940412,0.244709757700713,0.382775937399582,0.209450579948009,-0.140907205852395,-0.191853342455457,0.189569266707548,0.274331105981081,0.161995283874479,0.255660444607978,0.185670228167898,0.266032740549145,0.259621365664065,0.122041673791028,0.248777888457936,0.282548594216805,0.124477576651557,-0.0295576908515917
healthy,-0.166706649723808,-0.38225432621451,-0.0469893992398885,-0.303096358869353,-0.0051153117452332,-0.198350573105955,-0.0773245175423672,-0.10910935208181,0.355151622375328,-0.281233973466088,-0.50166718001384,-0.361326438381662,-0.266437216957691,0.0296264836755873,0.082667173267827,-0.172317131221241,0.0641496819485792,-0.399669129912359,-0.20335326807778,-0.555653503145153,-0.402194663371567,0.120913414387971,-0.328571887334235,-0.29024944343377,-0.472688188698453,0.135198458164147,0.0463721664425557,-0.191346552486716,0.0076951752089778,-0.239174455417117,-0.236788019251906,-0.468507949161092,-0.433318430019462,-0.528963016750301,-0.107384228263436,-0.0220932454608212,-0.15440579273041,-0.318798865056932,-0.103203817868563
healthy,-0.177296508127401,-0.282631009344661,-0.0963972736124635,-0.292221484876488,0.186621782524846,0.0371405181128635,-0.272085600807466,-0.140008109086638,0.333765167430387,-0.096034458164588,-0.364443193794264,-0.414361341754972,-0.335352362220736,0.0907900325082106,-0.0966336463251363,-0.474367243656932,0.230694322712024,-0.173082302024495,-0.199713467938208,-0.495329342685597,-0.424078199735462,0.569869344302314,-0.391173834755663,0.164485702658532,-0.417208048948132,-0.0667872501688332,0.170517382050217,-0.330906851527904,-0.17761814885172,-0.236242472354703,-0.436429789584833,-0.125133537280236,-0.248688409798016,-0.502414195495035,-0.12941958097183,-0.125755440986428,-0.0552823787559715,-0.475543166967869,0.256101226532735
healthy,-0.255950233041348,-0.405408196697556,-0.18457469136123,-0.287596131501954,-0.107089577156862,-0.224604502813957,0.0201292616183369,-0.369094622038264,-0.176114242493158,-0.263592852234631,-0.241039870537256,-0.479656129171792,0.0594222311349311,0.238716474105749,0.359216793435811,-0.346624139915578,-0.100512077943594,-0.23459652660601,-0.230288390088308,-0.248315898539375,-0.109107342434636,-0.228386861803149,-0.318972171697723,-0.142215535151195,-0.345476951419965,0.117705591453733,0.136206392772246,-0.367804368653172,-0.114092692401708,-0.271041463377995,-0.408242041241826,-0.0968372066205322,-0.225015955793362,-0.294961432539548,0.14729800085736,0.27617429028683,-0.209908747161572,-0.207053133695371,0.0256093790465859
