group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD24,CD21,CD79b,ITGB7,CD268,CD54,CD41,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD23,IgLambdaLight,CD82
healthy,0.170089912198605,0.212995107761212,0.0070529926476188,0.249342083008435,-0.25817347810458,0.003253994276084,0.148894034942622,0.0069790999061471,0.1751078529372,0.240362385017493,0.094435760482993,0.51181971383053,0.0024414080240624,-0.0422262104790187,0.195205432979208,0.240198327057837,0.0731783701629792,0.33822148125525,-0.261198709340824,0.243557240918287,0.0413139576654246,-0.0037921459430945,0.2087038099012,-0.274943315715508,0.0685602907167742,0.253869990411971,0.167565610670949,0.140343244323441,0.250090204027596,-0.008153191025055,0.261267521769725,0.260485824960905,0.130897742429606,0.153941029296082,-0.20202615903986
healthy,-0.21750017035903,-0.335151851385867,-0.15416024413555,-0.292259040951311,-0.0726592816639824,-0.17507372921344,-0.307647013826029,-0.0022367569671141,-0.182479762774542,-0.294997534569593,-0.338518940095813,-0.20974366098728,0.0833412030598167,0.317729242458461,-0.326037948988548,-0.165539209055519,-0.351438522572939,-0.247956574189133,-0.0490792940858893,-0.456619168679089,-0.0334865566781527,-0.0412929495089092,-0.403669599191328,-0.0689544683235499,-0.165262976630961,-0.291608421872793,0.01463762473175,-0.193272336854287,-0.286965749107591,-0.088711712907686,-0.252740759732843,-0.377871347787245,0.0082832680046984,-0.0614487958512819,0.165565999953546
healthy,0.0652352154719582,-0.135247744349908,0.101545698823582,-0.162460694993147,0.12965496184866,0.0354473793561111,0.0440700146225902,0.13230062108047,0.0482699595011133,-0.218592467946346,-0.360779488172733,-0.247048692589573,0.0420592836954093,-0.044752988637165,-0.144735454821724,0.0884519846119428,-0.316405450789509,-0.0711664458475945,0.10790218655803,-0.31366036850266,0.0015201822061621,0.0516350976796446,-0.185657515072615,0.113932250836582,0.0284142162722163,-0.120244808742968,-0.11208367127577,-0.0557980373719576,-0.328221502883502,0.012380333827496,-0.532173250263028,-0.167792338015228,-0.272611126299368,0.175961865160245,0.0130289851759837
healthy,0.159548162615505,0.0740732830628133,-0.0609921387910003,0.0887963396502296,-0.270713984127846,-0.181859403352701,-0.0948905829039047,-0.540218635263931,0.0098557048579184,0.273916486845813,0.224355668604325,0.226653619568874,-0.0942481176022738,0.129281802506619,0.0591985936801205,-0.063496342950587,-0.0010103748244165,0.472813169844243,-0.410055527827568,0.103415078128254,-0.60397566356478,0.222280782538585,0.133016693419131,-0.0561876554734515,0.249812101111909,0.055916738085137,0.0578370834383121,-0.0345679620821936,0.0722675187582469,0.190883654747716,0.223724442158406,0.341402701333068,0.174478305646572,-0.0371964854609919,-0.0704557215845849
healthy,0.007454233389891,0.0354091537532712,-0.122560272100515,0.0947014468013635,-0.0888012384199984,-0.128126926122916,-0.0195923293108096,-0.19012913594539,-0.0339187399791805,0.150810733544224,0.128722713854618,0.225500663073623,-0.148494618246242,-0.138608071600642,0.138474678915736,-0.104537825517633,0.0427685702161592,0.298467639651172,-0.316036291226047,0.208604645413894,-0.233192978246555,0.0973265256002078,0.274688049594192,-0.0465186549997288,-0.0142063296043572,0.203991200997011,-0.0102646450098291,-0.0940640538470218,-0.0100057554397862,0.217360018951227,0.18552066358781,0.464077022788815,0.160923256346825,-0.164153762479001,0.0199849175778861
healthy,-0.169920855691795,-0.332772924677888,-0.388482872467903,-0.348477965614585,-0.417423663722737,-0.388997402434928,-0.447560740097046,-0.2666134659821,-0.369374573760077,-0.13660736997532,-0.163379584964609,0.0030200316966073,0.193161085900148,0.45813039056778,-0.47054433530647,-0.155468296561222,-0.395378913800112,-0.003053305404287,-0.284237107433853,-0.393830211318067,-0.100150972356368,-0.136871732502446,-0.30374087019166,-0.0222813860772756,0.0084592060945591,-0.341654765318609,-0.103583331662966,-0.373632842830367,-0.358370933116391,-0.0623144300885811,-0.408151565705205,-0.272832227762854,-0.130097561321587,-0.12453692126014,-0.0735181969717423
healthy,-0.0108954358094071,-0.29138236762628,-0.133479170577935,-0.0173081806638854,-0.247806803979252,-0.140743696716851,-0.128641859757276,-0.0946942867579379,0.0241792127698168,-0.135521554339967,-0.120660329910234,-0.135850856662969,-0.31968995054293,-0.0668357509369567,-0.0692073281335026,-0.244176059305739,-0.156382616976663,-0.113678606182487,-0.0441777836977922,-0.0898098668965347,-0.131977959605387,-0.14418985733774,-0.165893493464147,-0.400601119036094,0.15102589986872,0.0552883052070111,0.0862994644192889,-0.175635769998186,-0.0230155015014721,-0.116403813625121,-0.294443756733036,0.0948000298464149,-0.189255007612427,0.0062106222581916,-0.0837010923991579
healthy,0.122416134771635,0.117455717990622,0.0452326802620345,0.206439036184633,-0.135170412801109,0.17026573680194,0.106160705937291,-0.147458725522494,0.256129868878864,0.371433066199222,0.261643907020187,0.220282968379417,0.127319842975531,0.241047611291827,0.0050245940656899,0.366180603348658,0.163122362551552,0.373021736943311,0.0608497290228169,0.22416701456068,-0.151611219356554,0.39886953088982,0.231246771081459,0.136708943221946,-0.198288074235222,0.123692823773076,0.17369974930644,0.112207119056434,-0.0587077421443559,0.538840998837594,0.215692511018069,0.403469659316872,0.15506404425639,-0.0087427160769378,0.250811180122103
healthy,0.0513572353371727,-0.0981465344820008,-0.127267596549222,0.0793480485490483,-0.40452525538791,-0.164296479139662,0.0968764511660398,0.0880003798933901,-0.0876245821420376,0.18724808919706,-0.0293449832060261,-0.0462608659263445,-0.179565212105051,0.0186732427404342,0.178129980959941,-0.0718211773891125,-0.246526108839955,0.402402699194086,-0.0239326704071437,0.0410949133775323,-0.0697943246723893,-0.0597642997191923,0.0520161127772854,-0.271165736082272,0.0059305104561095,0.359483893559203,0.349611578049483,-0.0611576603675289,0.112566412842923,-0.159244655800342,-0.139570567103183,0.397978197732157,0.329538530881999,0.0702763140378443,-0.218738547593534
healthy,0.471566503558303,0.285471864485932,0.185107895167613,0.424291112766913,-0.214602801695471,0.366449710870394,0.357556967975828,0.0246734181965919,0.437456852402271,0.441190748133133,0.441743618000577,0.302646100618937,-0.306256367924548,-0.363697635963813,0.429718260273107,0.0899417486184949,0.440492371180837,0.622300815155095,0.140742318791177,0.561052684125859,-0.125667925434694,0.425681230894209,0.537999289106778,-0.0449932806724335,0.192869046449755,0.575015419814021,0.354984677351862,0.402732974666445,0.287568848235014,0.359743189502595,0.385112870452496,0.68861810802779,0.406698246790603,0.151673722783676,-0.217306978139163
