group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD58,CD39,CD24,CD21,IgA,CD79b,CD268,CD54,CD41,CD81,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD23,CD82,CD224
healthy,0.198166553656663,0.236375696763898,0.321589163839585,0.373895112495881,-0.0499513323653009,0.282439779772017,0.205467818404647,0.442918840353491,0.163545017306958,0.346102995179101,0.215670136968301,0.403622720795581,-0.211120487268334,-0.338649626536072,0.339997163777552,0.0366620703562286,0.0438217835624196,0.34174166678612,0.285929977462005,-0.161582781721003,-0.0097190678007513,-0.0795094216723846,0.424450544678525,-0.274197819740537,0.0411201675496005,0.414935340467798,-0.0021836600969085,0.174662852219555,0.0483572344896953,0.577312276235613,-0.0636163872309,0.328768071721405,0.331965609904693,-0.239023172030632,0.255546996940655,0.483095617446417,-0.118783120649086,0.167717705485526,0.0251641902848025,-0.212863021539205
healthy,0.17215233135333,0.343060479478352,0.176324453439546,0.253691914659235,-0.0292252406586593,0.24047056796289,0.198607281535198,0.256646071591821,0.135215566334576,0.27527474463722,0.303546325513087,0.309543947774161,-0.177000494307592,-0.279458510695935,0.332465632777064,0.158496780325136,0.161511622508568,0.349969804937254,0.227298600575479,-0.0225452294809284,0.144602501096386,0.13190121744845,0.556666788535645,-0.0059633348830012,-0.0664304308173025,0.387626156564737,0.24874850409651,0.082398885867512,-0.0177447986134933,0.413848772800538,-0.0049741415271393,0.336524361167939,0.28779754238601,-0.139689902945533,0.217749260330778,0.456819454001186,-0.102961260302178,0.176263529957494,-0.11534425234337,-0.123560612213503
healthy,0.0188575512900466,-0.0564798952601521,0.153644230341495,0.0287120361699093,0.035491539716274,-0.0163235941676642,-0.051445745800134,0.165634288501313,0.193335006704519,0.103982287163776,-0.0502335660916825,0.0353510892308189,-0.050590000935956,-0.0748286507846064,-0.0329386810883223,0.132435395954176,-0.0018943345508708,-0.140554680570806,0.0472674404425998,-0.122305781735147,0.0784266769725138,0.249142518623471,-0.0558837484135609,-0.15650238480744,0.134870695260806,-0.0562306283750081,-0.166460386009321,-0.213354936041504,-0.114186139364544,0.0075269835714325,-0.253963442814504,0.0648731454036932,-0.156075726432996,-0.205877553324283,-0.0713959343658163,-0.0807764713186959,-0.0761920140337373,-0.0984115083439263,0.130533910559963,0.0308168394040506
healthy,0.083524338052203,0.239091129492127,0.220135209509024,0.128767753435685,-0.0027715576088195,0.194690352719742,0.15990004019867,0.197716369856181,0.42125147472832,0.245420029803373,0.113037232646551,0.140685198047253,-0.0215840299298091,-0.214050425706442,0.278893671560964,0.382267435386813,0.0697725412296974,0.287309527916739,0.0869100861512619,-0.141763306239511,0.0889347466484607,-0.0366927226838147,0.274423632664132,-0.0518031877110362,0.206446526008067,0.217691310584845,0.113712314437713,-0.143293978333502,0.0278615186976861,0.353025385063852,0.262793754443993,0.257826297674495,0.0760933012180354,-0.137017716642741,0.0324230350617785,0.125997379668766,-0.212794264742035,-0.0068740168003841,-0.0464524446060281,-0.194673132254173
healthy,0.20983596345869,0.232976771834167,0.059181886572825,0.212994727528711,0.164478366341728,0.0593583879713387,-0.0195762602555087,0.0766369038075741,-0.133692890379259,0.212552862467102,0.0723225627271024,0.275409468953892,-0.0652255929554626,-0.134009830051713,0.157083209997001,-0.0488504745742616,0.14207451424851,0.194562296346837,0.326834190034403,0.0936435375769085,-0.0941469260338613,-0.0941197220431826,0.175644666222062,-0.0460334001003966,-0.027134694309344,0.312175216463665,-0.0122397424953512,0.306625694191132,-0.0673850756785752,0.106102232393729,-0.0156218819856258,0.0820384558134273,0.0282030447725624,0.0260016465584179,0.301991556756971,0.110992763101602,-0.0663243238333499,0.0583264969352198,0.169728787035996,0.0707473618928834
healthy,0.522670296484835,0.712598462161838,0.448181096006848,0.623904306752391,0.0598624724918413,0.410159185605745,0.277786877642222,0.587550871638305,-0.103414834957295,0.36276216837304,0.638733251865635,0.512022734841882,-0.320794657415474,-0.451165857377835,0.661369946831934,0.126772539583736,0.166206527362304,0.427449317110127,0.604720024950687,-0.270021854744252,0.479436295825415,0.0340348375261083,0.613545074097198,-0.230654203122585,-0.153428095840614,0.711093251111931,0.246567349689887,0.125311038154356,0.291588156430439,0.49625391702545,0.301548659128104,0.542155606186024,0.659815893986876,-0.35436001613557,0.737327074536648,0.732384270971216,-0.330594204268081,0.395367233836304,-0.0035776761457643,-0.231025201514114
healthy,0.0024816776868579,0.42260547018522,0.172260268692497,0.260199528387448,-0.0788018045412913,0.461890077997461,0.0378673002479714,0.136691952447671,0.334314483316593,0.158788318519862,0.501317575948234,0.360033972429658,-0.21074177514742,-0.11850604319882,0.156386722292763,0.122469727647538,0.220668141722619,0.259175649638777,0.163078667633862,-0.0072093075535401,0.100036813520753,0.12175133711136,0.33693211294295,-0.106061834192859,0.174434580584758,0.378736059075123,0.0118436694476518,-0.0403745467879017,0.175898543824282,0.445084693557627,0.243482251092337,0.294768728460004,0.351206898089251,-0.0501279061645671,0.384275782793947,0.487438288439718,-0.130751226740542,0.161067665609704,0.016206461786655,-0.249275283165141
healthy,0.278903494782846,0.323928816333577,0.0894188849179065,0.295525466758344,-0.0284628941570069,0.102777504930147,0.0834401734348827,0.0906430069768659,-0.304664400574239,0.281216972943794,0.314001770883007,0.296478222267856,-0.0292316205849488,-0.200127758345106,0.184191040355424,-0.321727938549917,0.319854967057523,0.134134500958656,0.480025193801895,-0.0934180522485776,0.327735862551026,-0.0654903715789425,0.272550912286827,0.0050629005934181,-0.426826506464106,0.352502051868751,0.127919306422711,0.0980301515382868,-0.138628268241725,0.0597253801547649,-0.0333735168802546,0.181742967457253,0.180770277262436,0.149739829635628,0.539345007426544,0.358888358149205,0.0357245648474426,0.270447642807107,0.070443176461349,0.168918056906939
healthy,-0.27138657304874,-0.166138980455219,-0.161793982845341,-0.348138477663593,0.413025613593229,0.019561024317938,-0.290579412946006,-0.361124139572529,-0.14208563616164,-0.193293806089098,-0.357096662597025,-0.350509004407723,0.184917877952616,0.0954983193242237,-0.386544198363919,0.0227657708987712,-0.136122155015184,0.123987137067736,-0.59296270468077,0.19158243050304,-0.0078904480224343,0.11272682042263,-0.225510352831838,0.321180867228077,-0.159249886584204,-0.323291273487726,0.459236426491836,0.184777218409747,-0.339049714118089,-0.659787870147199,-0.536519366042551,-0.257825340023195,-0.330509925006703,-0.0209962520937408,-0.0461689009483634,-0.622985534743101,-0.127299021048092,-0.395195728260989,0.182047746872126,0.232568765665696
healthy,0.355960785541005,0.438650925874392,0.148711798309659,0.419279458801421,0.0019098135981638,0.266250840263749,0.0122981624590245,0.35208026753949,-0.0541514386934244,0.301768989181959,0.52082088737695,0.554514586204361,-0.250568329647613,-0.358608882129748,0.404457130661251,-0.0874100508055028,0.107853415750226,0.37333462367335,0.449764194946494,-0.165243153139246,0.424838473163014,0.0276928904059331,0.456489283283013,-0.203142126606714,-0.0397660521295,0.485371846541403,0.0708755540097443,0.0093448611033278,0.192505566550395,0.394860529702739,0.22144670257655,0.337707438550638,0.474214071810868,-0.0034194477490189,0.62062088005832,0.554700638799504,-0.214170404983993,0.447764478148729,-0.127743395563473,-0.295337495464959
