group,CD47,CD40,CD52,CD3,CD19,HLA-ABC,CD45RA,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,ITGB7,CD268,CD41,CD98,IgG-Fc,IgD,CD28,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD23,IgLambdaLight,CD82
healthy,0.176606226745272,0.197226161726484,0.231299135088726,0.0074975379139977,0.271696705972015,0.0530522226368668,0.172818093974587,0.0989605587557767,-0.206799650362642,-0.149125506676176,0.190012347966769,0.092007671777672,0.239149048135417,0.529374798183214,-0.134136834802379,0.139061837105714,-0.0357077939085062,0.394948708925823,0.0719456979619615,0.0723432939326824,0.373003973277599,0.222145234113617,0.353985629010809,0.187069099212234,-0.124450450097484,0.03769927738492,-0.0099619940921949,-0.0303629474043092,0.0961937754381881,0.215223972671838,0.0010721079455543,0.0126689639094728,0.500033415145776,0.231824854628221,-0.232864071997044,0.0863663548144075,0.0192954353320602,0.17547566755507
healthy,0.0342925910198339,0.233067122381788,0.0528458831371884,-0.0957291593177801,0.222393746228551,0.225009206909766,0.0366075052590748,0.0584838666023477,-0.333976914438876,-0.112605685441288,-0.146103420448875,0.101071316808842,0.0935623050447741,0.570994277351749,-0.0427838645543816,0.162622065462325,-0.219714149673837,0.208762244353986,0.0317321118949205,-0.0652839082880492,0.115068222940578,-0.0625531023805416,0.231999319269078,0.118653980034691,-0.0750605755116227,0.324517165336239,-0.290677612747211,-0.0348586611144493,0.0165705349968348,-0.0916876831046016,0.194727976477054,0.265011625333987,0.392680241403595,0.0174924956204042,-0.0391603421100567,-0.0355090173598408,-0.0464154076999611,0.233934074880482
healthy,0.0719636294788855,-0.198198986984618,-0.0114752903712412,-0.0219809385694976,-0.0165561681727126,0.176300262643015,0.0378413411147427,0.051487632395326,0.0272612733260566,0.0001244498686391,-0.0340240264452149,-0.277673498489907,-0.139550091050834,0.0338740718819589,0.053863922669089,-0.149994728322552,-0.0426195560827829,0.0177426516201754,-0.20393195575663,0.215357586775008,-0.141149801705791,-0.0482351332430866,-0.105184734967523,-0.0337565146125356,-0.0865671525977417,0.130276171468373,-0.172837114069687,0.0576650327652112,-0.157098236691759,-0.0758057588893873,-0.212519060424492,-3.77580312558864e-05,-0.270951111575073,-0.404696663736191,-0.0521382748757282,-0.292511764292481,0.0892203399560968,0.405078157989439
healthy,-0.323816801737825,-0.36412655528939,-0.294186648266345,-0.113391537452426,-0.357372039724981,0.206739797235473,-0.18888603209058,-0.33535848065796,-0.244367147131325,-0.262876750200166,-0.333087994902263,-0.386822595439399,-0.452041447692758,-0.0063082392749995,0.279344701703019,-0.355720575683948,-0.330075417587913,-0.261719937241759,-0.510695399160893,-0.0431680063568591,-0.458611461140704,-0.601853431402134,-0.439465206029155,0.249365867646523,0.126883983418653,0.219419620630242,-0.519367713165517,-0.0894656543523146,-0.648007206960837,-0.338258705241627,-0.259826175173908,0.121238532531492,-0.1082929037716,-0.583195063844677,0.0226475901668583,-0.339559501841314,0.0580853323529458,0.088249195563714
healthy,-0.224164723812917,-0.158275531439499,-0.280314400096604,-0.0937157841928631,-0.347596419727439,0.11858520990784,-0.297941280312403,-0.39036111899047,-0.46787693122602,-0.466445536872066,-0.281479102939744,-0.321833851136512,-0.24094721898116,0.125967151377378,0.0500751381866417,-0.340136181979146,-0.144421082941035,-0.194625728410457,-0.252857190430048,-0.151336192416741,-0.261036460677018,-0.236986931556213,-0.277240297729954,-0.0615159892810936,-0.0160880772740417,0.119688056907739,-0.469769991819551,-0.0940826028582254,-0.456854092862861,-0.266490811663106,-0.221399750550258,-0.0310611542317007,-0.0385361525531605,-0.385124875575283,-0.0358368161576541,-0.236126628698669,-0.210006169275961,-0.0336178201172008
healthy,-0.325299358436569,-0.386606976750754,-0.259910640978068,0.0415157399918384,-0.465846354951305,0.212966194255734,-0.298141144609045,-0.375832798877381,-0.321937026312713,-0.154793733664125,-0.378578170602672,-0.38418733845897,-0.543517552518069,-0.098262388240647,0.457565257246081,-0.389830390625362,-0.1273468153362,-0.285089823570505,-0.326871598230596,0.0679633417458385,-0.469197411093977,-0.127153272429156,-0.525487353215382,-0.191038672363254,0.0213835995597436,0.16564676676579,-0.683549408842733,-0.0475339918319481,-0.0111185778023551,-0.427748973836559,-0.334300195242731,0.233571644013948,-0.446575575244392,-0.57557748377767,0.189990329764807,-0.246227582805833,-0.160768150915389,0.241617397267486
healthy,-0.234674553309444,-0.341376699051432,-0.254803423547559,0.0154600831693846,-0.268924360602213,-0.0345909974671701,-0.27261744966443,-0.175353438613302,-0.166115319346274,-0.0050436287236296,-0.132853255940504,-0.245067559852745,-0.118111142309898,-0.11907436597988,0.175257385652031,-0.115661164520225,0.218051499042772,-0.217409404543747,-0.17033486513496,0.0308426343626403,-0.273423810717601,0.0120055551916135,-0.251333440353305,-0.175348631622521,-0.0835173249731071,0.0352274587497984,-0.236340755141693,-0.0341201588733833,-0.0583799158944959,-0.235853437329947,-0.0945337859337392,0.103450671965209,-0.108826694942551,-0.342380416333877,0.018204614633202,0.0346140319543341,-0.141862167023159,-0.216716185032963
healthy,0.300244998511666,0.412039494456326,0.078410112656688,-0.217361491392719,0.205052550453725,-0.0121139195798305,0.185849534186129,0.156091239914274,-0.159878103101302,-0.2734546313388,0.159064442368773,0.236648421457332,0.369117925778225,0.115946748304024,-0.361444114264759,0.40337290043748,-0.0472443006073371,0.213119151333043,0.4869171726762,-0.192288168487695,0.304905070179129,-0.0722893943420363,0.491473765833136,0.0607745836748474,-0.282513640217486,-0.166235836879526,0.238512097680784,-0.177264900291565,-0.0019417731835738,0.254803587484605,0.369240302159225,-0.0045981292111584,0.45889817583805,0.494212434965872,-0.157707802857426,0.273629195093676,-0.234459099161294,-0.126900415565874
healthy,0.308436474354449,0.299512833474835,0.0655021427818332,0.0435204642731267,0.269066416933868,-0.546727161680034,-0.109529952430863,0.228294820340387,-0.0365012208651469,0.498903465326659,0.0828831734257841,0.452964704684192,0.437296419841281,0.0206162948157549,-0.335113893574465,0.337226105346721,0.0423584330089431,-0.0581715905323176,0.680294686731911,-0.123310057040128,0.330774979650457,0.0439667705314807,0.396738372040844,0.102141637778687,-0.03331828131573,-0.25099240046189,0.575851588309775,0.0224913814384586,0.56058360010045,0.17897034836485,0.309103263259806,-0.0870259402121081,0.213161271267119,0.694958466617895,-0.168494072633749,0.534188290060973,0.175718399300892,-0.318485900308518
healthy,-0.335471786393669,-0.327059640496342,-0.150383022211598,0.0813830614731795,-0.341219532385428,0.266883848934019,-0.319380608819958,-0.374108348198934,0.0264287771756241,-0.276171230586488,-0.344083106687064,-0.257842383643728,-0.398632959518483,-0.156191574199447,0.313640888207213,-0.5017791620916,-0.0482815332560771,-0.339873042788351,-0.621748454723248,-0.0850787493498586,-0.482958373996307,-0.329306907317149,-0.520726159628812,0.026789729736926,0.0801329886379908,0.228606533119778,-0.539083526477847,-0.0737670910034107,-0.216607607726393,-0.363160972875387,-0.353072378116169,0.177035107231232,-0.257308038173446,-0.594209968650801,0.0820023763537355,-0.529019742301889,-0.096496848162821,0.338264655609358
