group,CD275,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1d,CD35,CD272,CD39,CD24,CD21,ITGB7,CD268,CD267,CD41,CD2,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD23,CD82
healthy,0.0750732199186901,-0.290237169890158,-0.244907549753985,-0.402127188143208,-0.364414027068482,-0.189386753517867,-0.26725709564729,-0.0469972913629855,-0.479567985077795,-0.383399819652618,-0.421780805698739,-0.129274044696025,-0.332027617298852,0.302722986336473,-0.388041964419419,-0.118321630119725,-0.213552839314051,-0.419768987329186,0.0307330118882621,0.042994702223517,-0.367588503287087,-0.157592229227069,-0.329492595552037,-0.0785102449953071,-0.222951277691513,0.0833971737230131,-0.522258304363278,0.0769624767242237,-0.401348336200478,-0.189133559351684,-0.174244013049044,-0.195748924433362,-0.458176946556981,-0.129822019151219,-0.0957724951213533
healthy,0.158947962879988,0.361133740490516,0.321802762322141,-0.119037128138613,0.359997562063891,-0.082002177794163,0.0495258197871455,0.506443474171579,0.169583508258463,-0.268024894382746,0.102523944285202,0.315604309764297,0.321022887124705,-0.166935802618325,0.716463652651868,0.0263379509188327,0.364230249218762,0.406723121756499,0.0411598260019038,-0.395125212230094,0.414954256438434,0.19445752949098,0.483378815727329,-0.0657841435649805,0.330434140234745,0.147107723798947,0.467653985681878,0.113538523634898,0.208822432713261,0.497750238485348,0.111092706608324,0.511690827133664,0.739010305089543,0.463918232425045,-0.22729372904402
healthy,0.115598618780421,-0.124588885090005,-0.291291368434661,-0.065212706083507,-0.0380274003187814,0.0165171800711128,-0.0806442610038514,-0.146415960984276,-0.105074649085026,-0.161107045688576,-0.0802194258212963,-0.0497494595462024,-0.22906343351654,0.294068379087392,-0.0088688220591792,0.0559021991950852,-0.0685728670222409,-0.0947884966326615,-0.0345432598586723,-0.0182196841726545,-0.148170544528514,0.102773608537981,-0.208423585674012,0.201308611588936,0.0398153762096574,0.0883487843193886,-0.0397596706699595,-0.0403839441696029,-0.156242877370573,-0.172583643764031,-0.085114601209378,-0.0241798659484335,0.0126357469034094,-0.0089893446179806,0.177023983025085
healthy,0.0617301596153198,-0.177279935139541,0.0059967059215558,0.125028545142397,0.0152706243787838,0.127401290984665,0.195311364097558,-0.08605368368365,0.0005552999934471,0.0240110916583243,0.16739255080321,0.130265937327273,0.0112946384837786,0.103716490754569,-0.218625550378671,0.0785915240066062,0.122439356974461,-0.0179914946204286,0.107077415239095,0.164405037048744,-0.0448197173243663,0.232704723680847,-0.0323501724216157,0.168622527152675,-0.221955428387496,0.0308169482486978,-0.0912644414469831,-0.0434404247751092,0.0146758996853874,-0.0556036724772094,0.221859119913482,0.0412434073203984,-0.0605496868227097,-0.223090159431053,0.410565172294154
healthy,-0.0696673665924583,-0.0679172906191111,-0.0525811000414482,-0.137274750276537,-0.0488919230390533,-0.289194623916059,-0.223948249759587,0.0723133778471031,-0.0825855547549984,-0.0916500789473527,-0.166034981029142,-0.151325845191653,0.0268685341929898,-0.137448843242717,0.0163493369229796,-0.202715474006896,-0.148327502956062,0.0422344813031771,-0.0679656629723773,-0.2731167002116,8.17825891662394e-05,-0.000485794591301,0.0302096489516415,0.0060258437683442,-0.0940543860047333,0.040318054714674,0.106402610273692,0.201563673163246,-0.168852356489356,-0.0468851449153178,-0.0910033219823783,0.0217256766748052,0.196260170256825,0.0791866500374707,-0.140611507731265
healthy,-0.0278895874895705,-0.290379858028626,-0.405081992208812,-0.43040431741639,-0.37973216644803,-0.283614112992039,-0.404075216401058,0.0768019202346528,-0.405318929803426,-0.406020910882065,-0.41706246266333,-0.293966641763029,-0.299066313980269,0.498392056405519,-0.323333225173944,-0.14178558010973,-0.520253466776695,-0.0535664710315233,-0.10161627298611,-0.326244605942577,-0.457587480637823,0.0077934215328611,-0.431137012312497,0.0057775418528334,-0.119107876574792,0.0403924914157246,-0.263311013747068,0.211908689243347,-0.386547103910777,-0.367726702841432,-0.138058274643714,-0.427646684903872,-0.22555562779062,0.0169474598409062,-0.251916696945299
healthy,0.11920991475332,-0.059063203310469,-0.151985597297603,-0.139381588410712,-0.198570651188101,0.0280984886235132,-0.282524941048431,-0.0046902189380079,-0.271366846970213,-0.198904797299017,-0.145953201523671,-0.296806484191184,0.0433325396887412,0.0511627051887212,-0.201617993832759,-0.129847026153916,-0.175227764437782,-0.0354978135784133,-0.180844766623916,-0.0269037824237876,-0.267318219911862,-0.0844144325066724,-0.281026919124838,0.024925240404532,-0.21140581927891,0.0922816737426277,-0.089777953976822,-0.0345275186946348,-0.155980409940141,-0.167692664385667,-0.124299382436133,-0.199603267630804,0.0317391211207268,0.0029851073887392,-0.0097136406422608
healthy,0.089703128596126,0.0846274303907664,0.306157452633741,0.102845506955096,0.250840580586177,-0.176606704693072,0.177681735411677,0.209300313980758,0.177734793741243,-0.160587075834222,0.213246995866135,0.507385144447195,0.322929867223114,0.174428531236821,0.175267663525981,0.273778946526266,0.210149718358716,0.436638257639283,0.299652746199935,-0.088217978197086,0.281614156656705,0.468878520666696,0.325662005060634,0.0921710249884747,-0.401023470229958,0.171757365291875,0.296135350129905,0.397018805949078,0.173748951635449,0.108011818016925,0.46626954705907,0.380612211995625,0.377151078910758,0.279871944892814,0.0905263282818632
healthy,0.190265286527144,0.310022732370509,0.244628299073668,0.205058949757813,0.292367231252985,-0.302116251799746,-0.0419718554444024,0.297687835969155,0.409088689064717,0.0364548814245955,0.0051383350182027,0.144276933968595,0.298643236184128,-0.0431539717329943,0.445391623614634,0.103853958727596,-0.128558005687845,0.430571602217656,0.0603940667407812,-0.0798285543358422,0.227268639572335,-0.0800458992516758,0.341007265636088,-0.474025941371514,-0.0996059643977735,0.0945397497021819,0.606997598729032,0.620427387120016,0.215546486892129,0.43780065954892,-0.114466060215766,-0.0252285581321715,0.517671402049394,0.514592854795358,-0.366351754550049
healthy,-0.0006781555306989,-0.390023831443781,-0.330746870781028,-0.29446534280388,-0.376089074794011,-0.256027034681701,-0.283202115967858,-0.0056272424206589,-0.277482963890772,-0.0435379839823074,-0.393275307855377,-0.304223664176703,-0.474553675437667,0.253534546107242,-0.316920839803761,-0.165610354108883,-0.312287276089971,-0.170508490692684,-0.0999826238294973,-0.118392702811038,-0.322464028274881,-0.192557192447845,-0.366234228395958,0.0071618811276898,0.0497197900801339,0.0153201730988787,-0.279066782167662,0.0065253966540838,-0.355582718905622,-0.273539476908935,-0.345995438632128,-0.337626957065808,-0.279692170694022,-0.0937629855865695,-0.0731723732760481
healthy,0.0484758251150422,0.174769771860031,-0.016258278922585,-0.0511628962043161,0.0243749710755111,-0.103629672065797,-0.0346349540263126,0.122930638608812,0.0380629635154594,-0.122771926217706,0.050403199149948,-0.076825252197003,0.0704370546514654,0.079526753915915,0.141473882259692,-0.161928710629024,-0.0192694244591817,0.261983809863226,0.0165571347613668,-0.101045481491636,0.0518046526262501,-0.066832128795562,0.0575966875403463,-0.026282823621457,-0.161657853584135,0.168901390386291,0.050552110511196,0.167593367615427,0.0367865336628531,0.157993612884551,0.166960117142506,-0.0964756633218005,0.208461186060832,0.124385907261972,-0.0181246088618878
healthy,0.0588387259481913,-0.003883603272439,0.0399927363579967,0.111380728861689,0.287453713148427,-0.143310185901564,-0.064636345900918,0.0,-0.172949775559214,-0.45692342959319,0.246737009950712,0.0894679324990146,-0.105542295502353,-0.0744231233794701,0.256467315720584,0.183297297654297,0.325225672377295,0.0785357067811943,-0.153167191601294,0.058363848098023,0.216431112021374,-0.157019460623537,0.0406252672283458,0.0,-0.317387293376856,0.0682186500819359,0.260410127288255,-0.258173261967148,0.0010580891649748,-0.0013002753735244,-0.202841137058797,0.0381619811642428,0.0961382352736713,-0.28682006970016,0.0461899665281603
mild,-0.0909131639311494,0.0498724107156386,0.155943984230839,0.134706867742937,0.142302868221871,0.138589954475717,0.386682457137275,0.179488430504668,-0.113179790195395,0.18102672099334,0.296840843435627,0.17970455575679,0.0172445540365299,-0.147355399397674,0.118530361644094,0.371089445372074,0.337380189868723,0.208180337251543,0.500355784470754,0.0492855150415523,0.367382037650371,0.400333053350522,0.240396428639691,0.0451018118166959,-0.120173165402994,-0.0840282105666663,0.341902865505017,-0.111306763259881,0.207663415770475,0.16281026936503,0.336556030730374,0.0605238701566567,0.167961368699035,0.0475245781123071,0.234539725058798
mild,-0.0159267268347964,0.256473180383823,0.32097369489219,-0.0698605235344665,0.392632946301867,-0.373978177940863,-0.0046373753740454,0.407069121080886,0.228749045330049,-0.231375081853018,0.0355009391060071,0.414409217636471,0.338276337315529,-0.236361414575633,0.418767913560854,0.0242202795508066,0.161667481279123,0.475444396719366,0.143294724333863,-0.420342338539779,0.418684793965318,0.0767268767151145,0.482198985892287,-0.0982032810658768,-0.0252750598053234,0.0092155515445253,0.636235802986193,0.296914661432398,0.177657791395618,0.383415571340531,0.160990290086842,0.332129016158817,0.689088586366412,0.293139840813163,-0.215677080968271
