group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD197,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD39,CD24,CD21,IgA,CD268,CD41,IgD,CD45,CD22,CD71,CD73,CD305,CD99,IgKappaLight,CD82,CD224
healthy,0.176898519418083,0.188251945563805,0.180432144888882,0.16062615602729,0.0943615068863889,0.156219929887405,0.0566908644328224,0.174502845854525,0.0824478641240318,0.277356954353714,0.0384423666592812,-0.0769097850072248,0.0036036935706174,0.292216317458612,-0.0952248285244901,0.160435495834605,0.134108094068872,-0.0256766111999904,0.211197890550951,-0.102374727863386,0.194121500185252,-0.023884586672965,0.290279192331421,0.199560232738688,0.106420252568123,0.270428024764486,0.0845087250883792,0.0370037512870173,0.200991188206752,0.24140850347134,-0.0431469915088416,-0.155113962578346,-0.144825128631417,0.0408079395946546
healthy,-0.174682411349284,-0.169143666462548,-0.13343909865038,-0.201746753334388,-0.196628415752559,-0.131491827571176,-0.343059725586531,-0.436775911673398,-0.0666639169928839,-0.203295225181372,-0.140037149219627,0.30459817940297,0.361613512180419,-0.223622670759074,-0.0844449197402217,-0.255948241288905,-0.106800033862189,0.0297028075820392,0.112470106076895,-0.195734205114065,-0.421598514411476,-0.0332643115650702,-0.235184092219123,-0.085626227122231,-0.498921295324323,-0.34905842706408,-0.112199833997009,0.299906776681181,-0.0586416172746578,-0.272120064560032,0.182154451886592,-0.0621369640663134,0.204201770955844,0.0448232106404476
healthy,-0.205061523153953,-0.386684742401281,-0.251074887867243,-0.111238596121286,0.0026916564850935,-0.13534826677162,0.13397862989325,-0.092964481297949,-0.280908665680047,-0.474232445483919,-0.212820090588802,-0.12607054646685,-0.004913450588882,-0.177057039549985,0.191962152395469,-0.0526386010479679,-0.166701786399162,0.106579863063762,-0.353743993961427,0.0559764151853336,-0.291888003061696,-0.0168602929469531,-0.335858072948967,-0.0044980307407203,-0.0020935980794713,-0.256800904262459,-0.313640840954329,-0.0721933557612548,-0.337333726578767,-0.245972039800583,0.0176693214980653,0.0674354467123936,0.290029465401604,0.0170395138687809
healthy,-0.220104334608265,-0.184910480757587,-0.0642121951419864,-0.116015673131423,0.0533281199045005,-0.150599658282008,-0.0795861617056218,-0.0355965256136888,-0.245565474837006,-0.34644210879165,-0.0963341038314815,0.230968438069989,0.18134389000422,-0.104467043441784,0.258211492849877,0.067215390555049,-0.194289943607219,0.108180591917394,-0.0929390540405767,-0.121437211919386,-0.163528470485519,0.213845594018549,-0.199642506856042,0.0610187687401542,-0.333377845743189,-0.0980227868273409,-0.0501936742565807,-0.171288807613133,-0.0213492343652044,-0.280540410834027,-0.0223752780624441,-0.0407349461919685,0.231492632060126,0.222622088974088
healthy,0.0715622553240842,0.120644421745618,-0.16055299091379,0.162218417900168,-0.0696302442898393,0.141825118019299,-0.215794053188958,-0.0295014602378377,0.130063875782108,0.142044685711974,-0.0805806026068798,-0.17126015273735,-0.0582410929524341,0.202319753171333,-0.131204365653704,0.0976584492688194,0.276407172808732,0.0329124226343048,0.103705505194928,-0.399170094613665,0.220333066579251,-0.174387024060819,0.317899322138791,-0.0569660505717279,0.246888804412632,-0.0574916796560622,0.168021115573917,-0.0923008979726281,0.297967258658108,0.49653436344791,-0.0553379552620947,0.0629325079306222,-0.0304440376843881,-0.117816830880885
healthy,0.161103163048695,0.0709871043359594,0.295033105483908,0.181225693108547,0.343065173216455,0.181103746577661,0.60145899681915,0.336262716219976,0.179702313579134,0.151426571181608,0.0606542009703887,-0.0765407888085881,-0.403469258359837,0.0550732161812628,0.525423795009667,0.296685417106677,0.0104110382569105,-0.333244485141547,-0.0677793430634791,0.508082739334289,0.227714797889816,-0.31845293860457,0.18780586039082,0.0820836366637278,0.186138432237743,0.273167215577576,0.0015499298193135,-0.377974890689708,-0.120253438696047,0.195072860997506,-0.411744161302125,0.0976282218192978,0.316495392512192,-0.292333304247225
healthy,-0.195950948116703,-0.24757905442086,-0.189606556871615,-0.155084346091058,-0.173303101759478,-0.281847567016428,-0.163698790755933,-0.130197714493017,-0.26499155671224,-0.158613481591968,-0.0182848747884526,0.16619288771219,0.0831665880963045,-0.241044803192454,-0.0676412893384558,-0.229446790100777,0.0213041521511904,-0.204007227635442,-0.21377775031291,0.22733724621729,-0.326099496100445,0.0489562914754871,-0.243442992420735,-0.374574523721299,-0.234600251329196,-0.223460910575005,-0.270658087283279,0.063564033760041,-0.222612714662572,-0.120014232172828,0.126512127792152,0.0320800460912871,0.143704849968382,0.0394530236949563
healthy,-0.157069160608527,-0.405037108695773,-0.14139132143046,-0.131470581568429,-0.0691731709344234,-0.236681271374721,-0.141091276044531,0.0072573340725444,-0.0893644805384923,-0.339085076742349,0.0714305737745124,0.249471210139668,0.303481615972543,-0.361275869103658,0.255135107530545,-0.192204671758135,0.0168422260910225,0.173876374705445,-0.131044466503748,0.188923105639321,-0.214231069294828,0.355998622332347,-0.253674237880866,-0.0204732991535516,-0.264716858702033,-0.18705468118384,-0.365722900271304,-0.015061792956965,-0.311690008386162,-0.0773207532801547,0.220884404922564,-0.174990076477169,0.458359904030849,0.17697611847138
healthy,-0.188570879617893,-0.330414262104002,-0.193901599488957,-0.31353146571239,-0.10156971948474,-0.15305552088482,0.100346276228003,-0.305344860734686,-0.376128740882395,-0.414100662970147,-0.0992160341814494,0.0046037488220183,0.117127260833135,-0.43867798733557,0.0718285203006303,-0.249273591606181,-0.41325361025629,0.231132188631304,-0.502731154462042,0.37873057418017,-0.362765254809122,0.131422435520164,-0.420699770838392,0.186761658446984,-0.32161424048179,-0.368567778267045,-0.441541087550479,-0.215335985717818,-0.421196651108879,-0.374374054909499,0.077320457479554,-0.142437398897185,0.0172000823754902,0.125263243885561
healthy,-0.127547222906952,-0.197889870776018,-0.118872332918978,-0.112715638255382,-0.123624910488526,-0.125997421842777,-0.24127917297029,-0.292570484799126,-0.203553943639068,-0.302459510571811,-0.0553236777802129,0.167440274020025,0.308871271658158,-0.231154236268931,-0.353013247443601,-0.190889954850303,-0.0559508625670706,0.0716130396170951,-0.11320258472839,-0.0509614392829193,-0.297264413440309,0.122023004147214,-0.196798980633953,-0.103583749351262,-0.309738728692673,-0.228676486432045,-0.01088572770265,0.306070383184326,-0.135500134098152,-0.245775565951221,0.302704144265523,-0.112181033005206,0.248977441978837,0.136114712471519
healthy,0.0607476331124941,-0.330759457950372,0.0993524354958574,-0.135429938486504,0.0202237151789311,-0.294813236518995,0.0725577736938633,-0.0166172073200949,-0.0941256906500559,-0.35751065923976,0.0401911553555074,0.278113939014661,0.2597410827079,-0.368738796104782,0.0105199965183437,-0.228871644434301,-0.127231331036414,0.0187480743186575,0.0611539595038897,0.112372096620213,-0.327584188550223,0.178191798576069,-0.274487283943262,-0.0263718564632473,-0.488920483617437,0.0387284334577289,-0.300363253633595,0.118098082618662,-0.137451629429541,-0.405412908126815,0.238478377074403,-0.0453626011535954,0.570257289793637,0.229281597577525
