group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,CD268,CD54,CD41,IgD,CD38,CD45,CD22,CD71,CD36,CD49d,CD73,CD305,CD99,CD23,IgLambdaLight,CD82,CD224
healthy,-0.140691256980504,0.0942927460635481,-0.292034178195343,-0.175988960370566,-0.321618715507893,-0.208984163335638,-0.0489784477592986,-0.207430382499487,-0.079427469976514,-0.205349159500798,-0.207185422265015,-0.0255798223588747,0.0351176807089071,0.280980984602739,-0.136677593959275,-0.229603593696945,-0.0517702899148787,-0.120073893109679,0.120471989081185,-0.262628797282426,-0.127492173469407,-0.140526891032272,-0.259885310435831,-0.0322777040593169,-0.0489638524418409,0.0007034392086209,-0.187795425518532,0.0554344313965629,0.032170014090312,0.0092454147575492,-0.0583168979211146,0.0122265380144877,-0.0939698769826484,0.178110731802641,0.0624008404214568,0.115653367549604,-0.146223360134331,0.121462760261562
healthy,0.279326886253955,0.314658913148532,-0.0499934493270936,0.250097633759674,-0.081384868584534,0.0329862271024161,0.468367449840098,0.136227981721712,-0.277398301570262,0.179900335705473,0.211094000800087,0.19107479712019,-0.290681042637734,-0.128653272644987,0.510287764863905,-0.252513088469624,0.291522212679447,0.306831152023027,0.128456810194171,-0.260934818025517,0.328384701335311,0.378470120446784,-0.0192758382389364,0.114965873402839,0.411314101951656,-0.0504614258016661,0.15943147563818,0.307819904122917,-0.0214983634166361,0.134028828137093,-0.0161155850017858,0.451538564469675,0.447450173783735,-0.0397630239754749,0.374631451130475,-0.0962808975282954,-0.300276669425876,0.08451911551619
healthy,-0.180257282305917,-0.287369433821385,-0.0093945121415147,-0.20169748013818,0.412784031687207,-0.116048226545687,-0.253184691019425,0.0573190831568769,-0.0790083715622385,-0.0395034700041553,-0.0594382677874667,-0.0985430170762229,0.180676216427988,0.238545631129702,-0.111027729023375,0.134173641043018,-0.375647916400301,-0.0210563307386584,0.137107209908946,0.0103516452989604,-0.424689819043648,-0.353693536418821,-0.0572982199264616,0.19266328516562,-0.175220451169085,-0.0780031644390446,-0.10884237717611,-0.182865535352402,0.0059582173321788,0.171958875199083,-0.0583176842351448,-0.375253220904015,-0.175372853744515,0.183406555808549,-0.140869270974376,0.179086342246669,-0.0239897284688441,0.110203478215696
healthy,0.268239064766175,0.392233855263631,0.24489678569375,0.302542365919975,-0.0585904321300127,0.2569935656322,0.0969942127498748,0.235879279760866,0.1835144180737,0.311401829854001,0.386251624879653,0.455085931447192,-0.249401378267961,-0.436100642174456,0.145115660121871,0.0207776071867624,0.243911054157734,0.330012815852803,-0.141026548519302,0.215476065916112,0.360866000859537,0.352322966143555,-0.0525938303007848,-0.10705031105065,0.329456940708668,0.355051789176942,0.306958443201327,0.268854890308822,-0.140566231791047,-0.108187617300964,0.143517628902288,0.220190959696525,0.314803419042357,-0.2627690908453,-0.0424834793810899,0.0808359237849109,0.0981477276952803,-0.284537676808663
healthy,-0.093876512059867,0.032225747694965,0.0938762162570007,0.101261992469653,-0.294950777446271,-0.0105738524049192,0.289373152557887,0.168488726120471,-0.113027127001562,0.0162009479530754,0.0167425403588044,0.134901749397528,-0.106095840491443,0.0264351709366422,0.0771592797718611,-0.0875674897010735,-0.0263745733207142,0.109946694836521,-0.0290489233190623,-0.0837954691112889,0.0056027057670764,0.0622164843543603,-0.0778787515110413,-0.0968529912383756,0.139836809581657,0.25283248342105,0.0771983700695988,0.180897947966332,-0.0399574773100939,-0.0448638984539166,-0.135765851870817,0.165086034026519,0.25805261521476,-0.101235933781322,0.132125117455553,0.0215973098675333,-0.315246408159578,0.0857290166551805
healthy,-0.482482902917513,-0.59989066323951,-0.456860892072201,-0.552366141166545,-0.0555060981381554,-0.506598788884615,-0.131240979379992,-0.551040478771639,-0.406772031217351,-0.436456997636596,-0.582719710961612,-0.519375211960448,0.309517064405537,0.594840387753125,-0.515248156268687,-0.442412935327168,-0.457348009218184,-0.42122370187012,0.31733021612249,-0.260660325864715,-0.642442420466155,-0.637469848735156,-0.10342597189627,-0.152635952101176,-0.723653752358763,-0.183782013473672,-0.556995881436898,-0.512694307905265,0.214334077366295,-0.100299823345603,-0.186719621212236,-0.492812139152798,-0.670833790217481,0.487534218838557,-0.152022690226745,-0.34585273714368,0.0532361023865474,0.351004815511877
healthy,0.0764821135072601,-0.115205906285797,0.131182778145146,0.0004353346635225,-0.0232114001484696,-0.16800290223109,0.0951007367866665,-0.072011870168695,-0.310650051296512,-0.0023689461273353,-0.179710798601635,-0.239579840227969,0.217114009091749,0.123706220968558,-0.0453328496281516,-0.177426333305505,-0.12950166209878,-0.133671397339503,0.0771557669526237,-0.197103947503985,-0.0360131906883947,-0.114190199700935,0.238898849156395,0.0046737361535461,-0.362629235745932,-0.23032338711801,-0.0746562670052603,-0.228804791618009,0.0927799563271808,0.0075436133036147,-0.156242940318348,-0.0151928232081946,-0.305237733430762,0.21497209849214,0.0812445726593139,-0.171800254969159,-0.0305155282051003,0.236879534233942
healthy,-0.0271198414794365,-0.0059200099739885,0.0424937098126922,0.0142842031296043,-0.107969345913605,-0.0497170360184059,0.177977419501536,0.0986483640303389,0.317804155273092,-0.0839183559361948,-0.0665664151984903,0.0584058384026407,-0.108653160440702,0.0248638033168392,0.122637874105584,-0.067492938571769,0.0335893493317395,-0.0804700947214749,0.218838702554235,-0.142671898825654,0.0013562754184185,-0.135603721603285,-0.200620680838015,-0.0503426958507731,0.161935668633838,0.31500254602378,-0.0148697761222223,0.171661302018853,0.0379096937032858,-0.048482510093277,-0.160581266746767,-0.0462482562599292,-0.0221375476670783,-0.011416605309898,-0.022767983550756,0.0897396539296608,-0.123123413717811,-0.0070978719855011
healthy,-0.0638038561533161,-0.243601869281771,-0.0029986541717574,0.0246032287473874,-0.1616727194961,0.0971260054949485,0.065451097065555,0.0587280827902257,0.171937147307653,0.0512469067657329,-0.0194045260013263,-0.136187596817349,0.175356830646773,0.270096217800167,0.0204882193513976,0.216518105917614,-0.0869674426397382,0.0443754139662611,0.0662647455855718,0.252951978367827,0.0055880647378745,-0.0317697076072069,-0.340627704349933,-0.335758130438203,0.196958405034503,0.178593390139043,-0.0018512890801853,-0.100619374151378,-0.255880591678295,-0.289407186039086,0.013808800979094,-0.278638840524393,0.0062369300740822,0.2291325752138,-0.0247069731549653,-0.250591558210966,0.0201344714290123,0.091241766302722
healthy,0.139490324414568,0.28859429935151,0.0633473250946408,0.174892660844259,0.173316984189962,0.115286706786764,-0.0241523003207939,0.11583612387776,-0.247992035255368,0.0555881687067616,0.18875311598691,0.307720450523203,0.0166055530902012,-0.254043615298716,0.2539926176593,0.143133651472511,0.277660945101914,0.0534963284476293,-0.0914747043212801,-0.0229311472131838,0.245793390261363,0.259032313796596,0.206363481776142,-0.0537375149167832,-0.0778604240966999,0.05067061647834,0.0963482677664763,0.239819049724882,0.138682577678581,0.0025725758255696,0.241056508282259,0.264626931690096,0.229518600814021,-0.165928595507452,0.150077373382233,0.198786626162079,0.102272099755426,-0.095677028012417
