group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD49f,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD197,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD39,CD21,IgA,CD79b,CD268,CD41,CD49b,CD81,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD150,IgKappaLight,CD23,CD82
healthy,-0.0239065468025738,0.0731649762838447,0.006507761580097,-0.087904791052537,0.0221479609891051,-0.100928894995579,-0.0960484576242401,-0.0609682909979726,0.0460521917101384,-0.124777615335283,-0.149553307511705,-0.0307239747628459,-0.0644706872122976,-0.053420467570903,0.0586390286385772,0.0640706110988021,-0.0410864292517356,-0.128719098308707,-0.0560094551520063,-0.209885269686313,-0.0156429742506794,0.113173974459851,-0.152663566698697,-0.009413127281139,-0.0803218322726826,-0.0329574136168464,0.0019600406818876,-0.138823917823519,0.0201911401802038,-0.243591560315313,-0.0371173958792752,-0.356410974361689,-0.0775659141165247,0.0290089710447148,-0.141489459932517,-0.0237776510612688,-0.0461846238998543,-0.013242975436181,-0.0238828348351904,0.0012890898790584,0.125716760111793
healthy,0.245348429547822,0.327088811143501,-0.119511820184279,0.339701464483169,-0.210082400195037,-0.0533937769887795,0.463844488232607,-0.0359656420223624,0.0658626352309583,-0.452079426671635,0.0461053330348773,-0.0073939853862992,0.252205946785686,0.195494873131279,0.493132460266926,0.127260534218797,-0.174585782436007,-0.189464676457866,0.565290209778884,-0.0255018190092352,0.272418275596831,0.260861623473223,0.0171341148044625,0.269436231938026,0.146719316507366,-0.0789117260326919,0.422427506139823,0.148966447680427,0.126252005109516,0.163520305346243,0.350079768812244,-0.0123031010407437,0.114796372536581,0.37906747941131,0.168212752553468,0.466056135635762,0.442162469657029,0.0768906669907573,0.0978963303554818,0.347917445675891,-0.194431486804075
healthy,0.036742600140641,0.403401872243381,-0.155031932663109,0.258247074219016,-0.570581131282915,-0.0936808092334981,0.361209523760869,-0.221591020135733,-0.059280472471783,-0.190299303125651,-0.0730139350281924,-0.0650524997054063,0.234978639844391,0.329004257489791,0.390012285920721,0.116337464048886,-0.156961895545462,-0.214999387671437,0.258256377179218,0.0971707100083705,0.353668121054049,0.0709392808222605,0.0712269072771582,0.487746260985901,-0.018527162817845,-0.0529318998728948,0.473242153294083,-0.161879443865957,-0.16191829496298,-0.0400100976863487,0.183323797307039,0.316288741861846,-0.078613724145747,0.323002252350767,-0.0305707900063284,0.594244410615297,0.484226810000584,0.0513094183126497,0.196359525350601,0.319371182268384,-0.350740656412558
healthy,0.332561102458073,0.44843202588082,0.312120390678265,0.411150266558236,0.0124219010552961,0.247890327419297,0.166283639587433,-0.0545664682755583,0.34642340804218,0.18288250324763,-0.248451447015403,0.444577883728412,0.639145108499452,0.496777527850112,-0.0758007599961498,0.0310985971571157,-0.329127895135051,-0.371130353653879,0.373196096483643,0.318312657427723,0.238075523464518,0.353316557758399,0.296754355168844,0.392179508876194,-0.186585166996338,0.0315240609820653,0.4149828400027,-0.0003346750990393,-0.0233542419190047,0.119091013728686,0.527209523234559,0.287281342981266,0.379978149617618,0.377478846076476,-0.0570266198376765,0.385521270698327,0.417631930447512,0.0255239678529082,0.337752953011318,0.0345313039796487,0.0444886607515083
healthy,-0.035330603726861,0.203746771744303,-0.166165878087875,0.213812152768865,-0.423272776477264,-0.0545132856337517,0.234238409226198,-0.0576247700736298,0.159678052378008,-0.130801179462248,0.203015203407606,0.0085624690939938,0.0611607346957702,0.122735099733584,0.0297470868194603,0.0025661813704702,-0.238337618842536,-0.157303606607152,0.263949516609174,-0.0005170766818097,0.0723362896828853,0.374685127227675,-0.0054669679559677,0.244631671169189,-0.157595915376272,-0.218883315270427,0.336204530923041,-0.0771737445223827,-0.195460491655558,0.0596241990732018,0.336922521235631,0.0895413529803861,-0.0365356645546503,0.184127608038781,-0.0508795470437757,0.352494753781267,0.516315192526244,0.0239016750569495,-0.0050391273718916,0.134739960575221,-0.24370846208939
healthy,-0.101658513039809,-0.176725606063778,-0.382644579733957,-0.341332492780361,-0.209435189391092,-0.417848163829193,-0.131199380506473,0.320269911796491,-0.464469754933638,-0.516807490367758,-0.22987813887316,-0.382839266748507,-0.264994242351846,-0.280596649324923,0.115384809836161,0.0044661131852434,0.160505993015385,0.412681258170176,-0.386349203406094,-0.189530455864678,-0.42681889507498,-0.0232770192013887,-0.166511635314174,-0.44610966558115,0.274351169695004,-0.283729776486749,-0.274953584360406,0.186470214248277,0.200377156887916,-0.250678906078678,-0.50129135934125,-0.113107771494086,-0.371690604713823,-0.367785234934306,0.148616277194041,-0.150337271520921,-0.348837922920016,0.0648263579559739,-0.48445700139175,-0.161266455529286,-0.0863589127321298
healthy,-0.113297294046073,-0.363991238795178,-0.190491738156924,-0.291775802648286,0.0115884472535314,-0.470633049156539,-0.0672961681128726,0.0609210672275017,-0.23972515772027,-0.406781094084713,0.161204396724428,-0.248118991474696,-0.531780129161228,-0.200318336714138,-0.209396014676555,0.128655813739414,0.144587285343694,0.18642430126115,-0.30138944313441,-0.29073377803801,-0.388519497912442,-0.100497606856321,-0.108880774768645,-0.455619283947435,0.0288703154850092,-0.172439341297444,-0.471926783898964,-0.0212118573322977,0.0004378486381923,-0.185815487741452,-0.422942426436721,-0.208382127571059,-0.378599673499002,-0.465268108416291,0.0070136701594834,-0.45620692132781,-0.439056632507689,0.143006431663444,-0.324480066432,-0.139605324089058,-0.0697064306082002
healthy,0.0035625841770716,0.268381970993721,0.0145751006807758,0.0628754278460737,-0.0957723119627296,0.108410339330105,0.0513178279494189,-0.483482254305026,0.13163882201498,-0.0214117368266421,-0.078513270479847,0.0071383304164876,0.0270780241580852,0.215057936900562,-0.007743133450355,-0.065951845000558,-0.303950564770087,-0.174953654762873,0.275906882560503,0.115516838372564,0.240769634716128,0.373625068793175,0.0338229244427639,0.230368480018435,-0.257663284897457,-0.0139104256311412,0.338933746131352,-0.394093540020585,-0.500014432023835,0.0374240021987636,0.204503754673117,0.178158635876128,0.123004329462255,0.241450182441695,-0.0491260145353967,0.183736309850556,0.365938652957795,0.102385171208569,-0.064697125587271,0.247548838849831,-0.213345451820576
healthy,0.254847933753239,0.350707182219333,0.0782906120727616,0.36985778874838,-0.422614489029511,0.0128504890256079,0.296347704654769,-0.206762609956032,0.221021450317181,-0.0908912480693309,0.370344743766504,0.168892141479419,0.511072755835317,0.498265773961119,0.152042911722863,0.0842489605999267,-0.281429332407266,-0.28642953234889,0.439884271175088,0.232259734855486,0.0763465301405011,0.656071851794196,0.238730302534726,0.457390231175105,-0.264930362383534,-0.13851662918326,0.501195434095384,-0.174721961899228,-0.200150632428484,0.135388780601816,0.713324172482404,0.468451251224158,0.294832515706498,0.436870204822164,-0.054297911314837,0.323073112359854,0.743395520576315,0.152478233672817,0.206997963487098,0.530017970196575,-0.201400964559519
healthy,0.167904935123524,0.120137432099458,0.075707759310408,0.217183839435691,-0.0168518847554776,0.0950449902361809,-0.0142874805803903,0.0656357107471004,0.166490217172639,-0.25947762621712,0.221896006858948,0.0546710110974747,0.137283097286931,0.142384418823245,0.112969110702538,0.0103190917212634,-0.220234954907989,-0.0446243076156007,0.221494360518051,-0.244417097197682,0.186793880416978,0.347014725159496,0.0083109857880708,0.23334857699206,0.0172282762952495,-0.176957560094656,0.285760933275648,0.0061690597669117,0.0547623801526835,0.0598478524830203,0.0577603302367182,0.0224736928200271,0.0519542847302855,0.243967024164261,-0.0492320383523793,0.14473433499203,0.256627521526664,0.0253966909539229,-0.099194098309229,0.266763076541359,-0.0316961772873201
