group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,IgA,CD268,CD41,IgD,CD45,CD22,CD71,CD49d,CD73,CD305,CD82
healthy,-0.119432676952365,-0.236554692200936,-0.0321312614459738,-0.0883807728535142,0.259629666400578,-0.0529722102528713,-0.0388742151682787,0.0984398519536029,-0.0841184067309255,-0.161719132851357,-0.0707645485748859,0.18502085768624,0.207696513952349,-0.122259236584842,-0.103906057316849,-0.204464161904987,-0.124011518231207,0.108881132586149,-0.267830052677097,0.069818457780794,-0.197556521125486,0.0445285926788632,-0.199981441552683,-0.0259195561473669,-0.368929246300201,0.109639051052605,0.079028230192039,-0.25670978892785,-0.170631175078773,0.0213194513285544
healthy,0.0598094167180047,0.255267556520763,0.077678978660288,0.0920905255939196,0.22345093244682,-0.0210058698634252,-0.0730768396526993,-0.276933070393213,-0.0978565956946405,0.0034209376866381,0.0453930302832629,0.133585045867764,-0.0482635625954612,-0.0443321939238677,-0.303590590762197,0.0386723849633407,-0.0934318337382652,0.10332328714753,0.0386264550946838,0.0296006583998225,0.172347267510246,0.288143756398323,-0.379934486893138,-0.155249607249727,0.0026924066534066,-0.0560827792681683,0.162693535220689,0.279690013441499,-0.21099850459072,0.0008222711355388
healthy,-0.182769968034645,-0.457791932194955,-0.217563814932013,-0.249387555120039,0.223078383954886,-0.0216479883899057,-0.25088262519922,0.101515893240811,-0.082461439229963,-0.151879247313354,-0.352271029693311,0.117416016203944,0.260528847720288,-0.299161493187132,0.100928889933764,-0.13784985675738,-0.365651670846756,0.12509689030121,-0.41226087150236,0.0167152287381562,-0.45229637601735,0.218505677867629,-0.224744015263246,-0.175538916915242,-0.396829238300345,-0.0679550167527816,-0.0511760786638534,-0.340457651206289,-0.416552291964713,0.290595806976257
healthy,-0.0241971658600333,-0.0609429614942997,-0.17173579109063,0.0038427101045696,-0.0995674267234786,-0.0991482451089528,-0.172522507727448,-0.322528992879772,0.113029277966316,0.273753826628211,0.0002889287727907,0.0535602167010034,0.143294260843628,0.0120375238224473,-0.224074851523763,-0.0728636322564216,0.229918893321753,-0.333387772085048,-0.0547132086819901,0.0487752854948444,-0.0381002919419882,0.182416217233229,0.0924787639344677,-0.0672843917625701,0.026601349087885,0.0034926755698302,0.0754613132975371,0.288283833516188,0.0715730796196271,-0.0414899097304172
healthy,0.0476425024501157,0.17378410514033,-0.0458594586776089,0.223999848404688,-0.258689021440573,-0.00660282328443,0.253378380771308,-0.0463800753904671,0.0105608573006762,0.241062973339907,0.243349377993476,-0.206560830743937,-0.071541745624946,0.421135652986686,-0.135043726338362,0.138936764933701,0.353772569666599,-0.352525293180056,0.28208650124949,-0.157448065268519,0.324022603092928,0.028535348779129,0.523475395477135,0.0130255366052379,0.298968676148902,0.0074929656593239,0.0203484548622218,0.324517121317323,0.592518236019987,-0.292167608981318
healthy,0.0241530119019647,0.0054362837350852,-0.29697881677813,-0.117947814639528,-0.245065184637204,-0.259747242947999,-0.296513599333972,-0.371342149864636,-0.243035448681181,0.0262526327754184,0.0273901890631308,-0.010402404802395,0.399745258436509,-0.0797799110929815,-0.323295071322018,-0.293229684553722,0.190832770302952,-0.487747370862876,-0.142064616187627,0.0766883570499242,-0.0187587950512567,0.0398170718489927,-0.134181283272773,-0.167530784938138,0.0905070045697956,0.0022793487613124,0.111732542936587,-0.010676455701334,-0.0303529085219275,-0.177971804653419
healthy,-0.0773927876291919,-0.116352323957895,0.12809189923087,-0.101480137855977,0.0296240011909738,-0.165260293850898,-0.238934296879123,-0.298750201732884,-0.0761291492835117,-0.294225349678134,-0.17893034253838,0.098571000524338,0.110912954941413,-0.347342644658081,-0.204687140027291,-0.190147519743173,0.0876644824605535,0.155192664632694,-0.29094972229367,0.0134102133347676,-0.296831395638972,-0.14417677897651,-0.400068273821439,-0.0877707237438781,-0.537388911891176,0.0496426110299735,0.0347121811144051,-0.188656354406404,-0.168922091233431,0.244296051425592
healthy,0.106926638349584,0.110765011121487,0.0359541817467453,-0.0982175913682763,-0.0007045831909054,0.0171138429455455,-0.022724031466088,0.166209438686703,-0.0754313174177299,0.0090329457990845,0.0362705865138641,-0.0326326139906271,-0.19281581106569,0.136525398756319,-0.253966480498231,0.103907486674183,-0.130365071308478,-0.117291643610892,0.015151372048935,-0.198983499913591,0.015623479988031,0.275026981120748,-0.0345792445967893,0.0399587454381975,0.0407278113338154,0.0065316793121818,-0.332562328165008,0.0388861419391142,-0.207479024275944,-0.390252154694082
healthy,-0.0032081797020805,-0.0280795219505377,-0.157306855041274,0.0557123276626623,-0.574675074174137,-0.109945484653217,-0.033413157962071,0.240585463912285,0.0621902889499439,0.317741353944303,0.108203418934487,-0.260231559135941,-0.250822598747386,0.009476615459039,-0.0099834095843733,-0.196866753288778,0.438497890040777,-0.0537764314475032,0.0518896155709513,-0.0933789389182823,0.0801917656146774,0.0617457377103407,0.530015948201901,-0.0038421225633996,-0.0323177941759867,-0.111425962600835,-0.15528776605201,-0.127147378024805,0.42722350417406,0.0157407003861454
healthy,-0.0077537755534974,-0.0582716850579908,-0.167362162350673,-0.0021187577481178,-0.0078316759135426,-0.17845814441991,-0.159268736042949,-0.238058089243765,-0.0998544874998377,-0.166101746245025,-0.103834752935525,0.0227275154839128,0.159745007847013,0.0690816356044199,-0.477963779173075,-0.100553101806732,-0.018250758843984,-0.327477512941108,-0.0353606082837161,0.0377743640733418,-0.0199903137235791,-0.136510482539914,-0.0053976986918144,-0.14972237803258,0.0769928179225202,0.149242617052451,-0.0533641144681998,0.0313471302035497,0.0180546410433153,-0.166634478957394
healthy,-0.13590673601718,-0.314228121859039,-0.180048662052347,-0.28820607655348,0.263369498462912,-0.198270235865927,-0.37625853353798,-0.0793763662576995,-0.248868983427894,-0.240616066926795,-0.282947664058783,0.151342086468303,0.181239840177756,-0.435736535019085,-0.106777964661189,-0.260243023117553,-0.313375481595303,-0.0168812902442547,-0.413462447981698,0.188473499443621,-0.446937297897374,-0.144275903183121,-0.43750768476998,-0.224967580030305,-0.300701069247336,0.109873808068601,-0.15591609210443,-0.325945271686811,-0.477038091916887,0.170130501482586
healthy,-0.190738859611097,-0.0869342869469337,0.332827419074537,0.25126816663358,0.228058682490654,0.137952452431626,-0.0440105373565889,0.106822726521296,0.321290065952474,-0.0910810572679849,0.0508926189775387,0.0,0.0887105095695793,-0.185278631241379,-0.106741003550832,0.0106296961154309,0.05487815095104,0.276910518848859,-0.111931727646721,0.223579092979282,-0.178313107201,-0.0913996235486357,0.0311571600290503,0.232540692934622,-0.198359250085245,0.0280900323866795,0.211206795390647,0.0781656927238034,-0.19822074102019,0.568834375733233
mild,0.171857816586878,0.036286341597519,0.0024112661679396,-0.0322974450014811,-0.360791374010743,-0.16296739146148,0.0117431924258116,-0.0532724036132262,-0.0155303266556022,0.231805451317345,0.0647046001434799,0.0498449227251083,0.0394907014156216,0.113854073649254,-0.020207011598824,-0.0380304605883837,0.18453983923812,-0.0824706917752411,0.007939685294562,-0.0686393593273028,-0.047863158007106,0.0749299521391763,0.0165698130534108,0.114307750583546,0.0987550863005533,-0.180820204324057,-0.167981354849183,-0.0090934576594905,0.317119419101287,-0.1653844005307
mild,-0.103951859867804,-0.250502399916158,-0.23893573359605,-0.20671061733041,0.197713701189297,-0.213560841221074,-0.250719542320082,-0.313967687006651,-0.17783084649448,-0.102962066873611,-0.160373061744507,0.255646384473583,0.260820388331599,-0.0434298307322482,-0.0707397918156522,-0.0814537139283108,-0.262121506696933,-0.101440197088426,-0.177467426038092,0.174802405117435,-0.210249281459384,0.135273246807766,-0.363880511608251,-0.28132962972571,-0.0314209183103433,0.330208480374047,0.0502083492451777,-0.101327579958738,-0.217730000431716,0.0066877045557146
mild,0.0820159196470616,-0.0497261587423557,0.107448841782837,0.0426448075189494,0.193181151419138,0.0394776847866093,0.200174825758774,-0.106644371017018,-0.076483115546194,-0.213845270809198,-0.326749384157612,0.268517486200619,0.374458317141759,-0.0314778661460584,0.0119368240317099,-0.147324863616059,-0.277803531004705,0.358564193663556,-0.11213690762318,0.215346569672011,-0.172310371912972,0.126349894077178,-0.252074205531444,-0.0150835053581049,-0.123062386861522,0.0665266298761406,0.0625400893748558,-0.39619333788205,-0.167690249012866,0.205347150752512
