group,CD47,CD40,CD52,CD19,CD11c,CD45RA,CD123,CD49f,CD44,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,CD268,CD54,CD41,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD23,CD82
healthy,0.227947316546766,0.397740477516615,-0.0032029374832345,0.230735521697508,-0.0461577896206781,-0.009474426032336,0.452415623227361,0.166700085979674,0.167230311996263,0.0731000158446898,-0.243171938636743,0.105433793680629,0.153571882355136,0.0951096192110336,0.282634587491269,0.240141109752782,0.0222547697859395,0.336043749551894,-0.308356969349032,0.231262816902417,0.055086507436622,-0.275655230544946,0.251011480711215,0.359607664607793,-0.191887019742264,0.309590798469398,0.154838007655895,0.0186612455132493,0.132737380872418,0.18288766436366,0.264915995320384,0.408295184801595,0.345230773989806,-0.0353795950237652,0.265017320529355,-0.300544214541223
healthy,0.336555206516969,0.31834912080299,0.0384370249369165,0.394033570008589,-0.212323258768984,0.12322488326341,0.268476733246179,0.0797628532564751,0.0930783267810349,0.0561000125853012,-0.192171002580936,-0.0389092563429775,0.214201876972012,0.239989121623419,0.193084986078034,0.30290923324951,-0.163632176728438,0.429944927766883,-0.217757683134859,0.310429253758699,0.304433385493555,-0.0260001119272808,0.410712904136552,0.395168217050222,0.0143561018697129,0.313745044472532,0.116893197936666,0.222113791411555,0.341434431161173,0.14972248341102,0.250021070609857,0.276460410405589,0.40143479360691,0.0612160825177667,0.137908864976099,-0.110496341294038
healthy,-0.0365114950952209,-0.0083282887037264,-0.10494130562172,0.129391772461997,0.003145992182134,-0.108770210681039,-0.0989495757902663,0.327786903203817,-0.28641752487158,0.0952413439189115,-0.17318434122177,-0.235123939722264,0.0839096000347311,-0.140347495533435,-0.104161095192299,-0.0758872940656636,-0.112628690871676,0.290069400083106,-0.169540743833779,-0.169662555186842,-0.0337557892097239,-0.0509566392358536,-0.0457805769840408,-0.0035351522829928,-0.151752889513499,0.311910762594686,-0.0816749516597332,0.178217536514995,-0.231730801553545,-0.1415906014608,0.0632254831834523,0.0238602668390982,0.250812816040175,-0.082799060930375,0.152220550702918,-0.333440642234361
healthy,0.0910724999290953,-0.0455568927394036,-0.0693412849010572,0.0286995736711107,0.0102680974376592,-0.0823727234717114,0.107642403792468,0.28368087353486,-0.193879213619246,-0.0813530919393946,-0.0261592677204943,-0.0186136554905807,-0.0275003573290044,0.242227620779884,0.1855698701449,-0.0450569534171492,-0.0981034077328651,0.0647269501237584,-0.216308584359737,-0.18153396255863,0.368725549105035,-0.0816028020370243,0.0028011296520671,0.0097308451197618,0.0176960286590707,0.220993466080968,-0.124691930489845,0.187229005764462,0.0047021344827396,-0.0209090087647962,0.112694601451888,0.0196291617705529,0.225691627898082,-0.0172241692879062,0.114597175418893,-0.132371305443728
healthy,-0.0640611932814323,-0.2861012828433,-0.0850734632201898,-0.162742024843897,-0.0017536728915563,-0.119566115002103,-0.0918620767860837,-0.0072344490138578,-0.108435171356634,-0.0670139804957357,-0.105170536140168,0.133831015716975,-0.16928929378656,-0.0915390104732857,-0.119485331460725,-0.199385802784287,-0.0069142232642809,-0.115961727345837,-0.0073038842494062,-0.222523070201852,0.0068822433861704,-0.0138050843643756,-0.20334901697645,-0.145071986383097,-0.197486728503115,-0.0032348348173389,0.0731961912358626,-0.0813805925527654,0.0422569146664359,-0.149846341307984,-0.147870111036747,-0.158811625244103,-0.0517606559403055,-0.188099594924868,-0.113032888840322,0.0922021218640965
healthy,0.496902369272348,0.556405031826178,0.448295822283279,0.477458038019571,-0.245081361376867,0.458920170791578,-0.0046486741157603,0.0335502853183351,0.305761072673884,0.428860294970217,0.416443623026431,-0.0131907580233507,0.462061816603751,0.40239482855932,0.491511232810671,0.057865487223491,-0.558635921831854,0.401903296234663,0.459759097842166,0.516294787232466,0.246090266403464,0.247283362222772,0.587779094477347,0.573698754683621,0.17765852946404,0.270886762361072,0.149348146894552,0.512114099554748,-0.0811774967796306,0.479939090672288,0.457540687431595,0.392766285305441,0.465571149562007,-0.423365918040897,0.0973585298922786,0.185628875618076
healthy,-0.0346273857359246,-0.30563096068693,0.044922950229431,-0.119216397605659,0.0420598693042587,-0.287331761291493,-0.105310931837544,0.152398006202131,-0.181407814192558,-0.172969972683789,-0.298165262891047,0.114241892161914,-0.0519426809359695,-0.389238405541662,-0.284686045161898,-0.0512128409290617,0.180353974223169,-0.304219118447306,-0.239272904930767,-0.323061225578055,-0.0138457864968239,0.0858309056709221,-0.379061777843154,-0.432536216702714,-0.112338495623674,0.0126885068886583,-0.146777359305611,-0.422844113459864,-0.171348772319959,-0.227832396154544,-0.505894588199602,-0.413234599622983,-0.378706577140928,0.178805173272321,-0.212367066429064,0.172344918011841
healthy,-0.140144052322969,-0.372868069175343,-0.0118134628897838,-0.22009988741887,0.33073575796331,-0.213379020619725,0.0335394229008603,0.153152519372425,-0.253813317331489,-0.0717913166999284,0.0390163090848186,0.193117706079276,-0.194965767559501,-0.302904530180948,-0.457211756527498,-0.387177532252263,0.316371011611993,-0.319299730258634,-0.131098017631503,-0.296437058223402,-0.615748381507438,0.193342859977724,-0.357695918533647,-0.52344797037399,-0.126765498888227,0.0843675845062841,0.0850768789888089,-0.299742238315488,-0.0356029601650986,-0.248804297727977,-0.363992535003133,-0.481428065337846,-0.597708116532716,0.20525233233279,-0.254204981133573,-0.0633456080338718
healthy,0.279272895893003,0.142022531840163,0.102648862868165,0.211815999851153,0.0200290042015152,-0.0745136102307754,0.219057635567416,0.146128214665614,-0.529377724362613,0.358147190000038,0.181803883572763,0.49238189075878,0.0907162659158144,0.143653084044368,0.251792431249549,-0.187946759305419,-0.134272622829969,0.197033596090276,0.018693400510164,-0.281446428738907,0.513563219843916,0.0136190406126215,0.045758869740331,0.182012980771597,-0.5102553171844,0.0857034793093167,0.381189935453775,0.545236227496779,0.656470938519334,0.114848144679637,0.198785449339877,-0.169360326248059,0.518394389465942,0.0948325173880952,0.328915878957801,-0.242510536443526
healthy,-0.0640445375638433,-0.0741464064616651,0.0593739294270941,-0.163018681251907,0.0850204951102754,-0.171245743830265,0.0437834630592397,0.079391920512699,0.0242867023771744,-0.161361794670517,-0.0268916376222005,0.0464084040052103,-0.189592914069926,-0.208958695136574,-0.29052650148896,-0.22985248040509,0.296620663691243,-0.260783533450551,-0.308649495793488,-0.235596690309659,-0.24901587599295,0.0536306433107404,-0.313613802581721,-0.23744125102214,-0.0639987378084942,0.0452541672840799,0.0732708679345936,-0.402513411961114,-0.209968431579372,-0.139012449306936,-0.186456460681076,-0.0856918601137471,-0.35462502179418,0.0346377020831512,-0.236392276237877,0.219777088857885
