group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1d,CD35,CD272,CD24,CD21,CD268,CD54,CD41,CD2,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,IgKappaLight,CD23,CD82,CD224
healthy,-0.33147722368599,-0.248530827433232,-0.420891240588898,-0.416258279529631,-0.291180168894395,-0.527766567230353,-0.21535229413672,-0.428844204383079,-0.319909526652834,-0.35040612391705,0.206589847018583,-0.48308518940064,-0.156267262911823,-0.268780461800606,-0.437714773003292,0.165179698527369,-0.392355562270725,-0.411787944752202,0.120744741085965,-0.273864779179609,0.0635542525554071,-0.182650849878225,-0.489405278956861,-0.128762560137392,-0.452480158133199,-0.291361868999451,-0.248084857555347,-0.568830699271174,-0.0362734826042875,0.231688931623864,-2.75598525867668e-05,-0.297450821886465,0.0943623333155138,0.128672333632848
healthy,0.0135649587729009,0.248381932260436,0.185235819289774,0.178450505476303,0.127025285207913,0.0998780009433307,-0.191698238900808,-0.0051243315031224,0.111319436604312,0.0710273264260887,-0.104764052412556,-0.0100932417525422,0.150159814529768,0.201238881563791,-0.0238448471820695,0.0869689533622043,0.143815342086634,0.178815360469537,0.0703790541524632,0.0940399653761848,-0.115154082534119,0.0720242722551811,-0.210787127286625,0.0260996291827135,-0.0009347738653703,0.13219981520745,0.336546478606881,-0.0683363069707398,-0.0837894432089705,-0.0011314046579347,0.0280309413850388,-0.0772011219080712,0.265641405049925,-0.0806281813543215
healthy,-0.168452312502615,-0.0854984850947246,-0.132957387464438,-0.133516084818189,-0.239414781783564,-0.346246459043727,-0.366106215604705,-0.15932249641836,-0.0056824092441874,0.0715929842129639,0.212745603768686,-0.0610770347124455,-0.069854737155289,0.0917965090992082,-0.0382104020010325,-0.0955859954359097,0.103307873849918,0.0564182395268686,0.0133219155813493,0.155302670211939,0.116719397487343,0.0452225799905115,-0.198546000009861,0.0615413225530759,-0.14561106193001,0.043454335727541,0.317173916093835,-0.0527388196606819,0.0081926333196705,0.177916592913622,-0.0794580433532135,0.108264257144957,-0.211905617689318,0.126355596185407
healthy,0.165982338042129,0.0397671963921261,0.0205278592375367,0.164569522823792,-0.0506502136985752,0.122765656835318,0.209416239013203,0.127496578679574,0.204573440203115,0.308597392620743,-0.126749300402551,0.173053164230062,-0.0435337361663002,-0.0500998053180216,0.327647037709611,-0.0253502227189726,0.161639145500254,0.185723931834157,-0.530157068408675,0.0401701560131121,-0.102911279075546,0.12872406434139,0.498876434786793,0.348019319968189,0.126454570097834,0.049726955090524,-0.0494237525670549,0.426488486182707,0.148170935531202,0.112878570005102,0.0104863794326681,0.031669649374974,-0.198227725821739,-0.0690849049084945
healthy,0.246217386005691,0.0028428259294043,0.266325272281861,0.238203659166243,0.330504596764073,0.275786056452983,0.264449513743574,0.306211800104219,-0.0594960003426457,0.15780438340116,-0.0161787688758143,0.239324978480949,-0.0178407070137106,0.282703342937953,0.135046735644039,0.0946323712513634,0.164210662377703,0.154230675156036,-0.0285441321210313,0.514717630218468,-0.0918967605527859,0.302353981643082,0.31323989668632,0.317430902195112,0.288605175397192,0.0134030491007598,0.0343414522731654,0.138608977701918,0.0193769573423687,0.0604126382981832,0.0873474496196363,0.0579894727109071,-0.006764869719602,-0.0465465313608813
healthy,0.200295870803794,0.447299002801712,0.22082606395588,0.385257566135604,0.294327365056164,0.336567429719709,0.19703085251126,0.243380786361752,0.494836295329552,0.333739133957546,-0.476067656865145,0.33650935655979,0.259848811971988,0.330139504074716,0.479983866679966,0.246708461269607,0.456638335794182,0.482269333425395,0.242411302445875,-0.166224744929434,-0.138837462961719,0.163814938969383,0.438384475818687,0.127514407347394,0.316506010972873,0.330607990824215,0.216031518009274,0.495921718295265,-0.270609234437342,-0.454747190109768,0.287897903810181,0.299739195605288,0.165803954590171,-0.201958985901798
healthy,0.0057216457780336,0.237099853642837,0.116488406029801,0.115164157446037,0.363703972428805,0.118763354846981,0.454340277793848,-0.0138617812443316,0.324558753916206,0.133105182762266,-0.0373180087957822,0.137725376383094,0.227481922479292,0.371573558208738,0.111498468529672,0.103230190910211,0.290206022878829,0.292305724928222,-0.0079345676189057,0.0340191565616339,0.0628560455948272,0.149673004428712,0.316418495402006,0.209930554127994,0.152011608924361,0.116424101271285,0.290090470543051,0.187048881766021,-0.188207293082881,0.0697148319548453,0.322140702234175,0.0851746637418726,0.117580018944823,-0.320138975355694
healthy,-0.304608502991536,-0.490134890868135,-0.194640684855949,-0.23934446047949,-0.169774611066196,-0.25213096824597,-0.263245567268482,-0.156644701362284,-0.241662519984264,-0.522018286667879,0.412707309391285,-0.422179238226205,0.046205592070736,-0.213595167306027,-0.286085210890538,0.0857265182998865,-0.309570808735527,-0.384272250142079,0.144662932039396,-0.0144887330889921,0.154919482165973,-0.267870306529721,-0.318616018003567,-0.261643527371069,-0.25611073751974,-0.38753003635839,-0.457294584510705,-0.303570951214035,0.154321217572174,0.267819337863256,-0.250413195482588,-0.139768522326061,0.198697683324212,0.170066518952338
healthy,-0.225168007374542,-0.0832338430341669,-0.0263304783582136,-0.201793610726933,0.156379660007815,-0.30926164673386,-0.13779923791063,-0.0675053802119835,-0.194948445724458,-0.181249338425122,0.0340136272341214,-0.322961566370419,0.0675412028283209,0.255701957040026,-0.431797956972898,0.220954479585547,-0.104663026064375,-0.175082253929029,0.465169076274223,-0.0610082255125938,-0.0631065238394991,-0.155867169290949,-0.53480428053134,-0.394745993295919,-0.11587147030185,-0.223569661744897,0.0808770823890866,-0.468266227601864,-0.160689180573237,-0.14444604179228,-0.0533486975175796,-0.39046067758162,0.259676243654385,0.103468947326597
healthy,0.523050048463373,0.471729862384648,0.14609325496271,0.477758927975041,0.349849500630021,0.422848907574605,-0.112519896365687,0.38940182294569,0.482917758635827,0.538546397660623,-0.348506313581174,0.596217871807673,0.18406204864676,0.446800253996197,0.628052263137534,0.0089650704106719,0.605628362757384,0.639998420217789,0.0477420004951567,0.0916187297080759,-0.0690868420514728,0.136886506295032,0.605858549231653,0.418174300547723,0.447636004452763,0.468224156258118,0.592719085409451,0.744491041422626,-0.0701636667754247,-0.218852314537541,0.0919000936715347,0.582351932870651,-0.290032909273016,-0.268089073887235
