group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD58,CD24,CD21,CD11a,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD23,CD82,CD224
healthy,0.0916491160179872,0.025940933425867,0.0960778964972142,0.0595826937742257,0.0758866711542459,-0.0822780380260768,-0.119686089087323,-0.069433806993434,-0.0280294988452725,-0.0419188287821749,-0.0397281233084509,-0.0321619098184664,0.06265530102015,-0.224860489329707,0.0084169860330191,0.294176190486098,0.0646271532445678,-0.0423127157993891,0.220066614385212,0.0999935487334277,0.143366949013131,-0.350185888726885,-0.0462168163572061,-0.0341836028243116,0.0101119457713218,0.12701433822673,-0.207586924700464,-0.16688024157789,0.422053554487821,-0.138143445511215
healthy,-0.201152104903232,0.0011531432136172,0.326149176891346,-0.0676954385005091,0.202537453622443,0.193584285653235,0.312100146810501,0.0675468387862879,-0.191690248636109,0.0145279534070678,-0.0769955043475973,-0.369128842599159,0.04311129183693,-0.14223221481239,-0.0626888422581508,0.472313128870058,-0.0598973300691206,-0.0584492401291405,-0.0089455410178065,-0.0902298362952419,-0.309031881286221,-0.309053196502881,-0.403322322121277,0.0656429941253419,-0.146095581122776,-0.0196959048466121,-0.311727831226923,-0.314455166395007,0.416782773628072,-0.0464876005653925
healthy,0.200797712617982,0.429610208059731,0.201878902434313,0.209663915057771,0.13784196131209,0.180060190624543,-0.0976066058982404,0.177736155644726,0.249348257580573,0.445785100825877,-0.119483319989772,0.199697343694764,0.226795754521109,0.293556337875022,-0.147525690905067,-0.204003957402362,0.274035345627765,0.0590545690871874,-0.060363133222744,0.382427502255849,0.0510817371185911,0.18710598193275,0.323880497255365,0.275236413317189,0.386531366153086,0.316685117456028,0.416194867073828,0.11775618031725,-0.0248095157205511,-0.0716925130049402
healthy,0.354729104208842,0.240576341040918,0.109394842981181,0.349292326901435,0.0371144657043306,0.282550765600648,0.0975539409400206,0.242778260606585,0.358410170899457,0.43783275615769,-0.186457492333757,0.396426693842645,0.0936987111560167,0.457463736548764,-0.326385986900882,0.0271568169374101,0.344180796902708,-0.330435720930975,-0.274940346419641,0.365712530169566,0.111315132531304,0.553451462330581,0.408870081838648,0.215186837198222,0.299300099007293,-0.0078019959453135,0.576033149091695,0.147602935359289,-0.285015693703163,0.0413726494507021
healthy,-0.09474768647933,0.0147407711359097,0.0593442724897893,-0.0572419079043701,0.0493470381844514,-0.125181781251133,-0.134181192954801,0.0108090101185154,0.0945639300066224,-0.0587232167800351,0.13648668679939,-0.142925646463676,0.103013272375372,-0.27415104793055,0.0503315454956324,0.204247381288421,-0.0240991348602643,0.185350639861024,0.134223298862175,-0.0333617571893451,-0.0438021813695871,-0.40219957747883,-0.208556175387016,-0.0067350212094048,-0.190422912586272,-0.0579868598732828,-0.31361338514189,-0.155557985649433,0.370595231894183,0.156925336878043
healthy,0.23474005514762,0.313882766391937,0.0490309975333933,0.29219490940106,0.0814093022151,0.159754999325976,0.113646708710286,0.134437177803153,0.255692193243634,0.374181250419878,-0.248335261553815,0.212505388655316,0.0115167907817782,0.421488589713095,-0.0504018611062404,-0.164868038792486,0.29716114173635,-0.214966112701139,-0.312532704423791,0.340331184216504,0.0286867397954519,0.509849367085039,0.240185038175747,0.177976688507666,0.155810089947883,0.259005246617328,0.525572690216184,0.265493500586733,-0.376450773951007,-0.000808620060029
healthy,0.232439592117771,0.32884773249893,0.10959560093928,0.194710683838201,0.286428441864684,0.223708411786024,0.464960573640957,0.21465626700526,0.297823071122343,0.243742114327014,-0.209131053594351,0.2303645927807,0.301061615566653,0.0561025731993773,-0.102176304932557,-0.020489623049627,0.358259961039764,0.100097126568657,0.0551667419460899,0.293031283358803,0.232643662435731,0.303521289326977,-0.0741440397713937,0.241291492835117,0.197139875185453,0.252432361076836,0.293592313847363,0.0499139586241832,0.0068839989948728,-0.0026744970639517
healthy,0.0730424204448596,0.221378905204711,0.110042387928885,0.168040559429992,-0.0342805763549404,0.0578093315867129,-0.140454531096735,0.0750648617149517,0.106626224259701,0.134380419787026,-0.0890720890022448,-0.0233058051061965,0.0284665107653422,-0.174198359560644,0.107964687729069,-0.0358993103398396,0.0765162233619512,0.12085589708723,0.128904517533028,0.0141935471684277,0.276136756421182,-0.0274524267458219,-0.162155093926518,0.105826262382035,0.171785978992324,0.205887099745778,-0.164553502800589,-0.0353529066579884,-0.125112710763669,0.0967155660199447
healthy,-0.299571726477796,-0.344716057270858,-0.0464682862086716,-0.266210408151874,0.143516767035271,-0.203944303134153,0.274564749839727,0.0228077574284137,-0.431983483351984,-0.453733148220164,0.398492080188123,-0.402929812266263,-0.105384259963233,-0.508760255777183,0.255862600411925,0.234900788596,-0.338127533198459,0.0596610124708365,0.152572236212132,-0.340601035114219,-0.200755382157842,-0.351439869821938,-0.412617134592918,-0.16660981524321,-0.385515306936753,-0.434975409161279,-0.649314067916528,-0.555586519851303,0.348551669300995,0.356792303954498
healthy,0.0535284133594499,0.233936028151123,0.225654124906901,0.238330525809887,0.179278361003367,0.145262617240577,0.0636858095690101,0.139189139322055,0.237106367887214,0.319551747565352,-0.126770503188085,0.0984508254518708,0.272192065357877,-0.0156855119582467,-0.134553574773566,0.116054006422638,0.168997480272383,0.281637248076044,0.0122080595113492,0.159487265623023,-0.0635302739795158,-0.00738019798001,-0.0097679082968949,0.132594710224413,0.275136948031193,0.149575022373849,-0.0276900401179748,-0.0015777069193108,0.34358470718683,-0.121921251377626
