group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD62L,CD95,HLA-DR,CD1d,CD35,CD272,CD24,CD21,IgA,CD268,CD54,CD41,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD23,CD82,CD224
healthy,0.38445704329731,0.545789417100791,0.413312686104187,0.55438033070543,-0.183240888049184,0.312385024002266,0.520273870682273,0.0639398602127571,0.440779916283293,0.403202860100842,0.551493227730654,0.314673448212481,-0.2537385247454,0.621974335078985,0.166850666926085,0.46653532128441,0.45840979433339,-0.125998013690872,0.551152158693569,-0.223003097966174,0.645207466359051,-0.0425278862924994,0.252599100836554,0.587611269805011,0.201440899526409,0.509602312453417,0.434273939795159,0.274017020868753,0.586520671664229,0.674352257082968,0.461410608117661,-0.160691636169314,-0.126030512331754
healthy,-0.0424606437964905,0.141165379871275,-0.0926894857592238,0.203216307745727,9.56341728161552e-06,-0.0321918479975675,0.0003318277135125,-0.423281478055689,-0.123629929477301,0.154949212702434,0.0788122754764081,0.558820571638735,-0.0558527299847623,0.200908642995445,-0.0341710200919519,0.267864729840375,0.140634782067773,-0.131766922935025,0.226059425044065,0.123127512574792,0.189465887400303,-0.0388307363705079,0.0170027902717369,0.0194600329296304,-0.0533325345486785,-0.0596036756271034,0.12659148983064,0.168623782342434,0.241926453997123,0.0711163919702295,0.0526764872603552,0.131597049037678,-0.0340679945412459
healthy,0.0683326434968162,-0.0560001336625661,-0.0071199207383785,-0.0925210401949901,0.003007436003758,-0.0803899800916652,0.111986802101509,0.0685690455859877,0.0034451962614503,-0.0903376200524222,-0.252293878535166,-0.248544775582424,-0.130542995584142,0.0382444693901599,0.17561530626411,-0.208308655979808,-0.070780576489493,-0.103897535456973,-0.153696588570075,0.137258112127241,-0.104784704577605,-0.0801412373879927,-0.155316859583361,-0.0219235858411303,-0.350642225651989,-0.169871819724742,-0.134955819806959,-0.0961643166698452,-0.216330997124756,-0.0914199629607388,-0.0496705933110252,-0.132286127586513,-0.120257270390381
healthy,0.179820087133811,0.321260787015605,0.253117786704124,0.386296688763482,-0.140541135534362,0.241691713851839,0.264475586524005,0.115085398032609,0.455690400424354,0.506899031992593,0.390940441844537,0.0382259808314404,-0.2011287252053,0.30604915556004,0.197897573862045,0.332613749312042,0.424326298640976,-0.0708922791705733,0.363461769100163,-0.138619597155619,0.381602574741292,-0.0466108234515572,-0.0436522401036637,0.422738083943449,0.195471130580006,0.273174137690267,0.348801911401515,0.317857924038584,0.30453451936682,0.406741805533662,0.0157773900704214,0.175620991077562,-0.27522439253359
healthy,0.259620473077328,0.373893097805588,0.105205726080383,0.402684657471258,-0.0056270322665363,0.208360943169698,0.315433090934576,0.136099726112876,0.264809776516985,0.29682612858834,0.395366360493562,0.1621920455336,-0.174573850702278,0.499318611411233,0.0736930191757159,0.37630991953911,0.544726456681499,-0.244032766243375,0.509140899839828,-0.135424036479044,0.54774668205747,0.0637205855653273,0.309865741310482,0.588925354110932,0.262356684196093,0.226794527225779,0.359469125643975,0.297039309665009,0.386132545282936,0.652438219002936,0.308159261652812,0.0297556768418857,-0.0850022124153269
healthy,0.233831158088431,0.349160629828106,0.348881447776136,0.496984670724189,0.0567418339180993,0.378167937250585,0.457466364025525,0.149064356832785,0.40243775954654,0.469165040623396,0.357954813029807,0.0872347545907933,-0.549289988690939,0.513959514395242,0.142948092516658,0.411962258143767,0.476046025085746,0.216319337105034,0.496911513402668,-0.271203108662367,0.482222969621511,-0.0339640964598696,-0.106757922500652,0.553772947912394,0.117875930820865,0.438720996800426,0.447932059065337,0.217946370677306,0.402164046498606,0.571709813106115,0.359244055586803,0.11475290735949,-0.305565268865882
healthy,0.0949314278898226,0.243584732088645,0.150812761484518,0.167944857609287,-0.0460396060686842,0.332519499365137,0.305069127769567,0.470645448010063,0.178871757663704,0.351702178473747,0.151394737034396,0.232566592442757,-0.0967989266321128,0.248663159804099,0.199727546032724,0.45559037358622,0.114707660295971,-0.0600319000319115,0.349680209253922,-0.0576672709408348,0.352135273113942,0.0505601412343108,0.0564634844284649,0.365229067800582,0.0756795781167958,0.298269544712498,0.280309280863537,0.340242917093712,0.271499827386401,0.257694373517357,0.0331705293203428,0.118069905224862,-0.201455024141584
healthy,0.140442508473541,0.175405324238874,0.243061904510045,0.238747553816047,0.139713368763917,0.290111749994333,0.173573443673097,0.205069887814151,0.317573534342613,0.254617815310265,0.20949854389922,0.0108762655738554,-0.135656910896675,-0.132792843164663,0.177600660420843,0.230191501983154,0.172815802876474,0.51336212784365,0.234212519679273,0.152324268308339,0.20037193364894,0.35779533311845,-0.123102852770302,0.0356114044234811,0.0498237045134162,0.240704500978474,-0.0690597090325428,0.205379531937934,-0.012701732251231,0.157971967539595,-0.0646723761672705,0.254991366457472,-0.0413446336343778
healthy,-0.23412579091196,-0.237675865256649,-0.0610646307655096,-0.246900563759388,0.514788019339069,0.0589218489323303,-0.12682890525009,-0.0029443367611925,-0.159837260216201,-0.453141617349271,-0.39128661431965,-0.112073726286384,0.336587894392599,-0.266331346634499,-0.154128128969561,0.0075323201344954,-0.694539030066215,0.0695102492784938,-0.343610162752601,0.261194110399859,-0.395600306380341,0.223789922441579,0.090683587448742,-0.552456183610203,-0.428547110907188,-0.193994629090977,-0.213021406659241,-0.0120257197837248,-0.20731313768414,-0.656637030590574,-0.4279790760839,0.1753383397391,0.38323791502528
healthy,0.0367220135406546,0.0800702744869419,0.369403517271405,0.12951370500364,0.171750408980408,0.267347520899898,0.152253109912178,0.261440856654195,0.289781910771759,0.269231712876658,0.211183285738677,-0.111451464508138,-0.0612730666682485,-0.125523331368628,0.176267068217492,0.220588190052089,0.0120516461978253,0.491659109095402,0.119368433879126,0.0309831229647331,0.0655966016669214,0.048559914204999,-0.0153433990825139,-0.0660721659358662,-0.054337660207702,0.243104131979348,-0.137958423689946,0.206950497981005,-0.0086283589287659,-0.0829255394434569,-0.128547799039763,0.333947023553886,-0.131432930893034
healthy,-0.16075840059698,-0.246191377312462,-0.077484849967089,-0.0970729822977772,0.0963785196591613,-0.0091106835707066,-0.136063288437645,0.224135872989391,-0.0488126923222204,0.0175484665215618,-0.19502755321695,0.0390426829142091,0.0896330032176255,-0.147852910237407,0.0566455828763646,-0.18478622392651,0.050812685260665,0.0320436882927961,-0.167932990550382,-0.0329391849581548,-0.0799832247796898,0.0243604726578029,-0.194751258394157,-0.0364040699394699,0.087379403594925,-0.0385886468966192,-0.204272387922761,0.159225899129184,-0.10820189215485,-0.0780205941192239,-0.115262377380109,0.426954949607037,-0.0179273918687566
healthy,0.0886108813328177,0.0406640772560926,0.0188210961204256,0.304574955447486,-0.268801529257762,0.0902058058846371,-0.188730446324524,-0.0904846937112745,0.149719291378884,0.0779542544604892,-0.0417757224522702,0.12933982669759,-0.266388959090542,0.422128022047276,-0.0969475272574557,0.413275254143046,0.10891084019275,0.107862402737519,0.470374823561854,-0.207810798362597,0.266966041786273,0.0522363897777538,-0.247460512949963,0.543608755920072,-0.31229818339533,0.0455319660024638,-0.0229117488231374,-0.279394212492023,0.0206406541601383,0.361246210755037,0.0130991372282991,-0.104230986508341,-0.24255694400507
