group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD49f,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD58,CD21,IgA,CD268,CD41,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD99,IgKappaLight,CD82,CD224
healthy,0.110087977782008,0.464218752011556,0.189949298724782,0.208751456466589,0.168886689651441,0.270536659269112,-0.113295634448911,0.110346341780796,0.015022506182513,0.132983546403868,0.0846150892337647,0.157056587159466,-0.122083852487,-0.254903521033606,0.0993258937050761,0.188931135399199,-0.0616472509568391,0.367696052814635,0.052114744669553,-0.113106974283328,0.333792381744787,0.0745808183672503,0.351313096623803,0.0598650267194521,0.0816192731603358,0.0190521327350164,-0.118522746753424,0.182801908357587,0.192620972173819,0.280376584777537,0.0139060579754517,-0.162310952851749,0.0599782404763297,0.361325926534488,-0.217093531418147
healthy,0.310060845664146,0.260428693941555,-0.148922622411291,0.232294372415243,-0.374472292762402,0.0098810264454462,0.0611577028312012,-0.0832133618566117,-0.0305284420866044,0.251301891892056,0.301781117057131,0.32634686575544,-0.282906981809794,-0.273703013619311,0.544564123536425,-0.0786352565595702,0.0603499752385273,0.366631152186067,0.279078445844388,0.0876852142185765,0.52508630088937,-0.0158725982229116,0.412592528242899,0.278614848803976,-0.141514722888991,0.501181051873441,0.187310132563561,0.230311064582051,0.239399409572958,0.325080243256558,0.538747702348232,-0.170711693806311,0.0823510334520007,-0.53169141358269,-0.020460124758731
healthy,-0.0894593671455844,-0.16465759606989,0.0190231505965084,0.135860430789077,0.129269149869209,-0.0341232580207022,0.10916461461191,0.123415577311132,-0.255057339542485,0.111731653011988,0.170498986652269,-0.00349530696398,0.118947170580453,0.247865809081009,0.137041906734723,-0.0205301718639053,-0.087047341985787,-0.13063802720897,0.0506297940025082,0.114105119911994,-0.0890276085236624,0.120668788174078,-0.0810914317546165,0.196011976821172,0.076454513796498,0.0628764827974552,-0.0600099884241486,-0.0538288955301151,0.0680995536442128,-0.0167570199678919,0.124508183729081,0.163606118658567,-0.0622409398205018,-0.103221227658628,0.206758202461044
healthy,0.0034388991746485,0.13946366453784,0.0736752178877416,0.0417375161208178,0.0387443053282699,0.0799872511950221,-0.113526906069871,-0.0327265558268254,-0.133847250130456,0.015464535727219,-0.222135764309736,0.0773090844910001,-0.0579929296131594,-0.262448754829607,-0.0269123348895194,-0.0394311493672802,0.0315624999156965,0.27966353696904,-0.139284774582851,-0.13864019489724,0.172676089196786,0.115317779998019,0.105445691764591,-0.0456054259275655,0.0070924116238635,-0.140108660957193,-0.150320687938335,0.0592835374619056,0.0665288450685642,0.263882803685085,-0.0940542197953107,-0.242070847349573,-0.316284086906455,-0.114538025035116,0.0962873422632525
healthy,0.168120918840352,0.0321702487056128,0.122038402863686,0.221565125983674,-0.0002357166994202,0.192253820330663,0.0325813771505683,0.255851433364902,0.410922343000219,0.225364250387442,0.257763562554363,0.319337288443463,-0.163640419632194,-0.126748797342748,0.171363247944345,0.147340164100429,0.231098700890758,0.128998077607049,0.0684375254055014,-0.0421865677691983,0.246619586495118,-0.0551598772024051,0.217414476315954,0.16190091655144,0.269089523423975,0.420782582098022,0.139415532289709,0.0963300758535512,-0.0432619278088978,0.0355679470310038,0.220091468126841,-0.029003709834832,0.252522837168377,0.11593388278188,-0.112153743921094
healthy,0.301518484233584,0.520120620974895,0.310909367979949,0.571711993176688,-0.0425946299233194,0.324813265602394,0.0503945660034341,0.499523813531994,0.106962471720049,0.404589746368083,0.467936379278638,0.552170333142245,-0.287088163932389,-0.479677323457494,0.491837056334046,-0.0704620007094317,0.242173711362432,0.350106731401143,0.300534178414841,-0.120175069612831,0.500790375175152,-0.227502527783367,0.570622516295952,0.149941766061972,0.287523687901242,0.539013383031927,0.0530983362997086,0.445926746566936,0.44383949513156,0.659219079259466,0.463721546618351,-0.377656603250065,0.302614099228081,-0.125481246837221,-0.116750034485283
healthy,0.0241927292631124,0.273992009679437,0.132301952024317,0.188046435697442,-0.0689785932586787,0.438599673499002,0.018169541458869,0.220222094041333,0.42338604545737,0.155853437329947,0.340373968387879,0.218932697996188,-0.165949672676147,-0.19775695958803,0.18637039724288,0.332334051797944,0.33148183244235,0.443297220795383,-0.0216265283955915,-0.0623393064923766,0.362649601488334,-0.0894321635773466,0.34822451317311,0.135850178347119,0.145642529990615,0.460858464511049,0.225477419581921,0.268543442771631,0.416816140344512,0.243450978406443,0.360833815704891,-0.259039784159834,0.25203806577856,0.0213246766527315,-0.19534308571017
healthy,0.322245750319913,0.435107510347312,0.310210126257093,0.377207232393142,0.0891307181310309,0.22721365480661,0.0822682076509182,0.32678781742587,0.0141490429593896,0.35183714255237,0.508607449220175,0.429846809790834,-0.494467305252099,-0.375566754548724,0.237047503192317,-0.359823667017553,0.222754436465225,0.304245986923066,0.304103839522674,-0.0375347276110246,0.372341048504398,-0.319549573590489,0.434420013015038,0.152224178709453,0.204441459507462,0.36229944158451,0.144342258445234,0.385877490574164,0.362919557413263,0.475315084214101,0.228206512981304,-0.220432737877476,0.0300205548454606,-0.287732989728492,-0.0295964317273415
healthy,0.270037555967633,0.263150550273068,-0.0289229032678198,0.231237479766062,-0.265050844550576,0.0237411544353413,0.0614931753951649,0.0018993558470318,0.0268572703719189,0.140114984588096,0.588479806134914,0.433668640085798,-0.299597223093002,-0.368184622112913,0.21390296392312,0.0562809295662081,0.218190421994458,0.232370060501556,0.571639655417475,-0.257557758802428,0.364963888493446,-0.215422743543704,0.367787470115916,0.172779339563925,0.0759327423059318,0.505618552186977,0.215102821134216,0.184139693250392,0.257751466890151,0.243503241478512,0.567855417018614,-0.279416079679494,0.0654977902712238,-0.0424002030651619,-0.309686344241685
healthy,0.167593794198248,0.250267413883422,-0.182356699171488,0.13657569891386,-0.339479168169794,-0.0474313377789271,0.0591023759162637,0.106975781632651,-0.0952249910564852,0.0902973381884492,0.285239574927144,0.289019076885744,-0.300090368767748,-0.312563961377025,0.424994439807006,-0.0438990964610665,0.188461333280302,0.172339329643256,0.177366264071663,-0.0330467338677525,0.416647409189194,-0.236073539707254,0.298321776700292,0.0930879774874357,-0.0997870303781746,0.455807278441879,0.18902484864286,0.0659917674863463,0.305048853370085,0.413922924020778,0.435649442083424,-0.299880572050728,0.0363232084191079,-0.534789701412304,-0.118153493544732
healthy,0.282400237570267,0.400696225296159,0.341187983128281,0.335875541065384,0.102898512573329,0.27972424282609,-0.098091445223014,0.354875270659816,0.076407980788197,0.407600431457324,0.320709906073141,0.460173321154842,-0.0668068230239032,-0.150783254720774,0.412987753871432,0.293427344329893,0.123720962537047,0.221050525094986,0.40754214404374,-0.116066996104111,0.366930259545356,-0.0223835488987498,0.410710779914112,0.0514490785326912,0.314403601296134,0.322693384054932,0.111453905533939,0.411010269814295,0.342495931226418,0.291426841522283,0.342438777313109,-0.163821314925613,0.393772259480575,0.107608424755813,-0.177876826590393
healthy,0.213673694492223,0.314405508132923,0.0856112856553144,0.467800119821348,-0.373787843070831,-0.0835645945403762,-0.307348389387982,0.0390212949833138,-0.473149430178229,0.297368106944859,0.0943073068059255,0.176461065259404,0.0,-0.304694599902943,0.513404760429781,-0.157281148850464,0.242431526764116,0.259790091792649,0.231764112573902,0.0,0.523102992783863,-0.246263660042927,0.505545557809488,-0.188624922796388,-0.229679386645324,0.371713287805255,-0.432845651114674,0.106798741845359,0.187867372933358,0.634451232938398,0.614571068914374,-0.24255694400507,-0.0487753346131304,-0.302833271612071,-0.24255694400507
mild,0.472324825584895,-0.0231966924078342,0.147421923031038,0.187304187897526,-0.065464471163504,0.192021552927416,0.268515304904668,0.156133190240785,0.10635368484628,0.208724608623294,0.160915058595923,-0.0882845331709841,-0.120609388839043,-0.201109180876175,0.326471532298181,0.263195881200118,0.207536016996642,0.207671355069437,0.25474309430992,-0.0946287323991088,0.305066846147373,-0.175173338091643,0.312870750350009,0.323309628513144,0.0199395543676457,0.269324851161406,-0.13158471571603,0.299436987817747,-0.0263730185098741,0.0407311443857466,0.167802806702533,-0.16283724343123,-0.101240835641017,0.123955207030712,0.0344791654084775
