group,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD39,CD21,IgA,CD268,CD41,CD81,CD98,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,CD82,CD224
healthy,0.374185831503704,0.499617268132719,0.272104133769758,0.478709452058175,-0.199005093234957,-0.214911186216892,0.29376739330854,0.588943765085786,0.353968738195553,-0.0326938960822929,0.349297574189767,0.305900051271086,0.318990998783509,-0.195828964283123,-0.328103679253488,0.614804690534025,0.0260228847106411,0.491221336783671,0.34673906152815,-0.208949458792817,0.307744638785567,0.625736268570161,-0.256623949921664,0.632666668130258,0.274807340031041,0.17488486814157,-0.0172294307675843,0.461508317460996,0.213408788962772,0.421961247751882,0.393786963121611,0.568919635445393,0.606108863597615,0.0013118090467405,-0.302739712529938,-0.344987774354254,-0.190509148991494
healthy,0.0204120029454213,0.109386164458823,0.179901397618948,-0.0086947783036719,-0.0376845309494655,0.0340326392635373,0.272757235253868,0.07473191777122,0.0314719737707927,0.542262716239815,0.359320425267243,0.0634053734904046,0.195371649133087,-0.145192425572776,-0.203525479633841,0.0577671761674124,0.457939815295818,0.16699888990115,-0.0415882433866344,-0.0604761848566161,0.105119443452644,0.312672063651264,-0.033762333525263,0.11700448602288,-0.225460962454487,-0.093589388208037,-0.0038286387386972,0.351608565283481,-0.212126851547224,0.338196810735727,0.000567429417753,-0.0255549732249309,0.136055833319656,-0.0509058593631088,-0.150769561758108,-0.014803412524628,-0.0622702279051974
healthy,-0.212843093710144,-0.325548520179445,-0.196836658914886,-0.151383970379375,0.296097787999426,-0.0800970968487737,-0.160615607886429,-0.132639680083519,-0.220497371124742,-0.157468933305988,-0.225342503984768,-0.0191906511959983,-0.241335704239597,0.0467394159405859,0.363348284491737,-0.0942513907925502,-0.0146611533336022,-0.0853942655775226,-0.256080332394248,0.192528738702102,-0.19282718693535,-0.17599302889489,0.0559728881112322,-0.269653043417603,0.162379619208577,-0.0277776300567993,0.208835025044246,-0.173572365776168,0.0056326464046631,-0.269263866565396,-0.160304182314692,-0.15178764366204,-0.251412668248355,0.110495717655352,0.243911519593041,-0.0276474815117656,0.171527072661338
healthy,-0.239288561442091,-0.0063745805412703,0.018760114016281,-0.125777701109769,-0.0841836657779483,0.237169429737284,0.0345334898457363,-0.414770959674563,-0.0270749819290202,0.191680830574634,-0.0429928222081794,-0.165086842481114,-0.291535735832062,0.147216336561963,-0.0936971780592621,0.0246073470468971,0.215047987207078,0.0771942794713193,-0.434077275127671,0.0120638284563825,-0.0569989157724225,-0.074703909917388,0.0452385964308498,-0.119916278260431,-0.139105967531316,-0.218927437217674,-0.149988817353867,-0.188724574604633,-0.259204541385563,-0.078091295169094,-0.135908949831172,-0.0644543869261316,-0.272968820736802,-0.188261939659796,-0.263940994518428,0.171315262288429,-0.101258068767837
healthy,0.0586185734838416,0.0606827546669458,-0.0520684258515586,-0.116822194552108,-0.0542534674671491,-0.138234167814464,-0.0289206133273802,0.060617774937965,0.0827874203159532,0.173239350659075,-0.118493768437231,-0.269954403751389,-0.15058911456613,-0.207362960356812,-0.0333425879495556,-0.0259589906197424,0.117831878323139,-0.179700642573185,-0.270349275032929,0.0588689244927411,-0.171959462175244,-0.100613329526361,-0.0807323085779658,-0.185562443520188,0.0331510426830961,-0.136274757811938,-0.0478221094004658,0.0442357958761913,-0.0339725649889436,-0.0393080401315769,-0.0572406394966312,-0.0936353971123041,-0.182951772746873,0.0646108474543281,-0.0925214106486051,-0.388535092722819,0.0308939803771808
healthy,-0.37523652785565,-0.697671874227107,-0.429830686034234,-0.618492474424167,0.211280940786824,-0.159368183447586,-0.445651323668975,-0.180457646612286,-0.508395161849539,-0.245105000615639,-0.442294131519265,-0.632456957850693,-0.545837610608205,0.310580212496578,0.559230455152947,-0.558825574442245,-0.289327594345438,-0.467967839236721,-0.508367072068695,0.328299199221782,-0.247527383529465,-0.640463007287964,0.352785236823876,-0.66399689912709,0.0015680854550568,-0.269182071278127,0.152056796869378,-0.589361936971685,-0.174514156207221,-0.556015491552294,-0.577746875925851,-0.619804169218523,-0.678917760072425,0.38164680155796,0.422644650498491,-0.0934884757460679,0.258724114115836
healthy,0.0615920473861123,-0.212099967002241,-0.0100925177693836,-0.163341193542536,-0.0240949598060785,-0.102686972740389,-0.337155813531652,0.0148740026199239,-0.103454030307339,-0.256945353880324,-0.224672592055142,-0.331104761959311,-0.249809436282001,0.0607915982589751,0.199279720807456,-0.122931253401052,-0.214392903810984,-0.237952411088859,-0.162949352869159,0.127371719990806,0.0974369372166655,-0.276148290037333,0.0660030662569289,-0.273644362093675,0.0371263187224903,-0.0395835786549837,0.0087036727766573,-0.229284068136215,-0.0662656601790968,-0.232338109922003,-0.259467929401393,-0.248898045951019,-0.355760491748023,0.222176048648458,0.0312811282411342,-0.130313406358069,0.220306455640943
healthy,-0.309041899101604,-0.458643989056915,-0.264527877052339,-0.316046966731898,0.271148895357895,-0.0833486024544581,-0.204017408518387,-0.154181486120795,-0.440390974234016,-0.25702637482314,-0.196416478795242,-0.310404864732177,-0.584274393161428,0.27407964203839,0.298835068408692,-0.423607280750138,-0.0230775474148232,-0.294631219849702,-0.304724193274258,0.287869100016202,-0.15260558893369,-0.36046891618579,0.403605230033488,-0.396854525586435,0.24826084498585,-0.501082601330134,0.0666381755173485,-0.417983140952705,-0.411023797721443,-0.289911521809761,-0.433717187894187,-0.445641062666119,-0.364999243703138,0.115751439865186,0.275603386938187,0.171265923678464,0.139415761412827
healthy,0.302317829064739,0.0802940984942321,0.0762160519477298,0.260690651765392,-0.0348684479186904,-0.405978162290205,-0.0574674861540942,0.297328176795893,0.259709390803009,-0.031316550381909,0.153052301242255,0.291747607101516,0.324510950599719,-0.249936801241617,-0.168894323508647,0.315599823863954,-0.0413949384375061,-0.168247657973316,0.508844082557921,-0.110037633502024,0.113588604264713,0.241334933496308,-0.324315184392576,0.281409216782705,-0.0163051021450346,0.184952282121263,-0.0279351498894333,0.585993238725907,0.361407649416532,0.247064916056289,0.169857611885037,-0.0205534830859761,0.570002658616258,0.0722529800513007,-0.0353366253996754,-0.269607541217849,-0.216176682105096
healthy,0.475482209109244,0.5850049603156,0.181817311557399,0.423692107916829,-0.367079771465647,-0.151562551121644,0.258426867678755,-0.0095557610355815,0.398230883789234,0.0136469921888288,0.412348515902358,0.412590136326832,0.624105482975196,-0.290032940294693,-0.408539654642266,0.526333773162331,0.0104363384635331,0.355535231363736,0.372776302250321,-0.16332139029575,0.316064657268576,0.520261296332682,-0.280450442574164,0.537042829081987,0.120474756094702,0.233820073311321,0.0134951488135979,0.635758762998398,0.41911512237642,0.405549487249438,0.430645912460203,0.586697963849352,0.576413736030338,-0.161474641834468,-0.2826738882748,-0.310540902281164,-0.322264742451978
