group,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD49f,CD44,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD24,CD21,CD268,CD41,CD98,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD150,CD82,CD360
healthy,0.337590946438032,0.155938932284621,0.318242247589602,0.412419741997452,-0.128869039606688,-0.0969463548658247,0.158849757085145,0.152481536838734,0.0137051728031159,0.294507900620417,-0.277915515647328,0.270418890697615,0.351854798010113,0.258101089814257,-0.155338013021575,-0.199868184319768,0.357499970997098,0.35902124817132,0.152949511909899,-0.039395950321974,0.396137576663895,0.480526280331899,0.461439193512704,-0.14739509706638,0.150352437398082,0.224395878477505,0.335050289230488,0.242282514632781,-0.0560279598254788,0.576544098533373,0.355383877446087,-0.124275249970353,-0.0514214509809529,-0.09566035027385,0.265546567461898
healthy,0.102184659335815,-0.0375811539195674,-0.202045502318656,-0.0842120836956598,-0.124949851839713,-0.286477227656413,-0.090207856174616,-0.0329070551401214,-0.0050777289490029,-0.161414496351389,0.131231268652992,0.135363717159677,0.0182284830772037,0.0149126384520558,-0.271331045621887,-0.0432401889016002,0.292219401226165,0.0389416746768273,0.0997092972576127,-0.203646783857341,0.174724173723365,0.0370966864610673,-0.0088737479683121,0.0696263020935594,0.492370341028048,0.034968236298206,0.153614008896541,0.0892564714957537,-0.0768624477040404,-0.0007643838963314,0.351797856774377,0.0775012548438781,0.144620408778011,-0.435829960494101,0.156042345493353
healthy,-0.0256154350678663,0.0407347096254598,-0.151831689543768,0.0340457333523527,-0.0650744517338063,-0.358210610954449,-0.187259285904775,0.173866502768577,-0.0193102774939497,-0.244837204694225,-0.368521310718109,-0.15091262039581,0.0322682052556235,-0.11162554196671,-0.0363184865586892,0.114542138279044,0.0950297384627789,0.0872398735694814,0.0050769827237303,0.009826014309486,0.139453535661608,0.117325192149906,0.174039735174467,0.254080561730667,0.0169076737757303,0.227091857839067,-0.166522728088223,0.0866465902893231,-0.0448716443444954,0.356528473086491,0.221604986369829,0.0120032823429594,-0.0055251113613096,-0.343428279285691,-0.124142819779911
healthy,-0.0623750259757211,-0.198903342218927,-0.164608952085233,0.0129245833230653,0.213698094509099,-0.130315780135848,-0.0408142477753391,0.341412805335988,-0.0173070295771643,-0.167135440631255,-0.100879016572438,0.0416949380878667,0.231606572489716,0.0908474612731934,0.0169768334728447,0.187378156744724,-0.177585923644028,-0.0633184652159984,0.387807286939704,-0.039293424251016,-0.0393357461932225,-0.0807760361309013,0.338169984909655,0.0172864541570426,0.112910484262035,0.057515314799987,-0.0795567493859714,-0.0662330371464156,-0.0799028342455382,-0.0529572350289359,0.263771691522657,0.0121161530274463,-0.0848977089183099,0.246045199238806,-0.182646157708564
healthy,-0.0196728785029067,0.0280996573642818,-0.16871058909131,0.0479001616203018,-0.0794100285946161,-0.181375955265358,-0.131854603046952,-0.091579586139392,-0.102596826846362,0.11515672259257,-0.0623599888669472,-0.131638686511451,0.0244212132800736,-0.0083837787255664,-0.124279770063301,-0.0840541106390665,0.204292907737266,-0.116401028293396,0.311642735349952,-0.176532739024354,0.0602550180609291,0.111641006893993,-0.148677306349326,-0.0790169152111028,0.27770485328518,0.137035792081665,-0.149302480065706,0.21784366727905,-0.0097272060828846,0.107118820522355,0.454426764895521,-0.13438098698789,0.115666132631842,-0.179219589965578,0.110820507131725
healthy,0.261060972024946,0.333287794553822,0.181152790484934,0.253556512508633,-0.150797845823905,-0.0097699635585057,0.209285064087408,0.0660987747507244,0.305203467141934,0.185837992451473,0.0823736789851001,0.150551004810996,0.293953696097519,0.0546779370264462,-0.306127912756196,-0.399180125114811,0.343782302960632,0.30758105676559,0.499911946723748,0.192319559306128,0.314892419035128,0.395520338169206,0.177706102648567,-0.187232262811834,0.29245386396994,0.0481496188718655,0.229058941596727,0.332459946242761,-0.277543224922871,0.248704326997533,0.336444062334882,-0.385885436023593,-0.0970132296640579,0.217956907317909,-0.0107573924219443
healthy,-0.113979392591583,-0.162883820990586,-0.120615019603731,-0.0040812624705242,0.130380664507834,-0.114542384693226,0.0119354253582442,-0.182515322535726,-0.134758941556032,-0.0632543560836961,0.0120497401418486,0.0388753854525667,-0.0429401891756528,-0.10635787292281,-0.167810267701877,0.0699693241946178,-0.16530382731725,0.0010829293516496,0.0328350222263537,0.293864930024986,-0.0491349506077988,-0.0687212667524922,-0.25920488735918,-0.0011632996059842,0.084057595212319,0.317366685460012,-0.147883185198621,0.0757286584650234,0.137681310923149,-0.183769827056859,0.0522211242770704,0.119073530100832,-0.0825543571290876,0.164451899514799,0.0242301949639488
healthy,0.083936069940709,0.0184835027426542,-0.0933630023649593,0.144001843610454,0.153322683800212,-0.128207695263099,0.0961133064851265,0.376636127382353,0.109163726371609,-0.056405844024011,-0.169121358865879,0.160420706258436,0.212790773032393,0.0271224101640085,0.0771228725781076,0.0024824021231532,0.0037438892624802,0.0272273580737652,0.314751984709924,-0.0675699047998479,0.071357465468217,0.107258184098704,0.231651207989363,0.114403506715529,0.127726942949194,-0.104269056311713,0.0623540789881299,0.0261594958882502,-0.0220217081975614,0.106820791078663,0.310959584567058,0.182532736200648,0.0836273406342296,0.271628431999693,-0.135437539087563
healthy,0.0784507703465751,0.114789581893214,-0.0198184062168582,0.222815199796575,-0.0983034236209351,-0.301370415919272,-0.0443006964816205,-0.118064184821544,-0.0724683007924921,0.114539685296152,0.175091793837502,0.248181271280521,0.350166031349271,0.32476542274681,-0.190909214156994,-0.0968722574236332,0.276071545965926,-0.104261699284481,0.654361164528023,-0.0560299081297152,0.133468538467325,0.251717176730093,-0.133820447798406,0.12428638832973,0.55422917758877,0.399125261496956,0.147138719540558,0.135421482447803,-0.0939095040980087,-0.0067809647066437,0.552148282672841,0.0083167513524481,0.11199597615435,-0.0996254771312914,0.236762981478762
healthy,-0.132279598545276,-0.200646016560183,-0.16018336003712,-0.220331656798057,0.104775391127362,-0.179162437959625,-0.186850603693341,0.161053352991383,-0.242072272015845,-0.122574883013862,-0.147846033882138,-0.195143133834696,-0.219806746136321,-0.347161250305983,-0.0372349298940713,0.250254021545939,-0.194586815310924,-0.305457559695299,0.014068543983828,-0.0611856829701613,-0.276320854128743,-0.201234202459031,0.0314142984291108,0.015866385219698,-0.117782288572424,-0.0954438664786657,-0.190897717510755,-0.282603702792553,-0.0768416210359343,-0.162053955576057,-0.12716729804649,0.130498942330663,0.0377084571432738,-0.151376281098898,-0.131750604079513
