group,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD49f,CD20,IgM,CD32,CD196,CD185,CD62L,CD197,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD24,CD21,IgA,CD268,CD41,CD81,CD98,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD23,CD82
healthy,-0.184836838789308,-0.185448978802379,-0.30965251755275,0.0755987782281129,-0.131781260937706,-0.332205174982274,-0.144759954321265,-0.217545483499394,0.0061049088684076,-0.201385143654168,-0.0874541460136057,-0.115286893358482,0.0617235139885158,-0.0689886627764025,0.275933429211641,0.407520686122858,-0.358856326444866,-0.104329891270469,-0.170830547518168,-0.25247576322294,-0.19008549905303,0.0440148371264324,-0.45427852210047,0.225561001370774,-0.419768166589097,-0.433632447170927,0.120887172936669,0.0501441552106933,-0.271241951529145,0.0588615150962146,-0.205781370975656,-0.228665192311372,0.0673601807746658,-0.335494983710215,-0.349282859899674,0.110373833156875,-0.201964822948347,0.203335310947593
healthy,-0.0439867375059613,0.380873537453168,0.0296967607551865,0.357748313670674,0.304834350975896,-0.307371050361204,-0.0529007928393668,0.2056373106962,0.536888077068747,0.290190570128177,-0.0656305867613352,0.0363409407831832,-0.256662135392036,0.0109066822930886,0.169043889375232,-0.126865272825776,-0.264113347281707,0.484359629751916,0.16273365359823,0.0146840126214496,-0.0507694381368168,0.552065270540954,0.0399103993478949,-0.0483065140587906,-0.0740080970062996,-0.103696957810916,0.0094539837942264,-0.0612507892529944,-0.134025205552281,-0.0740090230549634,0.133618874864021,-0.184430295550359,-0.260714918088246,-0.196572468988728,-0.181646465328471,-0.0936103491871185,-0.282615646143417,0.358049281856882
healthy,0.0820982329953285,-0.0594014118919907,0.152360781200578,0.0309503429745321,-0.0681224765720452,0.206239128898757,0.233287300531865,-0.0533172287523135,-0.440277117075438,0.024516401118836,0.0617953658640802,0.0072370070081142,-0.118611688230636,0.146820413335666,0.201480931285074,0.343434817995288,0.256684176905091,-0.142532842144414,-0.103785232886192,0.0528712407108199,0.07479019477912,-0.229940561539237,0.0770079975780455,0.166065674345858,0.13922142922904,0.169045076433982,0.0667455495046783,0.190762505894535,0.0298711583124567,0.158245072794836,-0.0705479951211291,0.349817630164394,0.321147159043816,0.196522118995172,0.107849075771321,0.196311323995497,0.245817982418538,-0.24695934509723
healthy,0.362849996248007,0.245149790121327,0.207823422624182,0.261628795285657,0.175305926140777,-0.252539302269228,-0.0570077805048262,0.166136557802806,0.106992541754815,0.223076708238497,0.105802172559532,0.0929277484372865,-0.168871653990604,-0.105194214713937,0.0375866636108069,-0.330604920197519,0.266974436494517,0.223949615728205,0.19436398597447,0.389352456525132,-0.0842332826298042,-0.0459142942713337,0.308612200440975,-0.0080258022882052,0.258701163004142,0.00598940409483,0.0373432820696308,-0.245353849477441,0.0102224777250233,-0.0293356799281187,0.218853758512203,0.112132566399806,-0.247825055659593,0.267546291633771,0.0128332035546203,-0.294761001572156,0.0586981786410988,0.0429063551795387
healthy,-0.360610472778412,-0.0224052667150956,-0.278902579688443,0.0069842133993759,-0.0998980713343073,-0.0905282761044046,0.118618549312493,-0.166303910419742,-0.120445616501827,-0.122693615243329,-0.321598279325942,-0.27350764317788,-0.122453305533942,0.0244867528112815,0.0584807291672054,0.216819943565822,-0.30349798097213,0.014009908237639,-0.0711839257689014,-0.284936031894244,-0.336370297036832,0.0145254658346391,-0.405282995690594,0.065552945435481,-0.414854030161843,0.0555426911763941,-0.0379735349231286,0.0241397883175121,-0.349175977576765,-0.217638608670864,-0.0977338204245973,-0.204068769091034,0.14030437949687,-0.138279164783527,-0.457578995841022,0.110679700153442,-0.215342015508764,-0.130975669619763
healthy,-0.346697603664855,-0.296734299158666,-0.183381155234992,-0.388157823666017,-0.271566367122971,0.0462839466491973,0.102197290167676,-0.230495045006947,-0.142416819533197,-0.172052331405999,-0.223210341600582,-0.0791345855039555,-0.0211796744605731,0.0971448116458929,0.076479114471815,0.262470127929465,-0.249767071028271,-0.35772943915426,-0.0490028997446046,-0.374994495421013,-0.0506597999688829,-0.38347646322933,-0.289901748206968,0.0242339256301132,-0.221892529005955,-0.105226989397063,-0.23446785763619,0.277395527622174,-0.0548521496609322,-0.0381215169693568,-0.21963746433688,-0.353142846580852,0.275890183704081,-0.180402386036435,-0.0695677666315829,0.383501927288597,0.0448491323406595,-0.409446982388417
healthy,0.0026338583226051,0.0240830982070643,0.0239470342826048,0.0367430598391235,0.087132232904045,-0.0159810791688765,0.334259309142895,0.10646873378896,0.151755070779168,0.067970252131326,0.137857305800669,0.0093099177787492,-0.186537435280663,-0.0818273402135173,-0.0587607527080151,0.0307556330644489,0.041454743333938,0.277447355603005,-0.054801944680726,-0.100494755461879,-0.130413029535922,-0.104048333168353,0.146791753281406,0.175185845691343,-0.0174533080476292,0.366912417747575,-0.167592325386461,0.018439984696308,0.0334118472457543,0.0207757969898288,0.022477779793216,0.100326679861566,-0.106373997418832,-0.0475239808859111,-0.0906593555726041,-0.0317321543606406,0.0119003878730153,-0.22829431823358
healthy,0.360232795813502,0.324917453097492,0.281679498900634,0.12223290536274,0.19328442224724,0.298149047652816,-0.49880815405058,0.481953473348591,0.177119635702676,0.184446222153463,0.348468494945873,0.421846892527145,-0.182026215286876,-0.0162479138554044,-0.290614533958879,-0.189553680070521,0.308834974197009,-0.155937960506062,0.101646967256935,0.210289500826973,0.177194214263416,0.0531126714506829,0.221086115943075,-0.237342642970238,0.1873438667311,-0.40960573255331,0.620178895887952,0.0753515162694176,0.393188620280745,0.635391336180553,0.272865680889164,0.31853077676753,-0.0077904334047943,0.324478933546445,0.167301794664313,0.0140696678191898,0.0139297568862589,-0.244204279608423
healthy,-0.166632038874891,-0.054295176725234,-0.22623248717742,0.494279858517553,0.120860957956822,-0.29979997455354,0.094339254454089,-0.243502071073194,-0.114740019377755,-0.0365327247130037,-0.316164658613421,-0.367827075344824,0.0504710065533372,-0.15281501432284,0.287337033207775,0.0740271690256082,-0.28841967514063,0.0105245723686638,0.0154621846432265,0.132663724855434,-0.51357874332183,0.025941475001453,-0.181419839822349,0.304870865688274,-0.266053082856801,0.200945462621179,-0.172429180532528,-0.108595634751718,-0.475159264787587,-0.713125003239279,-0.111554896768152,-0.181615458115475,0.0066243935588711,0.111601232575895,-0.510031938446215,-0.111539142848982,-0.485480257269756,0.297029547548686
healthy,-0.316485337564886,0.0583336533888263,-0.297659532664662,0.434281371077054,-0.118153475448592,-0.0197687664007634,0.0076613004709254,-0.303953084250713,0.181893069026762,-0.199023600152892,-0.378489607636331,-0.356865421573857,-0.210871473850613,-0.0836160203741048,0.369566459621685,0.328365779173299,-0.518765926338419,0.14523251881468,-0.151298653067301,-0.236507305863771,-0.523113408283711,0.178223507224993,-0.48979188046667,0.282486548722382,-0.475685170478016,-0.0210926101658086,0.0150347163178188,0.0752649932056408,-0.541745521153931,-0.408951636630962,-0.184141677766705,-0.335850068397961,0.15928295616313,-0.485755418341592,-0.722477998711789,-0.0126634167707667,-0.585289899652582,0.50205951958068
