group,ATF1,ATF3,BACH2,BARX2,CEBPB,E2F2,E2F8,EGR2,ELF1,ESR1,ESRRA,ETV6,FOXH1,GATA4,GMEB2,GRHL2,GTF2I,HNF1B,HNF4A,HOXA1,HOXB13,HSF1,MAFK,MAX,MEIS1,MITF,MNT,MXI1,NFAT5,NFE2,NFIC,NKX2-1,OTX2,PBX1,PPARG,RARG,RELA,REST,RXRA,RXRG,SMAD3,SREBF1,STAT3,STAT4,TCF12,TCF7L2,TFAP2A,TP73,XBP1,YY1,ZBTB7A,ZBTB7B,ZNF143
healthy,-0.224372320910916,0.298919078973215,-0.450452750844535,-0.450940781993879,0.312339935580176,-0.258168478002989,-0.370171626777443,-0.504258185059714,0.492545437475457,0.0705205010802117,0.406529947403573,0.402137667059477,0.252312104210861,-0.438373979898271,-0.318684340521649,0.320026426182345,0.440814135644991,0.561479837320301,0.522925376522123,0.199848755656378,0.275493583804702,-0.326736854485825,0.221322126227515,0.254264228808237,0.232668850449764,-0.263780836220446,0.260608633749709,-0.301969273656616,0.416290570390454,0.396281293267348,0.276225630528718,0.41885273392451,-0.359190925917203,-0.38066429648834,0.446060470500439,0.403723768294845,-0.262316742772414,-0.410068173236317,-0.358824902555195,-0.268295124351878,0.460823412768096,0.425075131078646,-0.377126070655596,-0.286718300239615,0.566116133239069,-0.484736939085953,0.325394768825129,-0.391400981773908,0.421048874096558,-0.207901269620555,0.580635059932054,0.326370831123817,-0.266465007541838
healthy,-0.44291599727169,0.51820256630284,-0.4598286548579,-0.488100560076639,0.501700103770027,0.279279724431982,-0.273663207547009,-0.419724200021944,-0.424047024815434,0.361539609370879,-0.568057042023384,-0.0451845628049484,0.476141796596837,0.0796093938246402,-0.4779718976043,0.335381786350416,-0.0168811041205638,-0.47812966493253,0.405966889000325,-0.547515735887894,0.350653663723039,-0.452382036965464,-0.504287487952992,-0.335066251693957,0.449384457729102,0.461343221208904,0.428811598127967,-0.442095607164896,-0.626841148521721,0.420607697060029,0.538838532835268,0.229614569505314,-0.422500904998784,-0.434175687287772,0.469578675742487,0.459071371682398,0.53719775262168,-0.512081193967533,-0.226175241749909,-0.484219483802191,0.439792204172745,-0.660066947846868,-0.448406300294079,0.484471911527358,-0.437141713058488,-0.507253513723708,0.531518128805416,-0.394008125520524,0.258549097502617,-0.145335262765078,-0.442032500233605,-0.51473168508179,-0.466959738093876
healthy,-0.0871143400502785,0.140130510220982,-0.0716544688446249,0.0342761618177978,-0.0253257100671563,0.120958235732392,-0.149538655527054,0.169041486472344,0.0672300978087964,0.200240930500859,0.044955678111177,0.0891739610497159,0.0911318723701688,-0.153073066871768,-0.0528636056522268,0.113253727549311,0.139774526344536,0.0338693231018596,-0.0932423482090984,-0.102828485453394,0.0038395403816672,-0.057949089601455,-0.112923171092611,0.146436510318025,-0.220455729199041,0.134714469815054,0.0905216142962614,-0.273090488073553,0.121873622843253,0.18600157544302,0.068069202660419,-0.192866978774478,-0.137333494048907,-0.0811643238296816,0.315071158074431,-0.0714001946471635,-0.150148913600962,-0.150759171674869,-0.0359035166815509,0.338693231018596,0.173643849446396,0.0653230413278358,-0.0612546541684533,-0.174838938174464,0.165913913843569,-0.23581389072571,0.0876991707044397,-0.144834582874018,0.151979687822684,-0.109185340389929,0.235101922972818,0.0920472594810298,-0.0185620164146828
healthy,0.239968496883457,-0.178590634281049,0.147905970072628,-0.248799245399564,0.273403302391047,-0.313179007775387,0.140487629267964,0.244111843976542,0.202025507849766,0.291963022454254,-0.196198792653465,0.191413248096416,0.218942397191204,-0.257736671235267,-0.46668127003399,-0.0538592451173248,0.193600133148121,0.247657798079894,0.119873304029349,-0.0734238655311209,-0.261929089895366,0.309007924579207,-0.379645378522496,0.301376229135352,-0.308532143733812,0.357264476871382,0.0840339917380793,0.133656013721075,0.238396073192621,0.26632846255548,0.224995268305047,0.21816578630455,-0.207152419829521,-0.300883379918822,0.188742048013747,0.196249997766871,-0.22594896354223,-0.290934653093355,0.234434077542848,0.191628736281998,0.256044768946484,0.379685915903943,-0.296697361897898,-0.197551461065935,0.272338662741485,-0.274630091566394,-0.262503013874789,-0.157003411887724,0.254241922245322,0.248925124636687,0.224760578201937,0.41878742062844,-0.222481950655379
healthy,-0.11889536615956,0.136009272927586,-0.274819434896264,0.252293640828501,0.208547551822299,-0.334706240410452,-0.133730583538223,-0.187517147666305,0.12164878250504,0.0820090816692513,-0.369836035163127,-0.0493478670883859,0.131262003366414,-0.160671338297876,-0.228818392848504,0.0896759220105445,0.162902554991627,0.300976890178323,-0.159721884385642,-0.0769769759344087,0.205912817215848,-0.06475275681439,0.184383949755932,0.262001807081099,0.12468703502419,0.18295976888758,0.140875224227788,-0.151865153261902,-0.356994671000156,0.0541663456929758,0.216143183120174,0.0913849390525666,-0.0932126378336179,-0.211799431471702,0.146168429788495,0.0004035179126996,-0.112818861121259,-0.196109705572027,-0.152767134478524,-0.218374399813925,0.119441302159095,0.131712993974725,-0.122265927547992,0.113317324425183,0.231405654759343,-0.136958726839821,0.0924530747038303,-0.154238788042488,0.184431422451543,-0.145266448571872,0.106386310865871,0.347951122486123,-0.214315484339123
healthy,0.0814827627392874,0.2266277744966,-0.35014236959914,0.113805487626818,0.110241384882565,0.189389045823894,-0.212002663235703,0.264112303358565,0.259810800046536,0.197377551974805,0.027529621196984,0.271855009320217,0.193444748946664,-0.187422644309824,-0.223555272130865,0.0061450047314696,-0.289675523041479,0.360834677831897,0.203030956327757,-0.285742720013338,0.176607435982437,-0.0395738304706645,0.140720608350655,-0.112453586585894,-0.206103458693492,0.297664029192389,0.147111413271383,0.0255632196829137,-0.0057763044475814,0.298155629570907,-0.0996719767444375,0.153010617813594,-0.227856775442894,-0.328266152755108,0.331707355404731,0.064153849396543,0.19221574800037,-0.471444762998351,0.0839407646318753,-0.1174924904657,0.303440333639971,0.297786929287019,-0.228594176010671,0.17402653399522,-0.0029496022711054,-0.106923082327572,0.21446066512829,-0.249364292003038,0.199712653772763,0.0363784280103003,0.322244048118268,-0.386152097325552,-0.331338655120843
healthy,-0.134626511751011,0.229012474693539,-0.188618574905774,0.194035932969818,0.125951227780167,-0.153679588523918,0.218719181410672,0.0308736206249557,0.0657813108885904,0.0880422397791439,0.0279943777486294,0.276357242338174,0.0915286273489565,-0.120634017294429,-0.262311544480617,0.195290907310478,-0.220600078115751,0.280663588205376,0.274047588813469,-0.0078365480025229,0.0790571242379125,0.253658167792528,-0.281934210605146,-0.301306507783907,-0.25152377252986,0.249636616601137,0.116966112238935,-0.377428056132695,0.218171499341806,0.151783043759729,0.273906756281475,-0.233828947287741,-0.0737273953048867,-0.223288414670929,0.208466573081493,0.116975501074401,0.250960442401883,-0.132880188354282,-0.105984304355208,-0.111811641567947,0.137878178434166,0.180406473484599,-0.109223452591075,-0.238279255298759,0.161099898154103,-0.0539326005301432,-0.296402406058686,-0.0807377257863769,0.153685847747562,0.311455838922957,0.0877574451033334,-0.24959593164745,-0.240742259802747
healthy,0.146576673569832,0.189663417090267,-0.184881299469501,-0.124212439739384,0.112338891287824,-0.115561030368482,-0.0534616226321533,-0.0807714652840777,0.205515251425769,-0.0945932838774314,0.0752127644599395,0.202926640747861,0.176400193432672,-0.153497801066553,0.0462611976675527,0.0553485835736807,-0.024230758371887,-0.0573104779822001,-0.11819732597993,-0.16872973126603,-0.285469260706297,0.0155861611343485,0.102025321376371,0.172340161948375,-0.184792741735783,0.0862620447745869,-0.0763163300647316,0.114838944232013,0.185003917870033,0.206162404095246,-0.0164308656713499,0.0557096266419151,-0.14271419395306,-0.201128237540052,0.177531007570916,0.0727399600492015,0.163041599907997,0.052453426894442,-0.125404563077894,-0.16868204633249,0.0939461312079545,0.168457245931514,-0.0531210159640076,0.188845961086717,0.255577619509828,-0.187517595080949,0.202586034079716,0.135888436323419,0.1464540551693,0.141481197814372,0.148933671713401,0.161631488301873,0.125063956409748
healthy,-0.247045116884862,-0.329774631881626,-0.0785760023028343,0.244699001738031,0.272943965491953,-0.319396237322799,0.28972097834159,0.257676708715563,0.22963376406154,0.251826235582479,-0.27192578922846,0.261591838871611,0.220672196790007,0.0439108715541129,-0.244294963538233,0.196261555552175,0.184338388276118,-0.194089176831257,0.308170709338394,-0.285454334951717,0.0657195067852425,0.290512893213196,0.287458364422718,0.261450425501682,-0.29180850904055,-0.263815395764503,0.195034626218786,-0.236460662844138,0.312699977558137,0.276798489918031,0.220719334579984,0.328049388768486,0.263927179666447,0.250154864229312,0.333914676635562,0.363114517335008,0.301040781905948,0.281179610797848,-0.220832465275927,-0.260473999852168,0.268694830424071,0.306568024479193,-0.214203545211232,-0.264506301086158,-0.304072415198437,-0.271836900824505,0.322267602129368,-0.301493304689723,0.26169419521556,0.24088892151393,-0.22859134550606,0.309311443855826,-0.148451715370005
healthy,-0.162882907669728,-0.362110015532117,-0.177154190467893,-0.115882816321103,0.0755426569449556,0.115502248779819,-0.242231240027528,-0.122923315834865,0.127490126330278,0.302360911550465,0.279907426614684,0.248320320688078,0.418814579183494,-0.168971988330278,-0.0509960505321111,0.0430041321651384,0.382660662761475,0.26830011660551,-0.10789089795413,-0.33128404468808,0.454207360522944,-0.256692806596335,-0.24413407773395,-0.466004954302761,0.37010193389909,-0.0468098075779825,0.0395790242935787,-0.417672876559641,-0.330142342064226,0.258215076761473,-0.130344382889911,0.145376800770645,-0.287518777440372,-0.293037006788996,0.241089537403674,0.0736398192385335,0.233287902807344,-0.194279729825692,-0.325194964027529,-0.445454307073403,0.2795268590734,0.161741205045875,-0.316441910577988,0.434037280834871,0.428328767715605,-0.34859986781652,0.333757733706428,-0.411203228357806,0.258405360532115,0.282381115633033,0.393506837688081,-0.207219026229362,-0.395409675394503
