group,AHR,ARNT,ASCL1,ATF1,BACH2,CEBPD,CTCF,E2F3,E2F4,E2F6,EBF1,ELK4,ETS2,ETV1,ETV6,FOS,FOXA2,FOXG1,FOXO3,FOXP3,GATA3,GMEB2,GRHL2,HIF1A,KLF4,KMT2A,MAFK,MAX,MECOM,NFIC,PBX1,PBX3,PPARG,PRDM14,RARG,REST,RUNX1,SOX17,SP4,SPDEF,SPIB,SRF,STAT2,STAT4,TCF12,TCF4,TEAD4,TFAP4,TP63,USF1,VDR,YY1,ZBTB7A,ZKSCAN1
healthy,-0.242251886604133,0.106860324344846,-0.13861377598679,0.0864139136012323,-0.218114576499924,-0.303415361722564,-0.199835836809358,0.211377220524235,-0.0072646273129171,-0.114359294474309,-0.378346477313057,0.382447476602607,0.375065677881416,0.183841939580113,0.377057591822055,-0.296795177155148,-0.251918527786643,-0.061222060822568,0.239029672876629,0.110609809409577,-0.359306123468717,-0.0042181706978228,-0.0433534210609572,0.185892439224888,-0.0930926838727852,0.140840032743975,0.0894603702163266,0.424277669356017,0.0269494239027572,0.0915694555652381,-0.20340956476168,-0.147870317240346,0.288944692800866,-0.244946828994408,0.0128888549100143,-0.116058279894265,-0.0605776180770673,0.0177514683533379,0.215595391222058,0.108207795539984,-0.0122444121645136,0.179858111698836,0.290057821179458,-0.461362420074376,0.358134409385989,0.317710273531853,0.231413531338893,0.136563276342015,-0.206221678560229,-0.199542908288676,-0.0312847660088529,-0.060401860964658,0.159646043771768,0.0459897777470965
healthy,0.439624647007932,0.262410168489179,-0.272489745933805,-0.126847605380066,-0.188689689763404,-0.106998591335264,-0.214090224923863,0.205313239025926,0.291191238854142,0.0688512674679089,-0.151627858851625,0.124676619468916,0.3892267597848,0.288865182520767,0.176749267252078,0.210492591128242,-0.297921295178708,0.322577492312487,-0.206274675643722,0.200723154528066,0.210151436199347,-0.34683050634848,0.0508320844053615,-0.242499126275486,-0.185247126390009,0.288089830409642,-0.369594844331113,-0.0924219716461119,0.191418929194565,0.259246731875788,-0.315103097961241,-0.359577295055376,0.248577886826707,0.332998224686008,0.476159238484146,-0.15686923912283,-0.0920808167172169,0.240204084026556,0.284585238867357,0.197962901012461,0.0624933801566831,0.514957858124846,0.140214675775863,0.157644591233955,-0.2327917178442,0.355421407739746,-0.162947999674051,-0.310730112054495,0.108115098375284,0.156528084193935,0.370029041513343,0.038767605556255,-0.128553380024542,-0.0008683943644601
healthy,-0.20312188938038,-0.0575000635496726,-0.037114235255968,-0.0416676020813529,-0.122413155569783,-0.0815801328526518,0.173604780984017,-0.0990203869196923,0.0123100456222672,-0.0167897730919855,0.0974371407728604,-0.0226686483193693,-0.0740198256708806,-0.247477327943564,0.260462400992775,-0.20215230453077,-0.188197646631949,0.2442003766164,0.0251110202823117,0.0619675177934465,-0.136993747991771,-0.31456278095584,-0.116828837765066,0.0480987724762363,-0.262340204562274,-0.0365373936365796,-0.36657671250835,0.132268556003164,0.35769089692458,0.084611619660927,-0.0764867440857118,-0.10513245344002,0.246458650190176,-0.130893954697387,-0.102788267284634,-0.328554258532494,-0.0230491183236468,-0.128586588219833,-0.0086403510648814,0.191867341189334,0.131556708898386,0.19639616156283,0.0428458317720186,-0.0839120457820943,0.0804509960657639,0.0681286772175523,0.122756805896227,-0.131065779860609,0.0674168301127751,0.0120154881996007,0.164166670232747,0.0291734580699193,0.166265391869245,0.0721420221013822
healthy,-0.113332367642974,-0.0564185737059345,0.0808629690478395,-0.184228014744276,-0.337518972182287,-0.228339147952592,0.107612979891937,-0.350827001097669,0.118436789287352,0.167374290157828,-0.0716120927635151,-0.222820689721553,0.295433370902833,0.400101414092586,-0.201798184992937,0.239733272450222,0.0500395688437951,-0.242120071596858,-0.180345406948771,-0.256915790796666,0.367250452368567,0.137906656815988,-0.287938090929597,0.0974163141498469,0.220147718228254,-0.358511033044236,0.16822062965115,-0.0613322137858707,-0.0942278265143327,-0.378583689132865,0.11807755166069,0.222203694023783,-0.326031486493547,0.249349475134542,-0.335946039071196,0.189129477277546,0.245296381685706,-0.339581036751149,-0.439286729674299,-0.264528787054345,-0.219885900974924,0.347735933835487,-0.0351606364084326,0.182405441926522,-0.30889970792488,-0.197152450939664,0.421111741274535,0.213027912610569,-0.139922040789295,0.0976294212165108,-0.332812350395681,-0.12125792093176,-0.249373830227875,-0.387327167639418
healthy,0.24007788665464,-0.136650497858643,0.216538126520731,0.172340555338849,0.0627342677026096,0.0388256180857018,0.226843976452031,-0.221033967094788,-0.232377318697024,-0.164916654493483,-0.0427681244352594,0.14315217499651,0.0160697481031676,0.199384765561253,0.185851132653707,0.0287042128959019,0.12892687430834,0.230555926874714,-0.222509525026786,-0.202312825832561,0.0956807096530063,0.101352385454124,-0.172109999411974,0.0840837465312081,0.180732791077088,-0.0265139315905921,-0.118367412857478,0.0392636743467638,-0.0509528598393118,-0.117698800669541,0.0620887111073605,0.161804149480674,-0.16148137118305,0.0637717693735459,-0.258706805546116,0.0260989309222176,0.348877228546817,-0.122356030392411,-0.251559571813,-0.225437585298095,-0.120119637901726,-0.241046221547513,-0.0385720065661396,-0.130402432240338,0.104626279615745,-0.19166114201095,-0.0213955900139734,0.172478888894973,0.0925912602328851,-0.134460216553333,0.0500767473171879,0.0503995256148125,-0.233576209516773,-0.192560310125761
healthy,0.282884143522222,-0.0735909625822441,0.195517532771873,-0.0635613240037116,-0.0447104370368314,-0.169778821720941,0.0686365628024871,-0.195155015714818,0.0836206011607765,-0.271646114753505,0.0745576747343918,-0.196363405905003,0.110205185344838,0.267295910068841,0.404689874692833,-0.098362961481029,0.0465230223221083,-0.0642863581178224,-0.181379367546713,-0.0909917813209028,0.0050752387987754,-0.216664361100105,-0.577006315813162,-0.519486942760373,0.0570360169767146,0.0221135404803788,-0.255816203262087,-0.0364933837435759,0.0674281726123025,-0.137998159719085,-0.107667565945451,0.153828071210504,-0.0064044680079785,-0.0291222035834496,-0.0505107099497176,-0.342095262841269,-0.13763564266203,-0.156969885704984,0.0287596865263942,-0.260045568927733,0.0553442707104561,-0.245786564683554,0.235998604143059,-0.21388506366268,0.414115318176273,-0.0523232952349946,-0.0357683496294651,0.148390315354673,0.284575889788481,-0.181862723622787,0.110809380439931,0.207963951730775,-0.0901459081877735,-0.102954844203731
healthy,0.313655636443471,-0.230774030220863,0.297848491362718,0.280655497804365,0.207735055748265,0.247122806038495,0.248599430617248,0.0763427010695632,-0.178474892476657,-0.490771913272874,0.131576932751046,0.0263371728144859,-0.290050824273687,0.231267247037127,-0.24006345123884,-0.348177787711908,0.186563043089377,-0.0802430475490982,0.125458623533342,-0.264576024420153,-0.280461842121906,0.162870480688478,-0.0553673699631735,-0.341112381172176,0.203202302430698,-0.294402025388948,0.0903373499972973,0.158256028879874,-0.27057329883632,0.0157557052900997,0.190772028312832,0.347636156975029,-0.196908492750766,0.343560310033265,-0.300520334606651,0.274149877221743,0.15527857276206,-0.26073014360131,-0.317250370049125,-0.351754366097331,-0.248805189779861,-0.207943840780917,-0.12885364971646,0.121285948750349,-0.182659670739804,-0.325302210221385,-0.242341931377777,0.100997490142683,0.081017670278936,0.104897836622218,-0.0453063520853972,0.009628318462281,-0.328152579797585,-0.374545219226778
healthy,0.165613010086031,0.0235447785269696,0.137296871139736,-0.129268764712125,0.163656362284645,0.0529139970208537,0.186525089744027,-0.111424916822414,-0.0689312069298689,0.0449378945215187,-0.153697610019787,-0.229428330571746,-0.0049533741682912,0.160373614312221,0.0141840714372854,-0.0891932374844145,0.158189449324628,0.160971659487396,0.164936959018443,-0.215484777302737,0.0977998876140964,-0.164137398621199,-0.335639853584489,-0.0711673758457379,0.204115418483392,0.0586149276581128,-0.174115652359161,0.339956179631399,-0.0229012299145538,-0.312868633490625,0.153899125241857,0.25147799616078,-0.18020661245849,0.0264764999835304,-0.399650188801239,0.380194219134972,0.118952485440369,0.209491324568926,-0.159671561280495,-0.310742972922343,-0.01124584948969,-0.0988919701078929,0.13633479846663,-0.153184071228061,-0.0314103726787181,-0.0902918204692455,-0.148341205407357,0.0938215871009806,0.105561473909293,-0.377698030577723,0.0131179909076269,0.0287646728276754,-0.189190291068173,-0.233432633049
healthy,-0.0852201152905159,0.0112608111857704,-0.0006868296184228,0.0101440475232572,0.0955837885638503,0.0703933805625849,-0.0130857015091382,0.302411347204623,0.0980821978541211,0.115398024416259,0.0130564180757946,-0.0552485212633301,0.0635264154435081,0.135272158200507,-0.0454052944644208,-0.0228211120307368,-0.0810898201239148,0.146383890089255,0.037943343222408,0.0520579580940285,0.0520286746606849,0.0607950697516404,-0.0458046140100155,-0.081825899152961,0.0666357836385388,-0.0393036918077339,-0.0199393559766951,-0.019269830205248,-0.0210507953786004,-0.0290678007889899,-0.0222673889275122,0.0190555287157789,0.0513032441528545,0.0077121914905855,0.111049434564733,0.0770287403452168,0.0557543260210834,0.0680720029375277,-0.132182755982756,-0.0690756260621224,0.0054560360579755,0.0271816814686309,0.0087078282242683,-0.0684140866815872,-0.0669925090992701,-0.0973607605417467,-0.102104676743412,-0.0131482615712813,0.0051365804214997,0.0241508461175672,0.0697983944396488,-0.0054813262958631,0.0338077237951989,-0.021458101315107
healthy,-0.0849083265193662,0.255288530397829,-0.290980083580749,-0.288725880221827,-0.336815551878813,-0.237254903526459,-0.357666932948835,-0.0711952560859288,0.325732385364117,0.198557745864978,-0.313334266890051,0.204568954822101,-0.103881204790287,0.0927980382755905,0.424353782316921,0.346771616714049,-0.269940852230817,-0.322351080325736,-0.0443326660587841,0.265244595233064,-0.0246083866682234,-0.310892213251219,0.197806344745338,-0.0604877901310529,-0.16605964744053,0.247774519201425,0.0740130102845803,-0.374197757580924,0.270880103630368,0.0691289030069177,-0.32986509152214,-0.0112710167946061,0.320284727246724,0.223917533652842,0.0268625900271446,-0.388474378854092,0.0747644114042207,0.417779022520067,0.199309146984619,0.310892213251219,0.140324159092846,-0.121163430542016,0.0525980783748287,0.207011008460933,0.0003757005598202,0.162114791562418,0.36668374638452,-0.343014611115847,-0.248713770600975,0.280272617625873,-0.0122102681941566,0.118533526623275,0.166623198280261,0.342075359716296
