group,AHR,ARID3A,ATF1,ATF2,ATF3,BHLHE40,CEBPB,CEBPD,DUX4,E2F6,EBF1,ELF1,EPAS1,ESR2,FOSL1,FOXA2,FOXH1,FOXP2,GATA1,GRHL2,GTF2B,GTF2I,HNF1B,HNF4G,HOXA4,HOXA6,HSF2,IRF3,JUN,JUND,KLF1,KLF10,MAX,MECOM,MITF,NFAT5,NFATC1,NFYB,NKX2-1,OTX2,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RUNX1,RUNX3,SETDB1,SIX5,SMAD3,SREBF1,STAT1,STAT2,STAT3,STAT5B,TBP,TCF3,TCF7L2,TFAP2A,TP63,USF2,ZBTB33,ZEB1,ZFX,ZKSCAN1,ZNF384
healthy,-0.261729903372149,-0.302474443070989,0.311948565711376,0.449875516788904,-0.0204013315753107,0.271610890175006,-0.334907329165073,-0.0685275496504028,0.512183857098685,0.322817651194518,0.183088873111763,-0.459524009784635,0.339324711500468,-0.361411623177442,-0.224124030069511,0.228541412404906,-0.408782236379375,0.301718838197829,-0.175765318187293,-0.443772554351845,0.487423266639761,-0.16489623270415,-0.071956833305512,-0.335139822972199,0.317295923275275,0.217032968952166,-0.136590111686553,0.271436519819662,0.281201259718956,0.351646883278148,-0.274284568956956,-0.264403582154099,0.0047661230460839,-0.356645500131358,0.178903984583494,-0.388497151707627,0.0180763935040503,-0.386230337088148,-0.349670685917577,0.506778376083004,0.0294685900532266,0.237085559816788,-0.393670138916181,0.365770882061056,0.220055388444805,0.397680657089106,-0.464057639023593,0.30328817139593,-0.198549711285645,0.429881049376064,-0.276493260124653,-0.329094983986922,-0.24330476915741,-0.272773359210636,0.308635528959829,-0.286664864186418,-0.33711602033277,-0.36670085728956,0.35978416652756,-0.445923122067761,0.142169963057579,-0.397738780540887,-0.455397244708147,0.05265984731405,0.0399308113738988,-0.378209300742299,-0.319853355153661
healthy,0.274673844178932,-0.0977804327345581,0.0661228991322682,0.0958982596841295,-0.0159521879847796,-0.314940005339739,0.0233574590028591,0.140638438751693,0.119718548125619,-0.024838513206475,-0.0963919444186682,-0.478226231288392,-0.104074913099926,0.0093182993644167,-0.32302409286781,-0.0317809547859245,-0.0830624565861251,-0.487421109469174,0.0326140477754585,-0.0634693436841231,0.252581452308328,-0.354650771174191,-0.0348047737849737,-0.0823836400761345,0.395379761773628,-0.035144182039969,0.242059796403474,-0.148506539208403,-0.0132986325366344,0.251594082839251,-0.0562492044414955,0.0668942815299848,-0.0753486326089589,0.279024440902054,-0.109844853434846,-0.120921904666057,0.125272501389178,0.151252660544274,0.200127449263599,0.0717077076917365,0.0573599950942075,0.176368871413927,-0.0707820488144766,0.0973793138877454,0.125056514317818,0.0801003481788933,0.172974788863974,0.167359125008597,-0.0629139483577671,0.0702575087840293,-0.0127123819143698,-0.160972078755503,-0.00947257584396,-0.0227094977887771,0.190870860490999,0.0217838389115172,0.12777178035778,0.148537394504311,-0.0662771756118115,-0.104167478987652,0.025116210869653,0.0271526603996248,0.302196768129461,-0.0732504724871697,0.0553544008601443,-0.335921606557631,0.0714300100285585
healthy,-0.371310734486592,-0.100650344151832,0.415571970648009,0.367561231312874,-0.346859576982409,0.247589343119275,-0.444444366422179,-0.468834457099428,-0.282140953798262,-0.260498870333021,-0.352135750829466,-0.380092144199633,-0.423718285360941,-0.387493443623976,-0.488204854602741,0.355323439195396,-0.280504362836444,0.286037017356621,-0.362541538138938,-0.441452091902436,0.37179926910206,-0.348618301598095,-0.301780045340083,-0.280565429663377,-0.313223968707425,0.42238702853379,0.39418636785589,0.376037306891247,0.308326409187357,0.451198357481026,-0.391841401701642,-0.344734451405123,0.0815852807831864,-0.0347714512559479,-0.34919232977127,-0.360795026888639,-0.372996178909957,-0.439852141036778,0.252999863985585,0.310011853610722,0.411053025454929,0.369747423717094,0.322591619959028,0.384073701315698,-0.211645408786203,0.236536247444307,0.32540069399797,0.38573471900829,-0.0453726524116074,0.476345676812251,-0.257579876005599,-0.291020070434396,-0.354187596214432,-0.346529816116968,0.41371553910923,-0.383328686027109,-0.329357824383262,0.308069928514236,0.352318951310266,-0.425440369880467,0.433806525170359,-0.268315424180512,0.369869557370961,0.4362491982477,0.447058026614934,-0.363359833619847,-0.40500740958851
healthy,-0.215763200631368,-0.272470221508347,-0.30187378731636,-0.313627957978663,0.195374793494905,0.175871173896293,0.154493175231162,-0.0682818154780774,-0.228676261576733,0.179559468188477,-0.127090962555465,-0.13767011924381,0.257493328128448,-0.372644697576321,-0.264609922197136,-0.0935274844965962,-0.346758111844734,-0.0684047586211502,-0.430198212225277,-0.428851884035562,0.525106287754739,-0.320913850801746,-0.272403711283406,0.340477934241213,-0.084623176199948,0.376760269677216,0.32473315008245,-0.202567975095343,0.18028301881738,0.48447861762259,0.0233914445656178,0.354771586219445,0.0342991214559439,-0.095851311446808,-0.122856478234221,-0.257263565533197,-0.369502593313198,-0.234563424214694,-0.480923343780289,0.189213528111733,0.376046796355122,0.172398533969828,-0.41553976174055,0.180454333033137,0.336934753167083,0.247817098130212,0.179370014820463,0.300920474092206,0.195765792999103,0.281838085918221,-0.312027681657355,-0.204494756157271,-0.112559486136535,-0.0634648628232587,0.271533031975087,-0.19370196056457,-0.162933927414585,-0.136083951152035,0.227485123911881,0.273399349196159,-0.274521961174709,0.270093992562727,-0.259823201462745,-0.378636664205097,0.338351622504462,-0.422968752320325,-0.0943719628072109
healthy,0.446093272124224,-0.480232945984899,0.477748387509863,0.400474017902042,-0.413632975751304,-0.334656223484662,-0.312456233406797,-0.362331444276031,-0.436983224382426,-0.348183264070967,0.329825137560982,-0.430311724773535,-0.391939099436873,-0.400566038586302,-0.423111106230144,0.202261464004754,-0.385060553288395,0.420787583952564,-0.391847078752612,-0.434360634881,0.520607021204228,-0.430403745457795,-0.0234882796575129,-0.46373823833119,-0.336933735420112,0.382506979300164,0.36773765947634,0.0369693099016878,0.445426122163335,-0.0161266249166665,-0.262903094932475,-0.274543711491439,-0.0161266249166665,-0.240081965235852,0.0670370684838321,0.128115797661792,-0.458746116210054,-0.393227389016521,-0.465877719240248,0.384255372301115,0.163727802470636,-0.0253516985137896,-0.458378033473011,0.469604556952802,0.693950985180094,0.368289783581904,0.0890530171931757,0.398817645585351,0.285241116036731,0.474251601507961,-0.375674443493815,-0.456054511195432,0.256829729771277,-0.33665767336733,0.478323516786492,-0.460310467842483,-0.391110913278528,0.50425034457691,0.322716539701852,-0.344594457384805,0.282871583417021,-0.517064224860196,0.406409352036849,0.474366627363287,0.385543661880763,-0.363366676973963,-0.368703876661077
healthy,0.0881482504255866,0.181432510022312,0.0286660976993778,0.364059440782098,-0.150497012921733,-0.0042999146549066,-0.199707147305665,0.0161246799559,0.290005355058705,-0.306966129530837,-0.124936409139788,-0.0943592382604518,-0.279255568421438,-0.233748138323676,-0.13270014393337,0.0600793630949459,-0.0868343876143651,0.263608656760528,-0.1773714795149,-0.366328840183298,0.165785598361401,-0.0542267014813229,0.102242415127781,-0.121233704853618,0.164352293476432,0.0320104757643052,0.299680163032245,0.0714263601009496,0.361670599307149,0.0883871345730814,-0.352473559628599,-0.127444692688484,0.0256800458556926,-0.178446458178627,0.0309354971005785,0.0536294911125859,-0.274477885471542,-0.115739369461238,-0.0562572167350288,0.168652208131339,0.202215430854361,-0.261458699433075,-0.0625876466436414,0.0750096223133718,-0.224431656571378,0.0326076861330422,-0.187762939930924,0.227059382193821,0.230403760258749,0.204484830255561,-0.247125650583386,-0.233628696249929,-0.0727402229121711,0.0599599210211985,0.189912897258378,0.0465824087614889,-0.198154400346949,0.197915516199454,0.251903333533282,0.0690375186260014,0.194571138134527,-0.0197079421683222,0.0830122412544481,0.191585086290841,-0.0226939940120074,-0.0631848570123785,-0.239003589568562
healthy,0.223962789390957,-0.373722183418701,0.493742379694511,-0.385491940875832,-0.445175184986581,0.130603036804836,-0.457785424227829,0.475800051715325,0.277401163471341,-0.582047191657885,0.160893518307641,-0.439562935653938,-0.467645269673744,-0.511018949701332,0.421635670072318,0.249659239636499,-0.372179793908065,0.381057571032756,-0.0281305336920136,-0.328724776933628,0.402376888545969,0.375213360777615,0.240663975810803,-0.31958491409131,0.460246619989917,0.478779393953642,0.474212475011996,-0.156332624325021,0.32675160285264,0.403500543404303,-0.158760682812466,-0.309176797374035,0.18280930676442,-0.246574460615229,-0.321055004093634,-0.214735564642762,-0.119101390024358,-0.461927583558148,0.401671968339937,0.483081214698148,0.240950161364534,0.306821038394901,-0.48730772345483,-0.274009111539749,-0.192214267803879,0.441948819428202,0.417954420107481,0.45546581500285,0.395900057593107,0.410537695546576,-0.441954844387228,-0.330836525072212,0.49890275710021,-0.146102243899011,0.489756869298865,-0.0290493399434662,-0.546894568221164,0.37931033291524,0.537664330993457,0.25878102760174,-0.114886931185727,-0.445666219147194,-0.423479307534249,0.325923170986576,0.34446498238884,-0.5009693180461,-0.366983266748211
healthy,0.299747170489263,-0.293813613126492,-0.257257517279184,0.174995088096406,-0.246216999637657,0.206892764718299,-0.192174210439374,0.266145037864673,-0.29101984313711,0.213992528819757,-0.324910323581705,0.115992716394037,-0.322814996089668,-0.361344672571678,-0.0216132710417128,0.0920982937096171,-0.162391084497518,0.272213157543446,-0.229364671490694,-0.399419400271013,0.129391278430272,0.371218983474518,0.341967699067338,-0.0906117005042577,0.0019671729053678,0.173969851403055,0.350874442840827,0.294742733879842,0.355270145163571,0.237169285818831,-0.38024106637601,-0.107521698215221,0.0828967943867889,0.0781614824093724,-0.0025310530867111,-0.211615261237049,-0.0270662487044752,0.227288567186658,-0.218228037909165,0.221252486154552,-0.33775141316593,0.259839832200562,-0.332714937909842,0.0715551134665897,-0.173303447552376,0.459350892726732,0.174264606952393,0.394882727902934,-0.268086579852707,0.406429456161803,-0.359031482282304,-0.14634613024657,-0.205451025618274,0.20008775616618,0.383047651824059,-0.228249726586674,-0.270079383675409,-0.151036588118652,0.243660315633612,-0.116736012996716,0.161365847804167,0.0545554075449579,-0.229736319792034,0.293172840193148,0.21754881859982,-0.266439793414012,-0.247536991880346
healthy,0.312102368685147,-0.143666399622659,0.381408706354377,-0.319972642277292,0.114265785808802,0.340606269044721,-0.384371416005093,0.0584364851507158,-0.113006963397209,0.0942997562826678,-0.442535331867943,-0.257175048520723,-0.296509298603469,-0.354642928989889,-0.388679854217156,0.155863546064695,-0.366032901647085,0.258736725696611,0.216834793916578,-0.396802945699496,0.361217510894789,-0.291240942464574,0.398866308376238,0.106381027858364,0.364352716085168,-0.273606894623514,0.243200276288258,0.0097071535755892,0.220711334899559,0.420737689397744,-0.425169903035215,0.271033945886848,-0.316791350492346,-0.184703220184683,0.325907278897637,-0.222616686394931,0.199146758921883,-0.330016886373141,0.0307924289697715,-0.347172950390552,-0.417857935617248,-0.302724405070748,-0.341240947289896,-0.303976643683117,-0.207670145397031,-0.0302222719569893,-0.302974589441253,0.377904808407464,0.28973588596201,0.491659691396498,-0.307707024323329,-0.214173622270313,-0.242129750534466,0.457142148825893,0.407473967481451,0.19267883456441,0.271502712391584,0.476460332508404,0.260725033062203,-0.24498975291729,0.198300082341701,-0.378609274924412,0.266078978591007,-0.0707758416559854,0.150525401654027,-0.400963906808945,0.395920716603505
healthy,0.0005518291729244,0.277570073980991,0.288974543554762,0.181367854834498,0.359056848516165,-0.295596493629856,0.109262176239038,0.284559910171367,0.247955241700713,-0.342685916386074,0.355194044305694,-0.37082920420522,0.212638174633549,-0.193875982754118,-0.258072109870994,0.214845491325247,-0.237286544357507,0.193324153581194,0.368989773628805,-0.267085319695426,0.348756037288243,-0.381130015433143,-0.315094457739852,-0.236182886011658,-0.17290647418299,-0.0161869890724501,0.304977589569571,0.190197121601288,0.395477573929178,-0.110549777642528,-0.29614832280278,-0.219995896939208,0.187254032679025,-0.263406458542597,0.26506194606137,-0.366046684706542,-0.317117831373908,-0.337903396887396,-0.246851583354864,0.271683896136463,0.102824169221586,-0.201785534232702,-0.343605631674281,-0.232320081801187,-0.174010132528838,0.314726571624569,-0.346548720596545,0.348939980345884,0.0776239703247038,0.300195070070892,-0.312887141048154,-0.367150343052391,-0.183943057641478,-0.223122928919113,0.421965374229551,-0.272603611424671,-0.288422714381838,0.241149348567978,0.233055854031753,-0.264878003003729,0.240045690222129,-0.347284492827111,0.170147328318367,0.153224567015351,0.357217417939751,-0.320796692526738,-0.293389176938158
