group,AHR,AR,ASCL2,ATF2,CEBPA,E2F3,E2F4,EBF1,EHF,ELK4,ETV5,GATA1,GTF2B,GTF2I,HIF1A,HNF1B,HOXA4,HOXA6,HSF2,JUND,MNT,NFYB,POU2F2,RBPJ,REST,RFX2,SPIB,TBP,TFDP1,TP63,USF2,VDR,ZBTB33,ZEB1
healthy,-0.0885995750169727,0.0843750361690047,-0.19328711989333,0.328703844609017,-0.381597385801384,-0.0896412421301703,-0.374479327194533,0.0184606560616684,-0.242303344608795,0.0799768861355038,-0.385416831883108,-0.212152868721242,0.433854352646796,-0.081076423643879,-0.280902898192283,-0.018518526456846,0.247858902545849,0.199884344943582,-0.0234953804421234,0.463310383792217,-0.348495519759771,-0.22841444976616,0.20434036537226,0.29253484762299,0.340740886805967,-0.241319547890775,-0.347222371065863,-0.219155186537737,0.0769097551910887,-0.109317176490569,-0.349826538848857,0.143634320830912,-0.454166861354149,-0.211863516745354
healthy,0.0839552621408484,0.0263745086710803,-0.264114391382977,0.203117569695601,-0.241709907937765,-0.186221880943649,-0.140581978540834,0.0825703696201966,-0.0410235940006418,0.0925108203795419,-0.0469940195341186,-0.178928113668216,0.371028093977298,-0.349454546044477,0.149352964504962,0.0040315760045642,0.167387342662784,-0.244295040642982,0.468955382882056,0.306615204072314,-0.131010832453663,-0.125871342432577,0.17760477192626,0.214935319205163,0.201086393998645,0.186314207111692,-0.398264313550117,-0.105251831569539,0.178558808996042,-0.300213923087968,-0.150645530857571,-0.113653512861493,0.109344958352799,0.0697062568728085
healthy,-0.356543428280167,0.258623132589636,0.313254786922888,0.455487153712891,-0.48134093839067,0.585182506161032,-0.419118846802821,-0.472800173518322,-0.352717750434351,-0.359711187006003,0.450016678067122,-0.442231301814011,0.482802980879517,-0.479440283155169,-0.526786092418999,-0.432179759703188,-0.433641802192035,0.432520902950586,0.523325925195394,0.578932274521211,-0.460969813046068,-0.340777736775433,0.370116056051631,0.482961368815809,0.436297846046774,0.5266155207953,-0.43453121137275,-0.39132785582732,0.566919158737851,0.45151527161819,-0.330068275544629,-0.544793582406632,0.554516164957465,0.397602454841955
healthy,-0.193109329094985,-0.222687149517661,0.135628511471174,-0.277779383723476,-0.0874064704802521,-0.34475421725619,0.338002648975356,-0.0664239312965769,-0.0879674256769026,-0.283483433518808,-0.355605382834409,-0.386783634570826,0.461227817765034,-0.321039283404959,0.0041377985473364,-0.243800377188011,-0.0294028989097418,0.321958123995888,0.240209459692606,0.412800696379638,0.372693405115173,-0.1890097317976,0.265677629857383,0.148186669744578,0.196243842183079,-0.0133503315618631,0.161315836175145,-0.140216682649513,0.0538155082206065,-0.216406059788857,0.169205399586101,-0.410699627632326,-0.150195251255165,-0.409676236252057
healthy,0.450610125489034,0.380021870626734,-0.397938136547643,0.506283432634568,-0.50944512662061,-0.315321698042789,-0.546171180675874,0.355873860037684,-0.500257885400298,0.521816972652951,0.418122574241147,-0.479225747145319,0.590182877394627,-0.501609624133461,0.420253281057828,-0.124772358318755,-0.445775941206027,0.536777742021689,0.45331360295536,-0.222647406930162,-0.536915206977604,-0.441858189962452,0.468228550672127,0.519594622532327,0.444836597340608,0.503167560300497,-0.455283933990141,-0.479042460537432,-0.354590853782478,0.524543360945263,-0.529125526142426,-0.32446311761113,0.482479084435305,0.468686767191843
healthy,0.471797447210951,0.0232751823944994,-0.446147246204767,0.416222011697554,-0.400071885138105,-0.423584569393773,-0.176226380986924,-0.183588938683144,-0.39282807837247,-0.214939184357367,-0.2732458912742,-0.361715334559415,0.367890382949792,-0.149032417883147,-0.628311173720901,0.106875837525763,0.0517754057347029,0.332621356566291,0.024937695422678,0.50813523196971,-0.534497938559398,0.246764433753928,0.349602739639828,-0.105925830081089,-0.100344536343633,0.292721043890006,-0.132763540393114,-0.127776001308579,0.278114679428152,0.370502903422644,-0.0198314054075582,0.0080750632797243,0.37691545367419,0.119700938028854
healthy,0.223248874969693,0.620632052520522,-0.597329496265029,-0.512226987904929,-0.480987814524675,0.582783033864654,-0.485217275012114,0.199508063759505,0.567020864226938,0.438227938979205,-0.498295883488886,0.0652009306228967,0.398154626340944,0.488882407201726,-0.50366600755704,0.208657386375342,0.583050189282242,0.550805430903201,0.55586337335979,0.453602883348731,-0.542679703763742,-0.595975708699497,0.538765426634132,-0.445161972851443,0.57424906923315,0.583035180550917,-0.533938618639951,-0.643145149508309,0.447395272072632,-0.236369507894175,-0.544615830104692,-0.457105921240031,-0.550051992590676,0.446473735969265
healthy,0.237603732329108,0.277382994212788,0.323210490301074,0.0574390849621116,-0.19795845031705,-0.137003988723357,0.260954509954492,-0.286027885929289,-0.269771661505934,0.0804772428870461,0.197454430799999,-0.246503823801078,0.0399579017125075,0.407547629489584,-0.0990621650790522,0.360654674422216,0.005384714840389,0.141099944798629,0.224295065081417,0.229992399622255,-0.355135979710205,0.15139725493179,0.137476108270974,-0.166262640687841,0.434732783440885,-0.1271851781317,0.130706934757168,-0.238465031503815,0.228684500875478,0.222502286799249,-0.0922674715896988,0.091788972048195,-0.297097175322742,0.218265970858469
healthy,-0.0126751103797457,-0.0439973464885011,-0.0787374129202199,0.0458020764017402,0.062446280059766,0.17965528460686,0.0755348376559992,0.085199002275039,0.0870063572499701,-0.112773962818487,0.0495204762884358,-0.177085349210408,-0.155170021674878,0.141589265011397,-0.13180303502368,-0.0159945008892597,-0.202809641261007,-0.329638184378377,-0.111642561229242,0.07007864692921,0.0640160669515726,0.135594936637752,-0.0256599780391455,0.137202786924092,0.234187003665294,0.0164788247714308,0.141035376994389,-0.170187999614719,-0.0942397147422326,-0.226734453521751,0.188374427016786,0.0940480852387177,-0.165821209490104,0.222930739130066
healthy,0.11594207776068,0.153916777280397,-0.388919627931396,0.265272538673962,0.389653438550135,-0.296459489970347,-0.294808416078186,0.0236653924543161,-0.003852505748377,-0.491653114554784,-0.363970066894288,0.0297193300589086,0.155751303827243,0.0642084291396173,-0.0853054844283486,-0.17666490646129,-0.143826881272743,-0.44744102477579,0.14731248171175,-0.194276361311013,0.427261232760482,-0.191524571490744,0.116859341034103,-0.065309145067725,0.0845716738096102,0.310218439071694,-0.390387249168873,-0.148046292330489,0.375894489448788,0.380297353161219,-0.0007338106187384,-0.474592017669114,0.360851371764649,0.2660063492927
