group,AR,ASCL2,ATF3,BCL6,DUX4,E2F2,EBF1,ETS2,ETV7,FOXA2,FOXD2,FOXG1,GATA4,HIF1A,HNF4A,HNF4G,HOXB13,IRF3,JUND,KLF1,KLF10,MECOM,MITF,NFAT5,NFIC,NR2F2,PAX6,PBX1,PGR,RELA,REST,RFX5,RUNX3,RXRG,SOX17,SP1,SPDEF,SRF,STAT1,STAT5B,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,USF2,ZBTB7B,ZKSCAN1
healthy,-0.657067701352114,0.37844252673987,0.425638457699105,0.447165402722539,-0.276291630436261,-0.438589627875805,-0.61360544107445,0.661501435286479,-0.484910479769046,-0.557016994806888,-0.423829960962719,-0.41980459725915,-0.490569324395803,0.432989121853448,0.554800127839705,0.469859119833963,0.381359456959848,-0.577785537973127,0.22086995625669,0.398919376884112,0.486718976505432,0.279266899260638,-0.459474848250843,0.415195847511586,0.307211090768022,-0.356973920320837,0.541965634871805,-0.429780498611473,0.600479255084552,-0.402886401983281,-0.311936517724385,0.429605482798274,-0.451540798052505,-0.273199684403085,0.305577609844835,0.586653005841859,0.452824247349295,0.352015138946875,0.614013811305247,0.512037930814836,-0.560867342697258,0.479835021186286,0.264098862116756,0.434797618589834,-0.597328970446976,-0.381651149981846,0.415020831698387,0.395010690389342,0.397752604796121
healthy,-0.438148415785648,0.572753751179981,0.769553686115992,0.540371694873065,0.643399881669831,0.369143058703318,-0.550092503362904,0.756489414833469,-0.758997011927982,-0.683521435182033,-0.420842900034628,0.257972920846591,-0.0280169798831351,-0.729370216626147,0.254660416042729,0.622069827372063,0.557181882802946,-0.668940222447275,-0.531703458003144,0.769367938183065,0.636465292173895,0.453132082375081,0.646031310719628,-0.63389577910174,0.746025614611923,-0.761721314944243,0.782525083432051,-0.728936804782651,0.727079325453383,0.776333485667822,-0.760947365223714,0.763454962318227,-0.497556796333423,-0.626651609717592,0.790945656391402,0.758254020196275,0.675007988256219,0.407778628752106,0.761504609022495,0.764662323882251,-0.774414090360911,-0.500095351416757,0.646371848596661,-0.745158790924931,-0.632347879660683,-0.79249355583246,0.768686862429,-0.649746269378165,0.33292221178258
healthy,-0.797024504854103,-0.599421612820481,0.434184077125161,0.419571818065677,0.418369465934838,0.557093910255226,0.370434876392099,-0.386224949783833,-0.523526201786085,-0.557952733205825,-0.407511490059403,0.419412322374852,-0.628057223773323,0.290024510417409,-0.504398987786307,0.529501155742397,0.358080094802762,-0.323702638980199,-0.278307711591375,0.38406562350804,0.390457720040359,0.599029008043064,0.462672461286472,0.449863730423247,0.42419719309962,-0.403352333198643,0.556026516016624,-0.444391801337999,0.354117240330711,0.281644852199418,-0.510140832656029,0.592416071323449,-0.0242801517033738,0.508239153265416,-0.520728892746989,0.610586311178273,0.604795390711374,0.516900996167175,0.515674106237747,0.417228458300471,-0.5931644741804,0.525096620895752,0.40798997713188,-0.486155134535717,-0.379538399668452,-0.455826415480265,0.444379532438705,-0.293852406997223,0.448231966817108
healthy,0.404582095921047,-0.489567819842428,-0.287998725677595,0.525951452001101,-0.395711798442533,-0.460012329341314,0.485167146424875,-0.382941733691228,-0.400828341775476,-0.369632231553255,-0.39513180185386,0.425871621053523,-0.390082181204225,-0.573172502935536,0.235638823849115,-0.391797835449041,-0.484394493626678,0.500358595535885,-0.301827385601233,-0.337322771235994,-0.365462745587131,0.47748523356511,0.483510303022967,0.358780617056791,0.371086278945138,-0.340346459745474,0.404014267092976,-0.46968975493973,-0.396857595899177,-0.439633358293853,-0.418727117620325,0.401568547212069,-0.288146766764914,0.366050854016205,0.249023360510797,-0.374558146636774,0.390181551249138,-0.428353844216235,0.426139311786757,-0.280132268448707,0.202345802883231,-0.341788339376756,-0.42744126217112,-0.388155619108983,-0.536894324702076,-0.398891639879732,-0.461715815825528,0.557725530851894,0.237200353126311
healthy,-0.525124879427155,-0.0035398557761975,0.500045116934357,0.410160543793656,0.393548671589017,-0.64038998712007,-0.553119817265057,0.627294834379366,-0.58273429696135,-0.46691391777413,0.273077893636988,-0.454304627590943,-0.488800869174671,-0.557677670780815,-0.419299387137434,0.523759837003654,0.531626183172982,-0.548770190559664,0.607536423706995,-0.067905076491109,0.439289160932432,0.563762520905912,0.360070427744848,-0.558001579152493,0.54254652256099,-0.481350976626072,0.544883290099526,-0.563415476221971,0.59205823080323,-0.0999720052872511,-0.605153383543934,0.515615855087174,-0.53847453160275,-0.496667215343999,0.343782463911887,0.135092927302073,0.293299030554613,0.226226861304962,0.0467584870829749,0.366756821988777,-0.458515436422759,0.493404995314954,0.303640962136053,-0.440307158671992,0.0855812190598338,-0.478158165533816,0.437253165453311,0.596708629568038,0.292882576933884
healthy,-0.336492773644909,0.230464677650936,0.365420393972464,0.495714221067651,-0.261543939159879,0.350837048187498,0.337927201099168,0.425666347051339,-0.288558989548423,-0.39363080057289,-0.0167349869663543,-0.290949701972188,-0.356813829246911,0.0808060799232534,0.0824795786198889,0.221738577304194,0.327049459571038,-0.200580772353875,0.388371233240607,0.0951503544658428,0.343784446537392,0.263456509098891,0.475273629844461,0.304696298408836,0.0243852667224019,-0.446824152001659,0.260348582947997,-0.308282367044483,0.212773405715076,0.260587654190373,-0.532889799257195,0.348207264521357,-0.206198946549722,-0.25198108946482,0.313900541240331,0.403791328373891,0.311987971301319,0.0236680529952725,0.357889649837605,0.48148948214625,-0.250307590768184,0.178586218055238,0.349283085112051,-0.304457227166459,-0.216120403108346,-0.13280407514014,0.381916309696442,-0.429132880065799,0.187073247159603
healthy,-0.207883373428228,0.16002089713497,0.280837097392011,-0.367103743157384,-0.422599927958156,-0.250036427846059,-0.528221211795412,0.214822284564659,-0.542676017972087,-0.448748475975983,0.0504151014174566,0.364789765825862,-0.226171648578403,0.258609623233604,0.399493384082422,0.394983242886649,0.213284667773869,0.495937300905103,-0.0308308781273031,0.484953460725711,0.396560130833195,0.373810048217409,0.370544500573315,0.474534521017592,0.473274823175236,-0.201276756686663,0.341323739832045,-0.394206882345916,0.300874449402436,0.456880626075797,-0.247504948728807,0.010820713840094,-0.26005661428034,-0.132473691800571,0.206505862118601,-0.255038968917862,0.336297031895162,0.258083993918089,-0.224072152174477,-0.462526609930385,0.201294881835474,0.321582431918864,-0.40802126659794,-0.510857319234591,-0.391572694052069,-0.263488309121866,0.24127896011227,-0.417352697377407,0.133950891428657
healthy,-0.566805857754313,-0.416312655547976,0.43019553127706,0.446033198215798,0.349573254347345,-0.423662413286903,0.391710579337011,0.495751769377112,-0.540782699775803,-0.538352071232221,-0.420556610147882,-0.429919031204642,-0.42170762207725,0.440985464335607,-0.409966014350845,0.519813705911726,-0.452727072062012,0.49893473532704,-0.385177461346853,0.363115327661588,0.549842899823176,0.570946928606341,0.492150838201434,0.456250840426781,-0.119486612690059,-0.464860924077195,0.441673499399531,-0.437275219177811,-0.475213601207267,0.55134757463587,-0.217046126613941,0.4727701121952,-0.0434683834778172,0.235468747718075,-0.343175171276276,0.201214889909446,0.355437627976305,0.42850437967134,0.468937692586801,0.486788022843372,0.30684434780739,0.477804985606906,0.490472547064199,-0.410962700658399,-0.467336564260473,0.26742701190221,0.585607862678741,0.348859498346452,0.38519675204958
healthy,-0.423882364717368,-0.50316675044192,-0.415511697220209,-0.356002204904811,0.384567553268007,-0.493145975016761,0.471157296811402,0.488476829623691,-0.489862920283212,-0.494959773651219,-0.115849457322693,0.201816120112475,0.175890944434079,-0.468097336669718,0.533679226160157,0.451245114422638,0.224353954236273,-0.399483208850786,0.0132008634240013,0.423679071420638,-0.452921624077486,0.515469955153089,-0.489593622669362,0.4380680125528,0.411979146167946,-0.437807955543347,0.498626973510406,0.416285267816855,0.5462649293486,0.506987080316826,0.467843880091977,-0.455173691377621,-0.478896963036894,-0.497181478965478,-0.342970312532637,0.0764382795703374,0.50085131899735,-0.437323483855686,0.452962546754101,-0.22534269890673,0.448358085591809,0.45319884220939,0.472711038436407,-0.530101792172253,-0.487162023626661,0.423131235588542,0.462968801229494,0.535710839041111,0.383825664743578
healthy,-0.322837633349375,0.260895704843052,-0.472237866881045,0.427121954774947,-0.283453660896101,0.374979794062161,-0.483147042349323,-0.130910105619334,-0.475750991184389,-0.465026716995234,-0.287151686478568,-0.435627413614621,-0.446906391641146,-0.177875030516666,0.334301512655023,0.48739977176916,0.421944718959493,-0.12240464677966,0.367029039059857,0.427491757333194,0.414733569073682,0.465581420832604,-0.259601395889188,0.0734058078119714,0.195440652033385,-0.497569342120945,0.477784905254746,-0.437291525126731,0.415288272911052,0.426567250937577,-0.410480839653845,0.396058539882223,-0.45485714664345,-0.340033452307847,0.535289203062109,0.490912896072504,0.514210457242046,-0.0493686415259354,0.459109876063287,0.385704068251316,0.397352848836087,0.324501744861486,0.457445764551177,-0.426567250937577,0.170478979351732,-0.475196287347019,0.48906388328127,-0.500527762586918,0.439510340476211
